taxon	gene_i	domain_id_i	start_i	end_i	domains_i	length_i	HMM_length_i	is_complete_i	component_i	classification_i	posx_i	posy_i	Index_i	domain_id_j	gene_j	start_j	end_j	domains_j	length_j	HMM_length_j	is_complete_j	component_j	classification_j	posx_j	posy_j	Index_j	taxnid	species	genus	family	order	class	phylum	kingdom	superkingdom
Natrinema salaciae	arc_WP_090618377.1	arc_WP_090618377.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.583776354789734	-0.845306575298309	1	arc_WP_090618377.1_61-143	arc_WP_090618377.1	61	143	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.214723840355873	0.641349911689758	2	1186196	NA	Natrinema	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natrinema sp. CBA1119	arc_PGF15518.1	arc_PGF15518.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.62282395362854	-0.867535829544067	1	arc_PGF15518.1_61-143	arc_PGF15518.1	61	143	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.215954318642616	0.644534051418304	2	1608465	NA	Natrinema	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natrinema sp. CBA1119	arc_WP_098724593.1	arc_WP_098724593.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.631000339984894	-0.849075794219971	1	arc_WP_098724593.1_61-143	arc_WP_098724593.1	61	143	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.211458966135979	0.630174458026886	2	1608465	NA	Natrinema	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natrinema sp. J7-2	arc_AFO55962.1	arc_AFO55962.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.5987668633461	-0.843140423297882	1	arc_AFO55962.1_61-143	arc_AFO55962.1	61	143	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.237432882189751	0.632715046405792	2	406552	NA	Natrinema	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natrinema versiforme	arc_QCS43911.1	arc_QCS43911.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.6273193359375	-0.842968463897705	1	arc_QCS43911.1_61-143	arc_QCS43911.1	61	143	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.244448736310005	0.675056934356689	2	88724	NA	Natrinema	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natrinema versiforme	arc_WP_006432396.1	arc_WP_006432396.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.594955623149872	-0.85571163892746	1	arc_WP_006432396.1_61-143	arc_WP_006432396.1	61	143	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.234374940395355	0.665477395057678	2	88724	NA	Natrinema	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natrinema versiforme	arc_WP_138246361.1	arc_WP_138246361.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.611917972564697	-0.872521758079529	1	arc_WP_138246361.1_61-143	arc_WP_138246361.1	61	143	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.241985559463501	0.65335613489151	2	88724	NA	Natrinema	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natrinema versiforme JCM 10478	arc_ELY64692.1	arc_ELY64692.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.599019944667816	-0.841197907924652	1	arc_ELY64692.1_61-143	arc_ELY64692.1	61	143	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.236595436930656	0.634622156620026	2	1227496	Natrinema versiforme	Natrinema	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronoarchaeum philippinense	arc_SNZ12081.1	arc_SNZ12081.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.454827576875687	-0.684824049472809	1	arc_SNZ12081.1_63-143	arc_SNZ12081.1	63	143	Histone,CBFD_NFYB_HMF	81	65	TRUE	4	NA	-0.316783130168915	0.594861447811127	2	558529	NA	Natronoarchaeum	Halobacteriaceae	Halobacteriales	Halobacteria	Euryarchaeota	NA	Archaea
Natronoarchaeum philippinense	arc_WP_097008465.1	arc_WP_097008465.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.458381295204163	-0.713094413280487	1	arc_WP_097008465.1_63-143	arc_WP_097008465.1	63	143	Histone,CBFD_NFYB_HMF	81	65	TRUE	4	NA	-0.339914977550507	0.564292013645172	2	558529	NA	Natronoarchaeum	Halobacteriaceae	Halobacteriales	Halobacteria	Euryarchaeota	NA	Archaea
Natronobacterium gregoryi	arc_SFI76754.1	arc_SFI76754.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.53047376871109	-0.795962989330292	1	arc_SFI76754.1_62-143	arc_SFI76754.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.260957777500153	0.64769172668457	2	44930	NA	Natronobacterium	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronobacterium gregoryi	arc_WP_005575488.1	arc_WP_005575488.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.563359320163727	-0.828355371952057	1	arc_WP_005575488.1_62-143	arc_WP_005575488.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.252603501081467	0.653327107429504	2	44930	NA	Natronobacterium	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronobacterium gregoryi SP2	arc_AFZ72511.1	arc_AFZ72511.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.53069931268692	-0.804888904094696	1	arc_AFZ72511.1_62-143	arc_AFZ72511.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.266493022441864	0.663687169551849	2	797304	Natronobacterium gregoryi	Natronobacterium	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronobacterium gregoryi SP2	arc_ELY74384.1	arc_ELY74384.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.527252793312073	-0.802032351493835	1	arc_ELY74384.1_62-143	arc_ELY74384.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.274341106414795	0.66683441400528	2	797304	Natronobacterium gregoryi	Natronobacterium	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronobacterium gregoryi SP2	arc_PLK21481.1	arc_PLK21481.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.529444992542267	-0.793615937232971	1	arc_PLK21481.1_62-143	arc_PLK21481.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.271790087223053	0.647117435932159	2	797304	Natronobacterium gregoryi	Natronobacterium	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronobacterium texcoconense	arc_SDQ20324.1	arc_SDQ20324.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.577091038227081	-0.807082653045654	1	arc_SDQ20324.1_62-143	arc_SDQ20324.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.254587292671204	0.642049670219421	2	1095778	NA	Natronobacterium	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronobacterium texcoconense	arc_WP_090375679.1	arc_WP_090375679.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.537106990814209	-0.795907139778137	1	arc_WP_090375679.1_62-143	arc_WP_090375679.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.257361620664597	0.639845907688141	2	1095778	NA	Natronobacterium	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronococcus	arc_WP_008421611.1	arc_WP_008421611.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.538398504257202	-0.786108374595642	1	arc_WP_008421611.1_62-143	arc_WP_008421611.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.196441680192947	0.666627109050751	2	29287	NA	NA	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronococcus amylolyticus	arc_WP_005554468.1	arc_WP_005554468.1_1-73	1	73	CBFD_NFYB_HMF	73	65	TRUE	4	NA	0.563537240028381	-0.7928786277771	1	arc_WP_005554468.1_61-143	arc_WP_005554468.1	61	143	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.160416290163994	0.660812675952911	2	44470	NA	Natronococcus	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronococcus amylolyticus DSM 10524	arc_ELY59852.1	arc_ELY59852.1_1-73	1	73	CBFD_NFYB_HMF	73	65	TRUE	4	NA	0.577863693237305	-0.801083981990814	1	arc_ELY59852.1_61-143	arc_ELY59852.1	61	143	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.181280732154846	0.649246752262115	2	1227497	Natronococcus amylolyticus	Natronococcus	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronococcus jeotgali DSM 18795	arc_ELY64186.1	arc_ELY64186.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.538743138313293	-0.787487030029297	1	arc_ELY64186.1_62-143	arc_ELY64186.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.199316501617432	0.665113389492035	2	1227498	Natronococcus jeotgali	Natronococcus	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronococcus occultus	arc_WP_015319584.1	arc_WP_015319584.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.555610954761505	-0.813639581203461	1	arc_WP_015319584.1_62-143	arc_WP_015319584.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.192642331123352	0.634110033512115	2	29288	NA	Natronococcus	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronococcus occultus SP4	arc_AGB36128.1	arc_AGB36128.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.55952125787735	-0.79955393075943	1	arc_AGB36128.1_62-143	arc_AGB36128.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.20247346162796	0.6638263463974	2	694430	Natronococcus occultus	Natronococcus	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronococcus sp. LS1_42	arc_TYL39950.1	arc_TYL39950.1_1-73	1	73	CBFD_NFYB_HMF	73	65	TRUE	4	NA	0.567222714424133	-0.797432422637939	1	arc_TYL39950.1_62-143	arc_TYL39950.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.177936211228371	0.669686138629913	2	2055836	NA	Natronococcus	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronococcus sp. LS1_42	arc_WP_148857083.1	arc_WP_148857083.1_1-73	1	73	CBFD_NFYB_HMF	73	65	TRUE	4	NA	0.581670522689819	-0.813521981239319	1	arc_WP_148857083.1_62-143	arc_WP_148857083.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.180601105093956	0.648136496543884	2	2055836	NA	Natronococcus	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronolimnobius aegyptiacus	arc_ARS89586.1	arc_ARS89586.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.521853744983673	-0.791964471340179	1	arc_ARS89586.1_62-143	arc_ARS89586.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.226232826709747	0.664948165416718	2	745377	NA	Natronolimnobius	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronolimnobius aegyptiacus	arc_WP_086887963.1	arc_WP_086887963.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.558723986148834	-0.797079563140869	1	arc_WP_086887963.1_62-143	arc_WP_086887963.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.238595619797707	0.656067967414856	2	745377	NA	Natronolimnobius	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronolimnobius baerhuensis	arc_OVE83838.1	arc_OVE83838.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.58934885263443	-0.837132811546326	1	arc_OVE83838.1_62-145	arc_OVE83838.1	62	145	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.218484491109848	0.646752297878265	2	253108	NA	Natronolimnobius	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronolimnobius baerhuensis	arc_WP_054863854.1	arc_WP_054863854.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.58984911441803	-0.869190633296967	1	arc_WP_054863854.1_62-145	arc_WP_054863854.1	62	145	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.22113823890686	0.651341080665588	2	253108	NA	Natronolimnobius	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronolimnobius innermongolicus	arc_WP_007259217.1	arc_WP_007259217.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.559605360031128	-0.816093444824219	1	arc_WP_007259217.1_62-143	arc_WP_007259217.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.245617419481277	0.649450719356537	2	253107	NA	Natronolimnobius	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronolimnobius innermongolicus JCM 12255	arc_ELY56629.1	arc_ELY56629.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.538921058177948	-0.822479546070099	1	arc_ELY56629.1_62-143	arc_ELY56629.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.252200782299042	0.655460894107819	2	1227499	Natronolimnobius innermongolicus	Natronolimnobius	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronolimnobius sp. AArcel1	arc_WP_165160695.1	arc_WP_165160695.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.592771589756012	-0.860766410827637	1	arc_WP_165160695.1_61-143	arc_WP_165160695.1	61	143	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.280753999948502	0.652145385742188	2	1679093	NA	Natronolimnobius	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronolimnobius sp. XQ-INN 246	arc_THE66410.1	arc_THE66410.1_1-73	1	73	CBFD_NFYB_HMF	73	65	TRUE	4	NA	0.63366824388504	-0.88167142868042	1	arc_THE66410.1_62-143	arc_THE66410.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.17890465259552	0.654689371585846	2	2419781	NA	Natronolimnobius	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronolimnobius sp. XQ-INN 246	arc_WP_141463084.1	arc_WP_141463084.1_1-73	1	73	CBFD_NFYB_HMF	73	65	TRUE	4	NA	0.633286356925964	-0.88290411233902	1	arc_WP_141463084.1_62-143	arc_WP_141463084.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.168535336852074	0.653200566768646	2	2419781	NA	Natronolimnobius	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronolimnobius sulfurireducens	arc_AXR79533.1	arc_AXR79533.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.606752634048462	-0.825660347938538	1	arc_AXR79533.1_62-143	arc_AXR79533.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.217990219593048	0.667526304721832	2	2044521	NA	Natronolimnobius	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronolimnobius sulfurireducens	arc_AXR83306.1	arc_AXR83306.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.553008615970612	-0.806979179382324	1	arc_AXR83306.1_62-143	arc_AXR83306.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.237761154770851	0.658218860626221	2	2044521	NA	Natronolimnobius	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronolimnobius sulfurireducens	arc_WP_117365475.1	arc_WP_117365475.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.588640928268433	-0.844211578369141	1	arc_WP_117365475.1_62-143	arc_WP_117365475.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.213587164878845	0.645184278488159	2	2044521	NA	Natronolimnobius	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronolimnobius sulfurireducens	arc_WP_117369759.1	arc_WP_117369759.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.562597036361694	-0.81485778093338	1	arc_WP_117369759.1_62-143	arc_WP_117369759.1	62	143	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.214665785431862	0.656774044036865	2	2044521	NA	Natronolimnobius	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronomonas moolapensis	arc_WP_015408425.1	arc_WP_015408425.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.351468622684479	-0.55860823392868	1	arc_WP_015408425.1_65-145	arc_WP_015408425.1	65	145	CBFD_NFYB_HMF	81	65	TRUE	4	NA	-0.375921756029129	0.466007173061371	2	416273	NA	Natronomonas	Haloarculaceae	Halobacteriales	Halobacteria	Euryarchaeota	NA	Archaea
Natronomonas moolapensis 8.8.11	arc_CCQ35578.1	arc_CCQ35578.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.373812139034271	-0.514588892459869	1	arc_CCQ35578.1_65-145	arc_CCQ35578.1	65	145	CBFD_NFYB_HMF	81	65	TRUE	4	NA	-0.375203400850296	0.468869715929031	2	268739	Natronomonas moolapensis	Natronomonas	Haloarculaceae	Halobacteriales	Halobacteria	Euryarchaeota	NA	Archaea
Natronomonas pharaonis	arc_WP_011321887.1	arc_WP_011321887.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.318830937147141	-0.54106193780899	1	arc_WP_011321887.1_62-145	arc_WP_011321887.1	62	145	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.340066820383072	0.486763685941696	2	2257	NA	Natronomonas	Haloarculaceae	Halobacteriales	Halobacteria	Euryarchaeota	NA	Archaea
Natronomonas pharaonis DSM 2160	arc_CAI48249.1	arc_CAI48249.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.326720684766769	-0.570987820625305	1	arc_CAI48249.1_62-145	arc_CAI48249.1	62	145	Histone,CBFD_NFYB_HMF	84	65	TRUE	4	NA	-0.342230021953583	0.49763360619545	2	348780	Natronomonas pharaonis	Natronomonas	Haloarculaceae	Halobacteriales	Halobacteria	Euryarchaeota	NA	Archaea
Natronomonas sp. CBA1123	arc_WP_156707663.1	arc_WP_156707663.1_1-73	1	73	CBFD_NFYB_HMF	73	65	TRUE	4	NA	0.380324065685272	-0.524232447147369	1	arc_WP_156707663.1_63-145	arc_WP_156707663.1	63	145	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.385015189647675	0.503678798675537	2	2668070	NA	Natronomonas	Haloarculaceae	Halobacteriales	Halobacteria	Euryarchaeota	NA	Archaea
Natronomonas sp. CBA1133	arc_RNJ27417.1	arc_RNJ27417.1_1-73	1	73	CBFD_NFYB_HMF	73	65	TRUE	4	NA	0.455248177051544	-0.618630826473236	1	arc_RNJ27417.1_64-145	arc_RNJ27417.1	64	145	Histone,CBFD_NFYB_HMF	82	65	TRUE	4	NA	-0.40272045135498	0.382077097892761	2	2487041	NA	Natronomonas	Haloarculaceae	Halobacteriales	Halobacteria	Euryarchaeota	NA	Archaea
Natronomonas sp. F16-60	arc_TSD09426.1	arc_TSD09426.1_1-73	1	73	CBFD_NFYB_HMF	73	65	TRUE	4	NA	0.32210698723793	-0.506958901882172	1	arc_TSD09426.1_69-151	arc_TSD09426.1	69	151	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.414487719535828	0.430212914943695	2	2234134	NA	Natronomonas	Haloarculaceae	Halobacteriales	Halobacteria	Euryarchaeota	NA	Archaea
Natronomonas sp. F16-60	arc_WP_144263162.1	arc_WP_144263162.1_1-73	1	73	CBFD_NFYB_HMF	73	65	TRUE	4	NA	0.342055082321167	-0.529887914657593	1	arc_WP_144263162.1_69-151	arc_WP_144263162.1	69	151	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.423593819141388	0.442123502492905	2	2234134	NA	Natronomonas	Haloarculaceae	Halobacteriales	Halobacteria	Euryarchaeota	NA	Archaea
Natronomonas sp. F17-44	arc_KAB7515345.1	arc_KAB7515345.1_1-73	1	73	CBFD_NFYB_HMF	73	65	TRUE	4	NA	0.467313945293427	-0.611668229103088	1	arc_KAB7515345.1_61-145	arc_KAB7515345.1	61	145	Histone,CBFD_NFYB_HMF	85	65	TRUE	4	NA	-0.398062825202942	0.38286167383194	2	2212850	NA	Natronomonas	Haloarculaceae	Halobacteriales	Halobacteria	Euryarchaeota	NA	Archaea
Natronomonas sp. F18-79	arc_KAB7516397.1	arc_KAB7516397.1_1-73	1	73	CBFD_NFYB_HMF	73	65	TRUE	4	NA	0.454974234104156	-0.624176144599915	1	arc_KAB7516397.1_61-145	arc_KAB7516397.1	61	145	Histone,CBFD_NFYB_HMF	85	65	TRUE	4	NA	-0.397434562444687	0.381641983985901	2	2217660	NA	Natronomonas	Haloarculaceae	Halobacteriales	Halobacteria	Euryarchaeota	NA	Archaea
Natronomonas sp. F19-13	arc_KAB7517614.1	arc_KAB7517614.1_1-73	1	73	CBFD_NFYB_HMF	73	65	TRUE	4	NA	0.462537944316864	-0.622037172317505	1	arc_KAB7517614.1_61-145	arc_KAB7517614.1	61	145	Histone,CBFD_NFYB_HMF	85	65	TRUE	4	NA	-0.400665938854218	0.372889488935471	2	2234135	NA	Natronomonas	Haloarculaceae	Halobacteriales	Halobacteria	Euryarchaeota	NA	Archaea
Natronomonas sp. F20-122	arc_TKR25894.1	arc_TKR25894.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.370550990104675	-0.568820536136627	1	arc_TKR25894.1_65-145	arc_TKR25894.1	65	145	CBFD_NFYB_HMF,Histone	81	65	TRUE	4	NA	-0.394166678190231	0.450284957885742	2	2217661	NA	Natronomonas	Haloarculaceae	Halobacteriales	Halobacteria	Euryarchaeota	NA	Archaea
Natronomonas sp. F20-122	arc_WP_137275796.1	arc_WP_137275796.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.370224207639694	-0.57122677564621	1	arc_WP_137275796.1_65-145	arc_WP_137275796.1	65	145	CBFD_NFYB_HMF,Histone	81	65	TRUE	4	NA	-0.396853923797607	0.445605754852295	2	2217661	NA	Natronomonas	Haloarculaceae	Halobacteriales	Halobacteria	Euryarchaeota	NA	Archaea
Natronorubrum aibiense	arc_QFU81855.1	arc_QFU81855.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.594163596630096	-0.847075223922729	1	arc_QFU81855.1_61-143	arc_QFU81855.1	61	143	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.212225675582886	0.663808107376099	2	348826	NA	Natronorubrum	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronorubrum aibiense	arc_WP_152939366.1	arc_WP_152939366.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.628687500953674	-0.847371160984039	1	arc_WP_152939366.1_61-143	arc_WP_152939366.1	61	143	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.211450025439262	0.664880394935608	2	348826	NA	Natronorubrum	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronorubrum bangense	arc_QCC54468.1	arc_QCC54468.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.603080570697784	-0.859485328197479	1	arc_QCC54468.1_61-143	arc_QCC54468.1	61	143	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.234627276659012	0.643089950084686	2	61858	NA	Natronorubrum	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronorubrum bangense	arc_WP_006065112.1	arc_WP_006065112.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.6126549243927	-0.860594093799591	1	arc_WP_006065112.1_61-143	arc_WP_006065112.1	61	143	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.233221128582954	0.646706521511078	2	61858	NA	Natronorubrum	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronorubrum bangense JCM 10635	arc_ELY50632.1	arc_ELY50632.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.577879369258881	-0.838263154029846	1	arc_ELY50632.1_61-143	arc_ELY50632.1	61	143	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.212173566222191	0.652240335941315	2	1227500	Natronorubrum bangense	Natronorubrum	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronorubrum sediminis	arc_SEH13268.1	arc_SEH13268.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.587306261062622	-0.820382237434387	1	arc_SEH13268.1_61-143	arc_SEH13268.1	61	143	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.214202776551247	0.671474575996399	2	640943	NA	Natronorubrum	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronorubrum sediminis	arc_WP_090506117.1	arc_WP_090506117.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.59442263841629	-0.837241113185883	1	arc_WP_090506117.1_61-143	arc_WP_090506117.1	61	143	Histone,CBFD_NFYB_HMF	83	65	TRUE	4	NA	-0.225748971104622	0.674773693084717	2	640943	NA	Natronorubrum	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
Natronorubrum sp. JWXQ-INN-674	arc_WP_160066018.1	arc_WP_160066018.1_1-72	1	72	CBFD_NFYB_HMF	72	65	TRUE	4	NA	0.61360102891922	-0.877847135066986	1	arc_WP_160066018.1_63-143	arc_WP_160066018.1	63	143	Histone,CBFD_NFYB_HMF	81	65	TRUE	4	NA	-0.189796537160873	0.663854241371155	2	2691917	NA	Natronorubrum	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	NA	Archaea
