gene	node	taxon	family	order	kingdom	core_domain	homology_group	closest_group	closest_group_top10frac	closest_OG_euk	closest_OG_euk_top10frac	closest_node	closest_node_dist	euk_top_frac	arc_top_frac	bac_top_frac	closest_group_filt	closest_OG_euk_filt	architecture	simarq
vir_BAW19143.1	vir_BAW19143.1_131-310	Ralstonia phage RP12	Myoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.8	NA	NA	bac_WP_045175485.1_93-342	3.5334997965	0	0.2	0.8	bac	unk	ResIII	ResIII
vir_AXH70908.1	vir_AXH70908.1_252-419	Vibrio phage BONAISHI	Myoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.8	NA	NA	bac_WP_045175485.1_93-342	4.200677515	0	0.2	0.8	bac	unk	SNF2_N	SNF2_N
vir_AAL83104.1	vir_AAL83104.1_177-328	Pseudomonas virus phiKZ	Myoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.8	NA	NA	bac_WP_045175485.1_93-342	4.2406567355	0	0.2	0.8	bac	unk	ResIII	ResIII
vir_BBI55698.1	vir_BBI55698.1_177-328	Pseudomonas phage PA02	Myoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.8	NA	NA	bac_WP_045175485.1_93-342	4.2406567355	0	0.2	0.8	bac	unk	ResIII	ResIII
vir_ATN94712.1	vir_ATN94712.1_433-625	Pseudomonas phage SL2	Myoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.8	NA	NA	bac_WP_045175485.1_93-342	4.1799912304	0	0.2	0.8	bac	unk	LAGLIDADG_3 SNF2_N	LAGLIDADG_3,SNF2_N
vir_ARV76927.1	vir_ARV76927.1_173-337	Pseudomonas phage Phabio	Myoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.8	NA	NA	bac_WP_045175485.1_93-342	4.2253827455	0	0.2	0.8	bac	unk	ResIII	ResIII
vir_ABY63126.1	vir_ABY63126.1_158-329	Pseudomonas phage 201phi2-1	Myoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.8	NA	NA	bac_WP_045175485.1_93-342	4.3072898587	0	0.2	0.8	bac	unk	ResIII	ResIII
vir_AMN83492.1	vir_AMN83492.1_20-243	Faustovirus	NA	NA	NA	SNF2_N	SNF2_N.HG8	euk	1	SMARCAL1/ZRANB3	1	Gracho_PXF47095.1_365-606	3.3455737077	1	0	0	euk	SMARCAL1/ZRANB3	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_ARK07471.1	vir_ARK07471.1_107-382	Sphingobium phage Lacusarx	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.9	NA	NA	bac_WP_153473735.1_99-375	1.2094396643	0	0.1	0.9	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AFU88035.1	vir_AFU88035.1_100-405	Caulobacter phage CcrColossus	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.9	NA	NA	bac_WP_144327934.1_106-352	1.4027733273	0	0.1	0.9	bac	unk	SNF2_N	SNF2_N
vir_AXQ68712.1	vir_AXQ68712.1_100-405	Caulobacter phage CcrPW	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.9	NA	NA	bac_WP_144327934.1_106-352	1.4060009364	0	0.1	0.9	bac	unk	SNF2_N	SNF2_N
vir_AXQ69239.1	vir_AXQ69239.1_108-382	Caulobacter phage CcrBL9	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.9	NA	NA	bac_WP_144327934.1_106-352	1.3767740284	0	0.1	0.9	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AXQ69793.1	vir_AXQ69793.1_108-382	Caulobacter phage CcrSC	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.9	NA	NA	bac_WP_144327934.1_106-352	1.3717241016	0	0.1	0.9	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AFO71704.1	vir_AFO71704.1_285-405	Caulobacter virus phiCbK	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.9	NA	NA	bac_WP_144327934.1_106-352	1.3851161183	0	0.1	0.9	bac	unk	SNF2_N SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AFO71704.1	vir_AFO71704.1_105-252	Caulobacter virus phiCbK	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.9	NA	NA	bac_WP_144327934.1_106-352	1.2358591589	0	0.1	0.9	bac	unk	SNF2_N SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AFU86611.1	vir_AFU86611.1_285-406	Caulobacter virus Rogue	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.9	NA	NA	bac_WP_144327934.1_106-352	1.403869486	0	0.1	0.9	bac	unk	SNF2_N SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AFU86611.1	vir_AFU86611.1_105-252	Caulobacter virus Rogue	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.9	NA	NA	bac_WP_144327934.1_106-352	1.2342127036	0	0.1	0.9	bac	unk	SNF2_N SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AFU87299.1	vir_AFU87299.1_285-405	Caulobacter virus Magneto	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.9	NA	NA	bac_WP_144327934.1_106-352	1.3757764366	0	0.1	0.9	bac	unk	SNF2_N SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AXQ68326.1	vir_AXQ68326.1_105-252	Caulobacter phage CcrBL10	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.9	NA	NA	bac_WP_144327934.1_106-352	1.2168416017	0	0.1	0.9	bac	unk	SNF2_N SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AMO44145.1	vir_AMO44145.1_100-384	Roseobacter phage DSS3P8	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.9	NA	NA	bac_WP_144327934.1_106-352	1.2517652963	0	0.1	0.9	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AWY09209.1	vir_AWY09209.1_100-384	Ruegeria phage vB_RpoS-V10	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.9	NA	NA	bac_WP_144327934.1_106-352	1.2517651247	0	0.1	0.9	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_ACD75438.1	vir_ACD75438.1_106-347	uncultured virus	NA	NA	NA	SNF2_N	SNF2_N.HG8	bac	1	NA	NA	bac_WP_144327934.1_106-352	1.6727231659	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AYJ73975.1	vir_AYJ73975.1_96-342	Thermus phage phiLo	Myoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.8	SMARCAL1/ZRANB3	0.1	Tpse_EED88903_51-295	1.6586653001	0.1	0.1	0.8	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_ARV77544.1	vir_ARV77544.1_9-220	Sinorhizobium phage phiM5	Podoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	1	NA	NA	bac_WP_157997338.1_1-230	0.6902316796	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_ASN73069.1	vir_ASN73069.1_11-290	Ralstonia phage DU_RP_II	Podoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	1	NA	NA	bac_WP_104668681.1_11-287	0.0200058768	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_APU89155.1	vir_APU89155.1_85-329	Virus Rctr71	NA	NA	NA	SNF2_N	SNF2_N.HG8	bac	0.8	SMARCAL1/ZRANB3	0.1	arc_RLE45243.1_121-367	1.7618540517	0.1	0.1	0.8	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AGH56747.1	vir_AGH56747.1_113-358	Cellulophaga phage phiST	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.9	NA	NA	bac_WP_071145901.1_110-373	1.6954395599	0	0.1	0.9	bac	unk	SNF2_N	SNF2_N
vir_ALY09619.1	vir_ALY09619.1_111-390	Arthrobacter phage Laroye	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.9	NA	NA	arc_RLE45243.1_121-367	1.8377887856	0	0.1	0.9	bac	unk	SNF2_N	SNF2_N
vir_ALY10260.1	vir_ALY10260.1_111-390	Arthrobacter phage Salgado	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.9	NA	NA	arc_RLE45243.1_121-367	1.8423063784	0	0.1	0.9	bac	unk	SNF2_N	SNF2_N
vir_ASR84176.1	vir_ASR84176.1_110-390	Arthrobacter phage Wheelbite	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.9	NA	NA	arc_RLE45243.1_121-367	1.8599041825	0	0.1	0.9	bac	unk	SNF2_N	SNF2_N
vir_ATW59968.1	vir_ATW59968.1_111-389	Arthrobacter phage Waltz	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.9	NA	NA	arc_RLE45243.1_121-367	1.8364170073	0	0.1	0.9	bac	unk	SNF2_N	SNF2_N
vir_ASR83972.1	vir_ASR83972.1_110-389	Arthrobacter phage Shrooms	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.9	NA	NA	arc_RLE45243.1_121-367	1.8552845964	0	0.1	0.9	bac	unk	SNF2_N	SNF2_N
vir_ALY09319.1	vir_ALY09319.1_197-443	Arthrobacter phage Jasmine	Podoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.9	NA	NA	arc_RLE45243.1_121-367	3.1270868673	0	0.1	0.9	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_ASZ72618.1	vir_ASZ72618.1_240-486	Arthrobacter phage Adat	Podoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG8	bac	0.9	NA	NA	arc_RLE45243.1_121-367	3.0993956169	0	0.1	0.9	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_ABS83630.1	vir_ABS83630.1_109-394	Bacillus phage 0305phi8-36	Myoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_129597631.1_111-380	2.3187795366	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AYJ74844.1	vir_AYJ74844.1_1049-1278	Thermus phage phiMa	Myoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_126205340.1_1102-1336	0.0771570172	0	0	1	bac	unk	ResIII Helicase_C	ResIII,Helicase_C
vir_APC46363.1	vir_APC46363.1_16-272	Streptomyces phage BRock	Myoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_157247827.1_19-293	1.3953871299	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_ACI12677.1	vir_ACI12677.1_38-202	Mycobacterium virus Ramsey	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_075510300.1_41-188	0.5154095672	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AIM40461.1	vir_AIM40461.1_25-189	Mycobacterium phage Estave1	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_075510300.1_41-188	0.5237037148	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_ASZ72947.1	vir_ASZ72947.1_49-186	Mycobacterium phage Emma	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_075510300.1_41-188	0.5167751146	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_ASJ79662.1	vir_ASJ79662.1_25-189	Mycobacterium phage Pippy	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_075510300.1_41-188	0.4899061002	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_APQ42008.1	vir_APQ42008.1_16-274	Clostridium phage Clo-PEP-1	Myoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_076982651.1_1-276	2.3713301063	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_ASZ76640.1	vir_ASZ76640.1_16-274	Clostridium phage CP3	Myoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_076982651.1_1-276	2.3836255178	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AZF89395.1	vir_AZF89395.1_16-274	Clostridium phage CPD4	Myoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_076982651.1_1-276	2.3876906363	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AUV56432.1	vir_AUV56432.1_1-258	Faecalibacterium phage FP_Epona	Myoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_158389667.1_3-262	0.0254389073	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AFK87731.1	vir_AFK87731.1_107-367	Thermoanaerobacterium phage THSA-485A	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_026486702.1_107-363	0.103557683	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AYJ73971.1	vir_AYJ73971.1_229-498	Thermus phage phiLo	Myoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	0.9	NA	NA	bac_WP_076982651.1_1-276	2.3803966778	0	0.1	0.9	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AWN07786.1	vir_AWN07786.1_259-465	Microbacterium phage Hendrix	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	0.9	NA	NA	arc_KXB05863.1_61-326	2.5154766503	0	0.1	0.9	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AUM59753.1	vir_AUM59753.1_113-352	Pseudomonas phage PMBT14	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_076982651.1_1-276	1.8303139035	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_ADX42630.1	vir_ADX42630.1_18-275	Gordonia phage GTE2	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_076982651.1_1-276	2.7363957814	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AUV60760.1	vir_AUV60760.1_49-306	Gordonia phage Troje	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_076982651.1_1-276	2.7537927505	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AMS03621.1	vir_AMS03621.1_49-306	Gordonia phage Emalyn	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_076982651.1_1-276	2.7535621345	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_ANA85757.1	vir_ANA85757.1_49-304	Gordonia phage Cozz	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_076982651.1_1-276	2.7636703033	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AZS11807.1	vir_AZS11807.1_49-304	Gordonia phage Nina	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_076982651.1_1-276	2.7680208002	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AWY05238.1	vir_AWY05238.1_48-308	Gordonia phage Margaret	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_076982651.1_1-276	2.7307518818	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AGI12318.1	vir_AGI12318.1_59-311	Mycobacterium phage FF47	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_076982651.1_1-276	2.7952116263	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AZS06612.1	vir_AZS06612.1_48-308	Mycobacterium phage JacoRen57	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_076982651.1_1-276	2.7559166685	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AVJ49786.1	vir_AVJ49786.1_40-272	Microbacterium phage Golden	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_076982651.1_1-276	4.2743613777	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AVJ49937.1	vir_AVJ49937.1_42-211	Microbacterium phage Koji	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_076982651.1_1-276	4.1587390625	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AZV01745.1	vir_AZV01745.1_41-240	Microbacterium phage Schubert	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_076982651.1_1-276	4.0573484001	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AVJ51028.1	vir_AVJ51028.1_39-211	Microbacterium phage Pajaza	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_076982651.1_1-276	4.1157777014	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AUX82627.1	vir_AUX82627.1_41-196	Microbacterium phage Aubergine	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_076982651.1_1-276	4.0994456197	0	0	1	bac	unk	SNF2_N	SNF2_N
vir_AVR56521.1	vir_AVR56521.1_41-196	Microbacterium phage Robinson	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_076982651.1_1-276	4.0994438572	0	0	1	bac	unk	SNF2_N	SNF2_N
vir_AUX83317.1	vir_AUX83317.1_41-196	Microbacterium phage Superfresh	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_076982651.1_1-276	4.1074249329	0	0	1	bac	unk	SNF2_N	SNF2_N
vir_AVO24432.1	vir_AVO24432.1_41-196	Microbacterium phage AlexAdler	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_076982651.1_1-276	4.1154541548	0	0	1	bac	unk	SNF2_N	SNF2_N
vir_AWN03818.1	vir_AWN03818.1_41-196	Microbacterium phage Oats	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_076982651.1_1-276	4.1040145514	0	0	1	bac	unk	SNF2_N	SNF2_N
vir_AUX83190.1	vir_AUX83190.1_42-197	Microbacterium phage Peppino	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_076982651.1_1-276	4.1040136204	0	0	1	bac	unk	SNF2_N	SNF2_N
vir_AXH68990.1	vir_AXH68990.1_42-197	Microbacterium phage Schnapsidee	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_076982651.1_1-276	4.1200580067	0	0	1	bac	unk	SNF2_N	SNF2_N
vir_AUX82876.1	vir_AUX82876.1_42-196	Microbacterium phage Hamlet	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_076982651.1_1-276	4.1280939485	0	0	1	bac	unk	SNF2_N	SNF2_N
vir_AUX83253.1	vir_AUX83253.1_42-196	Microbacterium phage Raccoon	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_076982651.1_1-276	4.1280937233	0	0	1	bac	unk	SNF2_N	SNF2_N
vir_AVR56305.1	vir_AVR56305.1_42-197	Microbacterium phage Etna	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_076982651.1_1-276	4.1279696442	0	0	1	bac	unk	SNF2_N	SNF2_N
vir_AVR56931.1	vir_AVR56931.1_20-324	Microbacterium phage Triscuit	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_076982651.1_1-276	2.3964739659	0	0	1	bac	unk	SNF2_N	SNF2_N
vir_AAR92075.1	vir_AAR92075.1_27-289	Vibrio phage VP5	Podoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	arc	0.5	NA	NA	arc_PTD94521.1_21-315	2.1865897963	0	0.5	0.5	arc	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AIZ01480.1	vir_AIZ01480.1_27-289	Vibrio phage H1	Podoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	arc	0.5	NA	NA	arc_PTD94521.1_21-315	2.190645043	0	0.5	0.5	arc	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AIZ01432.1	vir_AIZ01432.1_27-289	Vibrio phage CJY	Podoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	arc	0.5	NA	NA	arc_PTD94521.1_21-315	2.1906221927	0	0.5	0.5	arc	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AEM62931.1	vir_AEM62931.1_27-289	Vibrio phage phiVC8	Podoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	arc	0.5	NA	NA	arc_PTD94521.1_21-315	2.2328563782	0	0.5	0.5	arc	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AWD90784.1	vir_AWD90784.1_27-289	Vibrio phage Rostov 6	Podoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	arc	0.5	NA	NA	arc_PTD94521.1_21-315	2.1825583589	0	0.5	0.5	arc	unk	SNF2_N	SNF2_N
vir_AZS06535.1	vir_AZS06535.1_48-294	Alteromonas phage ZP6	Podoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	arc	0.5	NA	NA	arc_PTD94521.1_21-315	2.5098866348	0	0.5	0.5	arc	unk	SNF2_N	SNF2_N
vir_AUG85472.1	vir_AUG85472.1_113-376	Acinetobacter phage SH-Ab 15497	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	arc	0.5	NA	NA	arc_PTD94521.1_21-315	2.2688172775	0	0.5	0.5	arc	unk	SNF2_N	SNF2_N
vir_AUZ95514.1	vir_AUZ95514.1_122-427	Salmonella phage PMBT28	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	arc	0.5	NA	NA	arc_PTD94521.1_21-315	2.3379186688	0	0.5	0.5	arc	unk	SNF2_N	SNF2_N
vir_AXH72363.1	vir_AXH72363.1_102-381	Siphoviridae sp.	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	arc	0.5	NA	NA	arc_PTD94521.1_21-315	2.2389884651	0	0.5	0.5	arc	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AIX11863.1	vir_AIX11863.1_88-273	Flavobacterium phage FCL-2	Myoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_014165166.1_72-282	0.4983356025	0	0	1	bac	unk	SNF2_N	SNF2_N
vir_ANB40940.1	vir_ANB40940.1_70-193	Flavobacterium phage 2A	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_141884052.1_70-193	2e-06	0	0	1	bac	unk	SNF2_N	SNF2_N
vir_CCI88352.1	vir_CCI88352.1_80-211	Lactobacillus phage phiAQ113	Myoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_161094726.1_81-227	0.6916103671	0	0	1	bac	unk	SNF2_N	SNF2_N
vir_AZF90730.1	vir_AZF90730.1_63-212	Streptococcus phage CHPC877	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_100243389.1_36-190	0.3181965151	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_ASD50990.1	vir_ASD50990.1_59-213	Streptococcus phage D4276	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_100243389.1_36-190	0.3357577304	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AZF91734.1	vir_AZF91734.1_55-214	Streptococcus phage CHPC1062	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_100243389.1_36-190	0.3840394528	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_AZF92013.1	vir_AZF92013.1_64-224	Streptococcus phage CHPC1148	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	bac	1	NA	NA	bac_WP_141768243.1_41-219	0.0390371799	0	0	1	bac	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_ANS05656.1	vir_ANS05656.1_22-315	uncultured Mediterranean phage	NA	NA	NA	SNF2_N	SNF2_N.HG9	arc	0.5	NA	NA	arc_RLI46271.1_44-186	0.5384585626	0	0.5	0.5	arc	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_BAR36384.1	vir_BAR36384.1_22-315	uncultured Mediterranean phage uvMED	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	arc	0.5	NA	NA	arc_RLI46271.1_44-186	0.5673245128	0	0.5	0.5	arc	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_ASE99819.1	vir_ASE99819.1_45-314	uncultured virus	NA	NA	NA	SNF2_N	SNF2_N.HG9	arc	0.5	NA	NA	arc_RLI46271.1_44-186	0.6107398301	0	0.5	0.5	arc	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_ASF00434.1	vir_ASF00434.1_63-319	uncultured virus	NA	NA	NA	SNF2_N	SNF2_N.HG9	arc	0.5	NA	NA	arc_RLI46271.1_44-186	0.6363890255	0	0.5	0.5	arc	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_BAR34754.1	vir_BAR34754.1_27-322	uncultured Mediterranean phage uvMED	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	arc	0.5	NA	NA	arc_RLI46271.1_44-186	0.9568566491	0	0.5	0.5	arc	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
vir_BAQ92483.1	vir_BAQ92483.1_11-302	uncultured Mediterranean phage uvMED	Siphoviridae	Caudovirales	NA	SNF2_N	SNF2_N.HG9	arc	0.5	NA	NA	arc_PTD94521.1_21-315	1.4068951248	0	0.5	0.5	arc	unk	SNF2_N Helicase_C	SNF2_N,Helicase_C
