Caulen_g1.t1	Caulen_1_1
Caulen_g2245.t1	Caulen_82_395
Caulen_g2246.t1	Caulen_82_396
Caulen_g2247.t1	Caulen_82_397
Caulen_g2248.t1	Caulen_82_398
Caulen_g2249.t1	Caulen_82_399
Caulen_g2250.t1	Caulen_82_400
Caulen_g2251.t1	Caulen_82_401
Caulen_g2252.t1	Caulen_82_402
Caulen_g2253.t1	Caulen_82_403
Caulen_g2254.t1	Caulen_82_404
Caulen_g2255.t1	Caulen_82_405
Caulen_g2256.t1	Caulen_82_406
Caulen_g2257.t1	Caulen_82_407
Caulen_g2258.t1	Caulen_82_408
Caulen_g2259.t1	Caulen_82_409
Caulen_g2260.t1	Caulen_82_410
Caulen_g2261.t1	Caulen_82_411
Caulen_g2262.t1	Caulen_82_412
Caulen_g2263.t1	Caulen_82_413
Caulen_g2264.t1	Caulen_82_414
Caulen_g2265.t1	Caulen_82_415
Caulen_g2266.t1	Caulen_82_416
Caulen_g9160.t1	Caulen_83_1
Caulen_g9161.t1	Caulen_83_2
Caulen_g9162.t1	Caulen_83_3
Caulen_g9163.t1	Caulen_83_4
Caulen_g9164.t1	Caulen_84_1
Caulen_g9165.t1	Caulen_85_1
Caulen_g9166.t1	Caulen_85_2
Caulen_g9167.t1	Caulen_85_3
Caulen_g9168.t1	Caulen_85_4
Caulen_g9169.t1	Caulen_85_5
Caulen_g9170.t1	Caulen_86_1
Caulen_g9171.t1	Caulen_86_2
Caulen_g9172.t1	Caulen_86_3
Caulen_g9173.t1	Caulen_86_4
Caulen_g9174.t1	Caulen_87_1
Caulen_g9175.t1	Caulen_88_1
Caulen_g9176.t1	Caulen_89_1
Caulen_g9177.t1	Caulen_89_2
Caulen_g9178.t1	Caulen_90_1
Caulen_g9179.t1	Caulen_90_2
Caulen_g9180.t1	Caulen_90_3
Caulen_g9181.t1	Caulen_90_4
Caulen_g9182.t1	Caulen_90_5
Caulen_g9183.t1	Caulen_91_1
Caulen_g9184.t1	Caulen_91_2
Caulen_g9185.t1	Caulen_91_3
Caulen_g9186.t1	Caulen_91_4
Caulen_g2267.t1	Caulen_92_1
Caulen_g2268.t1	Caulen_92_2
Caulen_g2269.t1	Caulen_92_3
Caulen_g2270.t1	Caulen_92_4
Caulen_g2271.t1	Caulen_92_5
Caulen_g2272.t1	Caulen_92_6
Caulen_g2273.t1	Caulen_92_7
Caulen_g2274.t1	Caulen_92_8
Caulen_g2275.t1	Caulen_92_9
Caulen_g2276.t1	Caulen_92_10
Caulen_g2277.t1	Caulen_92_11
Caulen_g2278.t1	Caulen_92_12
Caulen_g2279.t1	Caulen_92_13
Caulen_g2280.t1	Caulen_92_14
Caulen_g2281.t1	Caulen_92_15
Caulen_g2282.t1	Caulen_92_16
Caulen_g2283.t1	Caulen_92_17
Caulen_g2284.t1	Caulen_92_18
Caulen_g2285.t1	Caulen_92_19
Caulen_g2286.t1	Caulen_92_20
Caulen_g2287.t1	Caulen_92_21
Caulen_g2288.t1	Caulen_92_22
Caulen_g2289.t1	Caulen_92_23
Caulen_g2290.t1	Caulen_92_24
Caulen_g2291.t1	Caulen_92_25
Caulen_g2292.t1	Caulen_92_26
Caulen_g2293.t1	Caulen_92_27
Caulen_g2294.t1	Caulen_92_28
Caulen_g2295.t1	Caulen_92_29
Caulen_g2296.t1	Caulen_92_30
Caulen_g2297.t1	Caulen_92_31
Caulen_g2298.t1	Caulen_92_32
Caulen_g2299.t1	Caulen_92_33
Caulen_g2300.t1	Caulen_92_34
Caulen_g2301.t1	Caulen_92_35
Caulen_g2302.t1	Caulen_92_36
Caulen_g2303.t1	Caulen_92_37
Caulen_g2304.t1	Caulen_92_38
Caulen_g2305.t1	Caulen_92_39
Caulen_g2306.t1	Caulen_92_40
Caulen_g2307.t1	Caulen_92_41
Caulen_g2308.t1	Caulen_92_42
Caulen_g2309.t1	Caulen_92_43
Caulen_g2310.t1	Caulen_92_44
Caulen_g2311.t1	Caulen_92_45
Caulen_g2312.t1	Caulen_92_46
Caulen_g2313.t1	Caulen_92_47
Caulen_g2314.t1	Caulen_92_48
Caulen_g2315.t2	Caulen_92_49
Caulen_g2316.t1	Caulen_92_50
Caulen_g2317.t1	Caulen_92_51
Caulen_g2318.t1	Caulen_92_52
Caulen_g2319.t1	Caulen_92_53
Caulen_g2320.t1	Caulen_92_54
Caulen_g2321.t1	Caulen_92_55
Caulen_g2322.t1	Caulen_92_56
Caulen_g2323.t1	Caulen_92_57
Caulen_g2324.t1	Caulen_92_58
Caulen_g2325.t1	Caulen_92_59
Caulen_g2326.t1	Caulen_92_60
Caulen_g2327.t1	Caulen_92_61
Caulen_g2328.t1	Caulen_92_62
Caulen_g2329.t1	Caulen_92_63
Caulen_g2330.t1	Caulen_92_64
Caulen_g2331.t2	Caulen_92_65
Caulen_g2332.t1	Caulen_92_66
Caulen_g2333.t1	Caulen_92_67
Caulen_g2334.t1	Caulen_92_68
Caulen_g2335.t1	Caulen_92_69
Caulen_g2336.t1	Caulen_92_70
Caulen_g2337.t1	Caulen_92_71
Caulen_g2338.t1	Caulen_92_72
Caulen_g2339.t1	Caulen_92_73
Caulen_g2340.t1	Caulen_92_74
Caulen_g2341.t1	Caulen_92_75
Caulen_g2342.t1	Caulen_92_76
Caulen_g2343.t1	Caulen_92_77
Caulen_g2344.t1	Caulen_92_78
Caulen_g2345.t1	Caulen_92_79
Caulen_g2346.t1	Caulen_92_80
Caulen_g2347.t1	Caulen_92_81
Caulen_g2348.t1	Caulen_92_82
Caulen_g2349.t1	Caulen_92_83
Caulen_g2350.t1	Caulen_92_84
Caulen_g2351.t1	Caulen_92_85
Caulen_g2352.t1	Caulen_92_86
Caulen_g2353.t1	Caulen_92_87
Caulen_g2354.t1	Caulen_92_88
Caulen_g2355.t1	Caulen_92_89
Caulen_g2356.t1	Caulen_92_90
Caulen_g2357.t1	Caulen_92_91
Caulen_g2358.t1	Caulen_92_92
Caulen_g2359.t1	Caulen_92_93
Caulen_g2360.t1	Caulen_92_94
Caulen_g2361.t1	Caulen_92_95
Caulen_g2362.t1	Caulen_92_96
Caulen_g2363.t1	Caulen_92_97
Caulen_g2364.t1	Caulen_92_98
Caulen_g2365.t1	Caulen_92_99
Caulen_g2366.t1	Caulen_92_100
Caulen_g2367.t1	Caulen_92_101
Caulen_g2368.t1	Caulen_92_102
Caulen_g2369.t1	Caulen_92_103
Caulen_g2370.t1	Caulen_92_104
Caulen_g2371.t1	Caulen_92_105
Caulen_g2372.t1	Caulen_92_106
Caulen_g2373.t1	Caulen_92_107
Caulen_g2374.t1	Caulen_92_108
Caulen_g2375.t2	Caulen_92_109
Caulen_g2376.t1	Caulen_92_110
Caulen_g2377.t1	Caulen_92_111
Caulen_g2378.t1	Caulen_92_112
Caulen_g2379.t1	Caulen_92_113
Caulen_g2380.t1	Caulen_92_114
Caulen_g2381.t1	Caulen_92_115
Caulen_g2382.t1	Caulen_92_116
Caulen_g2383.t1	Caulen_92_117
Caulen_g2384.t1	Caulen_92_118
Caulen_g2385.t1	Caulen_92_119
Caulen_g2386.t1	Caulen_92_120
Caulen_g2387.t1	Caulen_92_121
Caulen_g2388.t1	Caulen_92_122
Caulen_g2389.t1	Caulen_92_123
Caulen_g2390.t1	Caulen_92_124
Caulen_g2391.t1	Caulen_92_125
Caulen_g2392.t1	Caulen_92_126
Caulen_g2393.t1	Caulen_92_127
Caulen_g2394.t1	Caulen_92_128
Caulen_g2395.t1	Caulen_92_129
Caulen_g2396.t1	Caulen_92_130
Caulen_g2397.t1	Caulen_92_131
Caulen_g2398.t1	Caulen_92_132
Caulen_g2399.t1	Caulen_92_133
Caulen_g2400.t1	Caulen_92_134
Caulen_g2401.t1	Caulen_92_135
Caulen_g2402.t1	Caulen_92_136
Caulen_g2403.t1	Caulen_92_137
Caulen_g2404.t1	Caulen_92_138
Caulen_g2405.t1	Caulen_92_139
Caulen_g2406.t1	Caulen_92_140
Caulen_g2407.t1	Caulen_92_141
Caulen_g2408.t1	Caulen_92_142
Caulen_g2409.t1	Caulen_92_143
Caulen_g2410.t1	Caulen_92_144
Caulen_g2411.t1	Caulen_92_145
Caulen_g2412.t1	Caulen_92_146
Caulen_g2413.t1	Caulen_92_147
Caulen_g2414.t1	Caulen_92_148
Caulen_g2415.t1	Caulen_92_149
Caulen_g2416.t1	Caulen_92_150
Caulen_g2417.t1	Caulen_92_151
Caulen_g2418.t1	Caulen_92_152
Caulen_g2419.t1	Caulen_92_153
Caulen_g2420.t1	Caulen_92_154
Caulen_g2421.t1	Caulen_92_155
Caulen_g2422.t1	Caulen_92_156
Caulen_g2423.t1	Caulen_92_157
Caulen_g2424.t1	Caulen_92_158
Caulen_g2425.t1	Caulen_92_159
Caulen_g2426.t1	Caulen_92_160
Caulen_g2427.t1	Caulen_92_161
Caulen_g2428.t1	Caulen_92_162
Caulen_g2429.t1	Caulen_92_163
Caulen_g2430.t1	Caulen_92_164
Caulen_g2431.t1	Caulen_92_165
Caulen_g2432.t1	Caulen_92_166
Caulen_g2433.t1	Caulen_92_167
Caulen_g2434.t1	Caulen_92_168
Caulen_g2435.t1	Caulen_92_169
Caulen_g2436.t1	Caulen_92_170
Caulen_g2437.t1	Caulen_92_171
Caulen_g2438.t1	Caulen_92_172
Caulen_g2439.t1	Caulen_92_173
Caulen_g2440.t1	Caulen_92_174
Caulen_g2441.t1	Caulen_92_175
Caulen_g2442.t1	Caulen_92_176
Caulen_g2443.t1	Caulen_92_177
Caulen_g2444.t1	Caulen_92_178
Caulen_g2445.t1	Caulen_92_179
Caulen_g2446.t1	Caulen_92_180
Caulen_g2447.t1	Caulen_92_181
Caulen_g2448.t1	Caulen_92_182
Caulen_g2449.t2	Caulen_92_183
Caulen_g2450.t1	Caulen_92_184
Caulen_g2451.t1	Caulen_92_185
Caulen_g2452.t1	Caulen_92_186
Caulen_g2453.t1	Caulen_92_187
Caulen_g2454.t1	Caulen_92_188
Caulen_g2455.t1	Caulen_92_189
Caulen_g2456.t1	Caulen_92_190
Caulen_g2457.t1	Caulen_92_191
Caulen_g2458.t1	Caulen_92_192
Caulen_g2459.t1	Caulen_92_193
Caulen_g2460.t1	Caulen_92_194
Caulen_g2461.t1	Caulen_92_195
Caulen_g2462.t1	Caulen_92_196
Caulen_g2463.t1	Caulen_92_197
Caulen_g2464.t1	Caulen_92_198
Caulen_g2465.t1	Caulen_92_199
Caulen_g2466.t1	Caulen_92_200
Caulen_g2467.t1	Caulen_92_201
Caulen_g2468.t1	Caulen_92_202
Caulen_g2469.t1	Caulen_92_203
Caulen_g2470.t1	Caulen_92_204
Caulen_g2471.t1	Caulen_92_205
Caulen_g2472.t1	Caulen_92_206
Caulen_g2473.t1	Caulen_92_207
Caulen_g2474.t2	Caulen_92_208
Caulen_g2475.t1	Caulen_92_209
Caulen_g2476.t1	Caulen_92_210
Caulen_g2477.t1	Caulen_92_211
Caulen_g2478.t1	Caulen_92_212
Caulen_g2479.t1	Caulen_92_213
Caulen_g2480.t1	Caulen_92_214
Caulen_g2481.t1	Caulen_92_215
Caulen_g2482.t1	Caulen_92_216
Caulen_g2483.t1	Caulen_92_217
Caulen_g2484.t1	Caulen_92_218
Caulen_g2485.t1	Caulen_92_219
Caulen_g2486.t1	Caulen_92_220
Caulen_g2487.t1	Caulen_92_221
Caulen_g2488.t1	Caulen_92_222
Caulen_g2489.t1	Caulen_92_223
Caulen_g2490.t1	Caulen_92_224
Caulen_g2491.t1	Caulen_92_225
Caulen_g2492.t1	Caulen_92_226
Caulen_g2493.t1	Caulen_92_227
Caulen_g2494.t1	Caulen_92_228
Caulen_g2495.t1	Caulen_92_229
Caulen_g2496.t1	Caulen_92_230
Caulen_g2497.t1	Caulen_92_231
Caulen_g2498.t1	Caulen_92_232
Caulen_g2499.t1	Caulen_92_233
Caulen_g2500.t1	Caulen_92_234
Caulen_g2501.t1	Caulen_92_235
Caulen_g2502.t1	Caulen_92_236
Caulen_g2503.t1	Caulen_92_237
Caulen_g2504.t1	Caulen_92_238
Caulen_g2505.t1	Caulen_92_239
Caulen_g2506.t1	Caulen_92_240
Caulen_g2507.t1	Caulen_92_241
Caulen_g2508.t1	Caulen_92_242
Caulen_g2509.t1	Caulen_92_243
Caulen_g2510.t1	Caulen_92_244
Caulen_g2511.t3	Caulen_92_245
Caulen_g2512.t1	Caulen_92_246
Caulen_g2513.t1	Caulen_92_247
Caulen_g2514.t1	Caulen_92_248
Caulen_g2515.t1	Caulen_92_249
Caulen_g2516.t1	Caulen_92_250
Caulen_g2517.t1	Caulen_92_251
Caulen_g2518.t1	Caulen_92_252
Caulen_g2519.t1	Caulen_92_253
Caulen_g2520.t1	Caulen_92_254
Caulen_g2521.t1	Caulen_92_255
Caulen_g2522.t1	Caulen_92_256
Caulen_g2523.t1	Caulen_92_257
Caulen_g2524.t1	Caulen_92_258
Caulen_g2525.t1	Caulen_92_259
Caulen_g2526.t1	Caulen_92_260
Caulen_g2527.t1	Caulen_92_261
Caulen_g2528.t1	Caulen_92_262
Caulen_g2529.t1	Caulen_92_263
Caulen_g2530.t1	Caulen_92_264
Caulen_g2531.t1	Caulen_92_265
Caulen_g2532.t1	Caulen_92_266
Caulen_g2533.t1	Caulen_92_267
Caulen_g2534.t1	Caulen_92_268
Caulen_g2535.t1	Caulen_92_269
Caulen_g2536.t1	Caulen_92_270
Caulen_g2537.t1	Caulen_92_271
Caulen_g2538.t1	Caulen_92_272
Caulen_g2539.t1	Caulen_92_273
Caulen_g2540.t1	Caulen_92_274
Caulen_g2541.t1	Caulen_92_275
Caulen_g2542.t1	Caulen_92_276
Caulen_g2543.t1	Caulen_92_277
Caulen_g2544.t1	Caulen_92_278
Caulen_g2545.t1	Caulen_92_279
Caulen_g2546.t1	Caulen_92_280
Caulen_g2547.t1	Caulen_92_281
Caulen_g2548.t1	Caulen_92_282
Caulen_g2549.t1	Caulen_92_283
Caulen_g2550.t1	Caulen_92_284
Caulen_g2551.t1	Caulen_92_285
Caulen_g2552.t1	Caulen_92_286
Caulen_g2553.t1	Caulen_92_287
Caulen_g2554.t1	Caulen_92_288
Caulen_g2555.t1	Caulen_92_289
Caulen_g2556.t1	Caulen_92_290
Caulen_g2557.t1	Caulen_92_291
Caulen_g2558.t1	Caulen_92_292
Caulen_g2559.t1	Caulen_92_293
Caulen_g2560.t1	Caulen_92_294
Caulen_g2561.t1	Caulen_92_295
Caulen_g2562.t1	Caulen_92_296
Caulen_g2563.t1	Caulen_92_297
Caulen_g2564.t1	Caulen_92_298
Caulen_g2565.t1	Caulen_92_299
Caulen_g2566.t1	Caulen_92_300
Caulen_g2567.t1	Caulen_92_301
Caulen_g2568.t1	Caulen_92_302
Caulen_g2569.t1	Caulen_92_303
Caulen_g2570.t1	Caulen_92_304
Caulen_g2571.t1	Caulen_92_305
Caulen_g2572.t1	Caulen_92_306
Caulen_g2573.t1	Caulen_92_307
Caulen_g2574.t1	Caulen_92_308
Caulen_g2575.t1	Caulen_92_309
Caulen_g2576.t1	Caulen_92_310
Caulen_g2577.t1	Caulen_92_311
Caulen_g2578.t1	Caulen_92_312
Caulen_g2579.t1	Caulen_92_313
Caulen_g2580.t1	Caulen_92_314
Caulen_g2581.t1	Caulen_92_315
Caulen_g2582.t1	Caulen_92_316
Caulen_g2583.t1	Caulen_92_317
Caulen_g2584.t1	Caulen_92_318
Caulen_g2585.t1	Caulen_92_319
Caulen_g2586.t1	Caulen_92_320
Caulen_g2587.t1	Caulen_92_321
Caulen_g2588.t1	Caulen_92_322
Caulen_g2589.t1	Caulen_92_323
Caulen_g2590.t1	Caulen_92_324
Caulen_g2591.t1	Caulen_92_325
Caulen_g2592.t1	Caulen_92_326
Caulen_g2593.t1	Caulen_92_327
Caulen_g2594.t1	Caulen_92_328
Caulen_g2595.t1	Caulen_92_329
Caulen_g2596.t1	Caulen_92_330
Caulen_g2597.t1	Caulen_92_331
Caulen_g2598.t1	Caulen_92_332
Caulen_g2599.t1	Caulen_92_333
Caulen_g2600.t1	Caulen_92_334
Caulen_g2601.t1	Caulen_92_335
Caulen_g2602.t1	Caulen_92_336
Caulen_g2603.t1	Caulen_92_337
Caulen_g2604.t1	Caulen_92_338
Caulen_g2605.t1	Caulen_92_339
Caulen_g2606.t1	Caulen_92_340
Caulen_g2607.t1	Caulen_92_341
Caulen_g2608.t1	Caulen_92_342
Caulen_g2609.t1	Caulen_92_343
Caulen_g2610.t1	Caulen_92_344
Caulen_g2611.t1	Caulen_92_345
Caulen_g2612.t2	Caulen_92_346
Caulen_g2613.t1	Caulen_92_347
Caulen_g2614.t1	Caulen_92_348
Caulen_g2615.t1	Caulen_92_349
Caulen_g2616.t1	Caulen_92_350
Caulen_g2617.t1	Caulen_92_351
Caulen_g2618.t1	Caulen_92_352
Caulen_g2619.t1	Caulen_92_353
Caulen_g2620.t1	Caulen_92_354
Caulen_g2621.t1	Caulen_92_355
Caulen_g2622.t1	Caulen_92_356
Caulen_g2623.t1	Caulen_92_357
Caulen_g2624.t1	Caulen_92_358
Caulen_g2625.t1	Caulen_92_359
Caulen_g2626.t1	Caulen_92_360
Caulen_g2627.t1	Caulen_92_361
Caulen_g2628.t1	Caulen_92_362
Caulen_g2629.t1	Caulen_92_363
Caulen_g2630.t1	Caulen_92_364
Caulen_g2631.t1	Caulen_92_365
Caulen_g2632.t1	Caulen_92_366
Caulen_g2633.t1	Caulen_92_367
Caulen_g2634.t1	Caulen_92_368
Caulen_g2635.t1	Caulen_92_369
Caulen_g2636.t1	Caulen_92_370
Caulen_g2637.t1	Caulen_92_371
Caulen_g2638.t1	Caulen_92_372
Caulen_g2639.t1	Caulen_92_373
Caulen_g2640.t1	Caulen_92_374
Caulen_g2641.t1	Caulen_92_375
Caulen_g2642.t1	Caulen_92_376
Caulen_g2643.t1	Caulen_92_377
Caulen_g2644.t1	Caulen_92_378
Caulen_g2645.t1	Caulen_92_379
Caulen_g2646.t1	Caulen_92_380
Caulen_g2647.t1	Caulen_92_381
Caulen_g2648.t1	Caulen_92_382
Caulen_g2649.t1	Caulen_92_383
Caulen_g2650.t1	Caulen_92_384
Caulen_g2651.t1	Caulen_92_385
Caulen_g2652.t1	Caulen_92_386
Caulen_g2653.t1	Caulen_92_387
Caulen_g2654.t1	Caulen_92_388
Caulen_g2655.t1	Caulen_92_389
Caulen_g2656.t1	Caulen_92_390
Caulen_g2657.t1	Caulen_92_391
Caulen_g2658.t1	Caulen_92_392
Caulen_g2659.t1	Caulen_92_393
Caulen_g2660.t1	Caulen_92_394
Caulen_g2661.t1	Caulen_92_395
Caulen_g2662.t1	Caulen_92_396
Caulen_g2663.t1	Caulen_92_397
Caulen_g2664.t1	Caulen_92_398
Caulen_g2665.t1	Caulen_92_399
Caulen_g2666.t1	Caulen_92_400
Caulen_g2667.t1	Caulen_92_401
Caulen_g2668.t1	Caulen_92_402
Caulen_g2669.t1	Caulen_92_403
Caulen_g2670.t1	Caulen_92_404
Caulen_g2671.t1	Caulen_92_405
Caulen_g2672.t1	Caulen_92_406
Caulen_g9187.t1	Caulen_93_1
Caulen_g9188.t1	Caulen_93_2
Caulen_g9189.t1	Caulen_93_3
Caulen_g9190.t1	Caulen_93_4
Caulen_g9191.t1	Caulen_93_5
Caulen_g9192.t1	Caulen_93_6
Caulen_g9193.t1	Caulen_94_1
Caulen_g9194.t1	Caulen_95_1
Caulen_g9195.t1	Caulen_95_2
Caulen_g9196.t1	Caulen_95_3
Caulen_g9197.t1	Caulen_95_4
Caulen_g9198.t1	Caulen_95_5
Caulen_g9199.t1	Caulen_96_1
Caulen_g9200.t1	Caulen_96_2
Caulen_g9201.t1	Caulen_96_3
Caulen_g9202.t1	Caulen_96_4
Caulen_g9203.t1	Caulen_97_1
Caulen_g9204.t1	Caulen_97_2
Caulen_g9205.t1	Caulen_97_3
Caulen_g9206.t1	Caulen_97_4
Caulen_g9207.t1	Caulen_98_1
Caulen_g9208.t1	Caulen_99_1
Caulen_g9209.t1	Caulen_99_2
Caulen_g9210.t1	Caulen_99_3
Caulen_g2673.t1	Caulen_100_1
Caulen_g2674.t1	Caulen_100_2
Caulen_g2675.t1	Caulen_100_3
Caulen_g2676.t1	Caulen_100_4
Caulen_g2677.t1	Caulen_100_5
Caulen_g2678.t1	Caulen_100_6
Caulen_g2679.t1	Caulen_100_7
Caulen_g2680.t1	Caulen_100_8
Caulen_g2681.t1	Caulen_100_9
Caulen_g2682.t1	Caulen_100_10
Caulen_g2683.t1	Caulen_100_11
Caulen_g2684.t1	Caulen_100_12
Caulen_g2685.t1	Caulen_100_13
Caulen_g2686.t1	Caulen_100_14
Caulen_g2687.t1	Caulen_100_15
Caulen_g2688.t1	Caulen_100_16
Caulen_g2689.t1	Caulen_100_17
Caulen_g2690.t1	Caulen_100_18
Caulen_g2691.t1	Caulen_100_19
Caulen_g2692.t1	Caulen_100_20
Caulen_g2693.t1	Caulen_100_21
Caulen_g2694.t1	Caulen_100_22
Caulen_g2695.t1	Caulen_100_23
Caulen_g2696.t1	Caulen_100_24
Caulen_g2697.t1	Caulen_100_25
Caulen_g2698.t1	Caulen_100_26
Caulen_g2699.t1	Caulen_100_27
Caulen_g2700.t1	Caulen_100_28
Caulen_g2701.t1	Caulen_100_29
Caulen_g2702.t1	Caulen_100_30
Caulen_g2704.t1	Caulen_100_31
Caulen_g2703.t1	Caulen_100_32
Caulen_g2705.t1	Caulen_100_33
Caulen_g2706.t1	Caulen_100_34
Caulen_g2707.t1	Caulen_100_35
Caulen_g2708.t1	Caulen_100_36
Caulen_g2709.t1	Caulen_100_37
Caulen_g2710.t1	Caulen_100_38
Caulen_g2711.t1	Caulen_100_39
Caulen_g2712.t1	Caulen_100_40
Caulen_g2713.t1	Caulen_100_41
Caulen_g2714.t1	Caulen_100_42
Caulen_g2715.t1	Caulen_100_43
Caulen_g2716.t1	Caulen_100_44
Caulen_g2717.t1	Caulen_100_45
Caulen_g2718.t1	Caulen_100_46
Caulen_g2719.t1	Caulen_100_47
Caulen_g2720.t1	Caulen_100_48
Caulen_g2721.t1	Caulen_100_49
Caulen_g2722.t1	Caulen_100_50
Caulen_g2723.t1	Caulen_100_51
Caulen_g2724.t1	Caulen_100_52
Caulen_g2725.t1	Caulen_100_53
Caulen_g2726.t1	Caulen_100_54
Caulen_g2727.t1	Caulen_100_55
Caulen_g2728.t1	Caulen_100_56
Caulen_g2729.t2	Caulen_100_57
Caulen_g2730.t1	Caulen_100_58
Caulen_g2731.t1	Caulen_100_59
Caulen_g2732.t1	Caulen_100_60
Caulen_g2733.t1	Caulen_100_61
Caulen_g2734.t1	Caulen_100_62
Caulen_g2735.t2	Caulen_100_63
Caulen_g2736.t1	Caulen_100_64
Caulen_g2737.t1	Caulen_100_65
Caulen_g2738.t1	Caulen_100_66
Caulen_g2739.t1	Caulen_100_67
Caulen_g2740.t1	Caulen_100_68
Caulen_g2741.t1	Caulen_100_69
Caulen_g2742.t1	Caulen_100_70
Caulen_g2743.t1	Caulen_100_71
Caulen_g2744.t1	Caulen_100_72
Caulen_g2745.t1	Caulen_100_73
Caulen_g2746.t1	Caulen_100_74
Caulen_g2747.t1	Caulen_100_75
Caulen_g2748.t1	Caulen_100_76
Caulen_g2749.t1	Caulen_100_77
Caulen_g2750.t1	Caulen_100_78
Caulen_g2751.t1	Caulen_100_79
Caulen_g2752.t1	Caulen_100_80
Caulen_g2753.t1	Caulen_100_81
Caulen_g2754.t1	Caulen_100_82
Caulen_g2755.t1	Caulen_100_83
Caulen_g2756.t1	Caulen_100_84
Caulen_g2757.t1	Caulen_100_85
Caulen_g2758.t1	Caulen_100_86
Caulen_g2759.t1	Caulen_100_87
Caulen_g2760.t1	Caulen_100_88
Caulen_g2761.t1	Caulen_100_89
Caulen_g2762.t1	Caulen_100_90
Caulen_g2763.t1	Caulen_100_91
Caulen_g2764.t1	Caulen_100_92
Caulen_g2765.t1	Caulen_100_93
Caulen_g2766.t1	Caulen_100_94
Caulen_g2767.t1	Caulen_100_95
Caulen_g2768.t1	Caulen_100_96
Caulen_g2769.t1	Caulen_100_97
Caulen_g2770.t1	Caulen_100_98
Caulen_g2771.t1	Caulen_100_99
Caulen_g2772.t1	Caulen_100_100
Caulen_g2773.t1	Caulen_100_101
Caulen_g2774.t1	Caulen_100_102
Caulen_g2775.t1	Caulen_100_103
Caulen_g2776.t1	Caulen_100_104
Caulen_g2777.t1	Caulen_100_105
Caulen_g2778.t1	Caulen_100_106
Caulen_g2779.t1	Caulen_100_107
Caulen_g2780.t1	Caulen_100_108
Caulen_g2781.t1	Caulen_100_109
Caulen_g2782.t1	Caulen_100_110
Caulen_g2783.t1	Caulen_100_111
Caulen_g2784.t1	Caulen_100_112
Caulen_g2785.t1	Caulen_100_113
Caulen_g2786.t1	Caulen_100_114
Caulen_g2787.t1	Caulen_100_115
Caulen_g2788.t1	Caulen_100_116
Caulen_g2789.t1	Caulen_100_117
Caulen_g2790.t1	Caulen_100_118
Caulen_g2791.t1	Caulen_100_119
Caulen_g2792.t1	Caulen_100_120
Caulen_g2793.t1	Caulen_100_121
Caulen_g2794.t1	Caulen_100_122
Caulen_g2795.t1	Caulen_100_123
Caulen_g2796.t1	Caulen_100_124
Caulen_g2797.t1	Caulen_100_125
Caulen_g2798.t1	Caulen_100_126
Caulen_g2799.t1	Caulen_100_127
Caulen_g2800.t1	Caulen_100_128
Caulen_g2801.t1	Caulen_100_129
Caulen_g2802.t1	Caulen_100_130
Caulen_g2803.t1	Caulen_100_131
Caulen_g2804.t1	Caulen_100_132
Caulen_g2805.t1	Caulen_100_133
Caulen_g2806.t1	Caulen_100_134
Caulen_g2807.t1	Caulen_100_135
Caulen_g2808.t1	Caulen_100_136
Caulen_g2809.t1	Caulen_100_137
Caulen_g2810.t1	Caulen_100_138
Caulen_g2811.t1	Caulen_100_139
Caulen_g2812.t1	Caulen_100_140
Caulen_g2813.t1	Caulen_100_141
Caulen_g2814.t1	Caulen_100_142
Caulen_g2815.t1	Caulen_100_143
Caulen_g2816.t1	Caulen_100_144
Caulen_g2817.t1	Caulen_100_145
Caulen_g2818.t1	Caulen_100_146
Caulen_g2819.t1	Caulen_100_147
Caulen_g2820.t1	Caulen_100_148
Caulen_g2821.t1	Caulen_100_149
Caulen_g2822.t1	Caulen_100_150
Caulen_g2823.t1	Caulen_100_151
Caulen_g2824.t1	Caulen_100_152
Caulen_g2825.t1	Caulen_100_153
Caulen_g2826.t2	Caulen_100_154
Caulen_g2827.t1	Caulen_100_155
Caulen_g2828.t1	Caulen_100_156
Caulen_g2829.t1	Caulen_100_157
Caulen_g2830.t1	Caulen_100_158
Caulen_g2831.t1	Caulen_100_159
Caulen_g2832.t1	Caulen_100_160
Caulen_g2833.t1	Caulen_100_161
Caulen_g2834.t1	Caulen_100_162
Caulen_g2835.t1	Caulen_100_163
Caulen_g2836.t1	Caulen_100_164
Caulen_g2837.t1	Caulen_100_165
Caulen_g2838.t1	Caulen_100_166
Caulen_g2839.t1	Caulen_100_167
Caulen_g2840.t1	Caulen_100_168
Caulen_g2841.t1	Caulen_100_169
Caulen_g2842.t1	Caulen_100_170
Caulen_g2843.t1	Caulen_100_171
Caulen_g2844.t1	Caulen_100_172
Caulen_g2845.t1	Caulen_100_173
Caulen_g2846.t1	Caulen_100_174
Caulen_g2847.t1	Caulen_100_175
Caulen_g2848.t1	Caulen_100_176
Caulen_g2849.t1	Caulen_100_177
Caulen_g2850.t1	Caulen_100_178
Caulen_g2851.t1	Caulen_100_179
Caulen_g2852.t1	Caulen_100_180
Caulen_g2853.t1	Caulen_100_181
Caulen_g2854.t1	Caulen_100_182
Caulen_g2855.t1	Caulen_100_183
Caulen_g2856.t1	Caulen_100_184
Caulen_g2857.t1	Caulen_100_185
Caulen_g2858.t1	Caulen_100_186
