Alblai_CCA13858	Alblai_1_1
Alblai_CCA25143	Alblai_278_3
Alblai_CCA25144	Alblai_278_4
Alblai_CCA25148	Alblai_278_5
Alblai_CCA25149	Alblai_278_6
Alblai_CCA25150	Alblai_278_7
Alblai_CCA25154	Alblai_278_8
Alblai_CCA25155	Alblai_278_9
Alblai_CCA25156	Alblai_278_10
Alblai_CCA25157	Alblai_278_11
Alblai_CCA25158	Alblai_278_12
Alblai_CCA25159	Alblai_278_13
Alblai_CCA25160	Alblai_278_14
Alblai_CCA25161	Alblai_278_15
Alblai_CCA25162	Alblai_278_16
Alblai_CCA25163	Alblai_278_17
Alblai_CCA25164	Alblai_278_18
Alblai_CCA25165	Alblai_278_19
Alblai_CCA25166	Alblai_278_20
Alblai_CCA25167	Alblai_278_21
Alblai_CCA25168	Alblai_278_22
Alblai_CCA25169	Alblai_278_23
Alblai_CCA25170	Alblai_278_24
Alblai_CCA25171	Alblai_279_1
Alblai_CCA25172	Alblai_279_2
Alblai_CCA25173	Alblai_279_3
Alblai_CCA25174	Alblai_279_4
Alblai_CCA25175	Alblai_279_5
Alblai_CCA25176	Alblai_279_6
Alblai_CCA25177	Alblai_279_7
Alblai_CCA25178	Alblai_279_8
Alblai_CCA25179	Alblai_279_9
Alblai_CCA25180	Alblai_279_10
Alblai_CCA25181	Alblai_279_11
Alblai_CCA25182	Alblai_280_1
Alblai_CCA25183	Alblai_280_2
Alblai_CCA25184	Alblai_280_3
Alblai_CCA25185	Alblai_280_4
Alblai_CCA25186	Alblai_280_5
Alblai_CCA25187	Alblai_280_6
Alblai_CCA25188	Alblai_280_7
Alblai_CCA25189	Alblai_280_8
Alblai_CCA25190	Alblai_280_9
Alblai_CCA25191	Alblai_280_10
Alblai_CCA25192	Alblai_280_11
Alblai_CCA25193	Alblai_280_12
Alblai_CCA25194	Alblai_281_1
Alblai_CCA25195	Alblai_281_2
Alblai_CCA25196	Alblai_281_3
Alblai_CCA25197	Alblai_281_4
Alblai_CCA25198	Alblai_281_5
Alblai_CCA25199	Alblai_281_6
Alblai_CCA25200	Alblai_281_7
Alblai_CCA25201	Alblai_281_8
Alblai_CCA25202	Alblai_281_9
Alblai_CCA25203	Alblai_281_10
Alblai_CCA25204	Alblai_281_11
Alblai_CCA25205	Alblai_281_12
Alblai_CCA25207	Alblai_281_13
Alblai_CCA25206	Alblai_281_14
Alblai_CCA25208	Alblai_281_15
Alblai_CCA25209	Alblai_281_16
Alblai_CCA25210	Alblai_282_1
Alblai_CCA25211	Alblai_282_2
Alblai_CCA25212	Alblai_282_3
Alblai_CCA25213	Alblai_282_4
Alblai_CCA25214	Alblai_282_5
Alblai_CCA25215	Alblai_282_6
Alblai_CCA25216	Alblai_282_7
Alblai_CCA25217	Alblai_282_8
Alblai_CCA25218	Alblai_282_9
Alblai_CCA25219	Alblai_282_10
Alblai_CCA25220	Alblai_282_11
Alblai_CCA25221	Alblai_282_12
Alblai_CCA25222	Alblai_282_13
Alblai_CCA25223	Alblai_282_14
Alblai_CCA25224	Alblai_283_1
Alblai_CCA25225	Alblai_283_2
Alblai_CCA25226	Alblai_283_3
Alblai_CCA25227	Alblai_283_4
Alblai_CCA25228	Alblai_283_5
Alblai_CCA25229	Alblai_283_6
Alblai_CCA25230	Alblai_283_7
Alblai_CCA25231	Alblai_283_8
Alblai_CCA25232	Alblai_283_9
Alblai_CCA25233	Alblai_283_10
Alblai_CCA25234	Alblai_283_11
Alblai_CCA25235	Alblai_283_12
Alblai_CCA25236	Alblai_283_13
Alblai_CCA25237	Alblai_283_14
Alblai_CCA25238	Alblai_283_15
Alblai_CCA25239	Alblai_284_1
Alblai_CCA25240	Alblai_284_2
Alblai_CCA25241	Alblai_284_3
Alblai_CCA25242	Alblai_284_4
Alblai_CCA25243	Alblai_284_5
Alblai_CCA25244	Alblai_284_6
Alblai_CCA25245	Alblai_284_7
Alblai_CCA25246	Alblai_284_8
Alblai_CCA25247	Alblai_284_9
Alblai_CCA25248	Alblai_284_10
Alblai_CCA25249	Alblai_284_11
Alblai_CCA25250	Alblai_284_12
Alblai_CCA25251	Alblai_284_13
Alblai_CCA25252	Alblai_284_14
Alblai_CCA25253	Alblai_285_1
Alblai_CCA25255	Alblai_285_2
Alblai_CCA25256	Alblai_285_3
Alblai_CCA25257	Alblai_285_4
Alblai_CCA25258	Alblai_285_5
Alblai_CCA25259	Alblai_285_6
Alblai_CCA25260	Alblai_285_7
Alblai_CCA25261	Alblai_285_8
Alblai_CCA25262	Alblai_285_9
Alblai_CCA25263	Alblai_285_10
Alblai_CCA25264	Alblai_285_11
Alblai_CCA25265	Alblai_285_12
Alblai_CCA25266	Alblai_286_1
Alblai_CCA25267	Alblai_286_2
Alblai_CCA25268	Alblai_286_3
Alblai_CCA25271	Alblai_286_4
Alblai_CCA25269	Alblai_286_5
Alblai_CCA25270	Alblai_286_6
Alblai_CCA25272	Alblai_286_7
Alblai_CCA25273	Alblai_286_8
Alblai_CCA25274	Alblai_286_9
Alblai_CCA25275	Alblai_286_10
Alblai_CCA25276	Alblai_286_11
Alblai_CCA25277	Alblai_286_12
Alblai_CCA25278	Alblai_286_13
Alblai_CCA25279	Alblai_287_1
Alblai_CCA25280	Alblai_287_2
Alblai_CCA25281	Alblai_287_3
Alblai_CCA25282	Alblai_287_4
Alblai_CCA25283	Alblai_287_5
Alblai_CCA25284	Alblai_287_6
Alblai_CCA25286	Alblai_287_7
Alblai_CCA25287	Alblai_287_8
Alblai_CCA25289	Alblai_288_1
Alblai_CCA25290	Alblai_288_2
Alblai_CCA25291	Alblai_288_3
Alblai_CCA25292	Alblai_288_4
Alblai_CCA25293	Alblai_288_5
Alblai_CCA25294	Alblai_288_6
Alblai_CCA25295	Alblai_288_7
Alblai_CCA25296	Alblai_288_8
Alblai_CCA25297	Alblai_289_1
Alblai_CCA25298	Alblai_289_2
Alblai_CCA25299	Alblai_289_3
Alblai_CCA25300	Alblai_289_4
Alblai_CCA25301	Alblai_289_5
Alblai_CCA25302	Alblai_289_6
Alblai_CCA25303	Alblai_289_7
Alblai_CCA25304	Alblai_289_8
Alblai_CCA25305	Alblai_289_9
Alblai_CCA25306	Alblai_289_10
Alblai_CCA25307	Alblai_289_11
Alblai_CCA25308	Alblai_289_12
Alblai_CCA25309	Alblai_289_13
Alblai_CCA25310	Alblai_289_14
Alblai_CCA25311	Alblai_289_15
Alblai_CCA25312	Alblai_289_16
Alblai_CCA25313	Alblai_290_1
Alblai_CCA25314	Alblai_290_2
Alblai_CCA25315	Alblai_290_3
Alblai_CCA25316	Alblai_290_4
Alblai_CCA25317	Alblai_290_5
Alblai_CCA25318	Alblai_290_6
Alblai_CCA25319	Alblai_290_7
Alblai_CCA25320	Alblai_290_8
Alblai_CCA25321	Alblai_290_9
Alblai_CCA25322	Alblai_290_10
Alblai_CCA25323	Alblai_290_11
Alblai_CCA25324	Alblai_290_12
Alblai_CCA25325	Alblai_291_1
Alblai_CCA25326	Alblai_291_2
Alblai_CCA25327	Alblai_291_3
Alblai_CCA25328	Alblai_291_4
Alblai_CCA25329	Alblai_291_5
Alblai_CCA25330	Alblai_291_6
Alblai_CCA25331	Alblai_291_7
Alblai_CCA25332	Alblai_291_8
Alblai_CCA25333	Alblai_291_9
Alblai_CCA25334	Alblai_291_10
Alblai_CCA25335	Alblai_291_11
Alblai_CCA25336	Alblai_291_12
Alblai_CCA25337	Alblai_291_13
Alblai_CCA25338	Alblai_291_14
Alblai_CCA25339	Alblai_291_15
Alblai_CCA25340	Alblai_291_16
Alblai_CCA25341	Alblai_291_17
Alblai_CCA25342	Alblai_292_1
Alblai_CCA25343	Alblai_292_2
Alblai_CCA25344	Alblai_292_3
Alblai_CCA25345	Alblai_292_4
Alblai_CCA25346	Alblai_292_5
Alblai_CCA25347	Alblai_292_6
Alblai_CCA25348	Alblai_292_7
Alblai_CCA25349	Alblai_292_8
Alblai_CCA25350	Alblai_292_9
Alblai_CCA25351	Alblai_292_10
Alblai_CCA25352	Alblai_292_11
Alblai_CCA25353	Alblai_292_12
Alblai_CCA25354	Alblai_292_13
Alblai_CCA25355	Alblai_292_14
Alblai_CCA25356	Alblai_293_1
Alblai_CCA25357	Alblai_293_2
Alblai_CCA25358	Alblai_293_3
Alblai_CCA25359	Alblai_293_4
Alblai_CCA25360	Alblai_293_5
Alblai_CCA25361	Alblai_293_6
Alblai_CCA25362	Alblai_293_7
Alblai_CCA25363	Alblai_293_8
Alblai_CCA25364	Alblai_293_9
Alblai_CCA25365	Alblai_293_10
Alblai_CCA25366	Alblai_293_11
Alblai_CCA25367	Alblai_294_1
Alblai_CCA25368	Alblai_294_2
Alblai_CCA25369	Alblai_294_3
Alblai_CCA25370	Alblai_294_4
Alblai_CCA25371	Alblai_294_5
Alblai_CCA25372	Alblai_294_6
Alblai_CCA25373	Alblai_294_7
Alblai_CCA25374	Alblai_294_8
Alblai_CCA25375	Alblai_294_9
Alblai_CCA25376	Alblai_294_10
Alblai_CCA25377	Alblai_294_11
Alblai_CCA25378	Alblai_294_12
Alblai_CCA25379	Alblai_294_13
Alblai_CCA25380	Alblai_294_14
Alblai_CCA25381	Alblai_294_15
Alblai_CCA25382	Alblai_294_16
Alblai_CCA25383	Alblai_294_17
Alblai_CCA25386	Alblai_295_1
Alblai_CCA25387	Alblai_295_2
Alblai_CCA25388	Alblai_295_3
Alblai_CCA25389	Alblai_295_4
Alblai_CCA25390	Alblai_295_5
Alblai_CCA25391	Alblai_295_6
Alblai_CCA25392	Alblai_295_7
Alblai_CCA25393	Alblai_295_8
Alblai_CCA25394	Alblai_295_9
Alblai_CCA25395	Alblai_295_10
Alblai_CCA25396	Alblai_296_1
Alblai_CCA25397	Alblai_296_2
Alblai_CCA25398	Alblai_296_3
Alblai_CCA25399	Alblai_296_4
Alblai_CCA25400	Alblai_296_5
Alblai_CCA25401	Alblai_296_6
Alblai_CCA25402	Alblai_296_7
Alblai_CCA25403	Alblai_296_8
Alblai_CCA25404	Alblai_296_9
Alblai_CCA25405	Alblai_296_10
Alblai_CCA25406	Alblai_296_11
Alblai_CCA25407	Alblai_296_12
Alblai_CCA25408	Alblai_296_13
Alblai_CCA25409	Alblai_296_14
Alblai_CCA25410	Alblai_296_15
Alblai_CCA25411	Alblai_296_16
Alblai_CCA25412	Alblai_296_17
Alblai_CCA25413	Alblai_296_18
Alblai_CCA25414	Alblai_296_19
Alblai_CCA25415	Alblai_296_20
Alblai_CCA25416	Alblai_296_21
Alblai_CCA25417	Alblai_296_22
Alblai_CCA25420	Alblai_296_23
Alblai_CCA25419	Alblai_296_24
Alblai_CCA25421	Alblai_296_25
Alblai_CCA25422	Alblai_297_1
Alblai_CCA25423	Alblai_297_2
Alblai_CCA25424	Alblai_297_3
Alblai_CCA25425	Alblai_297_4
Alblai_CCA25426	Alblai_297_5
Alblai_CCA25427	Alblai_297_6
Alblai_CCA25428	Alblai_297_7
Alblai_CCA25429	Alblai_297_8
Alblai_CCA25430	Alblai_297_9
Alblai_CCA25431	Alblai_297_10
Alblai_CCA25432	Alblai_297_11
Alblai_CCA25433	Alblai_297_12
Alblai_CCA25434	Alblai_297_13
Alblai_CCA25435	Alblai_297_14
Alblai_CCA25436	Alblai_297_15
Alblai_CCA25437	Alblai_297_16
Alblai_CCA25438	Alblai_297_17
Alblai_CCA25439	Alblai_297_18
Alblai_CCA25440	Alblai_297_19
Alblai_CCA25441	Alblai_298_1
Alblai_CCA25442	Alblai_298_2
Alblai_CCA25443	Alblai_298_3
Alblai_CCA25444	Alblai_298_4
Alblai_CCA25445	Alblai_298_5
Alblai_CCA25446	Alblai_298_6
Alblai_CCA25447	Alblai_298_7
Alblai_CCA25448	Alblai_298_8
Alblai_CCA25449	Alblai_298_9
Alblai_CCA25450	Alblai_298_10
Alblai_CCA25451	Alblai_298_11
Alblai_CCA25452	Alblai_298_12
Alblai_CCA25453	Alblai_298_13
Alblai_CCA25454	Alblai_298_14
Alblai_CCA25455	Alblai_298_15
Alblai_CCA25456	Alblai_298_16
Alblai_CCA25457	Alblai_298_17
Alblai_CCA25458	Alblai_298_18
Alblai_CCA25460	Alblai_299_1
Alblai_CCA25461	Alblai_299_2
Alblai_CCA25462	Alblai_299_3
Alblai_CCA25463	Alblai_299_4
Alblai_CCA25464	Alblai_299_5
Alblai_CCA25465	Alblai_299_6
Alblai_CCA25466	Alblai_299_7
Alblai_CCA25467	Alblai_299_8
Alblai_CCA25468	Alblai_299_9
Alblai_CCA25469	Alblai_299_10
Alblai_CCA25471	Alblai_300_1
Alblai_CCA25472	Alblai_300_2
Alblai_CCA25473	Alblai_300_3
Alblai_CCA25474	Alblai_300_4
Alblai_CCA25475	Alblai_300_5
Alblai_CCA25476	Alblai_300_6
Alblai_CCA25477	Alblai_300_7
Alblai_CCA25478	Alblai_300_8
Alblai_CCA25479	Alblai_301_1
Alblai_CCA25481	Alblai_301_2
Alblai_CCA25482	Alblai_301_3
Alblai_CCA25483	Alblai_301_4
Alblai_CCA25484	Alblai_301_5
Alblai_CCA25485	Alblai_301_6
Alblai_CCA25486	Alblai_301_7
Alblai_CCA25487	Alblai_301_8
Alblai_CCA25489	Alblai_302_1
Alblai_CCA25490	Alblai_302_2
Alblai_CCA25491	Alblai_302_3
Alblai_CCA25492	Alblai_302_4
Alblai_CCA25493	Alblai_302_5
Alblai_CCA25494	Alblai_302_6
Alblai_CCA25495	Alblai_302_7
Alblai_CCA25496	Alblai_302_8
Alblai_CCA25497	Alblai_302_9
Alblai_CCA25498	Alblai_302_10
Alblai_CCA25499	Alblai_302_11
Alblai_CCA25500	Alblai_302_12
Alblai_CCA25501	Alblai_302_13
Alblai_CCA25502	Alblai_302_14
Alblai_CCA25503	Alblai_303_1
Alblai_CCA25504	Alblai_303_2
Alblai_CCA25505	Alblai_303_3
Alblai_CCA25506	Alblai_303_4
Alblai_CCA25507	Alblai_303_5
Alblai_CCA25508	Alblai_303_6
Alblai_CCA25509	Alblai_303_7
Alblai_CCA25510	Alblai_303_8
Alblai_CCA25511	Alblai_303_9
Alblai_CCA25512	Alblai_303_10
Alblai_CCA25513	Alblai_303_11
Alblai_CCA25514	Alblai_303_12
Alblai_CCA25515	Alblai_303_13
Alblai_CCA25516	Alblai_303_14
Alblai_CCA25517	Alblai_303_15
Alblai_CCA25518	Alblai_303_16
Alblai_CCA25519	Alblai_303_17
Alblai_CCA25520	Alblai_303_18
Alblai_CCA25521	Alblai_303_19
Alblai_CCA25522	Alblai_303_20
Alblai_CCA25523	Alblai_303_21
Alblai_CCA25524	Alblai_303_22
Alblai_CCA25526	Alblai_303_23
Alblai_CCA25530	Alblai_304_1
Alblai_CCA25531	Alblai_304_2
Alblai_CCA25532	Alblai_304_3
Alblai_CCA25533	Alblai_304_4
Alblai_CCA25534	Alblai_304_5
Alblai_CCA25535	Alblai_304_6
Alblai_CCA25536	Alblai_304_7
Alblai_CCA25537	Alblai_304_8
Alblai_CCA25538	Alblai_304_9
Alblai_CCA25539	Alblai_304_10
Alblai_CCA25540	Alblai_304_11
Alblai_CCA25541	Alblai_304_12
Alblai_CCA25542	Alblai_304_13
Alblai_CCA25543	Alblai_304_14
Alblai_CCA25544	Alblai_304_15
Alblai_CCA25545	Alblai_304_16
Alblai_CCA25546	Alblai_304_17
Alblai_CCA25547	Alblai_304_18
Alblai_CCA25548	Alblai_304_19
Alblai_CCA25549	Alblai_304_20
Alblai_CCA25550	Alblai_304_21
Alblai_CCA25551	Alblai_304_22
Alblai_CCA25552	Alblai_304_23
Alblai_CCA25553	Alblai_304_24
Alblai_CCA25554	Alblai_304_25
Alblai_CCA25555	Alblai_304_26
Alblai_CCA25556	Alblai_304_27
Alblai_CCA25557	Alblai_304_28
Alblai_CCA25558	Alblai_304_29
Alblai_CCA25559	Alblai_304_30
Alblai_CCA25560	Alblai_304_31
Alblai_CCA25561	Alblai_304_32
Alblai_CCA25562	Alblai_304_33
Alblai_CCA25563	Alblai_304_34
Alblai_CCA25565	Alblai_305_1
Alblai_CCA25566	Alblai_305_2
Alblai_CCA25567	Alblai_305_3
Alblai_CCA25568	Alblai_305_4
Alblai_CCA25569	Alblai_305_5
Alblai_CCA25570	Alblai_305_6
Alblai_CCA25571	Alblai_305_7
Alblai_CCA25572	Alblai_305_8
Alblai_CCA25573	Alblai_305_9
Alblai_CCA25574	Alblai_305_10
Alblai_CCA25575	Alblai_305_11
Alblai_CCA25576	Alblai_305_12
Alblai_CCA25577	Alblai_305_13
Alblai_CCA25578	Alblai_305_14
Alblai_CCA25579	Alblai_305_15
Alblai_CCA25580	Alblai_305_16
Alblai_CCA25581	Alblai_305_17
Alblai_CCA25582	Alblai_306_1
Alblai_CCA25584	Alblai_306_2
Alblai_CCA25585	Alblai_306_3
Alblai_CCA25586	Alblai_306_4
Alblai_CCA25587	Alblai_306_5
Alblai_CCA25588	Alblai_306_6
Alblai_CCA25589	Alblai_306_7
Alblai_CCA25590	Alblai_306_8
Alblai_CCA25591	Alblai_306_9
Alblai_CCA25592	Alblai_306_10
Alblai_CCA25593	Alblai_306_11
Alblai_CCA25594	Alblai_306_12
Alblai_CCA25599	Alblai_306_13
Alblai_CCA25598	Alblai_306_14
Alblai_CCA25595	Alblai_306_15
Alblai_CCA25596	Alblai_306_16
Alblai_CCA25597	Alblai_306_17
Alblai_CCA25600	Alblai_306_18
Alblai_CCA25601	Alblai_306_19
Alblai_CCA25602	Alblai_306_20
Alblai_CCA25603	Alblai_306_21
Alblai_CCA25604	Alblai_306_22
Alblai_CCA25605	Alblai_307_1
Alblai_CCA25606	Alblai_307_2
Alblai_CCA25607	Alblai_307_3
Alblai_CCA25608	Alblai_307_4
Alblai_CCA25609	Alblai_307_5
Alblai_CCA25610	Alblai_307_6
Alblai_CCA25611	Alblai_307_7
Alblai_CCA25613	Alblai_308_1
Alblai_CCA25614	Alblai_308_2
Alblai_CCA25615	Alblai_308_3
Alblai_CCA25616	Alblai_308_4
Alblai_CCA25617	Alblai_308_5
Alblai_CCA25618	Alblai_308_6
Alblai_CCA25619	Alblai_308_7
Alblai_CCA25620	Alblai_308_8
Alblai_CCA25621	Alblai_308_9
Alblai_CCA25622	Alblai_308_10
Alblai_CCA25623	Alblai_308_11
Alblai_CCA25624	Alblai_308_12
Alblai_CCA25625	Alblai_308_13
Alblai_CCA25627	Alblai_308_14
Alblai_CCA25626	Alblai_308_15
Alblai_CCA25628	Alblai_309_1
Alblai_CCA25629	Alblai_309_2
Alblai_CCA25634	Alblai_309_3
Alblai_CCA25635	Alblai_309_4
Alblai_CCA25636	Alblai_309_5
Alblai_CCA25637	Alblai_309_6
Alblai_CCA25638	Alblai_309_7
Alblai_CCA25639	Alblai_309_8
Alblai_CCA25640	Alblai_309_9
Alblai_CCA25641	Alblai_309_10
Alblai_CCA25642	Alblai_309_11
Alblai_CCA25643	Alblai_309_12
Alblai_CCA25644	Alblai_309_13
Alblai_CCA25645	Alblai_309_14
Alblai_CCA25647	Alblai_310_1
Alblai_CCA25648	Alblai_310_2
Alblai_CCA25649	Alblai_310_3
Alblai_CCA25650	Alblai_310_4
Alblai_CCA25651	Alblai_310_5
Alblai_CCA25652	Alblai_310_6
Alblai_CCA25653	Alblai_310_7
Alblai_CCA25654	Alblai_310_8
Alblai_CCA25655	Alblai_310_9
Alblai_CCA25656	Alblai_310_10
Alblai_CCA25657	Alblai_310_11
Alblai_CCA25658	Alblai_310_12
Alblai_CCA25659	Alblai_310_13
Alblai_CCA25670	Alblai_311_1
Alblai_CCA25672	Alblai_311_2
Alblai_CCA25673	Alblai_311_3
Alblai_CCA25674	Alblai_311_4
Alblai_CCA25675	Alblai_311_5
Alblai_CCA25676	Alblai_311_6
Alblai_CCA25677	Alblai_311_7
Alblai_CCA25678	Alblai_311_8
Alblai_CCA25679	Alblai_311_9
Alblai_CCA25680	Alblai_311_10
Alblai_CCA25681	Alblai_311_11
Alblai_CCA25682	Alblai_312_1
Alblai_CCA25684	Alblai_312_2
Alblai_CCA25683	Alblai_312_3
Alblai_CCA25685	Alblai_312_4
Alblai_CCA25686	Alblai_312_5
Alblai_CCA25687	Alblai_312_6
Alblai_CCA25688	Alblai_312_7
Alblai_CCA25689	Alblai_312_8
Alblai_CCA25690	Alblai_312_9
Alblai_CCA25691	Alblai_312_10
Alblai_CCA25692	Alblai_312_11
Alblai_CCA25693	Alblai_312_12
Alblai_CCA25694	Alblai_312_13
Alblai_CCA25695	Alblai_312_14
Alblai_CCA25696	Alblai_313_1
Alblai_CCA25698	Alblai_313_2
Alblai_CCA25699	Alblai_313_3
Alblai_CCA25700	Alblai_313_4
Alblai_CCA25701	Alblai_313_5
Alblai_CCA25702	Alblai_314_1
Alblai_CCA25703	Alblai_314_2
Alblai_CCA25704	Alblai_314_3
Alblai_CCA25705	Alblai_314_4
Alblai_CCA25706	Alblai_314_5
Alblai_CCA25707	Alblai_314_6
Alblai_CCA25708	Alblai_314_7
Alblai_CCA25709	Alblai_314_8
Alblai_CCA25710	Alblai_315_1
Alblai_CCA25711	Alblai_315_2
Alblai_CCA25712	Alblai_315_3
Alblai_CCA25713	Alblai_315_4
Alblai_CCA25714	Alblai_315_5
Alblai_CCA25715	Alblai_315_6
Alblai_CCA25716	Alblai_315_7
Alblai_CCA25717	Alblai_315_8
Alblai_CCA25718	Alblai_315_9
Alblai_CCA25719	Alblai_315_10
Alblai_CCA25720	Alblai_315_11
Alblai_CCA25721	Alblai_316_1
Alblai_CCA25722	Alblai_316_2
Alblai_CCA25723	Alblai_316_3
Alblai_CCA25724	Alblai_316_4
Alblai_CCA25725	Alblai_316_5
Alblai_CCA25726	Alblai_316_6
Alblai_CCA25727	Alblai_316_7
Alblai_CCA25728	Alblai_316_8
Alblai_CCA25729	Alblai_316_9
Alblai_CCA25730	Alblai_316_10
Alblai_CCA25731	Alblai_316_11
Alblai_CCA25732	Alblai_316_12
Alblai_CCA25733	Alblai_316_13
Alblai_CCA25734	Alblai_316_14
Alblai_CCA25735	Alblai_316_15
Alblai_CCA25736	Alblai_316_16
Alblai_CCA25737	Alblai_316_17
Alblai_CCA25738	Alblai_316_18
Alblai_CCA25739	Alblai_317_1
Alblai_CCA25740	Alblai_317_2
Alblai_CCA25741	Alblai_317_3
Alblai_CCA25742	Alblai_317_4
Alblai_CCA25743	Alblai_317_5
Alblai_CCA25744	Alblai_317_6
Alblai_CCA25745	Alblai_317_7
Alblai_CCA25746	Alblai_317_8
Alblai_CCA25747	Alblai_317_9
Alblai_CCA25748	Alblai_317_10
Alblai_CCA25749	Alblai_317_11
Alblai_CCA25750	Alblai_318_1
Alblai_CCA25751	Alblai_318_2
Alblai_CCA25752	Alblai_318_3
Alblai_CCA25753	Alblai_318_4
Alblai_CCA25754	Alblai_318_5
Alblai_CCA25755	Alblai_318_6
Alblai_CCA25756	Alblai_318_7
Alblai_CCA25757	Alblai_318_8
Alblai_CCA25759	Alblai_319_1
Alblai_CCA25760	Alblai_319_2
Alblai_CCA25761	Alblai_319_3
Alblai_CCA25762	Alblai_319_4
Alblai_CCA25763	Alblai_319_5
Alblai_CCA25764	Alblai_319_6
Alblai_CCA25765	Alblai_319_7
Alblai_CCA25766	Alblai_319_8
Alblai_CCA25767	Alblai_319_9
Alblai_CCA25768	Alblai_319_10
Alblai_CCA25770	Alblai_319_11
Alblai_CCA25769	Alblai_319_12
Alblai_CCA25771	Alblai_319_13
Alblai_CCA25772	Alblai_319_14
Alblai_CCA25775	Alblai_320_1
Alblai_CCA25776	Alblai_320_2
Alblai_CCA25777	Alblai_320_3
Alblai_CCA25778	Alblai_320_4
Alblai_CCA25779	Alblai_320_5
Alblai_CCA25780	Alblai_320_6
Alblai_CCA25781	Alblai_320_7
Alblai_CCA25782	Alblai_320_8
Alblai_CCA25783	Alblai_320_9
Alblai_CCA25784	Alblai_320_10
Alblai_CCA25785	Alblai_320_11
Alblai_CCA25786	Alblai_320_12
Alblai_CCA25787	Alblai_320_13
Alblai_CCA25788	Alblai_320_14
Alblai_CCA25789	Alblai_320_15
Alblai_CCA25790	Alblai_320_16
Alblai_CCA25791	Alblai_320_17
Alblai_CCA25792	Alblai_320_18
Alblai_CCA25793	Alblai_320_19
Alblai_CCA25794	Alblai_320_20
Alblai_CCA25795	Alblai_320_21
Alblai_CCA25796	Alblai_320_22
Alblai_CCA25797	Alblai_320_23
Alblai_CCA25798	Alblai_320_24
Alblai_CCA25799	Alblai_320_25
Alblai_CCA25800	Alblai_320_26
Alblai_CCA25801	Alblai_320_27
Alblai_CCA25802	Alblai_320_28
Alblai_CCA25803	Alblai_320_29
Alblai_CCA25804	Alblai_320_30
Alblai_CCA25805	Alblai_320_31
Alblai_CCA25806	Alblai_320_32
Alblai_CCA25807	Alblai_320_33
Alblai_CCA25808	Alblai_320_34
Alblai_CCA25809	Alblai_320_35
Alblai_CCA25810	Alblai_320_36
Alblai_CCA25811	Alblai_320_37
Alblai_CCA25812	Alblai_321_1
Alblai_CCA25813	Alblai_321_2
Alblai_CCA25814	Alblai_321_3
Alblai_CCA25815	Alblai_321_4
Alblai_CCA25816	Alblai_321_5
Alblai_CCA25817	Alblai_321_6
Alblai_CCA25818	Alblai_321_7
Alblai_CCA25819	Alblai_321_8
Alblai_CCA25820	Alblai_321_9
Alblai_CCA25821	Alblai_321_10
Alblai_CCA25822	Alblai_322_1
Alblai_CCA25823	Alblai_322_2
Alblai_CCA25824	Alblai_322_3
Alblai_CCA25825	Alblai_322_4
Alblai_CCA25826	Alblai_322_5
Alblai_CCA25827	Alblai_322_6
Alblai_CCA25828	Alblai_322_7
Alblai_CCA25829	Alblai_322_8
Alblai_CCA25831	Alblai_323_1
Alblai_CCA25832	Alblai_323_2
Alblai_CCA25833	Alblai_323_3
Alblai_CCA25834	Alblai_323_4
Alblai_CCA25835	Alblai_324_1
Alblai_CCA25836	Alblai_324_2
Alblai_CCA25837	Alblai_324_3
Alblai_CCA25838	Alblai_324_4
Alblai_CCA25839	Alblai_324_5
Alblai_CCA25840	Alblai_324_6
Alblai_CCA25841	Alblai_324_7
Alblai_CCA25842	Alblai_324_8
Alblai_CCA25843	Alblai_324_9
Alblai_CCA25844	Alblai_324_10
Alblai_CCA25845	Alblai_324_11
Alblai_CCA25846	Alblai_324_12
Alblai_CCA25847	Alblai_324_13
Alblai_CCA25848	Alblai_324_14
Alblai_CCA25850	Alblai_325_1
Alblai_CCA25851	Alblai_325_2
Alblai_CCA25852	Alblai_325_3
Alblai_CCA25853	Alblai_325_4
Alblai_CCA25854	Alblai_325_5
Alblai_CCA25855	Alblai_325_6
Alblai_CCA25856	Alblai_325_7
Alblai_CCA25857	Alblai_325_8
Alblai_CCA25858	Alblai_325_9
Alblai_CCA25859	Alblai_325_10
Alblai_CCA25860	Alblai_325_11
Alblai_CCA25861	Alblai_325_12
Alblai_CCA25862	Alblai_325_13
Alblai_CCA25863	Alblai_326_1
Alblai_CCA25864	Alblai_326_2
Alblai_CCA25865	Alblai_326_3
Alblai_CCA25866	Alblai_326_4
Alblai_CCA25867	Alblai_326_5
Alblai_CCA25868	Alblai_326_6
Alblai_CCA25870	Alblai_326_7
Alblai_CCA25871	Alblai_326_8
Alblai_CCA25872	Alblai_327_1
Alblai_CCA25873	Alblai_327_2
Alblai_CCA25874	Alblai_327_3
Alblai_CCA25875	Alblai_327_4
Alblai_CCA25876	Alblai_327_5
Alblai_CCA25878	Alblai_328_1
Alblai_CCA25879	Alblai_328_2
Alblai_CCA25880	Alblai_328_3
Alblai_CCA25881	Alblai_328_4
Alblai_CCA25882	Alblai_328_5
Alblai_CCA25883	Alblai_328_6
Alblai_CCA25884	Alblai_328_7
Alblai_CCA25885	Alblai_328_8
Alblai_CCA25886	Alblai_328_9
Alblai_CCA25887	Alblai_328_10
Alblai_CCA25888	Alblai_328_11
