Adig_gene-ND5	Adig_1_1
Adig_XM_015923284.1	Adig_703_2
Adig_XM_015923293.1	Adig_703_3
Adig_XM_015923298.1	Adig_703_4
Adig_XM_015923290.1	Adig_703_5
Adig_XM_015923285.1	Adig_703_6
Adig_XM_015923296.1	Adig_703_7
Adig_XM_015923291.1	Adig_703_8
Adig_XM_015923286.1	Adig_703_9
Adig_XM_015923309.1	Adig_703_10
Adig_XM_015923287.1	Adig_703_11
Adig_XM_015923288.1	Adig_703_12
Adig_XM_015923300.1	Adig_703_13
Adig_XM_015923289.1	Adig_703_14
Adig_XM_015923310.1	Adig_704_1
Adig_XM_015923311.1	Adig_704_2
Adig_XM_015923312.1	Adig_704_3
Adig_XM_015923313.1	Adig_704_4
Adig_XM_015923320.1	Adig_704_5
Adig_XM_015923317.1	Adig_704_6
Adig_XM_015923315.1	Adig_704_7
Adig_XM_015923316.1	Adig_704_8
Adig_XM_015923319.1	Adig_704_9
Adig_XM_015923318.1	Adig_704_10
Adig_XM_015923321.1	Adig_705_1
Adig_XM_015923339.1	Adig_705_2
Adig_XM_015923323.1	Adig_705_3
Adig_XM_015923324.1	Adig_705_4
Adig_XM_015923325.1	Adig_705_5
Adig_XM_015923337.1	Adig_705_6
Adig_XM_015923338.1	Adig_705_7
Adig_XM_015923332.1	Adig_705_8
Adig_XM_015923329.1	Adig_705_9
Adig_XM_015923330.1	Adig_705_10
Adig_XM_015923326.1	Adig_705_11
Adig_XM_015923357.1	Adig_706_1
Adig_XM_015923340.1	Adig_706_2
Adig_XM_015923341.1	Adig_706_3
Adig_XM_015923349.1	Adig_706_4
Adig_XM_015923353.1	Adig_706_5
Adig_XM_015923352.1	Adig_706_6
Adig_XM_015923354.1	Adig_706_7
Adig_XM_015923346.1	Adig_706_8
Adig_XM_015923347.1	Adig_706_9
Adig_XM_015923351.1	Adig_706_10
Adig_XM_015923348.1	Adig_706_11
Adig_XM_015923344.1	Adig_706_12
Adig_XM_015923342.1	Adig_706_13
Adig_XM_015923361.1	Adig_706_14
Adig_XM_015923356.1	Adig_706_15
Adig_XM_015923362.1	Adig_706_16
Adig_XM_015923359.1	Adig_706_17
Adig_XM_015923343.1	Adig_706_18
Adig_XM_015923360.1	Adig_706_19
Adig_XM_015923364.1	Adig_707_1
Adig_XM_015923377.1	Adig_707_2
Adig_XM_015923376.1	Adig_707_3
Adig_XM_015923365.1	Adig_707_4
Adig_XM_015923366.1	Adig_707_5
Adig_XM_015923374.1	Adig_707_6
Adig_XM_015923367.1	Adig_707_7
Adig_XM_015923373.1	Adig_707_8
Adig_XM_015923368.1	Adig_707_9
Adig_XM_015923369.1	Adig_707_10
Adig_XM_015923370.1	Adig_707_11
Adig_XM_015923378.1	Adig_707_12
Adig_XM_015923371.1	Adig_707_13
Adig_XM_015923392.1	Adig_708_1
Adig_XM_015923379.1	Adig_708_2
Adig_XM_015923391.1	Adig_708_3
Adig_XM_015923380.1	Adig_708_4
Adig_XM_015923382.1	Adig_708_5
Adig_XM_015923381.1	Adig_708_6
Adig_XM_015923397.1	Adig_709_1
Adig_XM_015923398.1	Adig_709_2
Adig_XM_015923399.1	Adig_709_3
Adig_XM_015923409.1	Adig_709_4
Adig_XM_015923416.1	Adig_709_5
Adig_XM_015923400.1	Adig_709_6
Adig_XM_015923412.1	Adig_709_7
Adig_XM_015923401.1	Adig_709_8
Adig_XM_015923411.1	Adig_709_9
Adig_XM_015923402.1	Adig_709_10
Adig_XM_015923403.1	Adig_709_11
Adig_XM_015923408.1	Adig_709_12
Adig_XM_015923404.1	Adig_709_13
Adig_XM_015923417.1	Adig_709_14
Adig_XM_015923418.1	Adig_709_15
Adig_XM_015923410.1	Adig_709_16
Adig_XM_015923405.1	Adig_709_17
Adig_XM_015923407.1	Adig_709_18
Adig_XM_015923414.1	Adig_709_19
Adig_XM_015923425.1	Adig_710_1
Adig_XM_015923419.1	Adig_710_2
Adig_XM_015923435.1	Adig_710_3
Adig_XM_015923432.1	Adig_710_4
Adig_XM_015923420.1	Adig_710_5
Adig_XM_015923421.1	Adig_710_6
Adig_XM_015923426.1	Adig_710_7
Adig_XM_015923422.1	Adig_710_8
Adig_XM_015923437.1	Adig_710_9
Adig_XM_015923424.1	Adig_710_10
Adig_XM_015923439.1	Adig_711_1
Adig_XM_015923441.1	Adig_711_2
Adig_XM_015923442.1	Adig_711_3
Adig_XM_015923448.1	Adig_711_4
Adig_XM_015923443.1	Adig_711_5
Adig_XM_015923438.1	Adig_711_6
Adig_XM_015923444.1	Adig_711_7
Adig_XM_015923445.1	Adig_711_8
Adig_XM_015923447.1	Adig_711_9
Adig_XM_015923449.1	Adig_712_1
Adig_XM_015923458.1	Adig_712_2
Adig_XM_015923450.1	Adig_712_3
Adig_XM_015923451.1	Adig_712_4
Adig_XM_015923456.1	Adig_712_5
Adig_XM_015923457.1	Adig_712_6
Adig_XM_015923452.1	Adig_712_7
Adig_XM_015923453.1	Adig_712_8
Adig_XM_015923455.1	Adig_712_9
Adig_XM_015923459.1	Adig_713_1
Adig_XM_015923470.1	Adig_713_2
Adig_XM_015923460.1	Adig_713_3
Adig_XM_015923461.1	Adig_713_4
Adig_XM_015923466.1	Adig_713_5
Adig_XM_015923463.1	Adig_713_6
Adig_XM_015923462.1	Adig_713_7
Adig_XM_015923467.1	Adig_713_8
Adig_XM_015923469.1	Adig_713_9
Adig_XM_015923465.1	Adig_713_10
Adig_XM_015923471.1	Adig_714_1
Adig_XM_015923488.1	Adig_714_2
Adig_XM_015923487.1	Adig_714_3
Adig_XM_015923485.1	Adig_714_4
Adig_XM_015923486.1	Adig_714_5
Adig_XM_015923489.1	Adig_714_6
Adig_XM_015923473.1	Adig_714_7
Adig_XM_015923494.1	Adig_714_8
Adig_XM_015923477.1	Adig_714_9
Adig_XM_015923481.1	Adig_714_10
Adig_XM_015923474.1	Adig_714_11
Adig_XM_015923484.1	Adig_714_12
Adig_XM_015923482.1	Adig_714_13
Adig_XM_015923475.1	Adig_714_14
Adig_XM_015923476.1	Adig_714_15
Adig_XM_015923522.1	Adig_715_1
Adig_XM_015923495.1	Adig_715_2
Adig_XM_015923521.1	Adig_715_3
Adig_XM_015923528.1	Adig_715_4
Adig_XM_015923496.1	Adig_715_5
Adig_XM_015923497.1	Adig_715_6
Adig_XM_015923510.1	Adig_715_7
Adig_XM_015923513.1	Adig_715_8
Adig_XM_015923512.1	Adig_715_9
Adig_XM_015923514.1	Adig_715_10
Adig_XM_015923498.1	Adig_715_11
Adig_XM_015923500.1	Adig_715_12
Adig_XM_015923511.1	Adig_715_13
Adig_XM_015923520.1	Adig_715_14
Adig_XM_015923501.1	Adig_715_15
Adig_XM_015923516.1	Adig_715_16
Adig_XM_015923502.1	Adig_715_17
Adig_XM_015923519.1	Adig_715_18
Adig_XM_015923518.1	Adig_715_19
Adig_XM_015923503.1	Adig_715_20
Adig_XM_015923515.1	Adig_715_21
Adig_XM_015923504.1	Adig_715_22
Adig_XM_015923505.1	Adig_715_23
Adig_XM_015923524.1	Adig_715_24
Adig_XM_015923527.1	Adig_715_25
Adig_XM_015923506.1	Adig_715_26
Adig_XM_015923508.1	Adig_715_27
Adig_XM_015923523.1	Adig_715_28
Adig_XM_015923509.1	Adig_715_29
Adig_XM_015923529.1	Adig_716_1
Adig_XM_015923532.1	Adig_716_2
Adig_XM_015923530.1	Adig_716_3
Adig_XM_015923531.1	Adig_716_4
Adig_XM_015923534.1	Adig_716_5
Adig_XM_015923536.1	Adig_717_1
Adig_XM_015923537.1	Adig_717_2
Adig_XM_015923539.1	Adig_717_3
Adig_XM_015923540.1	Adig_717_4
Adig_XM_015923541.1	Adig_717_5
Adig_XM_015923542.1	Adig_717_6
Adig_XM_015923544.1	Adig_718_1
Adig_XM_015923568.1	Adig_718_2
Adig_XM_015923552.1	Adig_718_3
Adig_XM_015923550.1	Adig_718_4
Adig_XM_015923548.1	Adig_718_5
Adig_XM_015923553.1	Adig_718_6
Adig_XM_015923558.1	Adig_718_7
Adig_XM_015923555.1	Adig_718_8
Adig_XM_015923562.1	Adig_718_9
Adig_XM_015923561.1	Adig_718_10
Adig_XM_015923564.1	Adig_718_11
Adig_XM_015923563.1	Adig_718_12
Adig_XM_015923545.1	Adig_718_13
Adig_XM_015923546.1	Adig_718_14
Adig_XM_015923547.1	Adig_718_15
Adig_XM_015923565.1	Adig_718_16
Adig_XM_015923589.1	Adig_719_1
Adig_XM_015923570.1	Adig_719_2
Adig_XM_015923576.1	Adig_719_3
Adig_XM_015923571.1	Adig_719_4
Adig_XM_015923583.1	Adig_719_5
Adig_XM_015923572.1	Adig_719_6
Adig_XM_015923578.1	Adig_719_7
Adig_XM_015923585.1	Adig_719_8
Adig_XM_015923573.1	Adig_719_9
Adig_XM_015923584.1	Adig_719_10
Adig_XM_015923580.1	Adig_719_11
Adig_XM_015923586.1	Adig_719_12
Adig_XM_015923575.1	Adig_719_13
Adig_XM_015923588.1	Adig_719_14
Adig_XM_015923591.1	Adig_720_1
Adig_XM_015923592.1	Adig_720_2
Adig_XM_015923597.1	Adig_720_3
Adig_XM_015923601.1	Adig_720_4
Adig_XM_015923603.1	Adig_720_5
Adig_XM_015923604.1	Adig_720_6
Adig_XM_015923593.1	Adig_720_7
Adig_XM_015923596.1	Adig_720_8
Adig_XM_015923600.1	Adig_720_9
Adig_XM_015923614.1	Adig_720_10
Adig_XM_015923606.1	Adig_720_11
Adig_XM_015923613.1	Adig_720_12
Adig_XM_015923594.1	Adig_720_13
Adig_XM_015923595.1	Adig_720_14
Adig_XM_015923619.1	Adig_721_1
Adig_XM_015923616.1	Adig_721_2
Adig_XM_015923620.1	Adig_721_3
Adig_XM_015923617.1	Adig_721_4
Adig_XM_015923618.1	Adig_721_5
Adig_XM_015923622.1	Adig_722_1
Adig_XM_015923623.1	Adig_722_2
Adig_XM_015923624.1	Adig_723_1
Adig_XM_015923625.1	Adig_723_2
Adig_XM_015923626.1	Adig_723_3
Adig_XM_015923632.1	Adig_723_4
Adig_XM_015923637.1	Adig_723_5
Adig_XM_015923627.1	Adig_723_6
Adig_XM_015923628.1	Adig_723_7
Adig_XM_015923638.1	Adig_723_8
Adig_XM_015923629.1	Adig_723_9
Adig_XM_015923639.1	Adig_723_10
Adig_XM_015923630.1	Adig_723_11
Adig_XM_015923642.1	Adig_724_1
Adig_XM_015923647.1	Adig_724_2
Adig_XM_015923643.1	Adig_724_3
Adig_XM_015923648.1	Adig_724_4
Adig_XM_015923644.1	Adig_724_5
Adig_XM_015923650.1	Adig_724_6
Adig_XM_015923651.1	Adig_724_7
Adig_XM_015923646.1	Adig_724_8
Adig_XM_015923645.1	Adig_724_9
Adig_XM_015923653.1	Adig_725_1
Adig_XM_015923662.1	Adig_725_2
Adig_XM_015923656.1	Adig_725_3
Adig_XM_015923657.1	Adig_725_4
Adig_XM_015923654.1	Adig_725_5
Adig_XM_015923659.1	Adig_725_6
Adig_XM_015923655.1	Adig_725_7
Adig_XM_015923660.1	Adig_725_8
Adig_XM_015923664.1	Adig_726_1
Adig_XM_015923665.1	Adig_726_2
Adig_XM_015923666.1	Adig_726_3
Adig_XM_015923669.1	Adig_727_1
Adig_XM_015923672.1	Adig_727_2
Adig_XM_015923671.1	Adig_727_3
Adig_XM_015923667.1	Adig_727_4
Adig_XM_015923675.1	Adig_727_5
Adig_XM_015923668.1	Adig_727_6
Adig_XM_015923673.1	Adig_727_7
Adig_XM_015923676.1	Adig_728_1
Adig_XM_015923702.1	Adig_728_2
Adig_XM_015923701.1	Adig_728_3
Adig_XM_015923695.1	Adig_728_4
Adig_XM_015923677.1	Adig_728_5
Adig_XM_015923678.1	Adig_728_6
Adig_XM_015923679.1	Adig_728_7
Adig_XM_015923700.1	Adig_728_8
Adig_XM_015923690.1	Adig_728_9
Adig_XM_015923685.1	Adig_728_10
Adig_XM_015923694.1	Adig_728_11
Adig_XM_015923680.1	Adig_728_12
Adig_XM_015923689.1	Adig_728_13
Adig_XM_015923681.1	Adig_728_14
Adig_XM_015923688.1	Adig_728_15
Adig_XM_015923687.1	Adig_728_16
Adig_XM_015923708.1	Adig_728_17
Adig_XM_015923705.1	Adig_728_18
Adig_XM_015923682.1	Adig_728_19
Adig_XM_015923703.1	Adig_728_20
Adig_XM_015923683.1	Adig_728_21
Adig_XM_015923709.1	Adig_728_22
Adig_XM_015923710.1	Adig_729_1
Adig_XM_015923711.1	Adig_729_2
Adig_XM_015923712.1	Adig_729_3
Adig_XM_015923715.1	Adig_729_4
Adig_XM_015923714.1	Adig_729_5
Adig_XM_015923722.1	Adig_730_1
Adig_XM_015923733.1	Adig_730_2
Adig_XM_015923723.1	Adig_730_3
Adig_XM_015923726.1	Adig_730_4
Adig_XM_015923725.1	Adig_730_5
Adig_XM_015923746.1	Adig_731_1
Adig_XM_015923734.1	Adig_731_2
Adig_XM_015923741.1	Adig_731_3
Adig_XM_015923735.1	Adig_731_4
Adig_XM_015923738.1	Adig_731_5
Adig_XM_015923745.1	Adig_731_6
Adig_XM_015923736.1	Adig_731_7
Adig_XM_015923742.1	Adig_731_8
Adig_XM_015923743.1	Adig_731_9
Adig_XM_015923737.1	Adig_731_10
Adig_XM_015923749.1	Adig_732_1
Adig_XM_015923747.1	Adig_732_2
Adig_XM_015923748.1	Adig_732_3
Adig_XM_015923753.1	Adig_732_4
Adig_XM_015923754.1	Adig_732_5
Adig_XM_015923750.1	Adig_732_6
Adig_XM_015923751.1	Adig_732_7
Adig_XM_015923752.1	Adig_732_8
Adig_XM_015923756.1	Adig_732_9
Adig_XM_015923757.1	Adig_733_1
Adig_XM_015923760.1	Adig_733_2
Adig_XM_015923758.1	Adig_733_3
Adig_XM_015923759.1	Adig_733_4
Adig_XM_015923762.1	Adig_734_1
Adig_XM_015923763.1	Adig_734_2
Adig_XM_015923764.1	Adig_734_3
Adig_XM_015923765.1	Adig_734_4
Adig_XM_015923777.1	Adig_734_5
Adig_XM_015923766.1	Adig_734_6
Adig_XM_015923771.1	Adig_734_7
Adig_XM_015923767.1	Adig_734_8
Adig_XM_015923769.1	Adig_734_9
Adig_XM_015923772.1	Adig_734_10
Adig_XM_015923773.1	Adig_734_11
Adig_XM_015923774.1	Adig_734_12
Adig_XM_015923775.1	Adig_734_13
Adig_XM_015923770.1	Adig_734_14
Adig_XM_015923799.1	Adig_735_1
Adig_XM_015923778.1	Adig_735_2
Adig_XM_015923792.1	Adig_735_3
Adig_XM_015923779.1	Adig_735_4
Adig_XM_015923801.1	Adig_735_5
Adig_XM_015923787.1	Adig_735_6
Adig_XM_015923786.1	Adig_735_7
Adig_XM_015923780.1	Adig_735_8
Adig_XM_015923788.1	Adig_735_9
Adig_XM_015923781.1	Adig_735_10
Adig_XM_015923789.1	Adig_735_11
Adig_XM_015923790.1	Adig_735_12
Adig_XM_015923795.1	Adig_735_13
Adig_XM_015923793.1	Adig_735_14
Adig_XM_015923797.1	Adig_735_15
Adig_XM_015923794.1	Adig_735_16
Adig_XM_015923782.1	Adig_735_17
Adig_XM_015923783.1	Adig_735_18
Adig_XM_015923800.1	Adig_735_19
Adig_XM_015923784.1	Adig_735_20
Adig_XM_015923785.1	Adig_735_21
Adig_XM_015923798.1	Adig_735_22
Adig_XM_015923802.1	Adig_736_1
Adig_XM_015923803.1	Adig_736_2
Adig_XM_015923813.1	Adig_736_3
Adig_XM_015923815.1	Adig_736_4
Adig_XM_015923804.1	Adig_736_5
Adig_XM_015923805.1	Adig_736_6
Adig_XM_015923807.1	Adig_736_7
Adig_XM_015923812.1	Adig_736_8
Adig_XM_015923811.1	Adig_736_9
Adig_XM_015923810.1	Adig_736_10
Adig_XM_015923809.1	Adig_736_11
Adig_XM_015923808.1	Adig_736_12
Adig_XM_015923817.1	Adig_737_1
Adig_XM_015923818.1	Adig_737_2
Adig_XM_015923827.1	Adig_737_3
Adig_XM_015923819.1	Adig_737_4
Adig_XM_015923830.1	Adig_737_5
Adig_XM_015923828.1	Adig_737_6
Adig_XM_015923832.1	Adig_737_7
Adig_XM_015923825.1	Adig_737_8
Adig_XM_015923820.1	Adig_737_9
Adig_XM_015923821.1	Adig_737_10
Adig_XM_015923823.1	Adig_737_11
Adig_XM_015923824.1	Adig_737_12
Adig_XM_015923833.1	Adig_737_13
Adig_XM_015923816.1	Adig_737_14
Adig_XM_015923835.1	Adig_737_15
Adig_XM_015923822.1	Adig_737_16
Adig_XM_015923841.1	Adig_738_1
Adig_XM_015923845.1	Adig_738_2
Adig_XM_015923836.1	Adig_738_3
Adig_XM_015923844.1	Adig_738_4
Adig_XM_015923846.1	Adig_738_5
Adig_XM_015923848.1	Adig_738_6
Adig_XM_015923853.1	Adig_738_7
Adig_XM_015923858.1	Adig_739_1
Adig_XM_015923864.1	Adig_739_2
Adig_XM_015923863.1	Adig_739_3
Adig_XM_015923868.1	Adig_739_4
Adig_XM_015923859.1	Adig_739_5
Adig_XM_015923867.1	Adig_739_6
Adig_XM_015923861.1	Adig_739_7
Adig_XM_015923862.1	Adig_739_8
Adig_XM_015923865.1	Adig_739_9
Adig_XM_015923866.1	Adig_739_10
Adig_XM_015923870.1	Adig_740_1
Adig_XM_015923871.1	Adig_740_2
Adig_XM_015923872.1	Adig_740_3
Adig_XM_015923873.1	Adig_740_4
Adig_XM_015923874.1	Adig_741_1
Adig_XM_015923883.1	Adig_741_2
Adig_XM_015923876.1	Adig_741_3
Adig_XM_015923877.1	Adig_741_4
Adig_XM_015923878.1	Adig_741_5
Adig_XM_015923881.1	Adig_741_6
Adig_XM_015923879.1	Adig_741_7
Adig_XM_015923880.1	Adig_741_8
Adig_XM_015923882.1	Adig_741_9
Adig_XM_015923884.1	Adig_742_1
Adig_XM_015923890.1	Adig_742_2
Adig_XM_015923886.1	Adig_742_3
Adig_XM_015923887.1	Adig_742_4
Adig_XM_015923888.1	Adig_742_5
Adig_XM_015923892.1	Adig_742_6
Adig_XM_015923897.1	Adig_742_7
Adig_XM_015923895.1	Adig_742_8
Adig_XM_015923889.1	Adig_742_9
Adig_XM_015923903.1	Adig_743_1
Adig_XM_015923900.1	Adig_743_2
Adig_XM_015923904.1	Adig_743_3
Adig_XM_015923902.1	Adig_743_4
Adig_XM_015923912.1	Adig_743_5
Adig_XM_015923913.1	Adig_743_6
Adig_XM_015923909.1	Adig_743_7
Adig_XM_015923899.1	Adig_743_8
Adig_XM_015923915.1	Adig_744_1
Adig_XM_015923917.1	Adig_744_2
Adig_XM_015923916.1	Adig_744_3
Adig_XM_015923918.1	Adig_744_4
Adig_XM_015923925.1	Adig_745_1
Adig_XM_015923920.1	Adig_745_2
Adig_XM_015923922.1	Adig_745_3
Adig_XM_015923923.1	Adig_745_4
Adig_XM_015923933.1	Adig_745_5
Adig_XM_015923929.1	Adig_745_6
Adig_XM_015923927.1	Adig_745_7
Adig_XM_015923926.1	Adig_745_8
Adig_XM_015923924.1	Adig_745_9
Adig_XM_015923928.1	Adig_745_10
Adig_XM_015923934.1	Adig_746_1
Adig_XM_015923935.1	Adig_746_2
Adig_XM_015923944.1	Adig_746_3
Adig_XM_015923937.1	Adig_746_4
Adig_XM_015923939.1	Adig_746_5
Adig_XM_015923945.1	Adig_746_6
Adig_XM_015923936.1	Adig_746_7
Adig_XM_015923942.1	Adig_746_8
Adig_XM_015923943.1	Adig_746_9
Adig_XM_015923959.1	Adig_747_1
Adig_XM_015923958.1	Adig_747_2
Adig_XM_015923947.1	Adig_747_3
Adig_XM_015923957.1	Adig_747_4
Adig_XM_015923962.1	Adig_747_5
Adig_XM_015923946.1	Adig_747_6
Adig_XM_015923948.1	Adig_747_7
Adig_XM_015923960.1	Adig_747_8
Adig_XM_015923950.1	Adig_747_9
Adig_XM_015923953.1	Adig_747_10
Adig_XM_015923956.1	Adig_747_11
Adig_XM_015923955.1	Adig_747_12
Adig_XM_015923951.1	Adig_747_13
Adig_XM_015923952.1	Adig_747_14
Adig_XM_015923967.1	Adig_748_1
Adig_XM_015923964.1	Adig_748_2
Adig_XM_015923965.1	Adig_748_3
Adig_XM_015923966.1	Adig_748_4
Adig_XM_015923972.1	Adig_748_5
Adig_XM_015923973.1	Adig_749_1
Adig_XM_015923975.1	Adig_749_2
Adig_XM_015923976.1	Adig_749_3
Adig_XM_015923974.1	Adig_749_4
Adig_XM_015923977.1	Adig_750_1
Adig_XM_015923978.1	Adig_750_2
Adig_XM_015923985.1	Adig_751_1
Adig_XM_015923988.1	Adig_751_2
Adig_XM_015923986.1	Adig_751_3
Adig_XM_015923980.1	Adig_751_4
Adig_XM_015923981.1	Adig_751_5
Adig_XM_015923982.1	Adig_751_6
Adig_XM_015923989.1	Adig_751_7
Adig_XM_015923990.1	Adig_751_8
Adig_XM_015923997.1	Adig_751_9
Adig_XM_015923991.1	Adig_751_10
Adig_XM_015923996.1	Adig_751_11
Adig_XM_015923983.1	Adig_751_12
Adig_XM_015923984.1	Adig_751_13
Adig_XM_015923998.1	Adig_752_1
Adig_XM_015924000.1	Adig_752_2
Adig_XM_015924004.1	Adig_752_3
Adig_XM_015924008.1	Adig_752_4
Adig_XM_015924005.1	Adig_752_5
Adig_XM_015924010.1	Adig_752_6
Adig_XM_015924003.1	Adig_752_7
Adig_XM_015924002.1	Adig_752_8
Adig_XM_015924001.1	Adig_752_9
Adig_XM_015924011.1	Adig_753_1
Adig_XM_015924026.1	Adig_753_2
Adig_XM_015924012.1	Adig_753_3
Adig_XM_015924024.1	Adig_753_4
Adig_XM_015924023.1	Adig_753_5
Adig_XM_015924013.1	Adig_753_6
Adig_XM_015924022.1	Adig_753_7
Adig_XM_015924014.1	Adig_753_8
Adig_XM_015924015.1	Adig_753_9
Adig_XM_015924025.1	Adig_753_10
Adig_XM_015924016.1	Adig_753_11
Adig_XM_015924017.1	Adig_753_12
Adig_XM_015924019.1	Adig_753_13
Adig_XM_015924020.1	Adig_753_14
Adig_XM_015924021.1	Adig_753_15
Adig_XM_015924027.1	Adig_754_1
Adig_XM_015924028.1	Adig_754_2
Adig_XM_015924031.1	Adig_754_3
Adig_XM_015924040.1	Adig_754_4
Adig_XM_015924033.1	Adig_754_5
Adig_XM_015924035.1	Adig_754_6
Adig_XM_015924038.1	Adig_754_7
Adig_XM_015924034.1	Adig_754_8
Adig_XM_015924036.1	Adig_754_9
Adig_XM_015924032.1	Adig_754_10
Adig_XM_015924039.1	Adig_754_11
Adig_XM_015924043.1	Adig_755_1
Adig_XM_015924049.1	Adig_755_2
Adig_XM_015924044.1	Adig_755_3
Adig_XM_015924047.1	Adig_755_4
Adig_XM_015924045.1	Adig_755_5
Adig_XM_015924046.1	Adig_755_6
Adig_XM_015924050.1	Adig_756_1
Adig_XM_015924058.1	Adig_756_2
Adig_XM_015924051.1	Adig_756_3
Adig_XM_015924052.1	Adig_756_4
Adig_XM_015924057.1	Adig_756_5
Adig_XM_015924056.1	Adig_756_6
Adig_XM_015924061.1	Adig_756_7
Adig_XM_015924063.1	Adig_756_8
Adig_XM_015924064.1	Adig_756_9
Adig_XM_015924065.1	Adig_756_10
Adig_XM_015924053.1	Adig_756_11
Adig_XM_015924066.1	Adig_756_12
Adig_XM_015924067.1	Adig_756_13
Adig_XM_015924054.1	Adig_756_14
Adig_XM_015924068.1	Adig_756_15
Adig_XM_015924069.1	Adig_756_16
Adig_XM_015924071.1	Adig_757_1
Adig_XM_015924074.1	Adig_757_2
Adig_XM_015924077.1	Adig_757_3
Adig_XM_015924075.1	Adig_757_4
Adig_XM_015924078.1	Adig_757_5
Adig_XM_015924080.1	Adig_757_6
Adig_XM_015924072.1	Adig_757_7
Adig_XM_015924081.1	Adig_757_8
Adig_XM_015924082.1	Adig_758_1
Adig_XM_015924088.1	Adig_758_2
Adig_XM_015924092.1	Adig_758_3
Adig_XM_015924083.1	Adig_758_4
Adig_XM_015924087.1	Adig_758_5
Adig_XM_015924084.1	Adig_758_6
Adig_XM_015924094.1	Adig_758_7
Adig_XM_015924086.1	Adig_758_8
Adig_XM_015924091.1	Adig_758_9
Adig_XM_015924090.1	Adig_758_10
Adig_XM_015924085.1	Adig_758_11
Adig_XM_015924089.1	Adig_758_12
Adig_XM_015924095.1	Adig_759_1
Adig_XM_015924100.1	Adig_759_2
Adig_XM_015924097.1	Adig_759_3
Adig_XM_015924108.1	Adig_759_4
Adig_XM_015924103.1	Adig_759_5
Adig_XM_015924101.1	Adig_759_6
Adig_XM_015924098.1	Adig_759_7
Adig_XM_015924099.1	Adig_759_8
Adig_XM_015924104.1	Adig_759_9
Adig_XM_015924105.1	Adig_759_10
Adig_XM_015924107.1	Adig_759_11
Adig_XM_015924113.1	Adig_760_1
Adig_XM_015924114.1	Adig_760_2
Adig_XM_015924115.1	Adig_760_3
Adig_XM_015924116.1	Adig_760_4
Adig_XM_015924122.1	Adig_760_5
Adig_XM_015924123.1	Adig_760_6
Adig_XM_015924124.1	Adig_760_7
Adig_XM_015924117.1	Adig_760_8
Adig_XM_015924127.1	Adig_760_9
Adig_XM_015924126.1	Adig_760_10
Adig_XM_015924118.1	Adig_760_11
Adig_XM_015924125.1	Adig_760_12
Adig_XM_015924121.1	Adig_760_13
Adig_XM_015924119.1	Adig_760_14
Adig_XM_015924140.1	Adig_761_1
Adig_XM_015924138.1	Adig_761_2
Adig_XM_015924146.1	Adig_761_3
Adig_XM_015924133.1	Adig_761_4
Adig_XM_015924147.1	Adig_761_5
Adig_XM_015924128.1	Adig_761_6
Adig_XM_015924136.1	Adig_761_7
Adig_XM_015924145.1	Adig_761_8
Adig_XM_015924135.1	Adig_761_9
Adig_XM_015924129.1	Adig_761_10
Adig_XM_015924150.1	Adig_761_11
Adig_XM_015924149.1	Adig_761_12
Adig_XM_015924152.1	Adig_761_13
Adig_XM_015924151.1	Adig_761_14
Adig_XM_015924153.1	Adig_761_15
Adig_XM_015924156.1	Adig_761_16
Adig_XM_015924131.1	Adig_761_17
Adig_XM_015924132.1	Adig_761_18
Adig_XM_015924161.1	Adig_762_1
Adig_XM_015924158.1	Adig_762_2
Adig_XM_015924163.1	Adig_762_3
Adig_XM_015924159.1	Adig_762_4
Adig_XM_015924160.1	Adig_762_5
Adig_XM_015924165.1	Adig_762_6
Adig_XM_015924172.1	Adig_763_1
Adig_XM_015924175.1	Adig_763_2
Adig_XM_015924174.1	Adig_763_3
Adig_XM_015924166.1	Adig_763_4
Adig_XM_015924167.1	Adig_763_5
Adig_XM_015924171.1	Adig_763_6
Adig_XM_015924169.1	Adig_763_7
Adig_XM_015924170.1	Adig_763_8
Adig_XM_015924181.1	Adig_764_1
Adig_XM_015924186.1	Adig_764_2
Adig_XM_015924182.1	Adig_764_3
Adig_XM_015924176.1	Adig_764_4
Adig_XM_015924179.1	Adig_764_5
Adig_XM_015924177.1	Adig_764_6
Adig_XM_015924183.1	Adig_764_7
Adig_XM_015924178.1	Adig_764_8
Adig_XM_015924200.1	Adig_765_1
Adig_XM_015924188.1	Adig_765_2
Adig_XM_015924202.1	Adig_765_3
Adig_XM_015924197.1	Adig_765_4
Adig_XM_015924195.1	Adig_765_5
Adig_XM_015924189.1	Adig_765_6
Adig_XM_015924191.1	Adig_765_7
Adig_XM_015924192.1	Adig_765_8
Adig_XM_015924203.1	Adig_765_9
Adig_XM_015924204.1	Adig_765_10
Adig_XM_015924206.1	Adig_765_11
Adig_XM_015924193.1	Adig_765_12
Adig_XM_015924194.1	Adig_765_13
Adig_XM_015924215.1	Adig_766_1
Adig_XM_015924213.1	Adig_766_2
Adig_XM_015924209.1	Adig_766_3
Adig_XM_015924207.1	Adig_766_4
Adig_XM_015924210.1	Adig_766_5
Adig_XM_015924211.1	Adig_766_6
Adig_XM_015924208.1	Adig_766_7
Adig_XM_015924216.1	Adig_767_1
Adig_XM_015924228.1	Adig_767_2
Adig_XM_015924217.1	Adig_767_3
