Lpol_gene-COX1	Lpol_1_1
Lpol_XM_022403200.1	Lpol_6646_2
Lpol_XM_013935646.2	Lpol_6647_1
Lpol_XM_013935647.2	Lpol_6648_1
Lpol_XM_022403203.1	Lpol_6649_1
Lpol_XM_013935649.2	Lpol_6650_1
Lpol_XM_013935650.2	Lpol_6651_1
Lpol_XM_022403212.1	Lpol_6652_1
Lpol_XM_022403214.1	Lpol_6653_1
Lpol_XM_022403213.1	Lpol_6653_2
Lpol_XM_013935655.2	Lpol_6654_1
Lpol_XM_013935656.2	Lpol_6655_1
Lpol_XM_013935657.2	Lpol_6656_1
Lpol_XM_022403215.1	Lpol_6656_2
Lpol_XM_013935658.2	Lpol_6657_1
Lpol_XM_022403216.1	Lpol_6657_2
Lpol_XM_013935660.2	Lpol_6658_1
Lpol_XM_013935661.1	Lpol_6659_1
Lpol_XM_013935664.2	Lpol_6660_1
Lpol_XM_022403217.1	Lpol_6660_2
Lpol_XM_022403218.1	Lpol_6661_1
Lpol_XM_022403219.1	Lpol_6662_1
Lpol_XM_013935666.2	Lpol_6663_1
Lpol_XM_013935667.1	Lpol_6664_1
Lpol_XM_022403220.1	Lpol_6665_1
Lpol_XM_022403223.1	Lpol_6666_1
Lpol_XM_013935670.2	Lpol_6667_1
Lpol_XM_013935671.2	Lpol_6668_1
Lpol_XM_022403224.1	Lpol_6669_1
Lpol_XM_022403226.1	Lpol_6670_1
Lpol_XM_013935675.1	Lpol_6671_1
Lpol_XM_013935676.2	Lpol_6671_2
Lpol_XM_022403227.1	Lpol_6672_1
Lpol_XM_022403229.1	Lpol_6673_1
Lpol_XM_022403228.1	Lpol_6673_2
Lpol_XM_013935678.2	Lpol_6674_1
Lpol_XM_013935680.2	Lpol_6675_1
Lpol_XM_022403230.1	Lpol_6675_2
Lpol_XM_022403231.1	Lpol_6676_1
Lpol_XM_013935682.1	Lpol_6676_2
Lpol_XM_022403232.1	Lpol_6677_1
Lpol_XM_022403233.1	Lpol_6678_1
Lpol_XM_013935689.2	Lpol_6679_1
Lpol_XM_022403234.1	Lpol_6680_1
Lpol_XM_022403236.1	Lpol_6681_1
Lpol_XM_013935691.2	Lpol_6682_1
Lpol_XM_013935692.1	Lpol_6683_1
Lpol_XM_013935695.1	Lpol_6684_1
Lpol_XM_022403238.1	Lpol_6685_1
Lpol_XM_013935696.2	Lpol_6686_1
Lpol_XM_022403240.1	Lpol_6687_1
Lpol_XM_022403239.1	Lpol_6687_2
Lpol_XM_013935699.2	Lpol_6688_1
Lpol_XM_022403241.1	Lpol_6689_1
Lpol_XM_013935700.2	Lpol_6690_1
Lpol_XM_013935701.2	Lpol_6690_2
Lpol_XM_013935702.2	Lpol_6691_1
Lpol_XM_013935703.2	Lpol_6691_2
Lpol_XM_013935704.1	Lpol_6692_1
Lpol_XM_013935706.2	Lpol_6693_1
Lpol_XM_013935707.1	Lpol_6694_1
Lpol_XM_013935708.2	Lpol_6695_1
Lpol_XM_022379236.1	Lpol_6695_2
Lpol_XM_013935710.2	Lpol_6696_1
Lpol_XM_022379237.1	Lpol_6697_1
Lpol_XM_022379238.1	Lpol_6698_1
Lpol_XM_013935713.2	Lpol_6699_1
Lpol_XM_013935714.2	Lpol_6700_1
Lpol_XM_022379240.1	Lpol_6701_1
Lpol_XM_013935716.2	Lpol_6702_1
Lpol_XM_013935717.2	Lpol_6703_1
Lpol_XM_013935718.2	Lpol_6704_1
Lpol_XM_013935719.2	Lpol_6705_1
Lpol_XM_013935720.2	Lpol_6705_2
Lpol_XM_013935721.2	Lpol_6706_1
Lpol_XM_022379243.1	Lpol_6707_1
Lpol_XM_013935725.2	Lpol_6708_1
Lpol_XM_022379244.1	Lpol_6709_1
Lpol_XM_022379248.1	Lpol_6710_1
Lpol_XM_022379246.1	Lpol_6710_2
Lpol_XM_013935728.2	Lpol_6711_1
Lpol_XM_013935729.2	Lpol_6712_1
Lpol_XM_022379249.1	Lpol_6712_2
Lpol_XM_013935731.2	Lpol_6713_1
Lpol_XM_022379250.1	Lpol_6714_1
Lpol_XM_013935732.2	Lpol_6715_1
Lpol_XM_013935734.2	Lpol_6716_1
Lpol_XM_022379256.1	Lpol_6717_1
Lpol_XM_013935735.2	Lpol_6718_1
Lpol_XM_013935738.2	Lpol_6718_2
Lpol_XM_013935739.2	Lpol_6719_1
Lpol_XM_022379258.1	Lpol_6720_1
Lpol_XM_022379259.1	Lpol_6720_2
Lpol_XM_013935740.2	Lpol_6721_1
Lpol_XM_013935741.2	Lpol_6721_2
Lpol_XM_013935742.2	Lpol_6722_1
Lpol_XM_022379262.1	Lpol_6723_1
Lpol_XM_013935744.2	Lpol_6723_2
Lpol_XM_022379263.1	Lpol_6724_1
Lpol_XM_022379264.1	Lpol_6725_1
Lpol_XM_013935745.2	Lpol_6726_1
Lpol_XM_022379265.1	Lpol_6727_1
Lpol_XM_022379267.1	Lpol_6728_1
Lpol_XM_022379270.1	Lpol_6729_1
Lpol_XM_013935749.2	Lpol_6730_1
Lpol_XM_022379271.1	Lpol_6731_1
Lpol_XM_022379272.1	Lpol_6732_1
Lpol_XM_013935751.1	Lpol_6733_1
Lpol_XM_022379273.1	Lpol_6734_1
Lpol_XM_022379274.1	Lpol_6735_1
Lpol_XM_022379275.1	Lpol_6736_1
Lpol_XM_022379277.1	Lpol_6737_1
Lpol_XM_022379276.1	Lpol_6737_2
Lpol_XM_022379278.1	Lpol_6738_1
Lpol_XM_022379279.1	Lpol_6739_1
Lpol_XM_013935756.2	Lpol_6740_1
Lpol_XM_022379280.1	Lpol_6741_1
Lpol_XM_013935757.2	Lpol_6742_1
Lpol_XM_013935759.2	Lpol_6743_1
Lpol_XM_013935760.2	Lpol_6744_1
Lpol_XM_013935761.2	Lpol_6745_1
Lpol_XM_013935762.2	Lpol_6745_2
Lpol_XM_022379282.1	Lpol_6746_1
Lpol_XM_022379281.1	Lpol_6746_2
Lpol_XM_013935764.2	Lpol_6747_1
Lpol_XM_013935765.2	Lpol_6748_1
Lpol_XM_022379285.1	Lpol_6749_1
Lpol_XM_013935766.2	Lpol_6750_1
Lpol_XM_013935767.2	Lpol_6751_1
Lpol_XM_022379287.1	Lpol_6751_2
Lpol_XM_013935769.2	Lpol_6752_1
Lpol_XM_013935768.1	Lpol_6752_2
Lpol_XM_013935770.2	Lpol_6753_1
Lpol_XM_013935771.1	Lpol_6754_1
Lpol_XM_013935772.2	Lpol_6755_1
Lpol_XM_013935773.1	Lpol_6756_1
Lpol_XM_022379288.1	Lpol_6757_1
Lpol_XM_022379289.1	Lpol_6758_1
Lpol_XM_022379290.1	Lpol_6759_1
Lpol_XM_013935777.2	Lpol_6760_1
Lpol_XM_013935778.2	Lpol_6761_1
Lpol_XM_022379291.1	Lpol_6762_1
Lpol_XM_022379292.1	Lpol_6763_1
Lpol_XM_022379296.1	Lpol_6764_1
Lpol_XM_022379293.1	Lpol_6764_2
Lpol_XM_013935781.2	Lpol_6765_1
Lpol_XM_013935782.2	Lpol_6765_2
Lpol_XM_013935785.2	Lpol_6766_1
Lpol_XM_022379301.1	Lpol_6766_2
Lpol_XM_013935787.2	Lpol_6766_3
Lpol_XM_013935788.2	Lpol_6767_1
Lpol_XM_013935789.2	Lpol_6768_1
Lpol_XM_022379303.1	Lpol_6769_1
Lpol_XM_013935792.2	Lpol_6770_1
Lpol_XM_013935793.2	Lpol_6771_1
Lpol_XM_013935794.2	Lpol_6772_1
Lpol_XM_013935795.2	Lpol_6773_1
Lpol_XM_022379306.1	Lpol_6774_1
Lpol_XM_022379307.1	Lpol_6775_1
Lpol_XM_013935799.2	Lpol_6775_2
Lpol_XM_013935800.1	Lpol_6776_1
Lpol_XM_022379310.1	Lpol_6777_1
Lpol_XM_022379311.1	Lpol_6778_1
Lpol_XM_022379312.1	Lpol_6778_2
Lpol_XM_022379313.1	Lpol_6779_1
Lpol_XM_022379314.1	Lpol_6780_1
Lpol_XM_022379315.1	Lpol_6781_1
Lpol_XM_022379316.1	Lpol_6782_1
Lpol_XM_022379317.1	Lpol_6783_1
Lpol_XM_013935810.2	Lpol_6784_1
Lpol_XM_013935809.2	Lpol_6784_2
Lpol_XM_022379318.1	Lpol_6785_1
Lpol_XM_022379319.1	Lpol_6786_1
Lpol_XM_013935813.2	Lpol_6786_2
Lpol_XM_013935814.2	Lpol_6787_1
Lpol_XM_022379320.1	Lpol_6788_1
Lpol_XM_013935817.2	Lpol_6789_1
Lpol_XM_022379324.1	Lpol_6790_1
Lpol_XM_013935818.2	Lpol_6791_1
Lpol_XM_013935819.2	Lpol_6792_1
Lpol_XM_013935820.2	Lpol_6793_1
Lpol_XM_022379325.1	Lpol_6794_1
Lpol_XM_013935823.2	Lpol_6795_1
Lpol_XM_013935824.1	Lpol_6796_1
Lpol_XM_013935826.2	Lpol_6797_1
Lpol_XM_022379326.1	Lpol_6797_2
Lpol_XM_013935827.2	Lpol_6798_1
Lpol_XM_022379328.1	Lpol_6799_1
Lpol_XM_013935829.2	Lpol_6799_2
Lpol_XM_013935830.2	Lpol_6800_1
Lpol_XM_022379330.1	Lpol_6801_1
Lpol_XM_013935832.2	Lpol_6802_1
Lpol_XM_022379332.1	Lpol_6802_2
Lpol_XM_013935836.2	Lpol_6803_1
Lpol_XM_013935837.2	Lpol_6803_2
Lpol_XM_022379336.1	Lpol_6804_1
Lpol_XM_022379337.1	Lpol_6805_1
Lpol_XM_022379338.1	Lpol_6806_1
Lpol_XM_013935840.2	Lpol_6807_1
Lpol_XM_022379340.1	Lpol_6808_1
Lpol_XM_013935842.2	Lpol_6809_1
Lpol_XM_022379341.1	Lpol_6810_1
Lpol_XM_013935844.2	Lpol_6811_1
Lpol_XM_013935846.2	Lpol_6812_1
Lpol_XM_013935847.2	Lpol_6813_1
Lpol_XM_022379349.1	Lpol_6814_1
Lpol_XM_022379343.1	Lpol_6814_2
Lpol_XM_013935848.2	Lpol_6815_1
Lpol_XM_013935849.2	Lpol_6816_1
Lpol_XM_013935850.2	Lpol_6816_2
Lpol_XM_022379350.1	Lpol_6816_3
Lpol_XM_013935853.2	Lpol_6817_1
Lpol_XM_013935856.2	Lpol_6818_1
Lpol_XM_022379351.1	Lpol_6818_2
Lpol_XM_013935857.2	Lpol_6819_1
Lpol_XM_022379352.1	Lpol_6819_2
Lpol_XM_013935860.2	Lpol_6820_1
Lpol_XM_013935859.2	Lpol_6820_2
Lpol_XM_022379354.1	Lpol_6821_1
Lpol_XM_013935861.2	Lpol_6821_2
Lpol_XM_022379355.1	Lpol_6822_1
Lpol_XM_013935862.2	Lpol_6823_1
Lpol_XM_013935864.2	Lpol_6823_2
Lpol_XM_013935866.2	Lpol_6824_1
Lpol_XM_013935867.2	Lpol_6825_1
Lpol_XM_022379358.1	Lpol_6826_1
Lpol_XM_013935869.2	Lpol_6827_1
Lpol_XM_013935870.1	Lpol_6828_1
Lpol_XM_022379359.1	Lpol_6829_1
Lpol_XM_013935872.1	Lpol_6830_1
Lpol_XM_022379360.1	Lpol_6831_1
Lpol_XM_013935875.1	Lpol_6832_1
Lpol_XM_013935876.2	Lpol_6833_1
Lpol_XM_022379362.1	Lpol_6834_1
Lpol_XM_013935878.2	Lpol_6835_1
Lpol_XM_013935879.2	Lpol_6836_1
Lpol_XM_022379365.1	Lpol_6837_1
Lpol_XM_022379364.1	Lpol_6837_2
Lpol_XM_013935880.2	Lpol_6837_3
Lpol_XM_022379366.1	Lpol_6838_1
Lpol_XM_022379368.1	Lpol_6839_1
Lpol_XM_022379369.1	Lpol_6840_1
Lpol_XM_013935884.2	Lpol_6841_1
Lpol_XM_013935883.2	Lpol_6841_2
Lpol_XM_013935886.2	Lpol_6842_1
Lpol_XM_013935887.2	Lpol_6843_1
Lpol_XM_022379371.1	Lpol_6844_1
Lpol_XM_022379372.1	Lpol_6845_1
Lpol_XM_022379373.1	Lpol_6846_1
Lpol_XM_013935890.2	Lpol_6847_1
Lpol_XM_013935891.2	Lpol_6847_2
Lpol_XM_013935892.2	Lpol_6848_1
Lpol_XM_013935893.2	Lpol_6849_1
Lpol_XM_013935894.2	Lpol_6849_2
Lpol_XM_022379375.1	Lpol_6850_1
Lpol_XM_022379377.1	Lpol_6851_1
Lpol_XM_022379378.1	Lpol_6852_1
Lpol_XM_013935900.2	Lpol_6853_1
Lpol_XM_022379380.1	Lpol_6854_1
Lpol_XM_022379381.1	Lpol_6855_1
Lpol_XM_013935903.2	Lpol_6855_2
Lpol_XM_022379382.1	Lpol_6856_1
Lpol_XM_022379383.1	Lpol_6857_1
Lpol_XM_013935905.2	Lpol_6858_1
Lpol_XM_013935906.2	Lpol_6859_1
Lpol_XM_022379384.1	Lpol_6860_1
Lpol_XM_013935912.2	Lpol_6861_1
Lpol_XM_013935913.2	Lpol_6862_1
Lpol_XM_022379385.1	Lpol_6863_1
Lpol_XM_022379387.1	Lpol_6864_1
Lpol_XM_022379386.1	Lpol_6864_2
Lpol_XM_013935915.2	Lpol_6865_1
Lpol_XM_022379393.1	Lpol_6866_1
Lpol_XM_022379394.1	Lpol_6867_1
Lpol_XM_022379395.1	Lpol_6868_1
Lpol_XM_013935917.2	Lpol_6869_1
Lpol_XM_022379396.1	Lpol_6870_1
Lpol_XM_013935920.2	Lpol_6871_1
Lpol_XM_022379397.1	Lpol_6872_1
Lpol_XM_013935921.2	Lpol_6873_1
Lpol_XM_013935922.2	Lpol_6873_2
Lpol_XM_013935924.2	Lpol_6874_1
Lpol_XM_022379398.1	Lpol_6875_1
Lpol_XM_022379399.1	Lpol_6876_1
Lpol_XM_013935927.2	Lpol_6877_1
Lpol_XM_013935931.2	Lpol_6878_1
Lpol_XM_022379400.1	Lpol_6879_1
Lpol_XM_022379401.1	Lpol_6880_1
Lpol_XM_022379402.1	Lpol_6881_1
Lpol_XM_013935935.2	Lpol_6882_1
Lpol_XM_013935938.1	Lpol_6883_1
Lpol_XM_022379403.1	Lpol_6884_1
Lpol_XM_013935939.2	Lpol_6885_1
Lpol_XM_022379406.1	Lpol_6886_1
Lpol_XM_022379407.1	Lpol_6887_1
Lpol_XM_013935943.2	Lpol_6888_1
Lpol_XM_013935944.1	Lpol_6889_1
Lpol_XM_013935945.1	Lpol_6889_2
Lpol_XM_022379408.1	Lpol_6890_1
Lpol_XM_013935947.1	Lpol_6891_1
Lpol_XM_013935949.2	Lpol_6892_1
Lpol_XM_013935948.1	Lpol_6892_2
Lpol_XM_013935950.2	Lpol_6893_1
Lpol_XM_022379409.1	Lpol_6894_1
Lpol_XM_013935952.2	Lpol_6895_1
Lpol_XM_022379410.1	Lpol_6896_1
Lpol_XM_022379411.1	Lpol_6897_1
Lpol_XM_022379412.1	Lpol_6898_1
Lpol_XM_013935954.1	Lpol_6899_1
Lpol_XM_022379414.1	Lpol_6900_1
Lpol_XM_022379415.1	Lpol_6901_1
Lpol_XM_013935956.2	Lpol_6902_1
Lpol_XM_013935957.2	Lpol_6903_1
Lpol_XM_022379417.1	Lpol_6904_1
Lpol_XM_013935959.2	Lpol_6905_1
Lpol_XM_013935960.2	Lpol_6906_1
Lpol_XM_022379418.1	Lpol_6907_1
Lpol_XM_013935961.2	Lpol_6908_1
Lpol_XM_022379420.1	Lpol_6909_1
Lpol_XM_013935963.2	Lpol_6910_1
Lpol_XM_013935964.2	Lpol_6911_1
Lpol_XM_022379423.1	Lpol_6912_1
Lpol_XM_022379424.1	Lpol_6913_1
Lpol_XM_013935966.2	Lpol_6914_1
Lpol_XM_022379426.1	Lpol_6914_2
Lpol_XM_013935967.2	Lpol_6915_1
Lpol_XM_013935968.2	Lpol_6916_1
Lpol_XM_013935969.1	Lpol_6917_1
Lpol_XM_013935970.2	Lpol_6918_1
Lpol_XM_013935971.2	Lpol_6919_1
Lpol_XM_022379427.1	Lpol_6920_1
Lpol_XM_013935973.1	Lpol_6921_1
Lpol_XM_022379429.1	Lpol_6922_1
Lpol_XM_022379430.1	Lpol_6923_1
Lpol_XM_022379431.1	Lpol_6924_1
Lpol_XM_013935975.2	Lpol_6925_1
Lpol_XM_022379432.1	Lpol_6926_1
Lpol_XM_013935976.2	Lpol_6927_1
Lpol_XM_022379434.1	Lpol_6928_1
Lpol_XM_022379435.1	Lpol_6929_1
Lpol_XM_022379438.1	Lpol_6930_1
Lpol_XM_013935979.2	Lpol_6931_1
Lpol_XM_022379441.1	Lpol_6932_1
Lpol_XM_022379442.1	Lpol_6933_1
Lpol_XM_013935982.2	Lpol_6934_1
Lpol_XM_013935983.2	Lpol_6934_2
Lpol_XM_013935984.1	Lpol_6935_1
Lpol_XM_013935985.2	Lpol_6936_1
Lpol_XM_013935986.2	Lpol_6937_1
Lpol_XM_022379444.1	Lpol_6938_1
Lpol_XM_022379445.1	Lpol_6939_1
Lpol_XM_013935989.2	Lpol_6940_1
Lpol_XM_022379447.1	Lpol_6940_2
Lpol_XM_013935991.1	Lpol_6941_1
Lpol_XM_013935992.1	Lpol_6942_1
Lpol_XM_013935993.2	Lpol_6943_1
Lpol_XM_022379448.1	Lpol_6943_2
Lpol_XM_022379449.1	Lpol_6944_1
Lpol_XM_013935995.1	Lpol_6944_2
Lpol_XM_022379450.1	Lpol_6945_1
Lpol_XM_022379453.1	Lpol_6946_1
Lpol_XM_013935996.2	Lpol_6946_2
Lpol_XM_022379454.1	Lpol_6947_1
Lpol_XM_022379455.1	Lpol_6948_1
Lpol_XM_013935998.1	Lpol_6949_1
Lpol_XM_013935999.1	Lpol_6949_2
Lpol_XM_013936000.2	Lpol_6950_1
Lpol_XM_013936001.2	Lpol_6951_1
Lpol_XM_022379456.1	Lpol_6952_1
Lpol_XM_022379457.1	Lpol_6953_1
Lpol_XM_013936007.2	Lpol_6954_1
Lpol_XM_013936006.2	Lpol_6954_2
Lpol_XM_013936008.2	Lpol_6955_1
Lpol_XM_022379459.1	Lpol_6956_1
Lpol_XM_013936011.2	Lpol_6957_1
Lpol_XM_013936012.2	Lpol_6958_1
Lpol_XM_022379461.1	Lpol_6959_1
Lpol_XM_013936015.2	Lpol_6960_1
Lpol_XM_013936016.2	Lpol_6961_1
Lpol_XM_022379462.1	Lpol_6962_1
Lpol_XM_022379466.1	Lpol_6963_1
Lpol_XM_022379467.1	Lpol_6963_2
Lpol_XM_022379470.1	Lpol_6964_1
Lpol_XM_022379473.1	Lpol_6965_1
Lpol_XM_022379472.1	Lpol_6965_2
Lpol_XM_022379474.1	Lpol_6966_1
Lpol_XM_013936022.2	Lpol_6967_1
Lpol_XM_013936023.2	Lpol_6968_1
Lpol_XM_022379475.1	Lpol_6969_1
Lpol_XM_013936024.1	Lpol_6970_1
Lpol_XM_013936025.2	Lpol_6971_1
Lpol_XM_022379476.1	Lpol_6971_2
Lpol_XM_013936026.2	Lpol_6972_1
Lpol_XM_013936028.2	Lpol_6973_1
Lpol_XM_013936029.2	Lpol_6974_1
Lpol_XM_013936030.2	Lpol_6975_1
Lpol_XM_013936031.2	Lpol_6976_1
Lpol_XM_022379482.1	Lpol_6977_1
Lpol_XM_013936032.2	Lpol_6978_1
Lpol_XM_013936034.1	Lpol_6979_1
Lpol_XM_013936035.1	Lpol_6980_1
Lpol_XM_022379485.1	Lpol_6981_1
Lpol_XM_022379486.1	Lpol_6982_1
Lpol_XM_013936038.2	Lpol_6983_1
Lpol_XM_013936039.2	Lpol_6984_1
Lpol_XM_013936040.2	Lpol_6985_1
Lpol_XM_013936041.2	Lpol_6986_1
Lpol_XM_022379489.1	Lpol_6987_1
Lpol_XM_013936042.2	Lpol_6988_1
Lpol_XM_013936043.2	Lpol_6989_1
Lpol_XM_013936045.2	Lpol_6990_1
Lpol_XM_013936046.1	Lpol_6991_1
Lpol_XM_022379491.1	Lpol_6992_1
Lpol_XM_013936049.2	Lpol_6993_1
Lpol_XM_013936050.2	Lpol_6994_1
Lpol_XM_022379493.1	Lpol_6994_2
Lpol_XM_022379494.1	Lpol_6995_1
Lpol_XM_022379495.1	Lpol_6996_1
Lpol_XM_013936055.2	Lpol_6997_1
Lpol_XM_022379497.1	Lpol_6998_1
Lpol_XM_013936057.2	Lpol_6998_2
Lpol_XM_022379498.1	Lpol_6999_1
Lpol_XM_013936059.2	Lpol_7000_1
Lpol_XM_013936061.2	Lpol_7001_1
Lpol_XM_013936062.2	Lpol_7002_1
Lpol_XM_013936063.2	Lpol_7003_1
Lpol_XM_022379500.1	Lpol_7003_2
Lpol_XM_013936064.1	Lpol_7004_1
Lpol_XM_013936065.2	Lpol_7005_1
Lpol_XM_013936066.2	Lpol_7006_1
Lpol_XM_013936067.2	Lpol_7007_1
Lpol_XM_022379501.1	Lpol_7008_1
Lpol_XM_013936069.2	Lpol_7009_1
Lpol_XM_022379503.1	Lpol_7009_2
Lpol_XM_022379504.1	Lpol_7010_1
Lpol_XM_013936072.2	Lpol_7011_1
Lpol_XM_022379505.1	Lpol_7012_1
Lpol_XM_013936073.1	Lpol_7012_2
Lpol_XM_013936074.1	Lpol_7013_1
Lpol_XM_013936075.2	Lpol_7014_1
Lpol_XM_022379506.1	Lpol_7014_2
Lpol_XM_022379507.1	Lpol_7015_1
Lpol_XM_013936077.1	Lpol_7016_1
Lpol_XM_022379508.1	Lpol_7017_1
Lpol_XM_013936080.2	Lpol_7018_1
Lpol_XM_013936083.2	Lpol_7019_1
Lpol_XM_022379513.1	Lpol_7020_1
Lpol_XM_022379512.1	Lpol_7020_2
Lpol_XM_022379514.1	Lpol_7021_1
Lpol_XM_013936086.2	Lpol_7021_2
Lpol_XM_013936087.2	Lpol_7022_1
Lpol_XM_022379516.1	Lpol_7023_1
Lpol_XM_022379517.1	Lpol_7024_1
Lpol_XM_022379518.1	Lpol_7025_1
Lpol_XM_013936091.1	Lpol_7026_1
Lpol_XM_013936092.2	Lpol_7027_1
Lpol_XM_013936093.2	Lpol_7028_1
Lpol_XM_022379523.1	Lpol_7029_1
Lpol_XM_022379524.1	Lpol_7030_1
Lpol_XM_013936095.2	Lpol_7031_1
Lpol_XM_022379525.1	Lpol_7032_1
Lpol_XM_022379527.1	Lpol_7033_1
Lpol_XM_013936098.2	Lpol_7034_1
Lpol_XM_013936099.2	Lpol_7034_2
Lpol_XM_013936100.2	Lpol_7035_1
Lpol_XM_022379529.1	Lpol_7036_1
Lpol_XM_013936102.2	Lpol_7036_2
Lpol_XM_013936103.2	Lpol_7037_1
Lpol_XM_022379530.1	Lpol_7038_1
Lpol_XM_013936104.1	Lpol_7039_1
Lpol_XM_022379531.1	Lpol_7040_1
Lpol_XM_022379533.1	Lpol_7041_1
Lpol_XM_022379535.1	Lpol_7042_1
Lpol_XM_013936107.2	Lpol_7043_1
Lpol_XM_013936109.2	Lpol_7044_1
Lpol_XM_013936110.2	Lpol_7045_1
Lpol_XM_022379536.1	Lpol_7046_1
Lpol_XM_022379538.1	Lpol_7047_1
Lpol_XM_013936114.1	Lpol_7048_1
Lpol_XM_022379539.1	Lpol_7049_1
Lpol_XM_013936117.2	Lpol_7050_1
Lpol_XM_013936118.2	Lpol_7051_1
Lpol_XM_022379544.1	Lpol_7052_1
Lpol_XM_013936121.2	Lpol_7053_1
Lpol_XM_013936122.2	Lpol_7053_2
Lpol_XM_013936123.2	Lpol_7054_1
Lpol_XM_013936124.2	Lpol_7055_1
Lpol_XM_022379547.1	Lpol_7056_1
Lpol_XM_022379548.1	Lpol_7057_1
Lpol_XM_022379549.1	Lpol_7058_1
Lpol_XM_013936127.1	Lpol_7059_1
Lpol_XM_022379550.1	Lpol_7060_1
Lpol_XM_013936129.2	Lpol_7061_1
Lpol_XM_013936130.2	Lpol_7062_1
Lpol_XM_022379553.1	Lpol_7063_1
Lpol_XM_013936131.1	Lpol_7063_2
Lpol_XM_013936132.2	Lpol_7064_1
Lpol_XM_022379554.1	Lpol_7065_1
Lpol_XM_022379555.1	Lpol_7066_1
Lpol_XM_013936135.2	Lpol_7067_1
Lpol_XM_013936137.2	Lpol_7068_1
Lpol_XM_013936136.1	Lpol_7068_2
Lpol_XM_022379556.1	Lpol_7069_1
Lpol_XM_022379557.1	Lpol_7070_1
Lpol_XM_022379558.1	Lpol_7071_1
Lpol_XM_013936140.1	Lpol_7071_2
Lpol_XM_013936142.2	Lpol_7072_1
Lpol_XM_013936143.2	Lpol_7073_1
Lpol_XM_013936145.2	Lpol_7074_1
Lpol_XM_022379560.1	Lpol_7075_1
Lpol_XM_013936147.2	Lpol_7076_1
Lpol_XM_022379561.1	Lpol_7077_1
Lpol_XM_013936149.2	Lpol_7078_1
Lpol_XM_022379562.1	Lpol_7079_1
Lpol_XM_013936152.2	Lpol_7080_1
Lpol_XM_013936154.2	Lpol_7081_1
Lpol_XM_022379570.1	Lpol_7081_2
Lpol_XM_022379567.1	Lpol_7081_3
Lpol_XM_013936155.2	Lpol_7082_1
Lpol_XM_022379572.1	Lpol_7083_1
Lpol_XM_013936157.2	Lpol_7084_1
Lpol_XM_022379573.1	Lpol_7085_1
Lpol_XM_013936159.2	Lpol_7086_1
Lpol_XM_022379574.1	Lpol_7087_1
Lpol_XM_013936160.1	Lpol_7088_1
Lpol_XM_013936162.2	Lpol_7089_1
Lpol_XM_013936163.2	Lpol_7089_2
Lpol_XM_022379575.1	Lpol_7090_1
Lpol_XM_022379576.1	Lpol_7091_1
Lpol_XM_013936166.2	Lpol_7091_2
Lpol_XM_013936168.1	Lpol_7092_1
Lpol_XM_013936169.2	Lpol_7093_1
Lpol_XM_013936170.2	Lpol_7094_1
Lpol_XM_013936171.2	Lpol_7095_1
Lpol_XM_013936173.2	Lpol_7096_1
Lpol_XM_022379579.1	Lpol_7096_2
Lpol_XM_022379580.1	Lpol_7097_1
Lpol_XM_013936174.2	Lpol_7098_1
Lpol_XM_013936175.2	Lpol_7099_1
Lpol_XM_022379583.1	Lpol_7100_1
Lpol_XM_022379584.1	Lpol_7101_1
Lpol_XM_022379586.1	Lpol_7102_1
Lpol_XM_013936177.2	Lpol_7103_1
Lpol_XM_013936178.1	Lpol_7103_2
Lpol_XM_022379588.1	Lpol_7104_1
Lpol_XM_013936179.2	Lpol_7105_1
Lpol_XM_022379589.1	Lpol_7106_1
Lpol_XM_022379590.1	Lpol_7107_1
Lpol_XM_022379591.1	Lpol_7108_1
Lpol_XM_013936183.2	Lpol_7108_2
Lpol_XM_013936184.1	Lpol_7109_1
Lpol_XM_013936186.2	Lpol_7110_1
Lpol_XM_013936185.2	Lpol_7110_2
Lpol_XM_013936187.2	Lpol_7111_1
Lpol_XM_013936188.2	Lpol_7111_2
Lpol_XM_013936189.2	Lpol_7112_1
Lpol_XM_013936190.1	Lpol_7113_1
Lpol_XM_013936191.2	Lpol_7114_1
Lpol_XM_022379593.1	Lpol_7114_2
Lpol_XM_022379594.1	Lpol_7115_1
Lpol_XM_022379595.1	Lpol_7116_1
Lpol_XM_022379596.1	Lpol_7117_1
Lpol_XM_022379597.1	Lpol_7118_1
Lpol_XM_013936196.2	Lpol_7119_1
Lpol_XM_022379598.1	Lpol_7120_1
Lpol_XM_013936197.2	Lpol_7121_1
Lpol_XM_013936198.2	Lpol_7122_1
Lpol_XM_013936199.1	Lpol_7123_1
Lpol_XM_013936200.2	Lpol_7124_1
Lpol_XM_022379613.1	Lpol_7125_1
Lpol_XM_013936202.2	Lpol_7125_2
Lpol_XM_022379614.1	Lpol_7126_1
Lpol_XM_013936203.2	Lpol_7127_1
Lpol_XM_022379615.1	Lpol_7128_1
Lpol_XM_022379616.1	Lpol_7129_1
Lpol_XM_013936206.2	Lpol_7130_1
Lpol_XM_013936207.2	Lpol_7131_1
Lpol_XM_022379617.1	Lpol_7132_1
Lpol_XM_013936208.2	Lpol_7133_1
Lpol_XM_013936209.1	Lpol_7134_1
Lpol_XM_013936211.2	Lpol_7135_1
Lpol_XM_022379618.1	Lpol_7136_1
Lpol_XM_022379620.1	Lpol_7137_1
