Cowc_KJE88335	Cowc_1_1
Cowc_KJE96664	Cowc_13_16
Cowc_KJE96665	Cowc_13_17
Cowc_KJE96666	Cowc_13_18
Cowc_KJE96667	Cowc_13_19
Cowc_KJE96668	Cowc_13_20
Cowc_KJE96669	Cowc_13_21
Cowc_KJE96671	Cowc_13_22
Cowc_KJE96676	Cowc_13_23
Cowc_KJE96677	Cowc_13_24
Cowc_KJE96678	Cowc_13_25
Cowc_KJE96679	Cowc_13_26
Cowc_KJE96680	Cowc_13_27
Cowc_KJE96682	Cowc_13_28
Cowc_KJE96683	Cowc_13_29
Cowc_KJE96684	Cowc_13_30
Cowc_KJE96685	Cowc_13_31
Cowc_KJE96686	Cowc_13_32
Cowc_KJE96687	Cowc_13_33
Cowc_KJE96688	Cowc_13_34
Cowc_KJE96689	Cowc_13_35
Cowc_KJE96690	Cowc_13_36
Cowc_KJE96691	Cowc_13_37
Cowc_KJE96692	Cowc_13_38
Cowc_KJE96693	Cowc_13_39
Cowc_KJE96694	Cowc_13_40
Cowc_KJE96695	Cowc_13_41
Cowc_KJE96696	Cowc_13_42
Cowc_KJE96697	Cowc_13_43
Cowc_KJE96698	Cowc_13_44
Cowc_KJE96699	Cowc_13_45
Cowc_KJE96700	Cowc_13_46
Cowc_KJE96701	Cowc_13_47
Cowc_KJE96704	Cowc_13_48
Cowc_KJE96705	Cowc_13_49
Cowc_KJE96706	Cowc_13_50
Cowc_KJE96707	Cowc_13_51
Cowc_KJE96708	Cowc_13_52
Cowc_KJE96709	Cowc_13_53
Cowc_KJE96710	Cowc_13_54
Cowc_KJE96711	Cowc_13_55
Cowc_KJE96712	Cowc_13_56
Cowc_KJE96713	Cowc_13_57
Cowc_KJE96714	Cowc_13_58
Cowc_KJE96715	Cowc_13_59
Cowc_KJE96716	Cowc_13_60
Cowc_KJE96717	Cowc_13_61
Cowc_KJE96718	Cowc_13_62
Cowc_KJE96719	Cowc_13_63
Cowc_KJE96720	Cowc_13_64
Cowc_KJE96721	Cowc_13_65
Cowc_KJE96722	Cowc_13_66
Cowc_KJE96723	Cowc_13_67
Cowc_KJE96725	Cowc_13_68
Cowc_KJE96726	Cowc_13_69
Cowc_KJE96727	Cowc_13_70
Cowc_KJE96728	Cowc_13_71
Cowc_KJE96729	Cowc_13_72
Cowc_KJE96730	Cowc_13_73
Cowc_KJE96731	Cowc_13_74
Cowc_KJE96732	Cowc_13_75
Cowc_KJE96733	Cowc_13_76
Cowc_KJE96734	Cowc_13_77
Cowc_KJE96735	Cowc_13_78
Cowc_KJE96736	Cowc_13_79
Cowc_KJE96738	Cowc_13_80
Cowc_KJE96739	Cowc_13_81
Cowc_KJE96740	Cowc_13_82
Cowc_KJE96741	Cowc_13_83
Cowc_KJE96742	Cowc_13_84
Cowc_KJE96743	Cowc_13_85
Cowc_KJE96744	Cowc_13_86
Cowc_KJE96745	Cowc_13_87
Cowc_KJE96746	Cowc_13_88
Cowc_KJE96747	Cowc_13_89
Cowc_KJE96749	Cowc_13_90
Cowc_KJE96750	Cowc_13_91
Cowc_KJE96751	Cowc_13_92
Cowc_KJE96752	Cowc_13_93
Cowc_KJE96753	Cowc_13_94
Cowc_KJE96754	Cowc_13_95
Cowc_KJE96755	Cowc_13_96
Cowc_KJE96756	Cowc_13_97
Cowc_KJE96757	Cowc_13_98
Cowc_KJE96758	Cowc_13_99
Cowc_KJE96759	Cowc_13_100
Cowc_KJE96760	Cowc_13_101
Cowc_KJE96761	Cowc_13_102
Cowc_KJE96762	Cowc_13_103
Cowc_KJE96763	Cowc_13_104
Cowc_KJE96764	Cowc_13_105
Cowc_KJE96765	Cowc_13_106
Cowc_KJE96766	Cowc_13_107
Cowc_KJE96767	Cowc_13_108
Cowc_KJE96768	Cowc_13_109
Cowc_KJE96769	Cowc_13_110
Cowc_KJE96770	Cowc_13_111
Cowc_KJE96772	Cowc_13_112
Cowc_KJE96773	Cowc_13_113
Cowc_KJE96774	Cowc_13_114
Cowc_KJE96776	Cowc_13_115
Cowc_KJE96778	Cowc_13_116
Cowc_KJE96779	Cowc_13_117
Cowc_KJE96780	Cowc_13_118
Cowc_KJE96781	Cowc_13_119
Cowc_KJE96782	Cowc_13_120
Cowc_KJE96783	Cowc_13_121
Cowc_KJE96784	Cowc_13_122
Cowc_KJE96785	Cowc_13_123
Cowc_KJE96787	Cowc_13_124
Cowc_KJE96788	Cowc_13_125
Cowc_KJE96789	Cowc_13_126
Cowc_KJE96790	Cowc_13_127
Cowc_KJE96791	Cowc_13_128
Cowc_KJE96792	Cowc_13_129
Cowc_KJE96793	Cowc_13_130
Cowc_KJE96794	Cowc_13_131
Cowc_KJE96795	Cowc_13_132
Cowc_KJE96796	Cowc_13_133
Cowc_KJE96797	Cowc_13_134
Cowc_KJE96798	Cowc_13_135
Cowc_KJE96799	Cowc_13_136
Cowc_KJE96800	Cowc_13_137
Cowc_KJE96803	Cowc_13_138
Cowc_KJE96804	Cowc_13_139
Cowc_KJE96805	Cowc_13_140
Cowc_KJE96806	Cowc_13_141
Cowc_KJE96807	Cowc_13_142
Cowc_KJE96808	Cowc_13_143
Cowc_KJE96809	Cowc_13_144
Cowc_KJE96810	Cowc_13_145
Cowc_KJE96811	Cowc_13_146
Cowc_KJE96812	Cowc_13_147
Cowc_KJE96813	Cowc_13_148
Cowc_KJE96814	Cowc_13_149
Cowc_KJE96815	Cowc_13_150
Cowc_KJE96817	Cowc_13_151
Cowc_KJE96818	Cowc_13_152
Cowc_KJE96819	Cowc_13_153
Cowc_KJE96820	Cowc_13_154
Cowc_KJE96821	Cowc_13_155
Cowc_KJE96822	Cowc_13_156
Cowc_KJE96823	Cowc_13_157
Cowc_KJE96826	Cowc_13_158
Cowc_KJE96828	Cowc_13_159
Cowc_KJE96829	Cowc_13_160
Cowc_KJE96830	Cowc_13_161
Cowc_KJE96831	Cowc_13_162
Cowc_KJE96832	Cowc_13_163
Cowc_KJE96833	Cowc_13_164
Cowc_KJE96834	Cowc_13_165
Cowc_KJE96835	Cowc_13_166
Cowc_KJE96836	Cowc_13_167
Cowc_KJE96837	Cowc_13_168
Cowc_KJE96838	Cowc_13_169
Cowc_KJE96839	Cowc_13_170
Cowc_KJE96840	Cowc_13_171
Cowc_KJE96841	Cowc_13_172
Cowc_KJE96842	Cowc_13_173
Cowc_KJE96843	Cowc_13_174
Cowc_KJE96844	Cowc_13_175
Cowc_KJE96845	Cowc_13_176
Cowc_KJE96846	Cowc_13_177
Cowc_KJE96847	Cowc_13_178
Cowc_KJE96848	Cowc_13_179
Cowc_KJE96849	Cowc_13_180
Cowc_KJE96850	Cowc_13_181
Cowc_KJE96851	Cowc_13_182
Cowc_KJE96852	Cowc_13_183
Cowc_KJE96853	Cowc_13_184
Cowc_KJE96854	Cowc_13_185
Cowc_KJE96855	Cowc_13_186
Cowc_KJE96856	Cowc_13_187
Cowc_KJE96857	Cowc_13_188
Cowc_KJE96858	Cowc_13_189
Cowc_KJE96859	Cowc_13_190
Cowc_KJE96860	Cowc_13_191
Cowc_KJE96861	Cowc_13_192
Cowc_KJE96862	Cowc_13_193
Cowc_KJE96863	Cowc_13_194
Cowc_KJE96864	Cowc_13_195
Cowc_KJE96865	Cowc_13_196
Cowc_KJE96872	Cowc_13_197
Cowc_KJE96873	Cowc_13_198
Cowc_KJE96874	Cowc_13_199
Cowc_KJE96876	Cowc_13_200
Cowc_KJE96877	Cowc_13_201
Cowc_KJE96878	Cowc_13_202
Cowc_KJE96879	Cowc_13_203
Cowc_KJE96880	Cowc_13_204
Cowc_KJE96881	Cowc_13_205
Cowc_KJE96882	Cowc_13_206
Cowc_KJE96883	Cowc_13_207
Cowc_KJE96884	Cowc_13_208
Cowc_KJE96885	Cowc_13_209
Cowc_KJE96886	Cowc_13_210
Cowc_KJE96887	Cowc_13_211
Cowc_KJE96888	Cowc_13_212
Cowc_KJE96889	Cowc_13_213
Cowc_KJE96890	Cowc_13_214
Cowc_KJE96891	Cowc_13_215
Cowc_KJE96892	Cowc_13_216
Cowc_KJE96893	Cowc_13_217
Cowc_KJE96894	Cowc_13_218
Cowc_KJE96895	Cowc_13_219
Cowc_KJE96896	Cowc_13_220
Cowc_KJE96897	Cowc_13_221
Cowc_KJE96898	Cowc_13_222
Cowc_KJE96900	Cowc_13_223
Cowc_KJE96901	Cowc_13_224
Cowc_KJE96902	Cowc_13_225
Cowc_KJE96903	Cowc_13_226
Cowc_KJE96905	Cowc_13_227
Cowc_KJE96906	Cowc_13_228
Cowc_KJE96907	Cowc_13_229
Cowc_KJE96908	Cowc_13_230
Cowc_KJE96909	Cowc_13_231
Cowc_KJE96910	Cowc_13_232
Cowc_KJE96911	Cowc_13_233
Cowc_KJE96912	Cowc_13_234
Cowc_KJE96913	Cowc_13_235
Cowc_KJE96914	Cowc_13_236
Cowc_KJE96915	Cowc_13_237
Cowc_KJE96916	Cowc_13_238
Cowc_KJE96917	Cowc_13_239
Cowc_KJE96918	Cowc_13_240
Cowc_KJE96920	Cowc_13_241
Cowc_KJE96921	Cowc_13_242
Cowc_KJE96922	Cowc_13_243
Cowc_KJE96923	Cowc_13_244
Cowc_KJE96924	Cowc_13_245
Cowc_KJE96925	Cowc_13_246
Cowc_KJE96926	Cowc_13_247
Cowc_KJE96927	Cowc_13_248
Cowc_KJE96928	Cowc_13_249
Cowc_KJE96929	Cowc_13_250
Cowc_KJE96930	Cowc_13_251
Cowc_KJE96931	Cowc_13_252
Cowc_KJE96932	Cowc_13_253
Cowc_KJE96933	Cowc_13_254
Cowc_KJE96934	Cowc_13_255
Cowc_KJE96935	Cowc_13_256
Cowc_KJE96936	Cowc_13_257
Cowc_KJE96937	Cowc_13_258
Cowc_KJE96938	Cowc_13_259
Cowc_KJE96939	Cowc_13_260
Cowc_KJE96940	Cowc_13_261
Cowc_KJE96941	Cowc_13_262
Cowc_KJE96942	Cowc_13_263
Cowc_KJE96943	Cowc_13_264
Cowc_KJE96944	Cowc_13_265
Cowc_KJE96945	Cowc_13_266
Cowc_KJE96946	Cowc_13_267
Cowc_KJE96947	Cowc_13_268
Cowc_KJE96948	Cowc_13_269
Cowc_KJE96949	Cowc_13_270
Cowc_KJE96952	Cowc_13_271
Cowc_KJE96953	Cowc_13_272
Cowc_KJE96954	Cowc_13_273
Cowc_KJE96955	Cowc_13_274
Cowc_KJE96957	Cowc_13_275
Cowc_KJE96958	Cowc_13_276
Cowc_KJE96959	Cowc_13_277
Cowc_KJE96960	Cowc_13_278
Cowc_KJE96961	Cowc_13_279
Cowc_KJE96962	Cowc_13_280
Cowc_KJE96963	Cowc_13_281
Cowc_KJE96964	Cowc_13_282
Cowc_KJE96965	Cowc_13_283
Cowc_KJE96966	Cowc_13_284
Cowc_KJE96967	Cowc_13_285
Cowc_KJE96968	Cowc_13_286
Cowc_KJE96969	Cowc_13_287
Cowc_KJE96970	Cowc_14_1
Cowc_KJE96971	Cowc_14_2
Cowc_KJE96972	Cowc_14_3
Cowc_KJE96973	Cowc_14_4
Cowc_KJE96975	Cowc_14_5
Cowc_KJE96976	Cowc_14_6
Cowc_KJE96977	Cowc_14_7
Cowc_KJE96978	Cowc_14_8
Cowc_KJE96979	Cowc_14_9
Cowc_KJE96980	Cowc_14_10
Cowc_KJE96981	Cowc_14_11
Cowc_KJE96982	Cowc_14_12
Cowc_KJE96983	Cowc_14_13
Cowc_KJE96984	Cowc_14_14
Cowc_KJE96985	Cowc_14_15
Cowc_KJE96986	Cowc_14_16
Cowc_KJE96987	Cowc_14_17
Cowc_KJE96988	Cowc_14_18
Cowc_KJE96989	Cowc_14_19
Cowc_KJE96990	Cowc_14_20
Cowc_KJE96991	Cowc_14_21
Cowc_KJE96992	Cowc_14_22
Cowc_KJE96994	Cowc_14_23
Cowc_KJE96995	Cowc_14_24
Cowc_KJE96996	Cowc_14_25
Cowc_KJE96997	Cowc_14_26
Cowc_KJE96999	Cowc_14_27
Cowc_KJE97000	Cowc_14_28
Cowc_KJE97001	Cowc_14_29
Cowc_KJE97002	Cowc_14_30
Cowc_KJE97003	Cowc_14_31
Cowc_KJE97004	Cowc_14_32
Cowc_KJE97005	Cowc_14_33
Cowc_KJE97006	Cowc_14_34
Cowc_KJE97007	Cowc_14_35
Cowc_KJE97008	Cowc_14_36
Cowc_KJE97009	Cowc_14_37
Cowc_KJE97010	Cowc_14_38
Cowc_KJE97011	Cowc_14_39
Cowc_KJE97012	Cowc_14_40
Cowc_KJE97013	Cowc_14_41
Cowc_KJE97014	Cowc_14_42
Cowc_KJE97015	Cowc_14_43
Cowc_KJE97016	Cowc_14_44
Cowc_KJE97017	Cowc_14_45
Cowc_KJE97018	Cowc_14_46
Cowc_KJE97019	Cowc_14_47
Cowc_KJE97020	Cowc_14_48
Cowc_KJE97021	Cowc_14_49
Cowc_KJE97022	Cowc_14_50
Cowc_KJE97023	Cowc_14_51
Cowc_KJE97024	Cowc_14_52
Cowc_KJE97025	Cowc_14_53
Cowc_KJE97026	Cowc_14_54
Cowc_KJE97027	Cowc_14_55
Cowc_KJE97028	Cowc_14_56
Cowc_KJE97029	Cowc_14_57
Cowc_KJE97030	Cowc_14_58
Cowc_KJE97031	Cowc_14_59
Cowc_KJE97032	Cowc_14_60
Cowc_KJE97033	Cowc_14_61
Cowc_KJE97034	Cowc_14_62
Cowc_KJE97035	Cowc_14_63
Cowc_KJE97036	Cowc_14_64
Cowc_KJE97037	Cowc_14_65
Cowc_KJE97038	Cowc_14_66
Cowc_KJE97039	Cowc_14_67
Cowc_KJE97040	Cowc_14_68
Cowc_KJE97041	Cowc_14_69
Cowc_KJE97042	Cowc_14_70
Cowc_KJE97043	Cowc_14_71
Cowc_KJE97044	Cowc_14_72
Cowc_KJE97047	Cowc_14_73
Cowc_KJE97048	Cowc_14_74
Cowc_KJE97049	Cowc_14_75
Cowc_KJE97050	Cowc_14_76
Cowc_KJE97051	Cowc_14_77
Cowc_KJE97052	Cowc_14_78
Cowc_KJE97053	Cowc_14_79
Cowc_KJE97055	Cowc_14_80
Cowc_KJE97056	Cowc_14_81
Cowc_KJE97057	Cowc_14_82
Cowc_KJE97058	Cowc_14_83
Cowc_KJE97059	Cowc_14_84
Cowc_KJE97060	Cowc_14_85
Cowc_KJE97061	Cowc_14_86
Cowc_KJE97062	Cowc_14_87
Cowc_KJE97063	Cowc_14_88
Cowc_KJE97064	Cowc_14_89
Cowc_KJE97075	Cowc_14_90
Cowc_KJE97076	Cowc_14_91
Cowc_KJE97077	Cowc_14_92
Cowc_KJE97078	Cowc_14_93
Cowc_KJE97079	Cowc_14_94
Cowc_KJE97080	Cowc_14_95
Cowc_KJE97081	Cowc_14_96
Cowc_KJE97082	Cowc_14_97
Cowc_KJE97083	Cowc_14_98
Cowc_KJE97084	Cowc_14_99
Cowc_KJE97085	Cowc_14_100
Cowc_KJE97086	Cowc_14_101
Cowc_KJE97087	Cowc_14_102
Cowc_KJE97088	Cowc_14_103
Cowc_KJE97089	Cowc_14_104
Cowc_KJE97090	Cowc_14_105
Cowc_KJE97091	Cowc_14_106
Cowc_KJE97092	Cowc_14_107
Cowc_KJE97093	Cowc_14_108
Cowc_KJE97094	Cowc_14_109
Cowc_KJE97095	Cowc_14_110
Cowc_KJE97096	Cowc_14_111
Cowc_KJE97097	Cowc_14_112
Cowc_KJE97098	Cowc_14_113
Cowc_KJE97099	Cowc_14_114
Cowc_KJE97100	Cowc_14_115
Cowc_KJE97101	Cowc_14_116
Cowc_KJE97102	Cowc_14_117
Cowc_KJE97103	Cowc_14_118
Cowc_KJE97104	Cowc_14_119
Cowc_KJE97105	Cowc_14_120
Cowc_KJE97106	Cowc_14_121
Cowc_KJE97107	Cowc_14_122
Cowc_KJE97108	Cowc_14_123
Cowc_KJE97109	Cowc_14_124
Cowc_KJE97110	Cowc_14_125
Cowc_KJE97111	Cowc_14_126
Cowc_KJE97112	Cowc_14_127
Cowc_KJE97113	Cowc_14_128
Cowc_KJE97114	Cowc_14_129
Cowc_KJE97117	Cowc_14_130
Cowc_KJE97118	Cowc_14_131
Cowc_KJE97119	Cowc_14_132
Cowc_KJE97120	Cowc_14_133
Cowc_KJE97121	Cowc_14_134
Cowc_KJE97122	Cowc_14_135
Cowc_KJE97123	Cowc_14_136
Cowc_KJE97125	Cowc_14_137
Cowc_KJE97126	Cowc_14_138
Cowc_KJE97127	Cowc_14_139
Cowc_KJE97128	Cowc_14_140
Cowc_KJE97129	Cowc_14_141
Cowc_KJE97130	Cowc_14_142
Cowc_KJE97131	Cowc_14_143
Cowc_KJE97132	Cowc_14_144
Cowc_KJE97133	Cowc_14_145
Cowc_KJE97137	Cowc_14_146
Cowc_KJE97139	Cowc_14_147
Cowc_KJE97140	Cowc_14_148
Cowc_KJE97141	Cowc_14_149
Cowc_KJE97142	Cowc_14_150
Cowc_KJE97143	Cowc_14_151
Cowc_KJE97144	Cowc_14_152
Cowc_KJE97145	Cowc_14_153
Cowc_KJE97146	Cowc_14_154
Cowc_KJE97147	Cowc_14_155
Cowc_KJE97148	Cowc_14_156
Cowc_KJE97149	Cowc_14_157
Cowc_KJE97150	Cowc_14_158
Cowc_KJE97151	Cowc_14_159
Cowc_KJE97152	Cowc_14_160
Cowc_KJE97154	Cowc_14_161
Cowc_KJE97156	Cowc_14_162
Cowc_KJE97157	Cowc_14_163
Cowc_KJE97158	Cowc_14_164
Cowc_KJE97159	Cowc_14_165
Cowc_KJE97160	Cowc_14_166
Cowc_KJE97161	Cowc_14_167
Cowc_KJE97162	Cowc_14_168
Cowc_KJE97164	Cowc_14_169
Cowc_KJE97165	Cowc_14_170
Cowc_KJE97166	Cowc_14_171
Cowc_KJE97167	Cowc_14_172
Cowc_KJE97168	Cowc_14_173
Cowc_KJE97169	Cowc_14_174
Cowc_KJE97170	Cowc_14_175
Cowc_KJE97171	Cowc_14_176
Cowc_KJE97172	Cowc_14_177
Cowc_KJE97173	Cowc_14_178
Cowc_KJE97174	Cowc_14_179
Cowc_KJE97175	Cowc_14_180
Cowc_KJE97176	Cowc_14_181
Cowc_KJE97179	Cowc_14_182
Cowc_KJE97180	Cowc_14_183
Cowc_KJE97181	Cowc_14_184
Cowc_KJE97182	Cowc_14_185
Cowc_KJE97183	Cowc_14_186
Cowc_KJE97184	Cowc_14_187
Cowc_KJE97185	Cowc_14_188
Cowc_KJE97186	Cowc_14_189
Cowc_KJE97187	Cowc_14_190
Cowc_KJE97188	Cowc_14_191
Cowc_KJE97190	Cowc_14_192
Cowc_KJE97191	Cowc_14_193
Cowc_KJE97192	Cowc_14_194
Cowc_KJE97193	Cowc_14_195
Cowc_KJE97195	Cowc_14_196
Cowc_KJE97196	Cowc_14_197
Cowc_KJE97197	Cowc_14_198
Cowc_KJE97198	Cowc_14_199
Cowc_KJE97200	Cowc_14_200
Cowc_KJE97201	Cowc_14_201
Cowc_KJE97202	Cowc_14_202
Cowc_KJE97203	Cowc_14_203
Cowc_KJE97204	Cowc_14_204
Cowc_KJE97205	Cowc_14_205
Cowc_KJE97206	Cowc_14_206
Cowc_KJE97207	Cowc_14_207
Cowc_KJE97208	Cowc_14_208
Cowc_KJE97209	Cowc_14_209
Cowc_KJE97210	Cowc_14_210
Cowc_KJE97211	Cowc_14_211
Cowc_KJE97212	Cowc_14_212
Cowc_KJE97213	Cowc_14_213
Cowc_KJE97214	Cowc_14_214
Cowc_KJE97215	Cowc_14_215
Cowc_KJE97216	Cowc_14_216
Cowc_KJE97217	Cowc_14_217
Cowc_KJE97218	Cowc_14_218
Cowc_KJE97219	Cowc_14_219
Cowc_KJE97220	Cowc_14_220
Cowc_KJE97223	Cowc_14_221
Cowc_KJE97224	Cowc_14_222
Cowc_KJE97225	Cowc_14_223
Cowc_KJE97226	Cowc_14_224
Cowc_KJE97227	Cowc_14_225
Cowc_KJE97228	Cowc_14_226
Cowc_KJE97229	Cowc_14_227
Cowc_KJE97230	Cowc_14_228
Cowc_KJE97231	Cowc_14_229
Cowc_KJE97233	Cowc_14_230
Cowc_KJE97234	Cowc_14_231
Cowc_KJE97235	Cowc_14_232
Cowc_KJE97236	Cowc_14_233
Cowc_KJE97237	Cowc_14_234
Cowc_KJE97238	Cowc_14_235
Cowc_KJE97239	Cowc_14_236
Cowc_KJE97240	Cowc_14_237
Cowc_KJE97241	Cowc_14_238
Cowc_KJE97242	Cowc_14_239
Cowc_KJE97243	Cowc_14_240
Cowc_KJE97246	Cowc_14_241
Cowc_KJE97247	Cowc_14_242
Cowc_KJE97248	Cowc_14_243
Cowc_KJE97249	Cowc_14_244
Cowc_KJE97250	Cowc_14_245
Cowc_KJE97251	Cowc_14_246
Cowc_KJE97252	Cowc_14_247
Cowc_KJE97253	Cowc_14_248
Cowc_KJE97254	Cowc_14_249
Cowc_KJE97256	Cowc_14_250
Cowc_KJE97258	Cowc_14_251
Cowc_KJE97259	Cowc_14_252
Cowc_KJE97260	Cowc_14_253
Cowc_KJE97261	Cowc_14_254
Cowc_KJE97262	Cowc_14_255
Cowc_KJE97263	Cowc_14_256
Cowc_KJE97264	Cowc_14_257
Cowc_KJE97265	Cowc_14_258
Cowc_KJE97266	Cowc_14_259
Cowc_KJE97267	Cowc_14_260
Cowc_KJE97268	Cowc_14_261
Cowc_KJE97269	Cowc_14_262
Cowc_KJE97270	Cowc_14_263
Cowc_KJE97271	Cowc_14_264
Cowc_KJE97272	Cowc_14_265
Cowc_KJE97273	Cowc_14_266
Cowc_KJE97274	Cowc_14_267
Cowc_KJE97275	Cowc_14_268
Cowc_KJE97276	Cowc_14_269
Cowc_KJE97277	Cowc_14_270
Cowc_KJE97278	Cowc_14_271
Cowc_KJE97279	Cowc_14_272
Cowc_KJE97281	Cowc_14_273
Cowc_KJE97282	Cowc_14_274
Cowc_KJE97284	Cowc_14_275
Cowc_KJE97285	Cowc_14_276
Cowc_KJE97286	Cowc_14_277
Cowc_KJE97287	Cowc_14_278
Cowc_KJE97288	Cowc_14_279
Cowc_KJE97289	Cowc_14_280
Cowc_KJE97290	Cowc_14_281
Cowc_KJE97291	Cowc_14_282
Cowc_KJE97292	Cowc_14_283
Cowc_KJE97293	Cowc_14_284
Cowc_KJE97294	Cowc_14_285
Cowc_KJE97295	Cowc_14_286
Cowc_KJE97296	Cowc_14_287
Cowc_KJE97297	Cowc_14_288
Cowc_KJE97298	Cowc_14_289
Cowc_KJE97299	Cowc_14_290
Cowc_KJE97300	Cowc_14_291
Cowc_KJE97301	Cowc_14_292
Cowc_KJE97303	Cowc_14_293
Cowc_KJE97304	Cowc_14_294
Cowc_KJE97305	Cowc_14_295
Cowc_KJE97307	Cowc_14_296
Cowc_KJE97308	Cowc_14_297
Cowc_KJE97309	Cowc_14_298
Cowc_KJE97310	Cowc_14_299
Cowc_KJE97311	Cowc_14_300
Cowc_KJE97312	Cowc_14_301
Cowc_KJE97314	Cowc_14_302
Cowc_KJE97315	Cowc_14_303
Cowc_KJE97316	Cowc_14_304
Cowc_KJE97317	Cowc_14_305
Cowc_KJE97318	Cowc_14_306
Cowc_KJE97319	Cowc_14_307
Cowc_KJE97320	Cowc_14_308
Cowc_KJE97321	Cowc_14_309
Cowc_KJE97322	Cowc_14_310
Cowc_KJE97323	Cowc_14_311
Cowc_KJE97324	Cowc_14_312
Cowc_KJE97325	Cowc_14_313
Cowc_KJE97326	Cowc_14_314
Cowc_KJE97327	Cowc_15_1
Cowc_KJE97328	Cowc_15_2
Cowc_KJE97329	Cowc_15_3
Cowc_KJE97330	Cowc_15_4
Cowc_KJE97331	Cowc_15_5
Cowc_KJE97332	Cowc_15_6
Cowc_KJE97333	Cowc_15_7
Cowc_KJE97334	Cowc_15_8
Cowc_KJE97335	Cowc_15_9
Cowc_KJE97336	Cowc_15_10
Cowc_KJE97337	Cowc_15_11
Cowc_KJE97338	Cowc_15_12
Cowc_KJE97339	Cowc_15_13
Cowc_KJE97340	Cowc_15_14
Cowc_KJE97341	Cowc_15_15
Cowc_KJE97342	Cowc_15_16
Cowc_KJE97343	Cowc_15_17
Cowc_KJE97344	Cowc_15_18
Cowc_KJE97345	Cowc_15_19
Cowc_KJE97346	Cowc_15_20
Cowc_KJE97347	Cowc_15_21
Cowc_KJE97348	Cowc_15_22
Cowc_KJE97349	Cowc_15_23
Cowc_KJE97350	Cowc_15_24
Cowc_KJE97351	Cowc_15_25
Cowc_KJE97352	Cowc_15_26
Cowc_KJE97353	Cowc_15_27
Cowc_KJE97354	Cowc_15_28
Cowc_KJE97355	Cowc_15_29
Cowc_KJE97356	Cowc_15_30
Cowc_KJE97357	Cowc_15_31
Cowc_KJE97358	Cowc_15_32
Cowc_KJE97359	Cowc_15_33
Cowc_KJE97360	Cowc_15_34
Cowc_KJE97362	Cowc_15_35
Cowc_KJE97364	Cowc_15_36
Cowc_KJE97366	Cowc_15_37
Cowc_KJE97367	Cowc_15_38
Cowc_KJE97368	Cowc_15_39
Cowc_KJE97369	Cowc_15_40
Cowc_KJE97370	Cowc_15_41
Cowc_KJE97371	Cowc_15_42
Cowc_KJE97372	Cowc_15_43
Cowc_KJE97373	Cowc_15_44
Cowc_KJE97374	Cowc_15_45
Cowc_KJE97375	Cowc_15_46
Cowc_KJE97376	Cowc_15_47
Cowc_KJE97377	Cowc_15_48
Cowc_KJE97378	Cowc_15_49
Cowc_KJE97379	Cowc_15_50
Cowc_KJE97380	Cowc_15_51
Cowc_KJE97381	Cowc_15_52
Cowc_KJE97382	Cowc_15_53
Cowc_KJE97384	Cowc_15_54
Cowc_KJE97385	Cowc_15_55
Cowc_KJE97386	Cowc_15_56
Cowc_KJE97387	Cowc_15_57
Cowc_KJE97388	Cowc_15_58
Cowc_KJE97389	Cowc_15_59
Cowc_KJE97390	Cowc_15_60
Cowc_KJE97391	Cowc_15_61
Cowc_KJE97392	Cowc_15_62
Cowc_KJE97393	Cowc_15_63
Cowc_KJE97394	Cowc_15_64
Cowc_KJE97395	Cowc_15_65
Cowc_KJE97396	Cowc_15_66
Cowc_KJE97397	Cowc_15_67
Cowc_KJE97398	Cowc_15_68
Cowc_KJE97399	Cowc_15_69
Cowc_KJE97400	Cowc_15_70
Cowc_KJE97401	Cowc_15_71
Cowc_KJE97402	Cowc_15_72
Cowc_KJE97403	Cowc_15_73
Cowc_KJE97404	Cowc_15_74
Cowc_KJE97405	Cowc_15_75
Cowc_KJE97406	Cowc_15_76
Cowc_KJE97407	Cowc_15_77
Cowc_KJE97408	Cowc_15_78
Cowc_KJE97409	Cowc_15_79
Cowc_KJE97410	Cowc_15_80
Cowc_KJE97411	Cowc_15_81
Cowc_KJE97412	Cowc_15_82
Cowc_KJE97413	Cowc_15_83
Cowc_KJE97417	Cowc_15_84
Cowc_KJE97420	Cowc_15_85
Cowc_KJE97421	Cowc_15_86
Cowc_KJE97422	Cowc_15_87
Cowc_KJE97423	Cowc_15_88
Cowc_KJE97424	Cowc_15_89
Cowc_KJE97425	Cowc_15_90
Cowc_KJE97426	Cowc_15_91
Cowc_KJE97429	Cowc_15_92
Cowc_KJE97430	Cowc_15_93
Cowc_KJE97431	Cowc_15_94
Cowc_KJE97432	Cowc_15_95
Cowc_KJE97433	Cowc_15_96
Cowc_KJE97434	Cowc_15_97
Cowc_KJE97435	Cowc_15_98
Cowc_KJE97436	Cowc_15_99
Cowc_KJE97437	Cowc_15_100
Cowc_KJE97440	Cowc_15_101
Cowc_KJE97441	Cowc_15_102
Cowc_KJE97442	Cowc_15_103
Cowc_KJE97443	Cowc_15_104
Cowc_KJE97444	Cowc_15_105
Cowc_KJE97445	Cowc_15_106
Cowc_KJE97446	Cowc_15_107
Cowc_KJE97447	Cowc_15_108
Cowc_KJE97448	Cowc_15_109
Cowc_KJE97449	Cowc_15_110
Cowc_KJE97450	Cowc_15_111
Cowc_KJE97451	Cowc_15_112
Cowc_KJE97452	Cowc_15_113
