Ttra_KNC45887	Ttra_1_1
Ttra_KNC54108	Ttra_54_13
Ttra_KNC54109	Ttra_54_14
Ttra_KNC54110	Ttra_54_15
Ttra_KNC54111	Ttra_54_16
Ttra_KNC54112	Ttra_54_17
Ttra_KNC54113	Ttra_54_18
Ttra_KNC54114	Ttra_54_19
Ttra_KNC54115	Ttra_54_20
Ttra_KNC54116	Ttra_54_21
Ttra_KNC54117	Ttra_54_22
Ttra_KNC54118	Ttra_54_23
Ttra_KNC54119	Ttra_54_24
Ttra_KNC54120	Ttra_54_25
Ttra_KNC54121	Ttra_54_26
Ttra_KNC54122	Ttra_54_27
Ttra_KNC54123	Ttra_54_28
Ttra_KNC54124	Ttra_54_29
Ttra_KNC54125	Ttra_54_30
Ttra_KNC54126	Ttra_54_31
Ttra_KNC54127	Ttra_54_32
Ttra_KNC54128	Ttra_54_33
Ttra_KNC54129	Ttra_54_34
Ttra_KNC54130	Ttra_54_35
Ttra_KNC54131	Ttra_54_36
Ttra_KNC54132	Ttra_54_37
Ttra_KNC54133	Ttra_54_38
Ttra_KNC54134	Ttra_54_39
Ttra_KNC54135	Ttra_54_40
Ttra_KNC54136	Ttra_54_41
Ttra_KNC54137	Ttra_54_42
Ttra_KNC54138	Ttra_54_43
Ttra_KNC54139	Ttra_54_44
Ttra_KNC54140	Ttra_54_45
Ttra_KNC54141	Ttra_54_46
Ttra_KNC54142	Ttra_54_47
Ttra_KNC54143	Ttra_54_48
Ttra_KNC54144	Ttra_54_49
Ttra_KNC54145	Ttra_54_50
Ttra_KNC54146	Ttra_54_51
Ttra_KNC54147	Ttra_54_52
Ttra_KNC54148	Ttra_54_53
Ttra_KNC54149	Ttra_54_54
Ttra_KNC54150	Ttra_54_55
Ttra_KNC54151	Ttra_54_56
Ttra_KNC54152	Ttra_54_57
Ttra_KNC54153	Ttra_54_58
Ttra_KNC54154	Ttra_54_59
Ttra_KNC54155	Ttra_54_60
Ttra_KNC54156	Ttra_54_61
Ttra_KNC54157	Ttra_54_62
Ttra_KNC54158	Ttra_54_63
Ttra_KNC54159	Ttra_54_64
Ttra_KNC54160	Ttra_54_65
Ttra_KNC54161	Ttra_54_66
Ttra_KNC54162	Ttra_54_67
Ttra_KNC54163	Ttra_54_68
Ttra_KNC54164	Ttra_54_69
Ttra_KNC54165	Ttra_54_70
Ttra_KNC54166	Ttra_54_71
Ttra_KNC54167	Ttra_54_72
Ttra_KNC54168	Ttra_54_73
Ttra_KNC54169	Ttra_54_74
Ttra_KNC54170	Ttra_54_75
Ttra_KNC54171	Ttra_54_76
Ttra_KNC54172	Ttra_54_77
Ttra_KNC54173	Ttra_54_78
Ttra_KNC54174	Ttra_54_79
Ttra_KNC54175	Ttra_54_80
Ttra_KNC54176	Ttra_54_81
Ttra_KNC54177	Ttra_54_82
Ttra_KNC54178	Ttra_54_83
Ttra_KNC54179	Ttra_54_84
Ttra_KNC54180	Ttra_54_85
Ttra_KNC54181	Ttra_54_86
Ttra_KNC54182	Ttra_54_87
Ttra_KNC54183	Ttra_54_88
Ttra_KNC54184	Ttra_54_89
Ttra_KNC54185	Ttra_54_90
Ttra_KNC54186	Ttra_54_91
Ttra_KNC54187	Ttra_54_92
Ttra_KNC54188	Ttra_54_93
Ttra_KNC54189	Ttra_54_94
Ttra_KNC54190	Ttra_55_1
Ttra_KNC54191	Ttra_55_2
Ttra_KNC54192	Ttra_55_3
Ttra_KNC54193	Ttra_55_4
Ttra_KNC54194	Ttra_55_5
Ttra_KNC54195	Ttra_55_6
Ttra_KNC54196	Ttra_55_7
Ttra_KNC54197	Ttra_55_8
Ttra_KNC54198	Ttra_55_9
Ttra_KNC54199	Ttra_55_10
Ttra_KNC54200	Ttra_55_11
Ttra_KNC54201	Ttra_55_12
Ttra_KNC54202	Ttra_55_13
Ttra_KNC54203	Ttra_55_14
Ttra_KNC54204	Ttra_55_15
Ttra_KNC54205	Ttra_55_16
Ttra_KNC54206	Ttra_55_17
Ttra_KNC54207	Ttra_55_18
Ttra_KNC54208	Ttra_55_19
Ttra_KNC54209	Ttra_55_20
Ttra_KNC54210	Ttra_55_21
Ttra_KNC54211	Ttra_55_22
Ttra_KNC54212	Ttra_55_23
Ttra_KNC54213	Ttra_55_24
Ttra_KNC54214	Ttra_55_25
Ttra_KNC54215	Ttra_55_26
Ttra_KNC54216	Ttra_55_27
Ttra_KNC54217	Ttra_55_28
Ttra_KNC54218	Ttra_55_29
Ttra_KNC54219	Ttra_55_30
Ttra_KNC54220	Ttra_55_31
Ttra_KNC54221	Ttra_55_32
Ttra_KNC54222	Ttra_55_33
Ttra_KNC54223	Ttra_55_34
Ttra_KNC54224	Ttra_55_35
Ttra_KNC54225	Ttra_55_36
Ttra_KNC54226	Ttra_55_37
Ttra_KNC54227	Ttra_55_38
Ttra_KNC54228	Ttra_55_39
Ttra_KNC54229	Ttra_55_40
Ttra_KNC54230	Ttra_55_41
Ttra_KNC54231	Ttra_55_42
Ttra_KNC54232	Ttra_55_43
Ttra_KNC54233	Ttra_55_44
Ttra_KNC54234	Ttra_55_45
Ttra_KNC54235	Ttra_55_46
Ttra_KNC54236	Ttra_55_47
Ttra_KNC54237	Ttra_55_48
Ttra_KNC54238	Ttra_55_49
Ttra_KNC54239	Ttra_55_50
Ttra_KNC54240	Ttra_55_51
Ttra_KNC54241	Ttra_55_52
Ttra_KNC54242	Ttra_55_53
Ttra_KNC54243	Ttra_55_54
Ttra_KNC54244	Ttra_55_55
Ttra_KNC54245	Ttra_55_56
Ttra_KNC54246	Ttra_55_57
Ttra_KNC54247	Ttra_55_58
Ttra_KNC54248	Ttra_55_59
Ttra_KNC54249	Ttra_55_60
Ttra_KNC54250	Ttra_55_61
Ttra_KNC54251	Ttra_55_62
Ttra_KNC54252	Ttra_55_63
Ttra_KNC54253	Ttra_55_64
Ttra_KNC54254	Ttra_55_65
Ttra_KNC54255	Ttra_55_66
Ttra_KNC54256	Ttra_55_67
Ttra_KNC54257	Ttra_55_68
Ttra_KNC54258	Ttra_55_69
Ttra_KNC54259	Ttra_55_70
Ttra_KNC54260	Ttra_55_71
Ttra_KNC54261	Ttra_55_72
Ttra_KNC54262	Ttra_55_73
Ttra_KNC54263	Ttra_55_74
Ttra_KNC54264	Ttra_55_75
Ttra_KNC54265	Ttra_55_76
Ttra_KNC54266	Ttra_55_77
Ttra_KNC54267	Ttra_55_78
Ttra_KNC54268	Ttra_55_79
Ttra_KNC54269	Ttra_55_80
Ttra_KNC54270	Ttra_55_81
Ttra_KNC54271	Ttra_55_82
Ttra_KNC54272	Ttra_55_83
Ttra_KNC54273	Ttra_55_84
Ttra_KNC54274	Ttra_55_85
Ttra_KNC54275	Ttra_55_86
Ttra_KNC54276	Ttra_55_87
Ttra_KNC54277	Ttra_55_88
Ttra_KNC54278	Ttra_55_89
Ttra_KNC54279	Ttra_55_90
Ttra_KNC54280	Ttra_55_91
Ttra_KNC54281	Ttra_56_1
Ttra_KNC54282	Ttra_56_2
Ttra_KNC54283	Ttra_56_3
Ttra_KNC54284	Ttra_56_4
Ttra_KNC54285	Ttra_56_5
Ttra_KNC54286	Ttra_56_6
Ttra_KNC54287	Ttra_56_7
Ttra_KNC54288	Ttra_56_8
Ttra_KNC54289	Ttra_56_9
Ttra_KNC54290	Ttra_56_10
Ttra_KNC54291	Ttra_56_11
Ttra_KNC54292	Ttra_56_12
Ttra_KNC54293	Ttra_56_13
Ttra_KNC54294	Ttra_56_14
Ttra_KNC54295	Ttra_56_15
Ttra_KNC54296	Ttra_56_16
Ttra_KNC54297	Ttra_56_17
Ttra_KNC54298	Ttra_56_18
Ttra_KNC54299	Ttra_56_19
Ttra_KNC54300	Ttra_56_20
Ttra_KNC54301	Ttra_56_21
Ttra_KNC54302	Ttra_56_22
Ttra_KNC54303	Ttra_56_23
Ttra_KNC54304	Ttra_56_24
Ttra_KNC54305	Ttra_56_25
Ttra_KNC54306	Ttra_56_26
Ttra_KNC54307	Ttra_56_27
Ttra_KNC54308	Ttra_56_28
Ttra_KNC54309	Ttra_56_29
Ttra_KNC54310	Ttra_56_30
Ttra_KNC54311	Ttra_56_31
Ttra_KNC54312	Ttra_56_32
Ttra_KNC54313	Ttra_56_33
Ttra_KNC54314	Ttra_56_34
Ttra_KNC54315	Ttra_56_35
Ttra_KNC54316	Ttra_56_36
Ttra_KNC54317	Ttra_56_37
Ttra_KNC54318	Ttra_56_38
Ttra_KNC54319	Ttra_56_39
Ttra_KNC54320	Ttra_56_40
Ttra_KNC54321	Ttra_56_41
Ttra_KNC54322	Ttra_56_42
Ttra_KNC54323	Ttra_56_43
Ttra_KNC54325	Ttra_56_44
Ttra_KNC54326	Ttra_56_45
Ttra_KNC54327	Ttra_56_46
Ttra_KNC54328	Ttra_56_47
Ttra_KNC54329	Ttra_56_48
Ttra_KNC54330	Ttra_56_49
Ttra_KNC54331	Ttra_56_50
Ttra_KNC54332	Ttra_56_51
Ttra_KNC54333	Ttra_56_52
Ttra_KNC54334	Ttra_56_53
Ttra_KNC54335	Ttra_56_54
Ttra_KNC54336	Ttra_56_55
Ttra_KNC54337	Ttra_56_56
Ttra_KNC54338	Ttra_56_57
Ttra_KNC54339	Ttra_56_58
Ttra_KNC54340	Ttra_56_59
Ttra_KNC54341	Ttra_56_60
Ttra_KNC54342	Ttra_56_61
Ttra_KNC54343	Ttra_56_62
Ttra_KNC54344	Ttra_56_63
Ttra_KNC54345	Ttra_56_64
Ttra_KNC54346	Ttra_56_65
Ttra_KNC54347	Ttra_56_66
Ttra_KNC54348	Ttra_56_67
Ttra_KNC54349	Ttra_56_68
Ttra_KNC54350	Ttra_56_69
Ttra_KNC54351	Ttra_56_70
Ttra_KNC54352	Ttra_56_71
Ttra_KNC54353	Ttra_56_72
Ttra_KNC54354	Ttra_56_73
Ttra_KNC54355	Ttra_56_74
Ttra_KNC54356	Ttra_56_75
Ttra_KNC54357	Ttra_56_76
Ttra_KNC54358	Ttra_56_77
Ttra_KNC54359	Ttra_56_78
Ttra_KNC54362	Ttra_56_79
Ttra_KNC54363	Ttra_56_80
Ttra_KNC54365	Ttra_56_81
Ttra_KNC54367	Ttra_57_1
Ttra_KNC54368	Ttra_57_2
Ttra_KNC54369	Ttra_57_3
Ttra_KNC54370	Ttra_57_4
Ttra_KNC54371	Ttra_57_5
Ttra_KNC54372	Ttra_57_6
Ttra_KNC54373	Ttra_57_7
Ttra_KNC54374	Ttra_57_8
Ttra_KNC54375	Ttra_57_9
Ttra_KNC54376	Ttra_57_10
Ttra_KNC54377	Ttra_57_11
Ttra_KNC54378	Ttra_57_12
Ttra_KNC54379	Ttra_57_13
Ttra_KNC54380	Ttra_57_14
Ttra_KNC54381	Ttra_57_15
Ttra_KNC54382	Ttra_57_16
Ttra_KNC54383	Ttra_57_17
Ttra_KNC54384	Ttra_57_18
Ttra_KNC54385	Ttra_57_19
Ttra_KNC54386	Ttra_57_20
Ttra_KNC54387	Ttra_57_21
Ttra_KNC54388	Ttra_57_22
Ttra_KNC54389	Ttra_57_23
Ttra_KNC54390	Ttra_57_24
Ttra_KNC54391	Ttra_57_25
Ttra_KNC54392	Ttra_57_26
Ttra_KNC54393	Ttra_57_27
Ttra_KNC54394	Ttra_57_28
Ttra_KNC54395	Ttra_57_29
Ttra_KNC54396	Ttra_57_30
Ttra_KNC54397	Ttra_57_31
Ttra_KNC54398	Ttra_57_32
Ttra_KNC54399	Ttra_57_33
Ttra_KNC54400	Ttra_57_34
Ttra_KNC54401	Ttra_57_35
Ttra_KNC54402	Ttra_57_36
Ttra_KNC54403	Ttra_57_37
Ttra_KNC54404	Ttra_57_38
Ttra_KNC54405	Ttra_57_39
Ttra_KNC54406	Ttra_57_40
Ttra_KNC54407	Ttra_57_41
Ttra_KNC54408	Ttra_57_42
Ttra_KNC54409	Ttra_57_43
Ttra_KNC54410	Ttra_57_44
Ttra_KNC54411	Ttra_57_45
Ttra_KNC54412	Ttra_57_46
Ttra_KNC54413	Ttra_57_47
Ttra_KNC54414	Ttra_57_48
Ttra_KNC54415	Ttra_57_49
Ttra_KNC54416	Ttra_57_50
Ttra_KNC54417	Ttra_57_51
Ttra_KNC54418	Ttra_57_52
Ttra_KNC54419	Ttra_57_53
Ttra_KNC54420	Ttra_57_54
Ttra_KNC54421	Ttra_57_55
Ttra_KNC54422	Ttra_57_56
Ttra_KNC54423	Ttra_57_57
Ttra_KNC54424	Ttra_57_58
Ttra_KNC54425	Ttra_57_59
Ttra_KNC54426	Ttra_57_60
Ttra_KNC54427	Ttra_57_61
Ttra_KNC54428	Ttra_57_62
Ttra_KNC54429	Ttra_57_63
Ttra_KNC54430	Ttra_57_64
Ttra_KNC54431	Ttra_57_65
Ttra_KNC54432	Ttra_57_66
Ttra_KNC54433	Ttra_57_67
Ttra_KNC54434	Ttra_57_68
Ttra_KNC54435	Ttra_57_69
Ttra_KNC54436	Ttra_57_70
Ttra_KNC54437	Ttra_57_71
Ttra_KNC54438	Ttra_57_72
Ttra_KNC54439	Ttra_57_73
Ttra_KNC54440	Ttra_57_74
Ttra_KNC54441	Ttra_58_1
Ttra_KNC54442	Ttra_58_2
Ttra_KNC54443	Ttra_58_3
Ttra_KNC54444	Ttra_58_4
Ttra_KNC54445	Ttra_58_5
Ttra_KNC54446	Ttra_58_6
Ttra_KNC54447	Ttra_58_7
Ttra_KNC54448	Ttra_58_8
Ttra_KNC54449	Ttra_58_9
Ttra_KNC54450	Ttra_58_10
Ttra_KNC54451	Ttra_58_11
Ttra_KNC54452	Ttra_58_12
Ttra_KNC54453	Ttra_58_13
Ttra_KNC54454	Ttra_58_14
Ttra_KNC54455	Ttra_58_15
Ttra_KNC54456	Ttra_58_16
Ttra_KNC54457	Ttra_58_17
Ttra_KNC54458	Ttra_58_18
Ttra_KNC54459	Ttra_58_19
Ttra_KNC54460	Ttra_58_20
Ttra_KNC54461	Ttra_58_21
Ttra_KNC54462	Ttra_58_22
Ttra_KNC54463	Ttra_58_23
Ttra_KNC54464	Ttra_58_24
Ttra_KNC54465	Ttra_58_25
Ttra_KNC54466	Ttra_58_26
Ttra_KNC54467	Ttra_58_27
Ttra_KNC54468	Ttra_58_28
Ttra_KNC54469	Ttra_58_29
Ttra_KNC54470	Ttra_58_30
Ttra_KNC54471	Ttra_58_31
Ttra_KNC54472	Ttra_58_32
Ttra_KNC54473	Ttra_58_33
Ttra_KNC54474	Ttra_58_34
Ttra_KNC54475	Ttra_58_35
Ttra_KNC54476	Ttra_58_36
Ttra_KNC54477	Ttra_58_37
Ttra_KNC54478	Ttra_58_38
Ttra_KNC54479	Ttra_58_39
Ttra_KNC54480	Ttra_58_40
Ttra_KNC54481	Ttra_58_41
Ttra_KNC54482	Ttra_58_42
Ttra_KNC54483	Ttra_58_43
Ttra_KNC54484	Ttra_58_44
Ttra_KNC54485	Ttra_58_45
Ttra_KNC54486	Ttra_58_46
Ttra_KNC54487	Ttra_58_47
Ttra_KNC54488	Ttra_58_48
Ttra_KNC54489	Ttra_58_49
Ttra_KNC54490	Ttra_58_50
Ttra_KNC54491	Ttra_58_51
Ttra_KNC54492	Ttra_58_52
Ttra_KNC54493	Ttra_58_53
Ttra_KNC54494	Ttra_58_54
Ttra_KNC54495	Ttra_58_55
Ttra_KNC54496	Ttra_58_56
Ttra_KNC54497	Ttra_58_57
Ttra_KNC54498	Ttra_58_58
Ttra_KNC54499	Ttra_58_59
Ttra_KNC54500	Ttra_58_60
Ttra_KNC54501	Ttra_58_61
Ttra_KNC54502	Ttra_58_62
Ttra_KNC54503	Ttra_58_63
Ttra_KNC54504	Ttra_58_64
Ttra_KNC54505	Ttra_58_65
Ttra_KNC54506	Ttra_58_66
Ttra_KNC54507	Ttra_58_67
Ttra_KNC54508	Ttra_58_68
Ttra_KNC54509	Ttra_58_69
Ttra_KNC54510	Ttra_58_70
Ttra_KNC54511	Ttra_58_71
Ttra_KNC54512	Ttra_58_72
Ttra_KNC54513	Ttra_58_73
Ttra_KNC54514	Ttra_58_74
Ttra_KNC54515	Ttra_59_1
Ttra_KNC54516	Ttra_59_2
Ttra_KNC54517	Ttra_59_3
Ttra_KNC54518	Ttra_59_4
Ttra_KNC54519	Ttra_59_5
Ttra_KNC54520	Ttra_59_6
Ttra_KNC54521	Ttra_59_7
Ttra_KNC54522	Ttra_59_8
Ttra_KNC54523	Ttra_59_9
Ttra_KNC54524	Ttra_59_10
Ttra_KNC54525	Ttra_59_11
Ttra_KNC54526	Ttra_59_12
Ttra_KNC54527	Ttra_59_13
Ttra_KNC54528	Ttra_59_14
Ttra_KNC54529	Ttra_59_15
Ttra_KNC54530	Ttra_59_16
Ttra_KNC54531	Ttra_59_17
Ttra_KNC54532	Ttra_59_18
Ttra_KNC54533	Ttra_59_19
Ttra_KNC54534	Ttra_59_20
Ttra_KNC54535	Ttra_59_21
Ttra_KNC54536	Ttra_59_22
Ttra_KNC54537	Ttra_59_23
Ttra_KNC54538	Ttra_59_24
Ttra_KNC54539	Ttra_59_25
Ttra_KNC54540	Ttra_59_26
Ttra_KNC54541	Ttra_59_27
Ttra_KNC54542	Ttra_59_28
Ttra_KNC54543	Ttra_59_29
Ttra_KNC54544	Ttra_59_30
Ttra_KNC54545	Ttra_59_31
Ttra_KNC54546	Ttra_59_32
Ttra_KNC54547	Ttra_59_33
Ttra_KNC54548	Ttra_59_34
Ttra_KNC54549	Ttra_59_35
Ttra_KNC54550	Ttra_59_36
Ttra_KNC54552	Ttra_59_37
Ttra_KNC54553	Ttra_59_38
Ttra_KNC54554	Ttra_59_39
Ttra_KNC54555	Ttra_59_40
Ttra_KNC54556	Ttra_59_41
Ttra_KNC54557	Ttra_59_42
Ttra_KNC54558	Ttra_59_43
Ttra_KNC54559	Ttra_59_44
Ttra_KNC54560	Ttra_59_45
Ttra_KNC54561	Ttra_59_46
Ttra_KNC54562	Ttra_59_47
Ttra_KNC54563	Ttra_59_48
Ttra_KNC54564	Ttra_59_49
Ttra_KNC54565	Ttra_59_50
Ttra_KNC54566	Ttra_59_51
Ttra_KNC54567	Ttra_59_52
Ttra_KNC54568	Ttra_59_53
Ttra_KNC54569	Ttra_59_54
Ttra_KNC54570	Ttra_59_55
Ttra_KNC54571	Ttra_59_56
Ttra_KNC54572	Ttra_59_57
Ttra_KNC54573	Ttra_59_58
Ttra_KNC54574	Ttra_59_59
Ttra_KNC54575	Ttra_59_60
Ttra_KNC54576	Ttra_59_61
Ttra_KNC54577	Ttra_59_62
Ttra_KNC54578	Ttra_59_63
Ttra_KNC54863	Ttra_60_1
Ttra_KNC54864	Ttra_60_2
Ttra_KNC54865	Ttra_60_3
Ttra_KNC54866	Ttra_60_4
Ttra_KNC54867	Ttra_60_5
Ttra_KNC54868	Ttra_60_6
Ttra_KNC54869	Ttra_60_7
Ttra_KNC54870	Ttra_60_8
Ttra_KNC54871	Ttra_60_9
Ttra_KNC54872	Ttra_60_10
Ttra_KNC54873	Ttra_60_11
Ttra_KNC54874	Ttra_60_12
Ttra_KNC54875	Ttra_60_13
Ttra_KNC54876	Ttra_60_14
Ttra_KNC54877	Ttra_60_15
Ttra_KNC54878	Ttra_60_16
Ttra_KNC54879	Ttra_60_17
Ttra_KNC54880	Ttra_60_18
Ttra_KNC54881	Ttra_60_19
Ttra_KNC54882	Ttra_60_20
Ttra_KNC54883	Ttra_60_21
Ttra_KNC54884	Ttra_60_22
Ttra_KNC54885	Ttra_60_23
Ttra_KNC54886	Ttra_60_24
Ttra_KNC54887	Ttra_60_25
Ttra_KNC54888	Ttra_60_26
Ttra_KNC54889	Ttra_60_27
Ttra_KNC54890	Ttra_60_28
Ttra_KNC54891	Ttra_60_29
Ttra_KNC54892	Ttra_60_30
Ttra_KNC54893	Ttra_60_31
Ttra_KNC54894	Ttra_60_32
Ttra_KNC54895	Ttra_60_33
Ttra_KNC54896	Ttra_60_34
Ttra_KNC54897	Ttra_60_35
Ttra_KNC54898	Ttra_60_36
Ttra_KNC54899	Ttra_60_37
Ttra_KNC54900	Ttra_60_38
Ttra_KNC54901	Ttra_60_39
Ttra_KNC54902	Ttra_60_40
Ttra_KNC54903	Ttra_60_41
Ttra_KNC54904	Ttra_60_42
Ttra_KNC54905	Ttra_60_43
Ttra_KNC54906	Ttra_60_44
Ttra_KNC54907	Ttra_60_45
Ttra_KNC54908	Ttra_60_46
Ttra_KNC54909	Ttra_60_47
Ttra_KNC54910	Ttra_60_48
Ttra_KNC54911	Ttra_60_49
Ttra_KNC54912	Ttra_60_50
Ttra_KNC54913	Ttra_60_51
Ttra_KNC54914	Ttra_60_52
Ttra_KNC54915	Ttra_60_53
Ttra_KNC54916	Ttra_60_54
Ttra_KNC54917	Ttra_60_55
Ttra_KNC54918	Ttra_60_56
Ttra_KNC54919	Ttra_60_57
Ttra_KNC54920	Ttra_60_58
Ttra_KNC54921	Ttra_60_59
Ttra_KNC54922	Ttra_60_60
Ttra_KNC54923	Ttra_60_61
Ttra_KNC54924	Ttra_60_62
Ttra_KNC54925	Ttra_60_63
Ttra_KNC54926	Ttra_60_64
Ttra_KNC54927	Ttra_60_65
Ttra_KNC54928	Ttra_60_66
Ttra_KNC54929	Ttra_60_67
Ttra_KNC54930	Ttra_60_68
Ttra_KNC54931	Ttra_60_69
Ttra_KNC54932	Ttra_60_70
Ttra_KNC54933	Ttra_60_71
Ttra_KNC54934	Ttra_60_72
Ttra_KNC54935	Ttra_61_1
Ttra_KNC54936	Ttra_61_2
Ttra_KNC54937	Ttra_61_3
Ttra_KNC54938	Ttra_61_4
Ttra_KNC54939	Ttra_61_5
Ttra_KNC54940	Ttra_61_6
Ttra_KNC54941	Ttra_61_7
Ttra_KNC54942	Ttra_61_8
Ttra_KNC54943	Ttra_61_9
Ttra_KNC54944	Ttra_61_10
Ttra_KNC54945	Ttra_61_11
Ttra_KNC54946	Ttra_61_12
Ttra_KNC54947	Ttra_61_13
Ttra_KNC54948	Ttra_61_14
Ttra_KNC54949	Ttra_61_15
Ttra_KNC54950	Ttra_61_16
Ttra_KNC54951	Ttra_61_17
Ttra_KNC54952	Ttra_61_18
Ttra_KNC54953	Ttra_61_19
Ttra_KNC54954	Ttra_61_20
Ttra_KNC54955	Ttra_61_21
Ttra_KNC54956	Ttra_61_22
Ttra_KNC54957	Ttra_61_23
Ttra_KNC54958	Ttra_61_24
Ttra_KNC54959	Ttra_61_25
Ttra_KNC54960	Ttra_61_26
Ttra_KNC54961	Ttra_61_27
Ttra_KNC54962	Ttra_61_28
Ttra_KNC54963	Ttra_61_29
Ttra_KNC54964	Ttra_61_30
Ttra_KNC54965	Ttra_61_31
Ttra_KNC54966	Ttra_61_32
Ttra_KNC54967	Ttra_61_33
Ttra_KNC54968	Ttra_61_34
Ttra_KNC54969	Ttra_61_35
Ttra_KNC54970	Ttra_61_36
Ttra_KNC54971	Ttra_61_37
Ttra_KNC54972	Ttra_61_38
Ttra_KNC54973	Ttra_61_39
Ttra_KNC54974	Ttra_61_40
Ttra_KNC54975	Ttra_61_41
Ttra_KNC54976	Ttra_61_42
Ttra_KNC54977	Ttra_61_43
Ttra_KNC54978	Ttra_61_44
Ttra_KNC54979	Ttra_61_45
Ttra_KNC54980	Ttra_61_46
Ttra_KNC54981	Ttra_61_47
Ttra_KNC54982	Ttra_61_48
Ttra_KNC54983	Ttra_61_49
Ttra_KNC54984	Ttra_61_50
Ttra_KNC54985	Ttra_61_51
Ttra_KNC54986	Ttra_61_52
Ttra_KNC54987	Ttra_61_53
Ttra_KNC54988	Ttra_61_54
Ttra_KNC54989	Ttra_61_55
Ttra_KNC54990	Ttra_61_56
Ttra_KNC54991	Ttra_61_57
Ttra_KNC54992	Ttra_61_58
Ttra_KNC54993	Ttra_61_59
Ttra_KNC54994	Ttra_61_60
Ttra_KNC54995	Ttra_61_61
Ttra_KNC54996	Ttra_61_62
Ttra_KNC54997	Ttra_61_63
Ttra_KNC54998	Ttra_61_64
Ttra_KNC54999	Ttra_61_65
Ttra_KNC55000	Ttra_61_66
Ttra_KNC55001	Ttra_61_67
Ttra_KNC55002	Ttra_61_68
Ttra_KNC55003	Ttra_61_69
Ttra_KNC55004	Ttra_61_70
Ttra_KNC55005	Ttra_61_71
Ttra_KNC55006	Ttra_61_72
Ttra_KNC55007	Ttra_61_73
Ttra_KNC55008	Ttra_61_74
Ttra_KNC55010	Ttra_61_75
Ttra_KNC55011	Ttra_62_1
Ttra_KNC55012	Ttra_62_2
Ttra_KNC55013	Ttra_62_3
Ttra_KNC55014	Ttra_62_4
Ttra_KNC55015	Ttra_62_5
Ttra_KNC55016	Ttra_62_6
Ttra_KNC55017	Ttra_62_7
Ttra_KNC55018	Ttra_62_8
Ttra_KNC55019	Ttra_62_9
Ttra_KNC55020	Ttra_62_10
Ttra_KNC55021	Ttra_62_11
Ttra_KNC55022	Ttra_62_12
Ttra_KNC55023	Ttra_62_13
Ttra_KNC55024	Ttra_62_14
Ttra_KNC55025	Ttra_62_15
Ttra_KNC55026	Ttra_62_16
Ttra_KNC55027	Ttra_62_17
Ttra_KNC55028	Ttra_62_18
Ttra_KNC55029	Ttra_62_19
Ttra_KNC55030	Ttra_62_20
Ttra_KNC55031	Ttra_62_21
Ttra_KNC55032	Ttra_62_22
Ttra_KNC55033	Ttra_62_23
Ttra_KNC55034	Ttra_62_24
Ttra_KNC55035	Ttra_62_25
Ttra_KNC55036	Ttra_62_26
Ttra_KNC55037	Ttra_62_27
Ttra_KNC55038	Ttra_62_28
Ttra_KNC55039	Ttra_62_29
Ttra_KNC55040	Ttra_62_30
Ttra_KNC55041	Ttra_62_31
Ttra_KNC55042	Ttra_62_32
Ttra_KNC55043	Ttra_62_33
Ttra_KNC55044	Ttra_62_34
Ttra_KNC55045	Ttra_62_35
Ttra_KNC55046	Ttra_62_36
Ttra_KNC55047	Ttra_62_37
Ttra_KNC55048	Ttra_62_38
Ttra_KNC55049	Ttra_62_39
Ttra_KNC55050	Ttra_62_40
Ttra_KNC55051	Ttra_62_41
Ttra_KNC55052	Ttra_62_42
Ttra_KNC55053	Ttra_62_43
Ttra_KNC55054	Ttra_62_44
Ttra_KNC55055	Ttra_62_45
Ttra_KNC55056	Ttra_62_46
Ttra_KNC55057	Ttra_62_47
Ttra_KNC55058	Ttra_62_48
Ttra_KNC55059	Ttra_62_49
Ttra_KNC55060	Ttra_62_50
Ttra_KNC55061	Ttra_62_51
Ttra_KNC55062	Ttra_62_52
Ttra_KNC55063	Ttra_62_53
Ttra_KNC55064	Ttra_62_54
Ttra_KNC55065	Ttra_62_55
Ttra_KNC55066	Ttra_62_56
Ttra_KNC55067	Ttra_62_57
Ttra_KNC55068	Ttra_62_58
Ttra_KNC55069	Ttra_62_59
Ttra_KNC55070	Ttra_62_60
Ttra_KNC55071	Ttra_62_61
Ttra_KNC55072	Ttra_62_62
Ttra_KNC55073	Ttra_63_1
Ttra_KNC55074	Ttra_63_2
Ttra_KNC55075	Ttra_63_3
Ttra_KNC55076	Ttra_63_4
Ttra_KNC55077	Ttra_63_5
Ttra_KNC55078	Ttra_63_6
Ttra_KNC55081	Ttra_63_7
Ttra_KNC55082	Ttra_63_8
Ttra_KNC55083	Ttra_63_9
Ttra_KNC55084	Ttra_63_10
Ttra_KNC55085	Ttra_63_11
Ttra_KNC55086	Ttra_63_12
Ttra_KNC55087	Ttra_63_13
Ttra_KNC55088	Ttra_63_14
Ttra_KNC55089	Ttra_63_15
Ttra_KNC55090	Ttra_63_16
Ttra_KNC55091	Ttra_63_17
Ttra_KNC55092	Ttra_63_18
Ttra_KNC55093	Ttra_63_19
Ttra_KNC55094	Ttra_63_20
Ttra_KNC55095	Ttra_63_21
Ttra_KNC55096	Ttra_63_22
Ttra_KNC55097	Ttra_63_23
Ttra_KNC55098	Ttra_63_24
Ttra_KNC55099	Ttra_63_25
