Rirr_XM_025323691.1	Rirr_1_1
Rirr_XM_025320728.1	Rirr_255_1
Rirr_XM_025311528.1	Rirr_255_2
Rirr_XM_025330680.1	Rirr_255_3
Rirr_XM_025332532.1	Rirr_255_4
Rirr_XM_025327546.1	Rirr_255_5
Rirr_XM_025311529.1	Rirr_255_6
Rirr_XM_025311530.1	Rirr_255_7
Rirr_XM_025309515.1	Rirr_255_8
Rirr_XM_025308803.1	Rirr_255_9
Rirr_XM_025327547.1	Rirr_255_10
Rirr_XM_025333622.1	Rirr_255_11
Rirr_XM_025327548.1	Rirr_255_12
Rirr_XM_025327549.1	Rirr_255_13
Rirr_XM_025320730.1	Rirr_255_14
Rirr_XM_025327550.1	Rirr_255_15
Rirr_XM_025320729.1	Rirr_255_16
Rirr_XM_025332533.1	Rirr_255_17
Rirr_XM_025332534.1	Rirr_255_18
Rirr_XM_025332535.1	Rirr_255_19
Rirr_XM_025332536.1	Rirr_255_20
Rirr_XM_025327551.1	Rirr_255_21
Rirr_XM_025320731.1	Rirr_255_22
Rirr_XM_025333623.1	Rirr_255_23
Rirr_XM_025327552.1	Rirr_255_24
Rirr_XM_025320732.1	Rirr_255_25
Rirr_XM_025327553.1	Rirr_255_26
Rirr_XM_025327554.1	Rirr_255_27
Rirr_XM_025330681.1	Rirr_255_28
Rirr_XM_025332537.1	Rirr_255_29
Rirr_XM_025320733.1	Rirr_255_30
Rirr_XM_025320734.1	Rirr_255_31
Rirr_XM_025327555.1	Rirr_255_32
Rirr_XM_025320735.1	Rirr_255_33
Rirr_XM_025320736.1	Rirr_255_34
Rirr_XM_025320737.1	Rirr_255_35
Rirr_XM_025320738.1	Rirr_255_36
Rirr_XM_025327556.1	Rirr_255_37
Rirr_XM_025330682.1	Rirr_256_1
Rirr_XM_025331207.1	Rirr_256_2
Rirr_XM_025332538.1	Rirr_256_3
Rirr_XM_025320739.1	Rirr_256_4
Rirr_XM_025311531.1	Rirr_256_5
Rirr_XM_025320740.1	Rirr_256_6
Rirr_XM_025332539.1	Rirr_256_7
Rirr_XM_025330683.1	Rirr_256_8
Rirr_XM_025311532.1	Rirr_256_9
Rirr_XM_025330684.1	Rirr_256_10
Rirr_XM_025327557.1	Rirr_256_11
Rirr_XM_025311533.1	Rirr_256_12
Rirr_XM_025332540.1	Rirr_256_13
Rirr_XM_025327558.1	Rirr_256_14
Rirr_XM_025333624.1	Rirr_256_15
Rirr_XM_025327559.1	Rirr_256_16
Rirr_XM_025311534.1	Rirr_256_17
Rirr_XM_025311535.1	Rirr_256_18
Rirr_XM_025333625.1	Rirr_256_19
Rirr_XM_025320741.1	Rirr_256_20
Rirr_XM_025320742.1	Rirr_256_21
Rirr_XM_025333626.1	Rirr_256_22
Rirr_XM_025320743.1	Rirr_256_23
Rirr_XM_025320744.1	Rirr_256_24
Rirr_XM_025320745.1	Rirr_256_25
Rirr_XM_025320746.1	Rirr_256_26
Rirr_XM_025327560.1	Rirr_256_27
Rirr_XM_025330685.1	Rirr_256_28
Rirr_XM_025327561.1	Rirr_257_1
Rirr_XM_025330686.1	Rirr_257_2
Rirr_XM_025333627.1	Rirr_257_3
Rirr_XM_025320747.1	Rirr_257_4
Rirr_XM_025320748.1	Rirr_257_5
Rirr_XM_025320749.1	Rirr_257_6
Rirr_XM_025327562.1	Rirr_257_7
Rirr_XM_025327563.1	Rirr_257_8
Rirr_XM_025327564.1	Rirr_257_9
Rirr_XM_025320750.1	Rirr_257_10
Rirr_XM_025330687.1	Rirr_257_11
Rirr_XM_025320751.1	Rirr_257_12
Rirr_XM_025327565.1	Rirr_257_13
Rirr_XM_025320752.1	Rirr_257_14
Rirr_XM_025311536.1	Rirr_257_15
Rirr_XM_025327566.1	Rirr_257_16
Rirr_XM_025320753.1	Rirr_257_17
Rirr_XM_025320754.1	Rirr_257_18
Rirr_XM_025327567.1	Rirr_257_19
Rirr_XM_025332541.1	Rirr_257_20
Rirr_XM_025320755.1	Rirr_257_21
Rirr_XM_025327568.1	Rirr_257_22
Rirr_XM_025327569.1	Rirr_257_23
Rirr_XM_025311537.1	Rirr_257_24
Rirr_XM_025333628.1	Rirr_257_25
Rirr_XM_025320756.1	Rirr_257_26
Rirr_XM_025320757.1	Rirr_257_27
Rirr_XM_025330688.1	Rirr_257_28
Rirr_XM_025309516.1	Rirr_257_29
Rirr_XM_025329383.1	Rirr_257_30
Rirr_XM_025311538.1	Rirr_257_31
Rirr_XM_025329384.1	Rirr_257_32
Rirr_XM_025323617.1	Rirr_257_33
Rirr_XM_025320758.1	Rirr_257_34
Rirr_XM_025327570.1	Rirr_257_35
Rirr_XM_025311539.1	Rirr_257_36
Rirr_XM_025327571.1	Rirr_257_37
Rirr_XM_025330689.1	Rirr_257_38
Rirr_XM_025327572.1	Rirr_257_39
Rirr_XM_025330690.1	Rirr_258_1
Rirr_XM_025330691.1	Rirr_258_2
Rirr_XM_025320759.1	Rirr_258_3
Rirr_XM_025330692.1	Rirr_258_4
Rirr_XM_025320760.1	Rirr_258_5
Rirr_XM_025333629.1	Rirr_258_6
Rirr_XM_025333630.1	Rirr_258_7
Rirr_XM_025330693.1	Rirr_258_8
Rirr_XM_025330694.1	Rirr_258_9
Rirr_XM_025327573.1	Rirr_258_10
Rirr_XM_025332542.1	Rirr_258_11
Rirr_XM_025327574.1	Rirr_258_12
Rirr_XM_025327575.1	Rirr_258_13
Rirr_XM_025332543.1	Rirr_258_14
Rirr_XM_025327576.1	Rirr_258_15
Rirr_XM_025330695.1	Rirr_258_16
Rirr_XM_025332544.1	Rirr_258_17
Rirr_XM_025320761.1	Rirr_258_18
Rirr_XM_025320762.1	Rirr_258_19
Rirr_XM_025311540.1	Rirr_258_20
Rirr_XM_025327577.1	Rirr_258_21
Rirr_XM_025330696.1	Rirr_258_22
Rirr_XM_025327578.1	Rirr_258_23
Rirr_XM_025311541.1	Rirr_258_24
Rirr_XM_025332545.1	Rirr_258_25
Rirr_XM_025311542.1	Rirr_258_26
Rirr_XM_025327579.1	Rirr_258_27
Rirr_XM_025320763.1	Rirr_258_28
Rirr_XM_025320764.1	Rirr_258_29
Rirr_XM_025329385.1	Rirr_258_30
Rirr_XM_025311543.1	Rirr_258_31
Rirr_XM_025308743.1	Rirr_258_32
Rirr_XM_025309517.1	Rirr_258_33
Rirr_XM_025320765.1	Rirr_259_1
Rirr_XM_025320766.1	Rirr_259_2
Rirr_XM_025311544.1	Rirr_259_3
Rirr_XM_025320767.1	Rirr_259_4
Rirr_XM_025320768.1	Rirr_259_5
Rirr_XM_025323618.1	Rirr_259_6
Rirr_XM_025323318.1	Rirr_259_7
Rirr_XM_025332546.1	Rirr_259_8
Rirr_XM_025327580.1	Rirr_259_9
Rirr_XM_025311545.1	Rirr_259_10
Rirr_XM_025320769.1	Rirr_259_11
Rirr_XM_025320770.1	Rirr_259_12
Rirr_XM_025320771.1	Rirr_259_13
Rirr_XM_025320772.1	Rirr_259_14
Rirr_XM_025333631.1	Rirr_259_15
Rirr_XM_025320773.1	Rirr_259_16
Rirr_XM_025320774.1	Rirr_259_17
Rirr_XM_025320775.1	Rirr_259_18
Rirr_XM_025320776.1	Rirr_259_19
Rirr_XM_025332547.1	Rirr_259_20
Rirr_XM_025327581.1	Rirr_259_21
Rirr_XM_025333632.1	Rirr_259_22
Rirr_XM_025333633.1	Rirr_259_23
Rirr_XM_025331208.1	Rirr_259_24
Rirr_XM_025311546.1	Rirr_259_25
Rirr_XM_025311547.1	Rirr_259_26
Rirr_XM_025309518.1	Rirr_259_27
Rirr_XM_025320777.1	Rirr_259_28
Rirr_XM_025333634.1	Rirr_259_29
Rirr_XM_025320778.1	Rirr_259_30
Rirr_XM_025327582.1	Rirr_259_31
Rirr_XM_025333635.1	Rirr_259_32
Rirr_XM_025327583.1	Rirr_259_33
Rirr_XM_025329386.1	Rirr_259_34
Rirr_XM_025320779.1	Rirr_259_35
Rirr_XM_025330697.1	Rirr_259_36
Rirr_XM_025330698.1	Rirr_260_1
Rirr_XM_025320780.1	Rirr_260_2
Rirr_XM_025320781.1	Rirr_260_3
Rirr_XM_025327584.1	Rirr_260_4
Rirr_XM_025327585.1	Rirr_260_5
Rirr_XM_025327586.1	Rirr_260_6
Rirr_XM_025332548.1	Rirr_260_7
Rirr_XM_025327587.1	Rirr_260_8
Rirr_XM_025333656.1	Rirr_260_9
Rirr_XM_025333657.1	Rirr_260_10
Rirr_XM_025320782.1	Rirr_260_11
Rirr_XM_025320783.1	Rirr_260_12
Rirr_XM_025327588.1	Rirr_260_13
Rirr_XM_025330699.1	Rirr_260_14
Rirr_XM_025311548.1	Rirr_260_15
Rirr_XM_025320784.1	Rirr_260_16
Rirr_XM_025329388.1	Rirr_260_17
Rirr_XM_025323619.1	Rirr_260_18
Rirr_XM_025320785.1	Rirr_260_19
Rirr_XM_025333658.1	Rirr_260_20
Rirr_XM_025320786.1	Rirr_260_21
Rirr_XM_025327589.1	Rirr_260_22
Rirr_XM_025320787.1	Rirr_260_23
Rirr_XM_025311549.1	Rirr_260_24
Rirr_XM_025320788.1	Rirr_260_25
Rirr_XM_025327590.1	Rirr_260_26
Rirr_XM_025332549.1	Rirr_260_27
Rirr_XM_025332550.1	Rirr_260_28
Rirr_XM_025327591.1	Rirr_260_29
Rirr_XM_025327592.1	Rirr_260_30
Rirr_XM_025327593.1	Rirr_260_31
Rirr_XM_025320789.1	Rirr_260_32
Rirr_XM_025327594.1	Rirr_261_1
Rirr_XM_025327595.1	Rirr_261_2
Rirr_XM_025327596.1	Rirr_261_3
Rirr_XM_025330700.1	Rirr_261_4
Rirr_XM_025332551.1	Rirr_261_5
Rirr_XM_025320790.1	Rirr_261_6
Rirr_XM_025320791.1	Rirr_261_7
Rirr_XM_025309519.1	Rirr_261_8
Rirr_XM_025309521.1	Rirr_261_9
Rirr_XM_025309520.1	Rirr_261_10
Rirr_XM_025320792.1	Rirr_261_11
Rirr_XM_025320793.1	Rirr_261_12
Rirr_XM_025327597.1	Rirr_261_13
Rirr_XM_025327598.1	Rirr_261_14
Rirr_XM_025320794.1	Rirr_261_15
Rirr_XM_025311550.1	Rirr_261_16
Rirr_XM_025327599.1	Rirr_261_17
Rirr_XM_025320795.1	Rirr_261_18
Rirr_XM_025311551.1	Rirr_261_19
Rirr_XM_025323319.1	Rirr_261_20
Rirr_XM_025320796.1	Rirr_261_21
Rirr_XM_025320797.1	Rirr_261_22
Rirr_XM_025308638.1	Rirr_261_23
Rirr_XM_025333659.1	Rirr_261_24
Rirr_XM_025320798.1	Rirr_261_25
Rirr_XM_025320799.1	Rirr_261_26
Rirr_XM_025333660.1	Rirr_261_27
Rirr_XM_025320800.1	Rirr_261_28
Rirr_XM_025320801.1	Rirr_261_29
Rirr_XM_025327600.1	Rirr_261_30
Rirr_XM_025327601.1	Rirr_261_31
Rirr_XM_025327602.1	Rirr_261_32
Rirr_XM_025327603.1	Rirr_262_1
Rirr_XM_025332552.1	Rirr_262_2
Rirr_XM_025327604.1	Rirr_262_3
Rirr_XM_025320802.1	Rirr_262_4
Rirr_XM_025320803.1	Rirr_262_5
Rirr_XM_025320804.1	Rirr_262_6
Rirr_XM_025329389.1	Rirr_262_7
Rirr_XM_025320805.1	Rirr_262_8
Rirr_XM_025320806.1	Rirr_262_9
Rirr_XM_025331209.1	Rirr_262_10
Rirr_XM_025320807.1	Rirr_262_11
Rirr_XM_025311552.1	Rirr_262_12
Rirr_XM_025320808.1	Rirr_262_13
Rirr_XM_025320809.1	Rirr_262_14
Rirr_XM_025333663.1	Rirr_262_15
Rirr_XM_025333664.1	Rirr_262_16
Rirr_XM_025333665.1	Rirr_262_17
Rirr_XM_025308622.1	Rirr_262_18
Rirr_XM_025327605.1	Rirr_262_19
Rirr_XM_025320810.1	Rirr_262_20
Rirr_XM_025330701.1	Rirr_262_21
Rirr_XM_025320811.1	Rirr_262_22
Rirr_XM_025320812.1	Rirr_262_23
Rirr_XM_025327606.1	Rirr_262_24
Rirr_XM_025311553.1	Rirr_263_1
Rirr_XM_025311554.1	Rirr_263_2
Rirr_XM_025327607.1	Rirr_263_3
Rirr_XM_025327608.1	Rirr_263_4
Rirr_XM_025320813.1	Rirr_263_5
Rirr_XM_025311555.1	Rirr_263_6
Rirr_XM_025330702.1	Rirr_263_7
Rirr_XM_025311556.1	Rirr_263_8
Rirr_XM_025320814.1	Rirr_263_9
Rirr_XM_025320815.1	Rirr_263_10
Rirr_XM_025333666.1	Rirr_263_11
Rirr_XM_025311557.1	Rirr_263_12
Rirr_XM_025330703.1	Rirr_263_13
Rirr_XM_025327609.1	Rirr_263_14
Rirr_XM_025327610.1	Rirr_263_15
Rirr_XM_025327611.1	Rirr_263_16
Rirr_XM_025320816.1	Rirr_263_17
Rirr_XM_025320817.1	Rirr_263_18
Rirr_XM_025311558.1	Rirr_263_19
Rirr_XM_025311559.1	Rirr_263_20
Rirr_XM_025320818.1	Rirr_263_21
Rirr_XM_025320819.1	Rirr_263_22
Rirr_XM_025320820.1	Rirr_263_23
Rirr_XM_025333667.1	Rirr_263_24
Rirr_XM_025320821.1	Rirr_263_25
Rirr_XM_025327612.1	Rirr_263_26
Rirr_XM_025329390.1	Rirr_264_1
Rirr_XM_025320822.1	Rirr_264_2
Rirr_XM_025320823.1	Rirr_264_3
Rirr_XM_025320824.1	Rirr_264_4
Rirr_XM_025327613.1	Rirr_264_5
Rirr_XM_025320825.1	Rirr_264_6
Rirr_XM_025311560.1	Rirr_264_7
Rirr_XM_025320826.1	Rirr_264_8
Rirr_XM_025327614.1	Rirr_264_9
Rirr_XM_025320827.1	Rirr_264_10
Rirr_XM_025320828.1	Rirr_264_11
Rirr_XM_025333668.1	Rirr_264_12
Rirr_XM_025320829.1	Rirr_264_13
Rirr_XM_025320830.1	Rirr_264_14
Rirr_XM_025320831.1	Rirr_264_15
Rirr_XM_025332553.1	Rirr_264_16
Rirr_XM_025309523.1	Rirr_264_17
Rirr_XM_025330704.1	Rirr_264_18
Rirr_XM_025320832.1	Rirr_264_19
Rirr_XM_025320833.1	Rirr_264_20
Rirr_XM_025327615.1	Rirr_264_21
Rirr_XM_025320834.1	Rirr_264_22
Rirr_XM_025320835.1	Rirr_264_23
Rirr_XM_025309522.1	Rirr_264_24
Rirr_XM_025320836.1	Rirr_264_25
Rirr_XM_025320837.1	Rirr_264_26
Rirr_XM_025320838.1	Rirr_264_27
Rirr_XM_025320839.1	Rirr_264_28
Rirr_XM_025320840.1	Rirr_264_29
Rirr_XM_025327616.1	Rirr_264_30
Rirr_XM_025327617.1	Rirr_264_31
Rirr_XM_025329391.1	Rirr_264_32
Rirr_XM_025311561.1	Rirr_264_33
Rirr_XM_025320841.1	Rirr_264_34
Rirr_XM_025311562.1	Rirr_264_35
Rirr_XM_025320842.1	Rirr_264_36
Rirr_XM_025320843.1	Rirr_264_37
Rirr_XM_025320844.1	Rirr_264_38
Rirr_XM_025311563.1	Rirr_264_39
Rirr_XM_025320845.1	Rirr_264_40
Rirr_XM_025320846.1	Rirr_264_41
Rirr_XM_025320847.1	Rirr_264_42
Rirr_XM_025320848.1	Rirr_264_43
Rirr_XM_025320849.1	Rirr_264_44
Rirr_XM_025327618.1	Rirr_264_45
Rirr_XM_025327619.1	Rirr_264_46
Rirr_XM_025320850.1	Rirr_264_47
Rirr_XM_025327620.1	Rirr_264_48
Rirr_XM_025311564.1	Rirr_264_49
Rirr_XM_025327621.1	Rirr_264_50
Rirr_XM_025327622.1	Rirr_264_51
Rirr_XM_025323620.1	Rirr_265_1
Rirr_XM_025327623.1	Rirr_265_2
Rirr_XM_025327624.1	Rirr_265_3
Rirr_XM_025320851.1	Rirr_265_4
Rirr_XM_025333670.1	Rirr_265_5
Rirr_XM_025327625.1	Rirr_265_6
Rirr_XM_025329392.1	Rirr_265_7
Rirr_XM_025332554.1	Rirr_265_8
Rirr_XM_025332555.1	Rirr_265_9
Rirr_XM_025327626.1	Rirr_265_10
Rirr_XM_025331210.1	Rirr_265_11
Rirr_XM_025327627.1	Rirr_265_12
Rirr_XM_025320852.1	Rirr_265_13
Rirr_XM_025330705.1	Rirr_265_14
Rirr_XM_025332556.1	Rirr_265_15
Rirr_XM_025330706.1	Rirr_265_16
Rirr_XM_025333671.1	Rirr_265_17
Rirr_XM_025330707.1	Rirr_265_18
Rirr_XM_025320853.1	Rirr_265_19
Rirr_XM_025320854.1	Rirr_265_20
Rirr_XM_025332557.1	Rirr_265_21
Rirr_XM_025330708.1	Rirr_265_22
Rirr_XM_025311565.1	Rirr_265_23
Rirr_XM_025330709.1	Rirr_265_24
Rirr_XM_025332558.1	Rirr_265_25
Rirr_XM_025332559.1	Rirr_266_1
Rirr_XM_025330710.1	Rirr_266_2
Rirr_XM_025320855.1	Rirr_266_3
Rirr_XM_025311566.1	Rirr_266_4
Rirr_XM_025330711.1	Rirr_266_5
Rirr_XM_025330712.1	Rirr_266_6
Rirr_XM_025320856.1	Rirr_266_7
Rirr_XM_025320857.1	Rirr_266_8
Rirr_XM_025333672.1	Rirr_266_9
Rirr_XM_025320858.1	Rirr_266_10
Rirr_XM_025320859.1	Rirr_266_11
Rirr_XM_025320860.1	Rirr_266_12
Rirr_XM_025320861.1	Rirr_266_13
Rirr_XM_025320862.1	Rirr_266_14
Rirr_XM_025332560.1	Rirr_266_15
Rirr_XM_025327628.1	Rirr_266_16
Rirr_XM_025320863.1	Rirr_266_17
Rirr_XM_025320864.1	Rirr_266_18
Rirr_XM_025332561.1	Rirr_266_19
Rirr_XM_025311567.1	Rirr_266_20
Rirr_XM_025327629.1	Rirr_266_21
Rirr_XM_025320865.1	Rirr_266_22
Rirr_XM_025311568.1	Rirr_266_23
Rirr_XM_025320866.1	Rirr_266_24
Rirr_XM_025311569.1	Rirr_266_25
Rirr_XM_025311570.1	Rirr_266_26
Rirr_XM_025332562.1	Rirr_266_27
Rirr_XM_025332563.1	Rirr_266_28
Rirr_XM_025327630.1	Rirr_266_29
Rirr_XM_025327631.1	Rirr_266_30
Rirr_XM_025330713.1	Rirr_266_31
Rirr_XM_025329393.1	Rirr_266_32
Rirr_XM_025323621.1	Rirr_266_33
Rirr_XM_025332564.1	Rirr_266_34
Rirr_XM_025327632.1	Rirr_266_35
Rirr_XM_025320867.1	Rirr_266_36
Rirr_XM_025323622.1	Rirr_267_1
Rirr_XM_025320868.1	Rirr_267_2
Rirr_XM_025320869.1	Rirr_267_3
Rirr_XM_025320870.1	Rirr_267_4
Rirr_XM_025332565.1	Rirr_267_5
Rirr_XM_025327633.1	Rirr_267_6
Rirr_XM_025320871.1	Rirr_267_7
Rirr_XM_025327634.1	Rirr_267_8
Rirr_XM_025311571.1	Rirr_267_9
Rirr_XM_025327635.1	Rirr_267_10
Rirr_XM_025311572.1	Rirr_267_11
Rirr_XM_025320872.1	Rirr_267_12
Rirr_XM_025320873.1	Rirr_267_13
Rirr_XM_025333673.1	Rirr_267_14
Rirr_XM_025320874.1	Rirr_267_15
Rirr_XM_025330714.1	Rirr_267_16
Rirr_XM_025311573.1	Rirr_267_17
Rirr_XM_025330715.1	Rirr_267_18
Rirr_XM_025332566.1	Rirr_267_19
Rirr_XM_025327636.1	Rirr_267_20
Rirr_XM_025333674.1	Rirr_267_21
Rirr_XM_025332567.1	Rirr_267_22
Rirr_XM_025320875.1	Rirr_267_23
Rirr_XM_025332568.1	Rirr_267_24
Rirr_XM_025330716.1	Rirr_267_25
Rirr_XM_025311574.1	Rirr_267_26
Rirr_XM_025320876.1	Rirr_267_27
Rirr_XM_025327637.1	Rirr_267_28
Rirr_XM_025332569.1	Rirr_267_29
Rirr_XM_025330717.1	Rirr_267_30
Rirr_XM_025327638.1	Rirr_267_31
Rirr_XM_025332570.1	Rirr_267_32
Rirr_XM_025330718.1	Rirr_267_33
Rirr_XM_025320878.1	Rirr_267_34
Rirr_XM_025320877.1	Rirr_267_35
Rirr_XM_025320879.1	Rirr_267_36
Rirr_XM_025320880.1	Rirr_268_1
Rirr_XM_025311575.1	Rirr_268_2
Rirr_XM_025333675.1	Rirr_268_3
Rirr_XM_025320881.1	Rirr_268_4
Rirr_XM_025320882.1	Rirr_268_5
Rirr_XM_025320883.1	Rirr_268_6
Rirr_XM_025311576.1	Rirr_268_7
Rirr_XM_025311577.1	Rirr_268_8
Rirr_XM_025320884.1	Rirr_268_9
Rirr_XM_025320885.1	Rirr_268_10
Rirr_XM_025320886.1	Rirr_268_11
Rirr_XM_025327639.1	Rirr_268_12
Rirr_XM_025320887.1	Rirr_268_13
Rirr_XM_025320888.1	Rirr_268_14
Rirr_XM_025330719.1	Rirr_268_15
Rirr_XM_025311578.1	Rirr_268_16
Rirr_XM_025320889.1	Rirr_268_17
Rirr_XM_025320890.1	Rirr_268_18
Rirr_XM_025327640.1	Rirr_268_19
Rirr_XM_025320891.1	Rirr_268_20
Rirr_XM_025327641.1	Rirr_268_21
Rirr_XM_025332571.1	Rirr_268_22
Rirr_XM_025320892.1	Rirr_268_23
Rirr_XM_025320893.1	Rirr_268_24
Rirr_XM_025320894.1	Rirr_268_25
Rirr_XM_025333676.1	Rirr_268_26
Rirr_XM_025320895.1	Rirr_268_27
Rirr_XM_025320896.1	Rirr_268_28
Rirr_XM_025320897.1	Rirr_268_29
Rirr_XM_025320898.1	Rirr_268_30
Rirr_XM_025320899.1	Rirr_268_31
Rirr_XM_025327642.1	Rirr_268_32
Rirr_XM_025320900.1	Rirr_268_33
Rirr_XM_025320901.1	Rirr_268_34
Rirr_XM_025320902.1	Rirr_268_35
Rirr_XM_025320903.1	Rirr_268_36
Rirr_XM_025309524.1	Rirr_268_37
Rirr_XM_025308900.1	Rirr_268_38
Rirr_XM_025320904.1	Rirr_268_39
Rirr_XM_025320905.1	Rirr_268_40
Rirr_XM_025320906.1	Rirr_269_1
Rirr_XM_025311579.1	Rirr_269_2
Rirr_XM_025330720.1	Rirr_269_3
Rirr_XM_025329394.1	Rirr_269_4
Rirr_XM_025329395.1	Rirr_269_5
Rirr_XM_025333677.1	Rirr_269_6
Rirr_XM_025320907.1	Rirr_269_7
Rirr_XM_025311580.1	Rirr_269_8
Rirr_XM_025320908.1	Rirr_269_9
Rirr_XM_025320909.1	Rirr_269_10
Rirr_XM_025311581.1	Rirr_269_11
Rirr_XM_025330721.1	Rirr_269_12
Rirr_XM_025308720.1	Rirr_269_13
Rirr_XM_025308892.1	Rirr_269_14
Rirr_XM_025320910.1	Rirr_269_15
Rirr_XM_025331211.1	Rirr_269_16
Rirr_XM_025329396.1	Rirr_269_17
Rirr_XM_025320911.1	Rirr_269_18
Rirr_XM_025320912.1	Rirr_269_19
Rirr_XM_025311582.1	Rirr_269_20
Rirr_XM_025320913.1	Rirr_269_21
Rirr_XM_025320914.1	Rirr_269_22
Rirr_XM_025311583.1	Rirr_269_23
Rirr_XM_025330722.1	Rirr_269_24
Rirr_XM_025327643.1	Rirr_269_25
Rirr_XM_025327644.1	Rirr_270_1
Rirr_XM_025327645.1	Rirr_270_2
Rirr_XM_025327646.1	Rirr_270_3
Rirr_XM_025327647.1	Rirr_270_4
Rirr_XM_025320915.1	Rirr_270_5
Rirr_XM_025320916.1	Rirr_270_6
Rirr_XM_025327648.1	Rirr_270_7
Rirr_XM_025320917.1	Rirr_270_8
Rirr_XM_025320918.1	Rirr_270_9
Rirr_XM_025320919.1	Rirr_270_10
Rirr_XM_025330723.1	Rirr_270_11
Rirr_XM_025320920.1	Rirr_270_12
Rirr_XM_025320921.1	Rirr_270_13
Rirr_XM_025327649.1	Rirr_270_14
Rirr_XM_025311584.1	Rirr_270_15
Rirr_XM_025320922.1	Rirr_270_16
Rirr_XM_025320923.1	Rirr_270_17
Rirr_XM_025323320.1	Rirr_270_18
Rirr_XM_025327650.1	Rirr_270_19
Rirr_XM_025320924.1	Rirr_270_20
Rirr_XM_025320925.1	Rirr_270_21
Rirr_XM_025327651.1	Rirr_270_22
Rirr_XM_025311585.1	Rirr_270_23
Rirr_XM_025327652.1	Rirr_270_24
Rirr_XM_025320926.1	Rirr_270_25
Rirr_XM_025320927.1	Rirr_270_26
Rirr_XM_025320928.1	Rirr_270_27
Rirr_XM_025320929.1	Rirr_270_28
Rirr_XM_025320930.1	Rirr_270_29
Rirr_XM_025320931.1	Rirr_270_30
Rirr_XM_025320932.1	Rirr_270_31
Rirr_XM_025320933.1	Rirr_270_32
Rirr_XM_025320934.1	Rirr_270_33
Rirr_XM_025320935.1	Rirr_270_34
Rirr_XM_025323623.1	Rirr_270_35
Rirr_XM_025320936.1	Rirr_270_36
Rirr_XM_025320937.1	Rirr_270_37
Rirr_XM_025320938.1	Rirr_270_38
Rirr_XM_025320939.1	Rirr_270_39
Rirr_XM_025329856.1	Rirr_270_40
Rirr_XM_025320940.1	Rirr_270_41
Rirr_XM_025320941.1	Rirr_270_42
Rirr_XM_025309525.1	Rirr_270_43
Rirr_XM_025320942.1	Rirr_270_44
Rirr_XM_025320943.1	Rirr_270_45
Rirr_XM_025320944.1	Rirr_270_46
Rirr_XM_025320945.1	Rirr_270_47
Rirr_XM_025320946.1	Rirr_271_1
Rirr_XM_025332572.1	Rirr_271_2
Rirr_XM_025332573.1	Rirr_271_3
Rirr_XM_025327653.1	Rirr_271_4
Rirr_XM_025330724.1	Rirr_271_5
Rirr_XM_025320947.1	Rirr_271_6
Rirr_XM_025320948.1	Rirr_271_7
Rirr_XM_025320949.1	Rirr_271_8
Rirr_XM_025320950.1	Rirr_271_9
Rirr_XM_025320951.1	Rirr_271_10
Rirr_XM_025327654.1	Rirr_271_11
Rirr_XM_025327655.1	Rirr_271_12
Rirr_XM_025327656.1	Rirr_271_13
Rirr_XM_025327657.1	Rirr_271_14
Rirr_XM_025329400.1	Rirr_271_15
Rirr_XM_025327658.1	Rirr_271_16
Rirr_XM_025323624.1	Rirr_271_17
Rirr_XM_025327659.1	Rirr_271_18
Rirr_XM_025309526.1	Rirr_271_19
Rirr_XM_025327660.1	Rirr_271_20
Rirr_XM_025308653.1	Rirr_271_21
Rirr_XM_025309527.1	Rirr_271_22
Rirr_XM_025308577.1	Rirr_271_23
Rirr_XM_025329401.1	Rirr_271_24
Rirr_XM_025333689.1	Rirr_271_25
Rirr_XM_025320952.1	Rirr_271_26
Rirr_XM_025332574.1	Rirr_272_1
Rirr_XM_025320953.1	Rirr_272_2
Rirr_XM_025320954.1	Rirr_272_3
Rirr_XM_025320955.1	Rirr_272_4
Rirr_XM_025311586.1	Rirr_272_5
Rirr_XM_025320956.1	Rirr_272_6
Rirr_XM_025327661.1	Rirr_272_7
Rirr_XM_025327662.1	Rirr_272_8
Rirr_XM_025327663.1	Rirr_272_9
Rirr_XM_025332575.1	Rirr_272_10
Rirr_XM_025327664.1	Rirr_272_11
Rirr_XM_025327665.1	Rirr_272_12
Rirr_XM_025320957.1	Rirr_272_13
Rirr_XM_025332576.1	Rirr_272_14
Rirr_XM_025329402.1	Rirr_272_15
Rirr_XM_025332577.1	Rirr_272_16
Rirr_XM_025323625.1	Rirr_272_17
Rirr_XM_025333690.1	Rirr_272_18
Rirr_XM_025330725.1	Rirr_272_19
Rirr_XM_025327666.1	Rirr_272_20
Rirr_XM_025320958.1	Rirr_272_21
Rirr_XM_025332578.1	Rirr_272_22
Rirr_XM_025320959.1	Rirr_272_23
Rirr_XM_025320960.1	Rirr_272_24
Rirr_XM_025320961.1	Rirr_272_25
Rirr_XM_025320962.1	Rirr_272_26
Rirr_XM_025320963.1	Rirr_272_27
Rirr_XM_025320964.1	Rirr_272_28
Rirr_XM_025330726.1	Rirr_272_29
Rirr_XM_025332579.1	Rirr_272_30
Rirr_XM_025333691.1	Rirr_272_31
Rirr_XM_025327667.1	Rirr_272_32
Rirr_XM_025332580.1	Rirr_273_1
Rirr_XM_025320965.1	Rirr_273_2
