Phatri_Phatr3_J31400.t1	Phatri_1_1
Phatri_Phatr3_J45287.t1	Phatri_30_368
Phatri_Phatr3_J34949.t1	Phatri_30_369
Phatri_Phatr3_J45288.t1	Phatri_30_370
Phatri_Phatr3_J45289.t1	Phatri_30_371
Phatri_Phatr3_J51825.t1	Phatri_30_372
Phatri_Phatr3_J19761.t1	Phatri_30_373
Phatri_Phatr3_J19762.t1	Phatri_30_374
Phatri_Phatr3_J7335.t1	Phatri_30_375
Phatri_Phatr3_J11811.t1	Phatri_30_376
Phatri_Phatr3_J34956.t1	Phatri_30_377
Phatri_Phatr3_J34957.t1	Phatri_30_378
Phatri_Phatr3_J45293.t1	Phatri_30_379
Phatri_Phatr3_J45294.t1	Phatri_30_380
Phatri_Phatr3_EG02103.t1	Phatri_30_381
Phatri_Phatr3_EG02092.t1	Phatri_30_382
Phatri_Phatr3_J11841.t1	Phatri_30_383
Phatri_Phatr3_J26896.t1	Phatri_30_384
Phatri_Phatr3_J45297.t1	Phatri_30_385
Phatri_Phatr3_J34964.t1	Phatri_30_386
Phatri_Phatr3_J34965.t1	Phatri_30_387
Phatri_Phatr3_J34966.t1	Phatri_30_388
Phatri_Phatr3_J51830.t1	Phatri_30_389
Phatri_Phatr3_J50872.t1	Phatri_30_390
Phatri_Phatr3_EG01419.t1	Phatri_30_391
Phatri_Phatr3_J34971.t1	Phatri_30_392
Phatri_Phatr3_J4129.t1	Phatri_30_393
Phatri_Phatr3_EG01389.t1	Phatri_30_394
Phatri_Phatr3_J45305.t1	Phatri_30_395
Phatri_Phatr3_J34974.t1	Phatri_30_396
Phatri_Phatr3_J34975.t1	Phatri_30_397
Phatri_Phatr3_J34976.t1	Phatri_30_398
Phatri_Phatr3_J45306.t1	Phatri_30_399
Phatri_Phatr3_EG01418.t1	Phatri_30_400
Phatri_Phatr3_EG01396.t1	Phatri_30_401
Phatri_Phatr3_J34978.t1	Phatri_30_402
Phatri_Phatr3_J45307.t1	Phatri_30_403
Phatri_Phatr3_J45308.t1	Phatri_30_404
Phatri_Phatr3_EG01426.t1	Phatri_30_405
Phatri_Phatr3_J11888.t1	Phatri_30_406
Phatri_Phatr3_J45310.t1	Phatri_30_407
Phatri_Phatr3_J11735.t1	Phatri_30_408
Phatri_Phatr3_J34984.t1	Phatri_30_409
Phatri_Phatr3_J34985.t1	Phatri_30_410
Phatri_Phatr3_J45312.t1	Phatri_30_411
Phatri_Phatr3_EG02108.t1	Phatri_30_412
Phatri_Phatr3_EG02109.t1	Phatri_30_413
Phatri_Phatr3_J45315.t1	Phatri_30_414
Phatri_Phatr3_J34990.t1	Phatri_30_415
Phatri_Phatr3_J34991.t1	Phatri_30_416
Phatri_Phatr3_J45316.t1	Phatri_30_417
Phatri_Phatr3_J11703.t1	Phatri_30_418
Phatri_Phatr3_J34994.t1	Phatri_30_419
Phatri_Phatr3_J34995.t1	Phatri_30_420
Phatri_Phatr3_J45319.t1	Phatri_30_421
Phatri_Phatr3_J45320.t1	Phatri_30_422
Phatri_Phatr3_J45321.t1	Phatri_30_423
Phatri_Phatr3_J26921.t1	Phatri_30_424
Phatri_Phatr3_EG01399.t1	Phatri_30_425
Phatri_Phatr3_J45323.t1	Phatri_30_426
Phatri_Phatr3_EG01371.t1	Phatri_30_427
Phatri_Phatr3_EG01400.t1	Phatri_30_428
Phatri_Phatr3_J45324.t1	Phatri_30_429
Phatri_Phatr3_EG01375.t1	Phatri_30_430
Phatri_Phatr3_J35002.t1	Phatri_30_431
Phatri_Phatr3_EG01401.t1	Phatri_30_432
Phatri_Phatr3_J45325.t1	Phatri_30_433
Phatri_Phatr3_J11850.t1	Phatri_30_434
Phatri_Phatr3_J26925.t1	Phatri_30_435
Phatri_Phatr3_J7136.t1	Phatri_30_436
Phatri_Phatr3_EG01410.t1	Phatri_30_437
Phatri_Phatr3_J11634.t1	Phatri_30_438
Phatri_Phatr3_J19805.t1	Phatri_30_439
Phatri_Phatr3_J35009.t1	Phatri_30_440
Phatri_Phatr3_EG01362.t1	Phatri_30_441
Phatri_Phatr3_EG01424.t1	Phatri_30_442
Phatri_Phatr3_J45331.t1	Phatri_30_443
Phatri_Phatr3_J45332.t1	Phatri_30_444
Phatri_Phatr3_J26934.t1	Phatri_30_445
Phatri_Phatr3_J45334.t1	Phatri_30_446
Phatri_Phatr3_J45335.t1	Phatri_30_447
Phatri_Phatr3_J8270.t1	Phatri_30_448
Phatri_Phatr3_J19821.t1	Phatri_30_449
Phatri_Phatr3_J45338.t1	Phatri_30_450
Phatri_Phatr3_J35018.t1	Phatri_30_451
Phatri_Phatr3_J45339.t1	Phatri_30_452
Phatri_Phatr3_J35020.t1	Phatri_30_453
Phatri_Phatr3_J45340.t1	Phatri_30_454
Phatri_Phatr3_J45341.t1	Phatri_30_455
Phatri_Phatr3_EG02371.t1	Phatri_30_456
Phatri_Phatr3_J26948.t1	Phatri_30_457
Phatri_Phatr3_J45345.t1	Phatri_30_458
Phatri_Phatr3_J45346.t1	Phatri_30_459
Phatri_Phatr3_J11795.t1	Phatri_30_460
Phatri_Phatr3_J45348.t1	Phatri_30_461
Phatri_Phatr3_J35030.t1	Phatri_30_462
Phatri_Phatr3_J45349.t1	Phatri_30_463
Phatri_Phatr3_J45350.t1	Phatri_30_464
Phatri_Phatr3_J51837.t1	Phatri_30_465
Phatri_Phatr3_J45352.t1	Phatri_30_466
Phatri_Phatr3_J45353.t1	Phatri_30_467
Phatri_Phatr3_J35036.t1	Phatri_30_468
Phatri_Phatr3_J45354.t1	Phatri_30_469
Phatri_Phatr3_J45355.t1	Phatri_30_470
Phatri_Phatr3_EG02095.t1	Phatri_30_471
Phatri_Phatr3_EG02096.t1	Phatri_30_472
Phatri_Phatr3_J26952.t1	Phatri_30_473
Phatri_Phatr3_J41928.t1	Phatri_30_474
Phatri_Phatr3_J35042.t1	Phatri_30_475
Phatri_Phatr3_EG01374.t1	Phatri_30_476
Phatri_Phatr3_J45361.t1	Phatri_30_477
Phatri_Phatr3_J19831.t1	Phatri_30_478
Phatri_Phatr3_J11633.t1	Phatri_30_479
Phatri_Phatr3_J45364.t1	Phatri_30_480
Phatri_Phatr3_J35048.t1	Phatri_30_481
Phatri_Phatr3_J19835.t1	Phatri_30_482
Phatri_Phatr3_J35050.t1	Phatri_30_483
Phatri_Phatr3_J45366.t1	Phatri_30_484
Phatri_Phatr3_EG01408.t1	Phatri_30_485
Phatri_Phatr3_J45367.t1	Phatri_30_486
Phatri_Phatr3_J11722.t1	Phatri_30_487
Phatri_Phatr3_J35054.t1	Phatri_30_488
Phatri_Phatr3_J35055.t1	Phatri_30_489
Phatri_Phatr3_J468.t1	Phatri_30_490
Phatri_Phatr3_J35057.t1	Phatri_30_491
Phatri_Phatr3_J35058.t1	Phatri_30_492
Phatri_Phatr3_J11823.t1	Phatri_30_493
Phatri_Phatr3_EG01359.t1	Phatri_30_494
Phatri_Phatr3_J26970.t1	Phatri_30_495
Phatri_Phatr3_J35061.t1	Phatri_30_496
Phatri_Phatr3_J45373.t1	Phatri_30_497
Phatri_Phatr3_EG01381.t1	Phatri_30_498
Phatri_Phatr3_J35063.t1	Phatri_30_499
Phatri_Phatr3_EG01365.t1	Phatri_30_500
Phatri_Phatr3_EG01409.t1	Phatri_30_501
Phatri_Phatr3_J35064.t1	Phatri_30_502
Phatri_Phatr3_J35065.t1	Phatri_30_503
Phatri_Phatr3_J45376.t1	Phatri_30_504
Phatri_Phatr3_J35067.t1	Phatri_30_505
Phatri_Phatr3_J45377.t1	Phatri_30_506
Phatri_Phatr3_EG02101.t1	Phatri_30_507
Phatri_Phatr3_EG02102.t1	Phatri_30_508
Phatri_Phatr3_J26975.t1	Phatri_30_509
Phatri_Phatr3_J45381.t1	Phatri_30_510
Phatri_Phatr3_J26980.t1	Phatri_30_511
Phatri_Phatr3_J11720.t1	Phatri_30_512
Phatri_Phatr3_EG01416.t1	Phatri_30_513
Phatri_Phatr3_J45384.t1	Phatri_30_514
Phatri_Phatr3_J45385.t1	Phatri_30_515
Phatri_Phatr3_J45386.t1	Phatri_30_516
Phatri_Phatr3_J45387.t1	Phatri_30_517
Phatri_Phatr3_EG01382.t1	Phatri_30_518
Phatri_Phatr3_J12088.t1	Phatri_31_1
Phatri_Phatr3_EG01016.t1	Phatri_31_2
Phatri_Phatr3_J35081.t1	Phatri_31_3
Phatri_Phatr3_EG01021.t1	Phatri_31_4
Phatri_Phatr3_J11901.t1	Phatri_31_5
Phatri_Phatr3_J45389.t1	Phatri_31_6
Phatri_Phatr3_J45390.t1	Phatri_31_7
Phatri_Phatr3_J45391.t1	Phatri_31_8
Phatri_Phatr3_EG01023.t1	Phatri_31_9
Phatri_Phatr3_J45392.t1	Phatri_31_10
Phatri_Phatr3_J45393.t1	Phatri_31_11
Phatri_Phatr3_J45394.t1	Phatri_31_12
Phatri_Phatr3_J35089.t1	Phatri_31_13
Phatri_Phatr3_J35090.t1	Phatri_31_14
Phatri_Phatr3_J6847.t1	Phatri_31_15
Phatri_Phatr3_EG02651.t1	Phatri_31_16
Phatri_Phatr3_EG02654.t1	Phatri_31_17
Phatri_Phatr3_J35092.t1	Phatri_31_18
Phatri_Phatr3_EG02655.t1	Phatri_31_19
Phatri_Phatr3_EG02652.t1	Phatri_31_20
Phatri_Phatr3_EG02653.t1	Phatri_31_21
Phatri_Phatr3_J35095.t1	Phatri_31_22
Phatri_Phatr3_J45399.t1	Phatri_31_23
Phatri_Phatr3_J45400.t1	Phatri_31_24
Phatri_Phatr3_J35098.t1	Phatri_31_25
Phatri_Phatr3_J35099.t1	Phatri_31_26
Phatri_Phatr3_J45401.t1	Phatri_31_27
Phatri_Phatr3_J35101.t1	Phatri_31_28
Phatri_Phatr3_J35102.t1	Phatri_31_29
Phatri_Phatr3_J45402.t1	Phatri_31_30
Phatri_Phatr3_J45403.t1	Phatri_31_31
Phatri_Phatr3_J45404.t1	Phatri_31_32
Phatri_Phatr3_J50885.t1	Phatri_31_33
Phatri_Phatr3_J45406.t1	Phatri_31_34
Phatri_Phatr3_J50886.t1	Phatri_31_35
Phatri_Phatr3_J45408.t1	Phatri_31_36
Phatri_Phatr3_J45409.t1	Phatri_31_37
Phatri_Phatr3_J3015.t1	Phatri_31_38
Phatri_Phatr3_J45411.t1	Phatri_31_39
Phatri_Phatr3_J45412.t1	Phatri_31_40
Phatri_Phatr3_J45413.t1	Phatri_31_41
Phatri_Phatr3_J45414.t1	Phatri_31_42
Phatri_Phatr3_J12031.t1	Phatri_31_43
Phatri_Phatr3_J45416.t1	Phatri_31_44
Phatri_Phatr3_J35118.t1	Phatri_31_45
Phatri_Phatr3_J45417.t1	Phatri_31_46
Phatri_Phatr3_J45418.t1	Phatri_31_47
Phatri_Phatr3_J45419.t1	Phatri_31_48
Phatri_Phatr3_J45420.t1	Phatri_31_49
Phatri_Phatr3_J51848.t1	Phatri_31_50
Phatri_Phatr3_J12004.t1	Phatri_31_51
Phatri_Phatr3_J45423.t1	Phatri_31_52
Phatri_Phatr3_EG02319.t1	Phatri_31_53
Phatri_Phatr3_J12238.t1	Phatri_31_54
Phatri_Phatr3_EG02657.t1	Phatri_31_55
Phatri_Phatr3_EG02656.t1	Phatri_31_56
Phatri_Phatr3_J45428.t1	Phatri_31_57
Phatri_Phatr3_J45429.t1	Phatri_31_58
Phatri_Phatr3_J12172.t1	Phatri_31_59
Phatri_Phatr3_J45431.t1	Phatri_31_60
Phatri_Phatr3_J35135.t1	Phatri_31_61
Phatri_Phatr3_J45432.t1	Phatri_31_62
Phatri_Phatr3_EG01042.t1	Phatri_31_63
Phatri_Phatr3_J12044.t1	Phatri_31_64
Phatri_Phatr3_J45434.t1	Phatri_31_65
Phatri_Phatr3_J45435.t1	Phatri_31_66
Phatri_Phatr3_J45436.t1	Phatri_31_67
Phatri_Phatr3_J12174.t1	Phatri_31_68
Phatri_Phatr3_J45438.t1	Phatri_31_69
Phatri_Phatr3_J45439.t1	Phatri_31_70
Phatri_Phatr3_J45440.t1	Phatri_31_71
Phatri_Phatr3_J35145.t1	Phatri_31_72
Phatri_Phatr3_J45441.t1	Phatri_31_73
Phatri_Phatr3_J45443.t1	Phatri_31_74
Phatri_Phatr3_J54405.t1	Phatri_31_75
Phatri_Phatr3_J35150.t1	Phatri_31_76
Phatri_Phatr3_J35151.t1	Phatri_31_77
Phatri_Phatr3_J45446.t1	Phatri_31_78
Phatri_Phatr3_J19901.t1	Phatri_31_79
Phatri_Phatr3_J35154.t1	Phatri_31_80
Phatri_Phatr3_J7969.t1	Phatri_31_81
Phatri_Phatr3_EG01008.t1	Phatri_31_82
Phatri_Phatr3_J35156.t1	Phatri_31_83
Phatri_Phatr3_J11894.t1	Phatri_31_84
Phatri_Phatr3_J35158.t1	Phatri_31_85
Phatri_Phatr3_J12104.t1	Phatri_31_86
Phatri_Phatr3_J45451.t1	Phatri_31_87
Phatri_Phatr3_J54409.t1	Phatri_31_88
Phatri_Phatr3_J12095.t1	Phatri_31_89
Phatri_Phatr3_EG01037.t1	Phatri_31_90
Phatri_Phatr3_J45453.t1	Phatri_31_91
Phatri_Phatr3_J11943.t1	Phatri_31_92
Phatri_Phatr3_J35165.t1	Phatri_31_93
Phatri_Phatr3_J27039.t1	Phatri_31_94
Phatri_Phatr3_J12186.t1	Phatri_31_95
Phatri_Phatr3_J54411.t1	Phatri_31_96
Phatri_Phatr3_J45457.t1	Phatri_31_97
Phatri_Phatr3_J54412.t1	Phatri_31_98
Phatri_Phatr3_J8045.t1	Phatri_31_99
Phatri_Phatr3_J35171.t1	Phatri_31_100
Phatri_Phatr3_J45460.t1	Phatri_31_101
Phatri_Phatr3_EG01038.t1	Phatri_31_102
Phatri_Phatr3_J45461.t1	Phatri_31_103
Phatri_Phatr3_EG01019.t1	Phatri_31_104
Phatri_Phatr3_J45463.t1	Phatri_31_105
Phatri_Phatr3_J35176.t1	Phatri_31_106
Phatri_Phatr3_J45464.t1	Phatri_31_107
Phatri_Phatr3_J45465.t1	Phatri_31_108
Phatri_Phatr3_J45466.t1	Phatri_31_109
Phatri_Phatr3_J35181.t1	Phatri_31_110
Phatri_Phatr3_J35182.t1	Phatri_31_111
Phatri_Phatr3_EG01011.t1	Phatri_31_112
Phatri_Phatr3_EG01068.t1	Phatri_31_113
Phatri_Phatr3_J4918.t1	Phatri_31_114
Phatri_Phatr3_J45468.t1	Phatri_31_115
Phatri_Phatr3_EG02041.t1	Phatri_31_116
Phatri_Phatr3_EG02035.t1	Phatri_31_117
Phatri_Phatr3_EG01052.t1	Phatri_31_118
Phatri_Phatr3_EG02036.t1	Phatri_31_119
Phatri_Phatr3_EG02043.t1	Phatri_31_120
Phatri_Phatr3_EG01066.t1	Phatri_31_121
Phatri_Phatr3_EG01034.t1	Phatri_31_122
Phatri_Phatr3_J45471.t1	Phatri_31_123
Phatri_Phatr3_J45472.t1	Phatri_31_124
Phatri_Phatr3_J45473.t1	Phatri_31_125
Phatri_Phatr3_J19937.t1	Phatri_31_126
Phatri_Phatr3_J45475.t1	Phatri_31_127
Phatri_Phatr3_EG01061.t1	Phatri_31_128
Phatri_Phatr3_J45476.t1	Phatri_31_129
Phatri_Phatr3_J45477.t1	Phatri_31_130
Phatri_Phatr3_J27067.t1	Phatri_31_131
Phatri_Phatr3_J45479.t1	Phatri_31_132
Phatri_Phatr3_J35196.t1	Phatri_31_133
Phatri_Phatr3_J45481.t1	Phatri_31_134
Phatri_Phatr3_EG01039.t1	Phatri_31_135
Phatri_Phatr3_J35198.t1	Phatri_31_136
Phatri_Phatr3_J45482.t1	Phatri_31_137
Phatri_Phatr3_J35200.t1	Phatri_31_138
Phatri_Phatr3_J45483.t1	Phatri_31_139
Phatri_Phatr3_J11934.t1	Phatri_31_140
Phatri_Phatr3_J45485.t1	Phatri_31_141
Phatri_Phatr3_EG01046.t1	Phatri_31_142
Phatri_Phatr3_J11954.t1	Phatri_31_143
Phatri_Phatr3_J51868.t1	Phatri_31_144
Phatri_Phatr3_EG02659.t1	Phatri_31_145
Phatri_Phatr3_J51869.t1	Phatri_31_146
Phatri_Phatr3_EG02658.t1	Phatri_31_147
Phatri_Phatr3_EG01005.t1	Phatri_31_148
Phatri_Phatr3_J27077.t1	Phatri_31_149
Phatri_Phatr3_J45492.t1	Phatri_31_150
Phatri_Phatr3_EG01004.t1	Phatri_31_151
Phatri_Phatr3_J45494.t1	Phatri_31_152
Phatri_Phatr3_J45495.t1	Phatri_31_153
Phatri_Phatr3_J45496.t1	Phatri_31_154
Phatri_Phatr3_EG01041.t1	Phatri_31_155
Phatri_Phatr3_EG01028.t1	Phatri_31_156
Phatri_Phatr3_EG01015.t1	Phatri_31_157
Phatri_Phatr3_EG01065.t1	Phatri_31_158
Phatri_Phatr3_EG01056.t1	Phatri_31_159
Phatri_Phatr3_EG01062.t1	Phatri_31_160
Phatri_Phatr3_EG01053.t1	Phatri_31_161
Phatri_Phatr3_J35217.t1	Phatri_31_162
Phatri_Phatr3_J45498.t1	Phatri_31_163
Phatri_Phatr3_EG01025.t1	Phatri_31_164
Phatri_Phatr3_J19954.t1	Phatri_31_165
Phatri_Phatr3_J27082.t1	Phatri_31_166
Phatri_Phatr3_EG01030.t1	Phatri_31_167
Phatri_Phatr3_J12241.t1	Phatri_31_168
Phatri_Phatr3_J45503.t1	Phatri_31_169
Phatri_Phatr3_J35224.t1	Phatri_31_170
Phatri_Phatr3_J45504.t1	Phatri_31_171
Phatri_Phatr3_J54420.t1	Phatri_31_172
Phatri_Phatr3_J12217.t1	Phatri_31_173
Phatri_Phatr3_J12243.t1	Phatri_31_174
Phatri_Phatr3_J45509.t1	Phatri_31_175
Phatri_Phatr3_J45510.t1	Phatri_31_176
Phatri_Phatr3_EG01063.t1	Phatri_31_177
Phatri_Phatr3_J45511.t1	Phatri_31_178
Phatri_Phatr3_J35233.t1	Phatri_31_179
Phatri_Phatr3_EG01017.t1	Phatri_31_180
Phatri_Phatr3_EG02040.t1	Phatri_31_181
Phatri_Phatr3_EG02044.t1	Phatri_31_182
Phatri_Phatr3_J45513.t1	Phatri_31_183
Phatri_Phatr3_J45514.t1	Phatri_31_184
Phatri_Phatr3_J35237.t1	Phatri_31_185
Phatri_Phatr3_EG01009.t1	Phatri_31_186
Phatri_Phatr3_J45515.t1	Phatri_31_187
Phatri_Phatr3_J45516.t1	Phatri_31_188
Phatri_Phatr3_J35240.t1	Phatri_31_189
Phatri_Phatr3_J45518.t1	Phatri_31_190
Phatri_Phatr3_J51876.t1	Phatri_31_191
Phatri_Phatr3_J45520.t1	Phatri_31_192
Phatri_Phatr3_J19979.t1	Phatri_31_193
Phatri_Phatr3_J45522.t1	Phatri_31_194
Phatri_Phatr3_J19982.t1	Phatri_31_195
Phatri_Phatr3_J41947.t1	Phatri_31_196
Phatri_Phatr3_J45524.t1	Phatri_31_197
Phatri_Phatr3_J12157.t1	Phatri_31_198
Phatri_Phatr3_J35250.t1	Phatri_31_199
Phatri_Phatr3_J45527.t1	Phatri_31_200
Phatri_Phatr3_J35252.t1	Phatri_31_201
Phatri_Phatr3_J35253.t1	Phatri_31_202
Phatri_Phatr3_EG01012.t1	Phatri_31_203
Phatri_Phatr3_EG02046.t1	Phatri_31_204
Phatri_Phatr3_EG02045.t1	Phatri_31_205
Phatri_Phatr3_J12106.t1	Phatri_31_206
Phatri_Phatr3_J27118.t1	Phatri_31_207
Phatri_Phatr3_EG01026.t1	Phatri_31_208
Phatri_Phatr3_J12144.t1	Phatri_31_209
Phatri_Phatr3_J12028.t1	Phatri_31_210
Phatri_Phatr3_J45533.t1	Phatri_31_211
Phatri_Phatr3_J27125.t1	Phatri_31_212
Phatri_Phatr3_J7664.t1	Phatri_31_213
Phatri_Phatr3_EG01029.t1	Phatri_31_214
Phatri_Phatr3_EG01047.t1	Phatri_31_215
Phatri_Phatr3_J11994.t1	Phatri_31_216
Phatri_Phatr3_J35262.t1	Phatri_31_217
Phatri_Phatr3_J45536.t1	Phatri_31_218
Phatri_Phatr3_J45538.t1	Phatri_31_219
Phatri_Phatr3_J12051.t1	Phatri_31_220
Phatri_Phatr3_J35267.t1	Phatri_31_221
Phatri_Phatr3_J20007.t1	Phatri_31_222
Phatri_Phatr3_EG02317.t1	Phatri_31_223
Phatri_Phatr3_J27135.t1	Phatri_31_224
Phatri_Phatr3_EG01057.t1	Phatri_31_225
Phatri_Phatr3_J45544.t1	Phatri_31_226
Phatri_Phatr3_J2648.t1	Phatri_31_227
Phatri_Phatr3_J45546.t1	Phatri_31_228
Phatri_Phatr3_J45547.t1	Phatri_31_229
Phatri_Phatr3_J45548.t1	Phatri_31_230
Phatri_Phatr3_J45549.t1	Phatri_31_231
Phatri_Phatr3_J20015.t1	Phatri_31_232
Phatri_Phatr3_J45551.t1	Phatri_31_233
Phatri_Phatr3_J6554.t1	Phatri_31_234
Phatri_Phatr3_J45552.t1	Phatri_31_235
Phatri_Phatr3_J7966.t1	Phatri_31_236
Phatri_Phatr3_J12221.t1	Phatri_31_237
Phatri_Phatr3_J45555.t1	Phatri_31_238
Phatri_Phatr3_J45556.t1	Phatri_31_239
Phatri_Phatr3_J45557.t1	Phatri_31_240
Phatri_Phatr3_J45558.t1	Phatri_31_241
Phatri_Phatr3_J45559.t1	Phatri_31_242
Phatri_Phatr3_J45560.t1	Phatri_31_243
Phatri_Phatr3_J45561.t1	Phatri_31_244
Phatri_Phatr3_J11922.t1	Phatri_31_245
Phatri_Phatr3_J45563.t1	Phatri_31_246
Phatri_Phatr3_J45564.t1	Phatri_31_247
Phatri_Phatr3_J45565.t1	Phatri_31_248
Phatri_Phatr3_J20024.t1	Phatri_31_249
Phatri_Phatr3_EG01014.t1	Phatri_31_250
Phatri_Phatr3_J35296.t1	Phatri_31_251
Phatri_Phatr3_J20026.t1	Phatri_31_252
Phatri_Phatr3_J45569.t1	Phatri_31_253
Phatri_Phatr3_J45570.t1	Phatri_31_254
Phatri_Phatr3_J54435.t1	Phatri_31_255
Phatri_Phatr3_J35301.t1	Phatri_31_256
Phatri_Phatr3_EG02316.t1	Phatri_31_257
Phatri_Phatr3_EG02042.t1	Phatri_31_258
Phatri_Phatr3_EG01051.t1	Phatri_31_259
Phatri_Phatr3_EG02038.t1	Phatri_31_260
Phatri_Phatr3_EG01049.t1	Phatri_31_261
Phatri_Phatr3_EG02034.t1	Phatri_31_262
Phatri_Phatr3_EG02536.t1	Phatri_31_263
Phatri_Phatr3_J45576.t1	Phatri_31_264
Phatri_Phatr3_J45577.t1	Phatri_31_265
Phatri_Phatr3_J11916.t1	Phatri_31_266
Phatri_Phatr3_J45579.t1	Phatri_31_267
Phatri_Phatr3_EG01036.t1	Phatri_31_268
Phatri_Phatr3_J45580.t1	Phatri_31_269
Phatri_Phatr3_EG02314.t1	Phatri_31_270
Phatri_Phatr3_J45582.t1	Phatri_31_271
Phatri_Phatr3_J35314.t1	Phatri_31_272
Phatri_Phatr3_J45583.t1	Phatri_31_273
Phatri_Phatr3_J45584.t1	Phatri_31_274
Phatri_Phatr3_EG01058.t1	Phatri_31_275
Phatri_Phatr3_J12121.t1	Phatri_31_276
Phatri_Phatr3_J35318.t1	Phatri_31_277
Phatri_Phatr3_J35319.t1	Phatri_31_278
Phatri_Phatr3_J45586.t1	Phatri_31_279
Phatri_Phatr3_J45587.t1	Phatri_31_280
Phatri_Phatr3_J45588.t1	Phatri_31_281
Phatri_Phatr3_EG01060.t1	Phatri_31_282
Phatri_Phatr3_J45589.t1	Phatri_31_283
Phatri_Phatr3_J45590.t1	Phatri_31_284
Phatri_Phatr3_EG01032.t1	Phatri_31_285
Phatri_Phatr3_J45591.t1	Phatri_31_286
Phatri_Phatr3_J45592.t1	Phatri_31_287
Phatri_Phatr3_J27166.t1	Phatri_31_288
Phatri_Phatr3_J51897.t1	Phatri_31_289
Phatri_Phatr3_J54442.t1	Phatri_31_290
Phatri_Phatr3_J45596.t1	Phatri_31_291
Phatri_Phatr3_J45597.t1	Phatri_31_292
Phatri_Phatr3_EG01040.t1	Phatri_31_293
Phatri_Phatr3_J35332.t1	Phatri_31_294
Phatri_Phatr3_J3137.t1	Phatri_31_295
Phatri_Phatr3_J12155.t1	Phatri_31_296
Phatri_Phatr3_J45601.t1	Phatri_31_297
Phatri_Phatr3_J35336.t1	Phatri_31_298
Phatri_Phatr3_J12140.t1	Phatri_31_299
Phatri_Phatr3_J45603.t1	Phatri_31_300
Phatri_Phatr3_J45604.t1	Phatri_31_301
Phatri_Phatr3_J11953.t1	Phatri_31_302
Phatri_Phatr3_J45605.t1	Phatri_31_303
Phatri_Phatr3_J45606.t1	Phatri_31_304
Phatri_Phatr3_J35343.t1	Phatri_31_305
Phatri_Phatr3_J35344.t1	Phatri_31_306
Phatri_Phatr3_J35345.t1	Phatri_31_307
Phatri_Phatr3_J35346.t1	Phatri_31_308
Phatri_Phatr3_J45607.t1	Phatri_31_309
Phatri_Phatr3_J45608.t1	Phatri_31_310
Phatri_Phatr3_EG01013.t1	Phatri_31_311
Phatri_Phatr3_J45609.t1	Phatri_31_312
Phatri_Phatr3_J45610.t1	Phatri_31_313
Phatri_Phatr3_J45611.t1	Phatri_31_314
Phatri_Phatr3_EG02532.t1	Phatri_31_315
Phatri_Phatr3_EG01006.t1	Phatri_31_316
Phatri_Phatr3_J11965.t1	Phatri_31_317
Phatri_Phatr3_EG01048.t1	Phatri_31_318
Phatri_Phatr3_J45614.t1	Phatri_31_319
Phatri_Phatr3_J35355.t1	Phatri_31_320
Phatri_Phatr3_J12053.t1	Phatri_31_321
Phatri_Phatr3_J45615.t1	Phatri_31_322
Phatri_Phatr3_J45616.t1	Phatri_31_323
Phatri_Phatr3_J45617.t1	Phatri_31_324
Phatri_Phatr3_J45618.t1	Phatri_31_325
Phatri_Phatr3_J27190.t1	Phatri_31_326
Phatri_Phatr3_J20066.t1	Phatri_31_327
Phatri_Phatr3_J35363.t1	Phatri_31_328
Phatri_Phatr3_J45621.t1	Phatri_31_329
Phatri_Phatr3_J45622.t1	Phatri_31_330
Phatri_Phatr3_J45623.t1	Phatri_31_331
Phatri_Phatr3_J45624.t1	Phatri_31_332
Phatri_Phatr3_J11940.t1	Phatri_31_333
Phatri_Phatr3_J45626.t1	Phatri_31_334
Phatri_Phatr3_J35370.t1	Phatri_31_335
Phatri_Phatr3_J12233.t1	Phatri_31_336
Phatri_Phatr3_J12161.t1	Phatri_31_337
Phatri_Phatr3_EG01022.t1	Phatri_31_338
Phatri_Phatr3_J45629.t1	Phatri_31_339
Phatri_Phatr3_J45630.t1	Phatri_31_340
Phatri_Phatr3_J12234.t1	Phatri_31_341
Phatri_Phatr3_J45632.t1	Phatri_31_342
Phatri_Phatr3_J45633.t1	Phatri_31_343
Phatri_Phatr3_EG01064.t1	Phatri_31_344
Phatri_Phatr3_J35378.t1	Phatri_31_345
Phatri_Phatr3_J45635.t1	Phatri_31_346
Phatri_Phatr3_J45636.t1	Phatri_31_347
Phatri_Phatr3_J45637.t1	Phatri_31_348
Phatri_Phatr3_J45638.t1	Phatri_31_349
Phatri_Phatr3_EG01044.t1	Phatri_31_350
Phatri_Phatr3_J35383.t1	Phatri_31_351
Phatri_Phatr3_J45639.t1	Phatri_31_352
Phatri_Phatr3_J20082.t1	Phatri_31_353
Phatri_Phatr3_J35386.t1	Phatri_31_354
Phatri_Phatr3_J45641.t1	Phatri_31_355
Phatri_Phatr3_J12097.t1	Phatri_31_356
Phatri_Phatr3_J5902.t1	Phatri_31_357
Phatri_Phatr3_J45644.t1	Phatri_31_358
Phatri_Phatr3_J12171.t1	Phatri_31_359
Phatri_Phatr3_J12239.t1	Phatri_31_360
Phatri_Phatr3_J8282.t1	Phatri_31_361
Phatri_Phatr3_EG01020.t1	Phatri_31_362
