Skow_gene-ATP6	Skow_1_1
Skow_XM_006822804.1	Skow_4089_2
Skow_XM_002739755.2	Skow_4089_3
Skow_XM_002739754.2	Skow_4089_4
Skow_XM_006822802.1	Skow_4089_5
Skow_XM_006822805.1	Skow_4089_6
Skow_XM_002739758.2	Skow_4090_1
Skow_XM_002739759.2	Skow_4090_2
Skow_XM_002739760.2	Skow_4090_3
Skow_XM_006822808.1	Skow_4090_4
Skow_XM_002739767.1	Skow_4091_1
Skow_XM_002739761.2	Skow_4091_2
Skow_XM_002739762.2	Skow_4091_3
Skow_XM_006822809.1	Skow_4091_4
Skow_XM_002739766.2	Skow_4091_5
Skow_XM_002739763.1	Skow_4091_6
Skow_XM_002739764.2	Skow_4091_7
Skow_XM_002739765.1	Skow_4091_8
Skow_XM_006822810.1	Skow_4091_9
Skow_XM_006822811.1	Skow_4092_1
Skow_XM_006822812.1	Skow_4092_2
Skow_XM_006822813.1	Skow_4093_1
Skow_XM_002739770.2	Skow_4093_2
Skow_XM_006822814.1	Skow_4093_3
Skow_XM_006822815.1	Skow_4094_1
Skow_XM_006822816.1	Skow_4095_1
Skow_XM_006822817.1	Skow_4096_1
Skow_XM_006822818.1	Skow_4097_1
Skow_XM_006822819.1	Skow_4098_1
Skow_XM_006822820.1	Skow_4099_1
Skow_XM_002739775.2	Skow_4100_1
Skow_XM_006822822.1	Skow_4101_1
Skow_XM_006822823.1	Skow_4101_2
Skow_XM_006822824.1	Skow_4102_1
Skow_XM_006822825.1	Skow_4103_1
Skow_XM_006822826.1	Skow_4103_2
Skow_XM_006822827.1	Skow_4104_1
Skow_XM_006822828.1	Skow_4105_1
Skow_XM_006822829.1	Skow_4106_1
Skow_XM_006822830.1	Skow_4107_1
Skow_XM_006822831.1	Skow_4108_1
Skow_NM_001168209.1	Skow_4109_1
Skow_XM_006822833.1	Skow_4109_2
Skow_XM_006822832.1	Skow_4109_3
Skow_XM_006822834.1	Skow_4109_4
Skow_XM_002739777.2	Skow_4109_5
Skow_XM_002739781.2	Skow_4109_6
Skow_XM_002739782.2	Skow_4109_7
Skow_XM_002739783.2	Skow_4109_8
Skow_XM_002739778.2	Skow_4109_9
Skow_XM_006822835.1	Skow_4110_1
Skow_XM_006822836.1	Skow_4110_2
Skow_XM_006822837.1	Skow_4110_3
Skow_XM_006822838.1	Skow_4110_4
Skow_XM_006822839.1	Skow_4110_5
Skow_XM_002739786.1	Skow_4110_6
Skow_XM_006822840.1	Skow_4110_7
Skow_XM_002739787.2	Skow_4111_1
Skow_XM_006822841.1	Skow_4111_2
Skow_XM_006822842.1	Skow_4111_3
Skow_XM_006822844.1	Skow_4112_1
Skow_XM_006822845.1	Skow_4112_2
Skow_XM_006822843.1	Skow_4112_3
Skow_XM_002739790.2	Skow_4112_4
Skow_XM_002739791.2	Skow_4112_5
Skow_XM_006822846.1	Skow_4113_1
Skow_XM_006822847.1	Skow_4113_2
Skow_XM_006822848.1	Skow_4113_3
Skow_XM_006822849.1	Skow_4113_4
Skow_XM_006822850.1	Skow_4114_1
Skow_XM_006822851.1	Skow_4115_1
Skow_XM_006822852.1	Skow_4115_2
Skow_XM_002739793.2	Skow_4116_1
Skow_XM_006822853.1	Skow_4116_2
Skow_XM_006822854.1	Skow_4117_1
Skow_XM_002739794.2	Skow_4118_1
Skow_XM_006822855.1	Skow_4118_2
Skow_XM_002739796.2	Skow_4118_3
Skow_XM_002739797.1	Skow_4118_4
Skow_XM_006822856.1	Skow_4119_1
Skow_XM_002739798.1	Skow_4120_1
Skow_XM_006822857.1	Skow_4121_1
Skow_XM_006822858.1	Skow_4121_2
Skow_XM_006822859.1	Skow_4122_1
Skow_XM_002739801.2	Skow_4123_1
Skow_XM_002739802.1	Skow_4124_1
Skow_XM_006822860.1	Skow_4124_2
Skow_XM_006822861.1	Skow_4125_1
Skow_XM_006822862.1	Skow_4126_1
Skow_XM_006822863.1	Skow_4127_1
Skow_XM_006822864.1	Skow_4128_1
Skow_XM_006822865.1	Skow_4129_1
Skow_XM_006822866.1	Skow_4129_2
Skow_XM_006822867.1	Skow_4129_3
Skow_XM_006822868.1	Skow_4129_4
Skow_XM_006822869.1	Skow_4129_5
Skow_XM_006822870.1	Skow_4129_6
Skow_XM_006822871.1	Skow_4130_1
Skow_XM_006822872.1	Skow_4131_1
Skow_XM_006822873.1	Skow_4131_2
Skow_XM_006822874.1	Skow_4132_1
Skow_XM_002739809.2	Skow_4133_1
Skow_XM_006822875.1	Skow_4133_2
Skow_XM_006822876.1	Skow_4134_1
Skow_XM_006822877.1	Skow_4135_1
Skow_XM_006822878.1	Skow_4136_1
Skow_XM_006822879.1	Skow_4137_1
Skow_XM_006822880.1	Skow_4138_1
Skow_XM_006822881.1	Skow_4139_1
Skow_XM_006822882.1	Skow_4140_1
Skow_XM_006822883.1	Skow_4141_1
Skow_XM_006822884.1	Skow_4142_1
Skow_XM_006822885.1	Skow_4143_1
Skow_XM_002739816.2	Skow_4144_1
Skow_XM_002739818.2	Skow_4144_2
Skow_XM_002739819.2	Skow_4144_3
Skow_XM_006822886.1	Skow_4144_4
Skow_XM_002739821.2	Skow_4144_5
Skow_XM_006822888.1	Skow_4144_6
Skow_XM_006822889.1	Skow_4144_7
Skow_XM_006822890.1	Skow_4144_8
Skow_XM_006822892.1	Skow_4144_9
Skow_XM_006822891.1	Skow_4144_10
Skow_XM_006822893.1	Skow_4144_11
Skow_XM_002739834.2	Skow_4145_1
Skow_XM_002739835.2	Skow_4145_2
Skow_XM_006822894.1	Skow_4145_3
Skow_XM_006822898.1	Skow_4145_4
Skow_XM_006822895.1	Skow_4145_5
Skow_XM_006822899.1	Skow_4145_6
Skow_XM_006822900.1	Skow_4145_7
Skow_XM_006822901.1	Skow_4145_8
Skow_XM_002739827.2	Skow_4145_9
Skow_XM_006822902.1	Skow_4145_10
Skow_XM_006822896.1	Skow_4145_11
Skow_XM_006822897.1	Skow_4145_12
Skow_XM_006822903.1	Skow_4145_13
Skow_XM_006822904.1	Skow_4145_14
Skow_XM_006822905.1	Skow_4145_15
Skow_XM_006822906.1	Skow_4145_16
Skow_XM_002739831.1	Skow_4145_17
Skow_XM_006822907.1	Skow_4145_18
Skow_XM_006822908.1	Skow_4145_19
Skow_XM_006822909.1	Skow_4146_1
Skow_XM_002739840.2	Skow_4146_2
Skow_XM_002739837.2	Skow_4146_3
Skow_XM_006822910.1	Skow_4146_4
Skow_XM_006822911.1	Skow_4146_5
Skow_XM_006822912.1	Skow_4146_6
Skow_XM_006822913.1	Skow_4146_7
Skow_XM_002739842.1	Skow_4146_8
Skow_XM_006822914.1	Skow_4146_9
Skow_XM_006822915.1	Skow_4146_10
Skow_XM_006822916.1	Skow_4146_11
Skow_XM_006822917.1	Skow_4147_1
Skow_XM_006822918.1	Skow_4147_2
Skow_XM_006822919.1	Skow_4147_3
Skow_XM_002739846.2	Skow_4147_4
Skow_XM_002739847.2	Skow_4147_5
Skow_XM_002739845.2	Skow_4147_6
Skow_XM_006822920.1	Skow_4147_7
Skow_XM_006822921.1	Skow_4147_8
Skow_XM_006822922.1	Skow_4147_9
Skow_XM_006822923.1	Skow_4147_10
Skow_XM_006822932.1	Skow_4148_1
Skow_XM_006822933.1	Skow_4148_2
Skow_XM_002739858.2	Skow_4148_3
Skow_XM_002739850.2	Skow_4148_4
Skow_XM_002739859.2	Skow_4148_5
Skow_XM_006822934.1	Skow_4148_6
Skow_XM_002739851.2	Skow_4148_7
Skow_XM_006822924.1	Skow_4148_8
Skow_XM_002739852.2	Skow_4148_9
Skow_XM_006822925.1	Skow_4148_10
Skow_XM_006822935.1	Skow_4148_11
Skow_XM_006822926.1	Skow_4148_12
Skow_XM_006822929.1	Skow_4148_13
Skow_XM_002739854.2	Skow_4148_14
Skow_XM_006822930.1	Skow_4148_15
Skow_XM_006822936.1	Skow_4148_16
Skow_XM_006822937.1	Skow_4148_17
Skow_XM_006822931.1	Skow_4148_18
Skow_XM_006822938.1	Skow_4148_19
Skow_XM_002739855.2	Skow_4148_20
Skow_XM_002739864.2	Skow_4148_21
Skow_XM_002739856.2	Skow_4148_22
Skow_XM_002739865.2	Skow_4148_23
Skow_XM_002739857.2	Skow_4148_24
Skow_XM_006822939.1	Skow_4148_25
Skow_XM_006822945.1	Skow_4149_1
Skow_XM_006822946.1	Skow_4149_2
Skow_XM_006822940.1	Skow_4149_3
Skow_XM_006822947.1	Skow_4149_4
Skow_XM_002739870.1	Skow_4149_5
Skow_XM_006822943.1	Skow_4149_6
Skow_XM_006822948.1	Skow_4149_7
Skow_XM_006822949.1	Skow_4149_8
Skow_XM_006822950.1	Skow_4149_9
Skow_XM_006822951.1	Skow_4149_10
Skow_XM_006822952.1	Skow_4149_11
Skow_XM_006822953.1	Skow_4149_12
Skow_XM_006822954.1	Skow_4149_13
Skow_XM_006822955.1	Skow_4149_14
Skow_XM_006822956.1	Skow_4149_15
Skow_XM_006822957.1	Skow_4149_16
Skow_XM_006822958.1	Skow_4149_17
Skow_XM_006822959.1	Skow_4149_18
Skow_XM_006822967.1	Skow_4150_1
Skow_XM_006822968.1	Skow_4150_2
Skow_XM_006822960.1	Skow_4150_3
Skow_XM_006822965.1	Skow_4150_4
Skow_XM_006822966.1	Skow_4150_5
Skow_XM_002739879.1	Skow_4151_1
Skow_XM_006822971.1	Skow_4151_2
Skow_XM_006822969.1	Skow_4151_3
Skow_XM_002739882.1	Skow_4151_4
Skow_XM_002739883.2	Skow_4151_5
Skow_XM_002739884.2	Skow_4151_6
Skow_XM_006822970.1	Skow_4151_7
Skow_XM_002739886.2	Skow_4151_8
Skow_XM_002739889.2	Skow_4152_1
Skow_XM_006822972.1	Skow_4152_2
Skow_XM_006822978.1	Skow_4152_3
Skow_XM_006822979.1	Skow_4152_4
Skow_XM_006822973.1	Skow_4152_5
Skow_XM_006822980.1	Skow_4152_6
Skow_XM_006822981.1	Skow_4152_7
Skow_XM_006822977.1	Skow_4152_8
Skow_XM_006822982.1	Skow_4152_9
Skow_XM_002739890.2	Skow_4153_1
Skow_XM_006822983.1	Skow_4153_2
Skow_XM_006822986.1	Skow_4153_3
Skow_XM_006822984.1	Skow_4153_4
Skow_XM_006822987.1	Skow_4153_5
Skow_XM_002739894.2	Skow_4153_6
Skow_XM_002739892.2	Skow_4153_7
Skow_XM_002739895.2	Skow_4153_8
Skow_XM_006822985.1	Skow_4153_9
Skow_XM_006822988.1	Skow_4153_10
Skow_XM_006822989.1	Skow_4153_11
Skow_XM_002739896.2	Skow_4153_12
Skow_XM_002739897.2	Skow_4153_13
Skow_XM_006822990.1	Skow_4153_14
Skow_XM_006822991.1	Skow_4153_15
Skow_XM_006822992.1	Skow_4153_16
Skow_XM_006822993.1	Skow_4153_17
Skow_XM_002739899.2	Skow_4154_1
Skow_XM_002739900.2	Skow_4154_2
Skow_XM_006822994.1	Skow_4154_3
Skow_XM_006822995.1	Skow_4154_4
Skow_XM_006822996.1	Skow_4155_1
Skow_XM_006822997.1	Skow_4155_2
Skow_XM_006822998.1	Skow_4155_3
Skow_XM_002739903.2	Skow_4155_4
Skow_XM_002739902.2	Skow_4155_5
Skow_XM_002739905.1	Skow_4156_1
Skow_XM_006823000.1	Skow_4156_2
Skow_XM_006822999.1	Skow_4156_3
Skow_XM_006823001.1	Skow_4156_4
Skow_XM_002739906.2	Skow_4157_1
Skow_XM_002739907.2	Skow_4157_2
Skow_XM_006823002.1	Skow_4157_3
Skow_XM_002739913.1	Skow_4158_1
Skow_XM_002739908.2	Skow_4158_2
Skow_XM_002739909.2	Skow_4158_3
Skow_XM_002739914.2	Skow_4158_4
Skow_XM_006823003.1	Skow_4158_5
Skow_XM_002739912.2	Skow_4158_6
Skow_XM_006823004.1	Skow_4159_1
Skow_XM_002739915.2	Skow_4159_2
Skow_XM_002739916.2	Skow_4159_3
Skow_XM_006823005.1	Skow_4160_1
Skow_XM_002739918.2	Skow_4160_2
Skow_XM_006823006.1	Skow_4160_3
Skow_XM_006823007.1	Skow_4161_1
Skow_XM_002739919.2	Skow_4161_2
Skow_XM_002739921.2	Skow_4161_3
Skow_XM_006823009.1	Skow_4161_4
Skow_XM_006823010.1	Skow_4162_1
Skow_XM_002739925.2	Skow_4162_2
Skow_XM_002739923.2	Skow_4162_3
Skow_XM_006823011.1	Skow_4163_1
Skow_XM_006823012.1	Skow_4164_1
Skow_XM_006823013.1	Skow_4165_1
Skow_XM_006823014.1	Skow_4165_2
Skow_NM_001168163.1	Skow_4165_3
Skow_XM_006823015.1	Skow_4166_1
Skow_XM_006823016.1	Skow_4166_2
Skow_XM_002739927.2	Skow_4167_1
Skow_XM_002739928.1	Skow_4168_1
Skow_XM_006823018.1	Skow_4169_1
Skow_XM_006823019.1	Skow_4170_1
Skow_XM_006823020.1	Skow_4171_1
Skow_XM_006823021.1	Skow_4172_1
Skow_XM_006823022.1	Skow_4173_1
Skow_XM_006823023.1	Skow_4174_1
Skow_XM_006823024.1	Skow_4175_1
Skow_XM_006823025.1	Skow_4176_1
Skow_XM_006823026.1	Skow_4177_1
Skow_XM_006823027.1	Skow_4178_1
Skow_XM_002739932.1	Skow_4179_1
Skow_XM_006823028.1	Skow_4180_1
Skow_XM_002739933.1	Skow_4181_1
Skow_XM_002739938.2	Skow_4182_1
Skow_XM_002739939.2	Skow_4182_2
Skow_XM_006823029.1	Skow_4182_3
Skow_XM_006823030.1	Skow_4182_4
Skow_XM_002739940.2	Skow_4182_5
Skow_XM_006823031.1	Skow_4182_6
Skow_XM_002739943.1	Skow_4182_7
Skow_XM_002739944.2	Skow_4182_8
Skow_XM_002739934.2	Skow_4182_9
Skow_XM_002739935.2	Skow_4182_10
Skow_XM_006823032.1	Skow_4182_11
Skow_XM_002739936.1	Skow_4182_12
Skow_XM_006823033.1	Skow_4182_13
Skow_XM_002739945.2	Skow_4182_14
Skow_XM_006823034.1	Skow_4183_1
Skow_XM_006823035.1	Skow_4183_2
Skow_XM_006823036.1	Skow_4183_3
Skow_XM_006823037.1	Skow_4183_4
Skow_XM_002739948.2	Skow_4183_5
Skow_XM_006823038.1	Skow_4184_1
Skow_XM_002739950.2	Skow_4184_2
Skow_XM_006823039.1	Skow_4184_3
Skow_XM_006823040.1	Skow_4184_4
Skow_XM_006823041.1	Skow_4184_5
Skow_XM_006823044.1	Skow_4185_1
Skow_XM_002739951.2	Skow_4185_2
Skow_XM_006823045.1	Skow_4185_3
Skow_XM_006823046.1	Skow_4185_4
Skow_XM_002739952.2	Skow_4185_5
Skow_XM_006823043.1	Skow_4185_6
Skow_XM_006823047.1	Skow_4185_7
Skow_XM_006823048.1	Skow_4185_8
Skow_XM_006823051.1	Skow_4186_1
Skow_XM_006823050.1	Skow_4186_2
Skow_XM_006823052.1	Skow_4186_3
Skow_XM_006823053.1	Skow_4187_1
Skow_XM_002739955.2	Skow_4187_2
Skow_XM_006823055.1	Skow_4187_3
Skow_XM_006823054.1	Skow_4187_4
Skow_XM_006823056.1	Skow_4187_5
Skow_XM_006823057.1	Skow_4187_6
Skow_XM_006823058.1	Skow_4187_7
Skow_XM_006823059.1	Skow_4187_8
Skow_XM_006823061.1	Skow_4188_1
Skow_XM_006823060.1	Skow_4188_2
Skow_XM_006823062.1	Skow_4188_3
Skow_XM_006823063.1	Skow_4188_4
Skow_XM_002739961.2	Skow_4188_5
Skow_XM_002739963.2	Skow_4189_1
Skow_XM_006823064.1	Skow_4189_2
Skow_XM_006823065.1	Skow_4189_3
Skow_XM_006823067.1	Skow_4190_1
Skow_XM_006823066.1	Skow_4190_2
Skow_NM_001164958.1	Skow_4190_3
Skow_XM_002739966.2	Skow_4191_1
Skow_XM_002739965.2	Skow_4191_2
Skow_XM_006823069.1	Skow_4191_3
Skow_XM_006823068.1	Skow_4191_4
Skow_XM_006823070.1	Skow_4192_1
Skow_XM_002739967.1	Skow_4192_2
Skow_XM_006823071.1	Skow_4193_1
Skow_XM_006823072.1	Skow_4193_2
Skow_XM_006823073.1	Skow_4194_1
Skow_XM_006823074.1	Skow_4194_2
Skow_XM_002739969.2	Skow_4195_1
Skow_XM_006823075.1	Skow_4196_1
Skow_XM_006823076.1	Skow_4197_1
Skow_XM_002739972.2	Skow_4198_1
Skow_XM_006823079.1	Skow_4198_2
Skow_XM_002739973.2	Skow_4198_3
Skow_XM_002739974.2	Skow_4198_4
Skow_XM_006823078.1	Skow_4198_5
Skow_XM_006823080.1	Skow_4199_1
Skow_XM_002739975.2	Skow_4199_2
Skow_XM_006823081.1	Skow_4200_1
Skow_XM_002739976.2	Skow_4201_1
Skow_XM_006823082.1	Skow_4202_1
Skow_XM_006823083.1	Skow_4203_1
Skow_XM_006823084.1	Skow_4204_1
Skow_XM_006823085.1	Skow_4205_1
Skow_XM_006823086.1	Skow_4205_2
Skow_XM_006823087.1	Skow_4205_3
Skow_XM_006823088.1	Skow_4205_4
Skow_XM_006823089.1	Skow_4206_1
Skow_XM_006823090.1	Skow_4206_2
Skow_XM_006823091.1	Skow_4207_1
Skow_XM_006823092.1	Skow_4208_1
Skow_XM_006823093.1	Skow_4209_1
Skow_XM_006823094.1	Skow_4210_1
Skow_XM_006823095.1	Skow_4211_1
Skow_XM_006823096.1	Skow_4212_1
Skow_XM_006823097.1	Skow_4213_1
Skow_XM_006823098.1	Skow_4214_1
Skow_XM_006823099.1	Skow_4215_1
Skow_XM_006823100.1	Skow_4216_1
Skow_XM_006823101.1	Skow_4217_1
Skow_XM_006823102.1	Skow_4218_1
Skow_XM_006823103.1	Skow_4219_1
Skow_NM_001168030.1	Skow_4220_1
Skow_XM_002739982.2	Skow_4221_1
Skow_XM_006823104.1	Skow_4222_1
Skow_XM_006823105.1	Skow_4223_1
Skow_XM_006823106.1	Skow_4224_1
Skow_XM_006823107.1	Skow_4225_1
Skow_XM_006823108.1	Skow_4226_1
Skow_XM_006823109.1	Skow_4227_1
Skow_XM_006823111.1	Skow_4228_1
Skow_XM_006823112.1	Skow_4228_2
Skow_XM_006823113.1	Skow_4228_3
Skow_XM_006823114.1	Skow_4228_4
Skow_XM_006823115.1	Skow_4228_5
Skow_XM_006823110.1	Skow_4228_6
Skow_XM_006823116.1	Skow_4228_7
Skow_XM_002739985.1	Skow_4228_8
Skow_XM_002739986.1	Skow_4228_9
Skow_XM_002739988.2	Skow_4229_1
Skow_XM_002739989.2	Skow_4229_2
Skow_XM_006823117.1	Skow_4229_3
Skow_XM_002739990.1	Skow_4229_4
Skow_XM_002739991.2	Skow_4229_5
Skow_XM_002739992.2	Skow_4229_6
Skow_XM_002739987.2	Skow_4229_7
Skow_XM_006823118.1	Skow_4229_8
Skow_XM_006823119.1	Skow_4229_9
Skow_XM_002739995.1	Skow_4229_10
Skow_XM_006823121.1	Skow_4230_1
Skow_XM_006823120.1	Skow_4230_2
Skow_XM_002739996.1	Skow_4230_3
Skow_XM_006823122.1	Skow_4230_4
Skow_XM_006823123.1	Skow_4230_5
Skow_XM_002739997.2	Skow_4230_6
Skow_XM_006823124.1	Skow_4230_7
Skow_XM_006823125.1	Skow_4230_8
Skow_XM_006823126.1	Skow_4230_9
Skow_XM_006823127.1	Skow_4231_1
Skow_XM_006823128.1	Skow_4231_2
Skow_XM_006823129.1	Skow_4232_1
Skow_XM_006823131.1	Skow_4233_1
Skow_XM_006823130.1	Skow_4233_2
Skow_XM_006823133.1	Skow_4233_3
Skow_XM_006823132.1	Skow_4233_4
Skow_XM_006823134.1	Skow_4234_1
Skow_XM_006823135.1	Skow_4235_1
Skow_XM_006823136.1	Skow_4235_2
Skow_XM_006823137.1	Skow_4235_3
Skow_XM_006823138.1	Skow_4236_1
Skow_XM_006823139.1	Skow_4236_2
Skow_NM_001164994.1	Skow_4237_1
Skow_XM_006823140.1	Skow_4237_2
Skow_XM_002740005.1	Skow_4237_3
Skow_XM_002740006.1	Skow_4238_1
Skow_XM_002740007.1	Skow_4238_2
Skow_XM_006823141.1	Skow_4239_1
Skow_XM_002740010.2	Skow_4240_1
Skow_XM_002740011.1	Skow_4240_2
Skow_XM_006823142.1	Skow_4241_1
Skow_XM_006823143.1	Skow_4242_1
Skow_XM_002740012.1	Skow_4242_2
Skow_XM_006823146.1	Skow_4243_1
Skow_XM_006823147.1	Skow_4243_2
Skow_XM_006823144.1	Skow_4243_3
Skow_XM_006823145.1	Skow_4243_4
Skow_XM_002740015.2	Skow_4244_1
Skow_XM_006823148.1	Skow_4245_1
Skow_XM_006823150.1	Skow_4246_1
Skow_XM_006823149.1	Skow_4246_2
Skow_XM_006823151.1	Skow_4247_1
Skow_XM_006823152.1	Skow_4248_1
Skow_XM_002740018.1	Skow_4249_1
Skow_XM_006823153.1	Skow_4250_1
Skow_XM_006823154.1	Skow_4251_1
Skow_XM_006823155.1	Skow_4252_1
Skow_XM_006823156.1	Skow_4253_1
Skow_XM_002740020.1	Skow_4254_1
Skow_XM_006823157.1	Skow_4255_1
Skow_XM_002740022.2	Skow_4256_1
Skow_XM_006823158.1	Skow_4257_1
Skow_XM_006823159.1	Skow_4258_1
Skow_XM_006823160.1	Skow_4259_1
Skow_XM_006823161.1	Skow_4260_1
Skow_XM_006823162.1	Skow_4261_1
Skow_XM_006823163.1	Skow_4262_1
Skow_XM_006823164.1	Skow_4263_1
Skow_XM_006823165.1	Skow_4264_1
Skow_XM_006823166.1	Skow_4265_1
Skow_XM_006823170.1	Skow_4266_1
Skow_XM_006823167.1	Skow_4266_2
Skow_XM_006823171.1	Skow_4266_3
Skow_XM_006823172.1	Skow_4266_4
Skow_XM_006823173.1	Skow_4266_5
Skow_XM_006823174.1	Skow_4266_6
Skow_XM_006823175.1	Skow_4266_7
Skow_XM_006823176.1	Skow_4266_8
Skow_XM_002740027.1	Skow_4266_9
Skow_XM_002740028.1	Skow_4266_10
Skow_XM_006823177.1	Skow_4266_11
Skow_XM_006823178.1	Skow_4266_12
Skow_XM_006823179.1	Skow_4266_13
Skow_XM_002740030.1	Skow_4266_14
Skow_XM_002740031.1	Skow_4266_15
Skow_XM_006823168.1	Skow_4266_16
Skow_XM_006823180.1	Skow_4266_17
Skow_XM_006823181.1	Skow_4266_18
Skow_XM_006823182.1	Skow_4266_19
Skow_XM_006823183.1	Skow_4266_20
Skow_XM_006823184.1	Skow_4266_21
Skow_XM_006823169.1	Skow_4266_22
Skow_XM_006823188.1	Skow_4267_1
Skow_XM_002740044.2	Skow_4267_2
Skow_XM_006823189.1	Skow_4267_3
Skow_XM_006823185.1	Skow_4267_4
Skow_XM_006823190.1	Skow_4267_5
Skow_XM_006823191.1	Skow_4267_6
Skow_XM_006823192.1	Skow_4267_7
Skow_XM_006823193.1	Skow_4267_8
Skow_XM_006823194.1	Skow_4267_9
Skow_XM_006823195.1	Skow_4267_10
Skow_XM_006823196.1	Skow_4267_11
Skow_XM_006823197.1	Skow_4267_12
Skow_XM_006823198.1	Skow_4267_13
Skow_XM_006823199.1	Skow_4267_14
Skow_XM_006823200.1	Skow_4267_15
Skow_XM_006823201.1	Skow_4267_16
Skow_XM_002740041.2	Skow_4267_17
Skow_XM_006823202.1	Skow_4267_18
Skow_XM_002740037.1	Skow_4267_19
Skow_XM_006823203.1	Skow_4267_20
Skow_XM_006823187.1	Skow_4267_21
Skow_XM_006823204.1	Skow_4267_22
Skow_XM_006823205.1	Skow_4267_23
Skow_XM_006823206.1	Skow_4267_24
Skow_XM_002740047.1	Skow_4268_1
Skow_XM_006823209.1	Skow_4268_2
Skow_XM_006823210.1	Skow_4268_3
Skow_XM_002740052.2	Skow_4268_4
Skow_XM_006823207.1	Skow_4268_5
Skow_XM_002740048.2	Skow_4268_6
Skow_XM_002740053.2	Skow_4268_7
Skow_XM_006823211.1	Skow_4268_8
Skow_XM_006823208.1	Skow_4268_9
Skow_XM_006823212.1	Skow_4268_10
Skow_XM_006823213.1	Skow_4268_11
Skow_XM_006823214.1	Skow_4268_12
Skow_XM_002740056.2	Skow_4268_13
Skow_XM_006823221.1	Skow_4269_1
Skow_XM_006823222.1	Skow_4269_2
Skow_XM_006823223.1	Skow_4269_3
Skow_XM_006823215.1	Skow_4269_4
Skow_XM_002740062.1	Skow_4269_5
Skow_XM_006823224.1	Skow_4269_6
Skow_XM_006823216.1	Skow_4269_7
Skow_XM_002740065.2	Skow_4269_8
Skow_XM_006823225.1	Skow_4269_9
Skow_XM_006823217.1	Skow_4269_10
Skow_XM_002740066.2	Skow_4269_11
Skow_XM_006823226.1	Skow_4269_12
Skow_XM_006823219.1	Skow_4269_13
Skow_XM_006823220.1	Skow_4269_14
Skow_XM_006823227.1	Skow_4269_15
Skow_XM_002740067.2	Skow_4270_1
Skow_XM_006823228.1	Skow_4270_2
Skow_XM_002740070.2	Skow_4270_3
Skow_XM_006823229.1	Skow_4270_4
Skow_XM_006823230.1	Skow_4270_5
Skow_XM_002740068.2	Skow_4270_6
Skow_XM_006823232.1	Skow_4271_1
Skow_XM_006823234.1	Skow_4271_2
Skow_XM_006823235.1	Skow_4271_3
Skow_XM_002740073.2	Skow_4271_4
Skow_XM_006823236.1	Skow_4271_5
Skow_XM_006823237.1	Skow_4272_1
Skow_XM_006823238.1	Skow_4272_2
Skow_XM_006823239.1	Skow_4272_3
Skow_XM_006823240.1	Skow_4272_4
Skow_XM_002740077.2	Skow_4273_1
Skow_XM_006823243.1	Skow_4273_2
Skow_XM_002740078.2	Skow_4273_3
Skow_XM_002740076.1	Skow_4273_4
Skow_XM_006823241.1	Skow_4273_5
Skow_XM_002740079.2	Skow_4273_6
Skow_XM_002740080.2	Skow_4273_7
Skow_XM_006823244.1	Skow_4273_8
Skow_XM_006823245.1	Skow_4273_9
Skow_XM_006823242.1	Skow_4273_10
Skow_XM_006823246.1	Skow_4274_1
Skow_XM_006823247.1	Skow_4274_2
Skow_XM_006823248.1	Skow_4275_1
Skow_XM_006823249.1	Skow_4275_2
Skow_XM_006823250.1	Skow_4276_1
Skow_XM_006823251.1	Skow_4276_2
Skow_XM_006823252.1	Skow_4276_3
Skow_XM_006823255.1	Skow_4277_1
Skow_XM_006823253.1	Skow_4277_2
Skow_XM_006823254.1	Skow_4277_3
Skow_XM_002740084.2	Skow_4278_1
Skow_XM_006823257.1	Skow_4278_2
Skow_XM_006823256.1	Skow_4278_3
Skow_XM_006823258.1	Skow_4279_1
Skow_XM_006823259.1	Skow_4279_2
Skow_XM_002740089.3	Skow_4280_1
Skow_XM_006823260.1	Skow_4280_2
Skow_XM_002740091.1	Skow_4280_3
Skow_XM_006823261.1	Skow_4281_1
Skow_XM_006823262.1	Skow_4281_2
Skow_XM_002740092.2	Skow_4281_3
Skow_XM_002740095.2	Skow_4281_4
Skow_XM_002740093.2	Skow_4281_5
Skow_XM_002740096.2	Skow_4281_6
Skow_XM_002740097.2	Skow_4282_1
Skow_XM_006823263.1	Skow_4283_1
Skow_XM_006823264.1	Skow_4283_2
Skow_XM_006823265.1	Skow_4284_1
Skow_XM_006823266.1	Skow_4284_2
Skow_XM_006823267.1	Skow_4284_3
Skow_XM_006823268.1	Skow_4285_1
Skow_NM_001171216.1	Skow_4285_2
Skow_XM_002740101.2	Skow_4285_3
Skow_XM_002740102.2	Skow_4285_4
Skow_XM_006823269.1	Skow_4286_1
Skow_XM_006823270.1	Skow_4286_2
Skow_XM_006823272.1	Skow_4287_1
Skow_XM_006823271.1	Skow_4287_2
Skow_XM_006823273.1	Skow_4287_3
Skow_XM_006823275.1	Skow_4288_1
Skow_XM_002740106.2	Skow_4288_2
Skow_XM_006823274.1	Skow_4288_3
Skow_XM_006823276.1	Skow_4288_4
Skow_XM_006823278.1	Skow_4289_1
Skow_XM_002740107.2	Skow_4289_2
Skow_XM_006823279.1	Skow_4289_3
Skow_XM_006823277.1	Skow_4289_4
Skow_XM_006823280.1	Skow_4289_5
Skow_XM_006823281.1	Skow_4290_1
