Otau_gene-OstapCp01	Otau_1_1
Otau_XM_022985545.1	Otau_18_168
Otau_XM_022985546.1	Otau_18_169
Otau_XM_003083564.2	Otau_18_170
Otau_XM_003083565.1	Otau_18_171
Otau_XM_003083566.1	Otau_18_172
Otau_XM_003083567.1	Otau_18_173
Otau_XM_022985547.1	Otau_18_174
Otau_XM_022985548.1	Otau_18_175
Otau_XM_003083572.1	Otau_18_176
Otau_XM_022985549.1	Otau_18_177
Otau_XM_003083574.2	Otau_18_178
Otau_XM_003083575.2	Otau_18_179
Otau_XM_003083577.1	Otau_18_180
Otau_XM_003083578.2	Otau_18_181
Otau_XM_003083579.2	Otau_18_182
Otau_XM_022985551.1	Otau_18_183
Otau_XM_003083581.2	Otau_18_184
Otau_XM_022985552.1	Otau_18_185
Otau_XM_022985553.1	Otau_18_186
Otau_XM_003083585.2	Otau_18_187
Otau_XM_003083586.2	Otau_18_188
Otau_XM_022985554.1	Otau_18_189
Otau_XM_003083588.2	Otau_18_190
Otau_XM_003083589.2	Otau_18_191
Otau_XM_003083591.2	Otau_18_192
Otau_XM_022985556.1	Otau_18_193
Otau_XM_022985557.1	Otau_18_194
Otau_XM_003083593.1	Otau_18_195
Otau_XM_003083594.2	Otau_18_196
Otau_XM_022985558.1	Otau_18_197
Otau_XM_022985559.1	Otau_18_198
Otau_XM_003083598.2	Otau_18_199
Otau_XM_003083600.2	Otau_18_200
Otau_XM_003083601.2	Otau_18_201
Otau_XM_003083602.2	Otau_18_202
Otau_XM_003083603.2	Otau_18_203
Otau_XM_022985561.1	Otau_18_204
Otau_XM_003083604.2	Otau_18_205
Otau_XM_003083605.1	Otau_18_206
Otau_XM_022985562.1	Otau_18_207
Otau_XM_022985563.1	Otau_18_208
Otau_XM_022985564.1	Otau_18_209
Otau_XM_003083609.2	Otau_18_210
Otau_XM_003083610.2	Otau_18_211
Otau_XM_003083611.2	Otau_18_212
Otau_XM_022985566.1	Otau_18_213
Otau_XM_003083613.2	Otau_18_214
Otau_XM_022985567.1	Otau_18_215
Otau_XM_022985568.1	Otau_18_216
Otau_XM_022985569.1	Otau_18_217
Otau_XM_003083618.2	Otau_18_218
Otau_XM_022985570.1	Otau_18_219
Otau_XM_022985571.1	Otau_18_220
Otau_XM_003083621.2	Otau_18_221
Otau_XM_003083623.2	Otau_18_222
Otau_XM_003083624.2	Otau_18_223
Otau_XM_003083625.2	Otau_18_224
Otau_XM_003083626.2	Otau_18_225
Otau_XM_003083627.1	Otau_18_226
Otau_XM_003083628.2	Otau_18_227
Otau_XM_003083629.1	Otau_18_228
Otau_XM_003083630.2	Otau_18_229
Otau_XM_003083631.2	Otau_18_230
Otau_XM_003083632.1	Otau_18_231
Otau_XM_022985574.1	Otau_18_232
Otau_XM_022985575.1	Otau_18_233
Otau_XM_022985576.1	Otau_18_234
Otau_XM_022985577.1	Otau_18_235
Otau_XM_003083639.2	Otau_18_236
Otau_XM_022985578.1	Otau_18_237
Otau_XM_022985579.1	Otau_18_238
Otau_XM_022985580.1	Otau_18_239
Otau_XM_022985581.1	Otau_18_240
Otau_XM_022985582.1	Otau_18_241
Otau_XM_022985583.1	Otau_18_242
Otau_XM_022985584.1	Otau_18_243
Otau_XM_003083647.2	Otau_18_244
Otau_XM_003083648.1	Otau_18_245
Otau_XM_022985585.1	Otau_18_246
Otau_XM_022985586.1	Otau_18_247
Otau_XM_003083650.1	Otau_18_248
Otau_XM_022985587.1	Otau_18_249
Otau_XM_022985588.1	Otau_18_250
Otau_XM_003083653.2	Otau_18_251
Otau_XM_003083654.2	Otau_18_252
Otau_XM_003083655.2	Otau_18_253
Otau_XM_022985589.1	Otau_18_254
Otau_XM_003083657.1	Otau_18_255
Otau_XM_003083659.2	Otau_18_256
Otau_XM_003083660.1	Otau_18_257
Otau_XM_003083661.2	Otau_18_258
Otau_XM_022985590.1	Otau_18_259
Otau_XM_022985591.1	Otau_18_260
Otau_XM_022985592.1	Otau_18_261
Otau_XM_003083665.2	Otau_18_262
Otau_XM_003083666.1	Otau_18_263
Otau_XM_003083667.1	Otau_18_264
Otau_XM_003083668.1	Otau_18_265
Otau_XM_022985595.1	Otau_18_266
Otau_XM_003083672.1	Otau_18_267
Otau_XM_003083673.2	Otau_18_268
Otau_XM_022985596.1	Otau_18_269
Otau_XM_003083674.2	Otau_18_270
Otau_XM_022985597.1	Otau_18_271
Otau_XM_003083676.1	Otau_18_272
Otau_XM_022985599.1	Otau_18_273
Otau_XM_022985600.1	Otau_18_274
Otau_XM_003083680.2	Otau_18_275
Otau_XM_022985601.1	Otau_18_276
Otau_XM_022985602.1	Otau_18_277
Otau_XM_022985603.1	Otau_18_278
Otau_XM_003083685.2	Otau_18_279
Otau_XM_003083689.2	Otau_18_280
Otau_XM_003083690.1	Otau_18_281
Otau_XM_003083691.2	Otau_18_282
Otau_XM_003083692.2	Otau_18_283
Otau_XM_003083693.2	Otau_18_284
Otau_XM_003083694.1	Otau_18_285
Otau_XM_003083695.2	Otau_18_286
Otau_XM_003083696.1	Otau_18_287
Otau_XM_003083697.2	Otau_18_288
Otau_XM_003083698.2	Otau_18_289
Otau_XM_003083699.1	Otau_18_290
Otau_XM_022985605.1	Otau_18_291
Otau_XM_022985607.1	Otau_18_292
Otau_XM_003083701.2	Otau_18_293
Otau_XM_022985608.1	Otau_18_294
Otau_XM_003083703.1	Otau_18_295
Otau_XM_022985609.1	Otau_18_296
Otau_XM_003083705.1	Otau_18_297
Otau_XM_003083706.1	Otau_18_298
Otau_XM_003083707.2	Otau_18_299
Otau_XM_022985610.1	Otau_18_300
Otau_XM_003083708.1	Otau_18_301
Otau_XM_003083709.2	Otau_18_302
Otau_XM_022985611.1	Otau_18_303
Otau_XM_003083711.1	Otau_18_304
Otau_XM_003083712.1	Otau_18_305
Otau_XM_003083713.2	Otau_19_1
Otau_XM_003083714.2	Otau_19_2
Otau_XM_003083715.2	Otau_19_3
Otau_XM_022983690.1	Otau_19_4
Otau_XM_003083718.2	Otau_19_5
Otau_XM_022983701.1	Otau_19_6
Otau_XM_003083720.1	Otau_19_7
Otau_XM_003083721.1	Otau_19_8
Otau_XM_003083722.2	Otau_19_9
Otau_XM_022983720.1	Otau_19_10
Otau_XM_003083724.1	Otau_19_11
Otau_XM_003083726.2	Otau_19_12
Otau_XM_022983734.1	Otau_19_13
Otau_XM_003083728.2	Otau_19_14
Otau_XM_022983746.1	Otau_19_15
Otau_XM_022983750.1	Otau_19_16
Otau_XM_003083731.2	Otau_19_17
Otau_XM_022983760.1	Otau_19_18
Otau_XM_003083732.2	Otau_19_19
Otau_XM_003083733.2	Otau_19_20
Otau_XM_003083734.1	Otau_19_21
Otau_XM_003083735.2	Otau_19_22
Otau_XM_003083736.2	Otau_19_23
Otau_XM_003083737.1	Otau_19_24
Otau_XM_003083738.2	Otau_19_25
Otau_XM_003083739.2	Otau_19_26
Otau_XM_003083740.2	Otau_19_27
Otau_XM_003083741.2	Otau_19_28
Otau_XM_022983803.1	Otau_19_29
Otau_XM_022983806.1	Otau_19_30
Otau_XM_022983812.1	Otau_19_31
Otau_XM_022983820.1	Otau_19_32
Otau_XM_003083745.2	Otau_19_33
Otau_XM_003083746.2	Otau_19_34
Otau_XM_022983833.1	Otau_19_35
Otau_XM_022983838.1	Otau_19_36
Otau_XM_022983842.1	Otau_19_37
Otau_XM_003083750.2	Otau_19_38
Otau_XM_003083751.2	Otau_19_39
Otau_XM_003083752.1	Otau_19_40
Otau_XM_022983866.1	Otau_19_41
Otau_XM_003083755.1	Otau_19_42
Otau_XM_003083756.2	Otau_19_43
Otau_XM_003083757.1	Otau_19_44
Otau_XM_022983884.1	Otau_19_45
Otau_XM_003083760.1	Otau_19_46
Otau_XM_003083761.1	Otau_19_47
Otau_XM_003083762.2	Otau_19_48
Otau_XM_022983900.1	Otau_19_49
Otau_XM_022983902.1	Otau_19_50
Otau_XM_022983905.1	Otau_19_51
Otau_XM_022983911.1	Otau_19_52
Otau_XM_022983916.1	Otau_19_53
Otau_XM_003083769.2	Otau_19_54
Otau_XM_022983924.1	Otau_19_55
Otau_XM_022983930.1	Otau_19_56
Otau_XM_022983933.1	Otau_19_57
Otau_XM_003083772.1	Otau_19_58
Otau_XM_022983946.1	Otau_19_59
Otau_XM_022983953.1	Otau_19_60
Otau_XM_003083774.2	Otau_19_61
Otau_XM_022983962.1	Otau_19_62
Otau_XM_003083776.2	Otau_19_63
Otau_XM_003083777.1	Otau_19_64
Otau_XM_022983977.1	Otau_19_65
Otau_XM_003083778.2	Otau_19_66
Otau_XM_022983990.1	Otau_19_67
Otau_XM_022983991.1	Otau_19_68
Otau_XM_003083781.1	Otau_19_69
Otau_XM_022984004.1	Otau_19_70
Otau_XM_003083783.2	Otau_19_71
Otau_XM_022984012.1	Otau_19_72
Otau_XM_003083785.1	Otau_19_73
Otau_XM_003083786.1	Otau_19_74
Otau_XM_022984027.1	Otau_19_75
Otau_XM_003083789.2	Otau_19_76
Otau_XM_003083790.1	Otau_19_77
Otau_XM_003083792.1	Otau_19_78
Otau_XM_003083793.1	Otau_19_79
Otau_XM_022984042.1	Otau_19_80
Otau_XM_003083794.2	Otau_19_81
Otau_XM_022984052.1	Otau_19_82
Otau_XM_003083796.2	Otau_19_83
Otau_XM_022984061.1	Otau_19_84
Otau_XM_003083799.2	Otau_19_85
Otau_XM_003083800.1	Otau_19_86
Otau_XM_022984074.1	Otau_19_87
Otau_XM_003083803.1	Otau_19_88
Otau_XM_003083804.1	Otau_19_89
Otau_XM_003083805.1	Otau_19_90
Otau_XM_003083806.1	Otau_19_91
Otau_XM_003083807.2	Otau_19_92
Otau_XM_003083809.1	Otau_19_93
Otau_XM_022984109.1	Otau_19_94
Otau_XM_003083811.1	Otau_19_95
Otau_XM_003083812.1	Otau_19_96
Otau_XM_003083813.2	Otau_19_97
Otau_XM_003083814.1	Otau_19_98
Otau_XM_022984134.1	Otau_19_99
Otau_XM_022984137.1	Otau_19_100
Otau_XM_022984143.1	Otau_19_101
Otau_XM_022984148.1	Otau_19_102
Otau_XM_022984152.1	Otau_19_103
Otau_XM_003083819.1	Otau_19_104
Otau_XM_022984165.1	Otau_19_105
Otau_XM_003083822.2	Otau_19_106
Otau_XM_003083823.1	Otau_19_107
Otau_XM_003083824.1	Otau_19_108
Otau_XM_003083825.1	Otau_19_109
Otau_XM_003083826.1	Otau_19_110
Otau_XM_003083827.2	Otau_19_111
Otau_XM_003083828.1	Otau_19_112
Otau_XM_003083830.2	Otau_19_113
Otau_XM_022984213.1	Otau_19_114
Otau_XM_003083831.2	Otau_19_115
Otau_XM_022984223.1	Otau_19_116
Otau_XM_003083833.2	Otau_19_117
Otau_XM_003083834.2	Otau_19_118
Otau_XM_003083835.1	Otau_19_119
Otau_XM_003083836.2	Otau_19_120
Otau_XM_003083837.2	Otau_19_121
Otau_XM_022984251.1	Otau_19_122
Otau_XM_003083838.1	Otau_19_123
Otau_XM_022984265.1	Otau_19_124
Otau_XM_022984271.1	Otau_19_125
Otau_XM_003083841.2	Otau_19_126
Otau_XM_022984281.1	Otau_19_127
Otau_XM_022984284.1	Otau_19_128
Otau_XM_003083844.1	Otau_19_129
Otau_XM_003083845.1	Otau_19_130
Otau_XM_003083846.1	Otau_19_131
Otau_XM_022984305.1	Otau_19_132
Otau_XM_003083848.2	Otau_19_133
Otau_XM_022984315.1	Otau_19_134
Otau_XM_003083851.2	Otau_19_135
Otau_XM_003083852.1	Otau_19_136
Otau_XM_003083853.2	Otau_19_137
Otau_XM_022984332.1	Otau_19_138
Otau_XM_022984336.1	Otau_19_139
Otau_XM_022984344.1	Otau_19_140
Otau_XM_003083857.1	Otau_19_141
Otau_XM_003083858.1	Otau_19_142
Otau_XM_022984359.1	Otau_19_143
Otau_XM_003083860.2	Otau_19_144
Otau_XM_022984368.1	Otau_19_145
Otau_XM_003083861.1	Otau_19_146
Otau_XM_022984377.1	Otau_19_147
Otau_XM_003083863.2	Otau_19_148
Otau_XM_003083864.2	Otau_19_149
Otau_XM_022984388.1	Otau_19_150
Otau_XM_003083866.2	Otau_19_151
Otau_XM_003083867.2	Otau_19_152
Otau_XM_022984401.1	Otau_19_153
Otau_XM_003083869.1	Otau_19_154
Otau_XM_003083870.1	Otau_19_155
Otau_XM_003083871.2	Otau_19_156
Otau_XM_022984419.1	Otau_19_157
Otau_XM_003083872.2	Otau_19_158
Otau_XM_003083873.2	Otau_19_159
Otau_XM_022984433.1	Otau_19_160
Otau_XM_022984442.1	Otau_19_161
Otau_XM_022984446.1	Otau_19_162
Otau_XM_022984450.1	Otau_19_163
Otau_XM_022984454.1	Otau_19_164
Otau_XM_022984459.1	Otau_19_165
Otau_XM_022984464.1	Otau_19_166
Otau_XM_022984471.1	Otau_19_167
Otau_XM_003083881.1	Otau_19_168
Otau_XM_022984477.1	Otau_19_169
Otau_XM_022984481.1	Otau_19_170
Otau_XM_022984486.1	Otau_19_171
Otau_XM_003083885.2	Otau_19_172
Otau_XM_003083890.2	Otau_19_173
Otau_XM_003083891.1	Otau_19_174
Otau_XM_003083892.2	Otau_19_175
Otau_XM_003083893.1	Otau_19_176
Otau_XM_003083894.2	Otau_19_177
Otau_XM_022984517.1	Otau_19_178
Otau_XM_022984523.1	Otau_19_179
Otau_XM_003083896.1	Otau_19_180
Otau_XM_003083897.1	Otau_19_181
Otau_XM_022984541.1	Otau_19_182
Otau_XM_003083900.2	Otau_19_183
Otau_XM_003083901.1	Otau_19_184
Otau_XM_022984551.1	Otau_19_185
Otau_XM_003083903.2	Otau_19_186
Otau_XM_003083904.2	Otau_19_187
Otau_XM_003083905.2	Otau_19_188
Otau_XM_003083906.1	Otau_19_189
Otau_XM_022984570.1	Otau_19_190
Otau_XM_003083908.1	Otau_19_191
Otau_XM_022984582.1	Otau_19_192
Otau_XM_022984585.1	Otau_19_193
Otau_XM_003083911.1	Otau_19_194
Otau_XM_003083912.2	Otau_19_195
Otau_XM_022984594.1	Otau_19_196
Otau_XM_022984600.1	Otau_19_197
Otau_XM_003083915.1	Otau_19_198
Otau_XM_003083916.2	Otau_19_199
Otau_XM_003083917.1	Otau_19_200
Otau_XM_022984624.1	Otau_19_201
Otau_XM_003083921.1	Otau_19_202
Otau_XM_003083922.2	Otau_19_203
Otau_XM_022984639.1	Otau_19_204
Otau_XM_003083923.1	Otau_19_205
Otau_XM_022984647.1	Otau_19_206
Otau_XM_022984653.1	Otau_19_207
Otau_XM_022984656.1	Otau_19_208
Otau_XM_003083927.1	Otau_19_209
Otau_XM_003083928.2	Otau_19_210
Otau_XM_022984670.1	Otau_19_211
Otau_XM_022984677.1	Otau_19_212
Otau_XM_003083933.1	Otau_19_213
Otau_XM_022984684.1	Otau_19_214
Otau_XM_022984690.1	Otau_19_215
Otau_XM_022984693.1	Otau_19_216
Otau_XM_022984700.1	Otau_19_217
Otau_XM_022984708.1	Otau_19_218
Otau_XM_022984715.1	Otau_19_219
Otau_XM_003083941.1	Otau_19_220
Otau_XM_003083942.1	Otau_19_221
Otau_XM_003083943.2	Otau_19_222
Otau_XM_003083944.1	Otau_19_223
Otau_XM_003083945.1	Otau_19_224
Otau_XM_003083946.1	Otau_19_225
Otau_XM_003083947.2	Otau_19_226
Otau_XM_003083950.1	Otau_19_227
Otau_XM_022984751.1	Otau_19_228
Otau_XM_022984754.1	Otau_19_229
Otau_XM_022984760.1	Otau_19_230
Otau_XM_022984764.1	Otau_19_231
Otau_XM_022984769.1	Otau_19_232
Otau_XM_003083958.2	Otau_19_233
Otau_XM_003083959.2	Otau_19_234
Otau_XM_003083960.2	Otau_19_235
Otau_XM_003083961.2	Otau_19_236
Otau_XM_003083962.1	Otau_19_237
Otau_XM_003083963.2	Otau_19_238
Otau_XM_003083964.1	Otau_19_239
Otau_XM_003083965.2	Otau_19_240
Otau_XM_022984813.1	Otau_19_241
Otau_XM_022984816.1	Otau_19_242
Otau_XM_003083968.2	Otau_19_243
Otau_XM_003083969.1	Otau_19_244
Otau_XM_003083970.2	Otau_19_245
Otau_XM_003083971.1	Otau_19_246
Otau_XM_003083972.1	Otau_19_247
Otau_XM_003083973.1	Otau_19_248
Otau_XM_022984847.1	Otau_19_249
Otau_XM_022984856.1	Otau_19_250
Otau_XM_022984860.1	Otau_19_251
Otau_XM_003083977.1	Otau_19_252
Otau_XM_003083978.2	Otau_19_253
Otau_XM_022984881.1	Otau_19_254
Otau_XM_022984888.1	Otau_19_255
Otau_XM_003083980.2	Otau_19_256
Otau_XM_003083981.2	Otau_19_257
Otau_XM_022984912.1	Otau_19_258
Otau_XM_003083983.1	Otau_19_259
Otau_XM_003083985.1	Otau_20_1
Otau_XM_022982712.1	Otau_20_2
Otau_XM_003083987.1	Otau_20_3
Otau_XM_003083988.1	Otau_20_4
Otau_XM_003083989.1	Otau_20_5
Otau_XM_003083990.1	Otau_20_6
Otau_XM_022982732.1	Otau_20_7
Otau_XM_022982737.1	Otau_20_8
Otau_XM_003083995.2	Otau_20_9
Otau_XM_003083996.2	Otau_20_10
Otau_XM_003083997.1	Otau_20_11
Otau_XM_003083998.2	Otau_20_12
Otau_XM_003084000.2	Otau_20_13
Otau_XM_022982761.1	Otau_20_14
Otau_XM_022982765.1	Otau_20_15
Otau_XM_003084003.1	Otau_20_16
Otau_XM_003084004.2	Otau_20_17
Otau_XM_003084006.1	Otau_20_18
Otau_XM_003084007.2	Otau_20_19
Otau_XM_022982792.1	Otau_20_20
Otau_XM_022982800.1	Otau_20_21
Otau_XM_022982806.1	Otau_20_22
Otau_XM_003084012.2	Otau_20_23
Otau_XM_022982817.1	Otau_20_24
Otau_XM_003084013.1	Otau_20_25
Otau_XM_022982827.1	Otau_20_26
Otau_XM_022982832.1	Otau_20_27
Otau_XM_003084016.2	Otau_20_28
Otau_XM_003084017.1	Otau_20_29
Otau_XM_022982849.1	Otau_20_30
Otau_XM_003084019.1	Otau_20_31
Otau_XM_003084020.1	Otau_20_32
Otau_XM_003084022.2	Otau_20_33
Otau_XM_022982868.1	Otau_20_34
Otau_XM_003084024.2	Otau_20_35
Otau_XM_003084025.1	Otau_20_36
Otau_XM_003084026.1	Otau_20_37
Otau_XM_003084027.1	Otau_20_38
Otau_XM_003084028.2	Otau_20_39
Otau_XM_003084029.1	Otau_20_40
Otau_XM_003084030.1	Otau_20_41
Otau_XM_003084031.1	Otau_20_42
Otau_XM_003084032.1	Otau_20_43
Otau_XM_022982911.1	Otau_20_44
Otau_XM_003084034.2	Otau_20_45
Otau_XM_003084035.1	Otau_20_46
Otau_XM_003084036.1	Otau_20_47
Otau_XM_022982923.1	Otau_20_48
Otau_XM_003084038.2	Otau_20_49
Otau_XM_003084039.2	Otau_20_50
Otau_XM_022982932.1	Otau_20_51
Otau_XM_003084041.2	Otau_20_52
Otau_XM_003084042.1	Otau_20_53
Otau_XM_022982946.1	Otau_20_54
Otau_XM_022982950.1	Otau_20_55
Otau_XM_022982953.1	Otau_20_56
Otau_XM_003084048.1	Otau_20_57
Otau_XM_022982961.1	Otau_20_58
Otau_XM_003084050.2	Otau_20_59
Otau_XM_022982969.1	Otau_20_60
Otau_XM_022982974.1	Otau_20_61
Otau_XM_003084052.2	Otau_20_62
Otau_XM_003084053.1	Otau_20_63
Otau_XM_003084054.1	Otau_20_64
Otau_XM_003084055.1	Otau_20_65
Otau_XM_022983003.1	Otau_20_66
Otau_XM_003084057.2	Otau_20_67
Otau_XM_022983012.1	Otau_20_68
Otau_XM_022983014.1	Otau_20_69
Otau_XM_022983020.1	Otau_20_70
Otau_XM_022983025.1	Otau_20_71
Otau_XM_022983031.1	Otau_20_72
Otau_XM_022983035.1	Otau_20_73
Otau_XM_022983037.1	Otau_20_74
Otau_XM_022983041.1	Otau_20_75
Otau_XM_022983048.1	Otau_20_76
Otau_XM_003084068.2	Otau_20_77
Otau_XM_003084069.2	Otau_20_78
Otau_XM_003084071.2	Otau_20_79
Otau_XM_003084072.2	Otau_20_80
Otau_XM_022983075.1	Otau_20_81
Otau_XM_003084074.1	Otau_20_82
Otau_XM_003084075.1	Otau_20_83
Otau_XM_003084076.2	Otau_20_84
Otau_XM_003084077.1	Otau_20_85
Otau_XM_003084078.1	Otau_20_86
Otau_XM_003084079.1	Otau_20_87
Otau_XM_022983101.1	Otau_20_88
Otau_XM_022983107.1	Otau_20_89
Otau_XM_003084081.1	Otau_20_90
Otau_XM_003084082.2	Otau_20_91
Otau_XM_022983118.1	Otau_20_92
Otau_XM_022983122.1	Otau_20_93
Otau_XM_003084085.2	Otau_20_94
Otau_XM_022983130.1	Otau_20_95
Otau_XM_022983136.1	Otau_20_96
Otau_XM_022983141.1	Otau_20_97
Otau_XM_003084088.2	Otau_20_98
Otau_XM_022983155.1	Otau_20_99
Otau_XM_003084090.2	Otau_20_100
Otau_XM_022983163.1	Otau_20_101
Otau_XM_003084092.1	Otau_20_102
Otau_XM_022983174.1	Otau_20_103
Otau_XM_003084095.1	Otau_20_104
Otau_XM_003084096.2	Otau_20_105
Otau_XM_003084097.2	Otau_20_106
Otau_XM_022983193.1	Otau_20_107
Otau_XM_003084099.1	Otau_20_108
Otau_XM_003084101.1	Otau_20_109
Otau_XM_003084102.1	Otau_20_110
Otau_XM_022983210.1	Otau_20_111
Otau_XM_022983214.1	Otau_20_112
Otau_XM_022983220.1	Otau_20_113
Otau_XM_022983225.1	Otau_20_114
Otau_XM_003084107.1	Otau_20_115
Otau_XM_003084108.1	Otau_20_116
Otau_XM_003084109.2	Otau_20_117
Otau_XM_003084110.1	Otau_20_118
Otau_XM_003084111.2	Otau_20_119
Otau_XM_003084112.1	Otau_20_120
Otau_XM_003084113.2	Otau_20_121
Otau_XM_022983265.1	Otau_20_122
Otau_XM_003084115.2	Otau_20_123
Otau_XM_003084117.2	Otau_20_124
Otau_XM_003084118.1	Otau_20_125
Otau_XM_003084119.1	Otau_20_126
Otau_XM_003084120.1	Otau_20_127
Otau_XM_022983292.1	Otau_20_128
Otau_XM_003084122.1	Otau_20_129
Otau_XM_003084123.2	Otau_20_130
Otau_XM_003084124.2	Otau_20_131
Otau_XM_022983312.1	Otau_20_132
Otau_XM_003084127.1	Otau_20_133
Otau_XM_022983323.1	Otau_20_134
Otau_XM_022983326.1	Otau_20_135
Otau_XM_003084130.1	Otau_20_136
Otau_XM_003084131.1	Otau_20_137
Otau_XM_003084132.2	Otau_20_138
Otau_XM_003084133.1	Otau_20_139
Otau_XM_003084134.2	Otau_20_140
Otau_XM_003084135.2	Otau_20_141
Otau_XM_003084136.1	Otau_20_142
Otau_XM_003084137.2	Otau_20_143
Otau_XM_022983363.1	Otau_20_144
Otau_XM_003084139.1	Otau_20_145
Otau_XM_003084140.2	Otau_20_146
Otau_XM_022983374.1	Otau_20_147
Otau_XM_022983382.1	Otau_20_148
Otau_XM_022983385.1	Otau_20_149
Otau_XM_022983389.1	Otau_20_150
Otau_XM_022983394.1	Otau_20_151
Otau_XM_003084145.2	Otau_20_152
Otau_XM_003084146.2	Otau_20_153
Otau_XM_022983411.1	Otau_20_154
Otau_XM_022983418.1	Otau_20_155
Otau_XM_022983423.1	Otau_20_156
Otau_XM_003084149.2	Otau_20_157
Otau_XM_022983432.1	Otau_20_158
Otau_XM_022983438.1	Otau_20_159
Otau_XM_003084151.2	Otau_20_160
Otau_XM_022983449.1	Otau_20_161
Otau_XM_003084153.2	Otau_20_162
Otau_XM_022983455.1	Otau_20_163
Otau_XM_003084154.2	Otau_20_164
Otau_XM_003084155.1	Otau_20_165
Otau_XM_022983468.1	Otau_20_166
Otau_XM_022983475.1	Otau_20_167
Otau_XM_022983479.1	Otau_20_168
Otau_XM_003084160.2	Otau_20_169
Otau_XM_022983487.1	Otau_20_170
Otau_XM_003084163.2	Otau_20_171
Otau_XM_003084164.1	Otau_20_172
Otau_XM_022983499.1	Otau_20_173
Otau_XM_003084166.2	Otau_20_174
Otau_XM_003084167.2	Otau_20_175
Otau_XM_022983521.1	Otau_20_176
Otau_XM_022983526.1	Otau_20_177
Otau_XM_022983530.1	Otau_20_178
Otau_XM_022983539.1	Otau_20_179
Otau_XM_022983542.1	Otau_20_180
Otau_XM_003084171.2	Otau_20_181
Otau_XM_022983552.1	Otau_20_182
Otau_XM_003084173.2	Otau_20_183
Otau_XM_022983564.1	Otau_20_184
Otau_XM_022983569.1	Otau_20_185
Otau_XM_022983575.1	Otau_20_186
Otau_XM_003084178.2	Otau_20_187
Otau_XM_003084179.2	Otau_20_188
Otau_XM_003084180.2	Otau_20_189
Otau_XM_022983592.1	Otau_20_190
Otau_XM_003084181.2	Otau_20_191
Otau_XM_003084182.2	Otau_20_192
Otau_XM_022983608.1	Otau_20_193
Otau_XM_022983614.1	Otau_20_194
Otau_XM_022983617.1	Otau_20_195
Otau_XM_022983622.1	Otau_20_196
Otau_XM_003084190.1	Otau_20_197
Otau_XM_022983637.1	Otau_20_198
Otau_XM_022983642.1	Otau_20_199
Otau_XM_003084193.1	Otau_20_200
Otau_XM_003084194.2	Otau_20_201
Otau_XM_022983656.1	Otau_20_202
Otau_XM_022983661.1	Otau_20_203
Otau_XM_022983667.1	Otau_20_204
Otau_XM_022983673.1	Otau_20_205
Otau_XM_022982347.1	Otau_21_1
Otau_XM_022982351.1	Otau_21_2
Otau_XM_022982360.1	Otau_21_3
Otau_XM_022982366.1	Otau_21_4
Otau_XM_022982371.1	Otau_21_5
Otau_XM_003084210.2	Otau_21_6
Otau_XM_003084211.1	Otau_21_7
Otau_XM_003084213.2	Otau_21_8
Otau_XM_022982396.1	Otau_21_9
Otau_XM_003084216.2	Otau_21_10
Otau_XM_003084217.1	Otau_21_11
Otau_XM_003084218.2	Otau_21_12
Otau_XM_003084219.1	Otau_21_13
Otau_XM_003084222.2	Otau_21_14
Otau_XM_022982423.1	Otau_21_15
Otau_XM_003084226.1	Otau_21_16
Otau_XM_003084227.2	Otau_21_17
Otau_XM_003084228.2	Otau_21_18
Otau_XM_003084229.2	Otau_21_19
Otau_XM_003084235.1	Otau_21_20
Otau_XM_003084236.1	Otau_21_21
Otau_XM_022982454.1	Otau_21_22
Otau_XM_003084237.2	Otau_21_23
Otau_XM_003084239.2	Otau_21_24
Otau_XM_022982472.1	Otau_21_25
Otau_XM_022982476.1	Otau_21_26
Otau_XM_022982479.1	Otau_21_27
Otau_XM_022982488.1	Otau_21_28
Otau_XM_022982490.1	Otau_21_29
Otau_XM_003084257.1	Otau_21_30
Otau_XM_003084259.2	Otau_21_31
Otau_XM_003084260.1	Otau_21_32
Otau_XM_003084261.2	Otau_21_33
Otau_XM_022982519.1	Otau_21_34
Otau_XM_022982523.1	Otau_21_35
Otau_XM_022982527.1	Otau_21_36
Otau_XM_003084264.1	Otau_21_37
Otau_XM_003084267.2	Otau_21_38
Otau_XM_003084268.1	Otau_21_39
Otau_XM_022982544.1	Otau_21_40
Otau_XM_003084270.1	Otau_21_41
Otau_XM_003084271.2	Otau_21_42
Otau_XM_022982557.1	Otau_21_43
Otau_XM_022982564.1	Otau_21_44
Otau_XM_022982571.1	Otau_21_45
Otau_XM_022982575.1	Otau_21_46
Otau_XM_022982578.1	Otau_21_47
Otau_XM_022982581.1	Otau_21_48
Otau_XM_022982589.1	Otau_21_49
Otau_XM_003084290.1	Otau_21_50
Otau_XM_022982595.1	Otau_21_51
Otau_XM_003084274.1	Otau_21_52
Otau_XM_003084276.2	Otau_21_53
Otau_XM_022982614.1	Otau_21_54
Otau_XM_022982619.1	Otau_21_55
Otau_XM_003084294.2	Otau_21_56
Otau_XM_022982629.1	Otau_21_57
Otau_XM_003084297.1	Otau_21_58
Otau_XM_003084298.2	Otau_21_59
Otau_XM_003084303.2	Otau_21_60
Otau_XM_003084304.1	Otau_21_61
Otau_XM_022982649.1	Otau_21_62
Otau_XM_022982654.1	Otau_21_63
