Spur_gene-ND1	Spur_1_1
Spur_XM_011681842.2	Spur_235_2039
Spur_XM_030973586.1	Spur_235_2040
Spur_XM_030973588.1	Spur_235_2041
Spur_XM_031000155.1	Spur_235_2042
Spur_XM_030972261.1	Spur_235_2043
Spur_XM_030972503.1	Spur_235_2044
Spur_XM_030973084.1	Spur_235_2045
Spur_XM_011667638.2	Spur_235_2046
Spur_XM_031000234.1	Spur_235_2047
Spur_XM_031000233.1	Spur_235_2048
Spur_XM_031000107.1	Spur_235_2049
Spur_XM_030972844.1	Spur_235_2050
Spur_XM_030973073.1	Spur_235_2051
Spur_XM_031000108.1	Spur_235_2052
Spur_XM_030972822.1	Spur_235_2053
Spur_XM_031000109.1	Spur_235_2054
Spur_XM_031000110.1	Spur_235_2055
Spur_XM_031000111.1	Spur_235_2056
Spur_XM_031000158.1	Spur_235_2057
Spur_XM_030973065.1	Spur_235_2058
Spur_XM_031000112.1	Spur_235_2059
Spur_XM_030972907.1	Spur_235_2060
Spur_XM_030972082.1	Spur_235_2061
Spur_XM_030972917.1	Spur_235_2062
Spur_XM_030972499.1	Spur_235_2063
Spur_XM_011681843.2	Spur_235_2064
Spur_XM_030972274.1	Spur_235_2065
Spur_XM_031000236.1	Spur_235_2066
Spur_XM_783215.5	Spur_235_2067
Spur_XM_031000221.1	Spur_235_2068
Spur_XM_003729004.3	Spur_235_2069
Spur_XM_030973224.1	Spur_235_2070
Spur_XM_031000282.1	Spur_235_2071
Spur_XM_031000281.1	Spur_235_2072
Spur_XM_031000113.1	Spur_235_2073
Spur_XM_778937.5	Spur_235_2074
Spur_XM_030973105.1	Spur_235_2075
Spur_XM_031000114.1	Spur_235_2076
Spur_XM_030972026.1	Spur_235_2077
Spur_XM_778758.4	Spur_235_2078
Spur_XM_031000116.1	Spur_235_2079
Spur_XM_031000161.1	Spur_235_2080
Spur_XM_030972866.1	Spur_235_2081
Spur_XM_031000117.1	Spur_235_2082
Spur_XM_775970.5	Spur_235_2083
Spur_XM_030973026.1	Spur_235_2084
Spur_XM_003731290.3	Spur_235_2085
Spur_XM_031000355.1	Spur_235_2086
Spur_XM_780643.5	Spur_235_2087
Spur_XM_031000388.1	Spur_235_2088
Spur_XM_030972891.1	Spur_235_2089
Spur_XM_030972887.1	Spur_235_2090
Spur_XM_011668377.2	Spur_235_2091
Spur_XM_791523.4	Spur_235_2092
Spur_XM_792508.4	Spur_235_2093
Spur_XM_011664418.2	Spur_235_2094
Spur_XM_003728471.3	Spur_235_2095
Spur_XM_003728472.3	Spur_235_2096
Spur_XM_001198957.4	Spur_235_2097
Spur_XM_031000516.1	Spur_235_2098
Spur_XM_003727741.3	Spur_236_1
Spur_XM_030973826.1	Spur_236_2
Spur_XM_030974876.1	Spur_236_3
Spur_XM_030974796.1	Spur_236_4
Spur_XM_776342.4	Spur_236_5
Spur_XM_030973902.1	Spur_236_6
Spur_XM_030973753.1	Spur_236_7
Spur_XM_780733.4	Spur_236_8
Spur_XM_778188.5	Spur_236_9
Spur_XM_011668986.2	Spur_236_10
Spur_XM_030973879.1	Spur_236_11
Spur_XM_777997.5	Spur_236_12
Spur_XM_011668970.2	Spur_236_13
Spur_XM_003724659.3	Spur_236_14
Spur_XM_011668987.2	Spur_236_15
Spur_NM_001124761.1	Spur_236_16
Spur_XM_030973758.1	Spur_236_17
Spur_XM_030974424.1	Spur_236_18
Spur_XM_030974425.1	Spur_236_19
Spur_XM_030974745.1	Spur_236_20
Spur_XM_030974124.1	Spur_236_21
Spur_XM_030974556.1	Spur_236_22
Spur_XM_030974606.1	Spur_236_23
Spur_XM_777645.5	Spur_236_24
Spur_XM_003724662.3	Spur_236_25
Spur_XM_030974160.1	Spur_236_26
Spur_XM_030974243.1	Spur_236_27
Spur_XM_030974248.1	Spur_236_28
Spur_XM_030974244.1	Spur_236_29
Spur_XM_030974816.1	Spur_236_30
Spur_XM_030973904.1	Spur_236_31
Spur_XM_030974668.1	Spur_236_32
Spur_XM_030975011.1	Spur_236_33
Spur_XM_030975010.1	Spur_236_34
Spur_XM_030973890.1	Spur_236_35
Spur_XM_030973892.1	Spur_236_36
Spur_XM_780515.5	Spur_236_37
Spur_XM_030974573.1	Spur_236_38
Spur_XM_003731361.3	Spur_236_39
Spur_XM_003730385.2	Spur_236_40
Spur_XM_030974925.1	Spur_236_41
Spur_XM_003730382.3	Spur_236_42
Spur_XM_030973927.1	Spur_236_43
Spur_XM_030974112.1	Spur_236_44
Spur_XM_011677958.2	Spur_236_45
Spur_XM_011675345.2	Spur_236_46
Spur_XM_030974163.1	Spur_236_47
Spur_XM_011680595.2	Spur_236_48
Spur_XM_030973881.1	Spur_236_49
Spur_XM_030973880.1	Spur_236_50
Spur_XM_003723250.3	Spur_236_51
Spur_XM_030974729.1	Spur_236_52
Spur_XM_030974576.1	Spur_236_53
Spur_XM_003723238.3	Spur_236_54
Spur_XM_030973917.1	Spur_236_55
Spur_XM_030974812.1	Spur_236_56
Spur_XM_030974885.1	Spur_236_57
Spur_XM_030973918.1	Spur_236_58
Spur_XM_030974817.1	Spur_236_59
Spur_XM_030973920.1	Spur_236_60
Spur_XM_030974118.1	Spur_236_61
Spur_XM_030974824.1	Spur_236_62
Spur_XM_786614.3	Spur_236_63
Spur_XM_792659.5	Spur_236_64
Spur_XM_011664656.2	Spur_236_65
Spur_XM_030974357.1	Spur_236_66
Spur_XM_011665179.2	Spur_236_67
Spur_XM_785867.5	Spur_236_68
Spur_XM_003723237.3	Spur_236_69
Spur_XM_030974662.1	Spur_236_70
Spur_XM_003731273.3	Spur_236_71
Spur_XM_003723236.3	Spur_236_72
Spur_XM_789091.5	Spur_236_73
Spur_XM_003723235.3	Spur_236_74
Spur_XM_011669811.2	Spur_236_75
Spur_XM_030974128.1	Spur_236_76
Spur_XM_030974755.1	Spur_236_77
Spur_XM_030975026.1	Spur_236_78
Spur_XM_030973932.1	Spur_236_79
Spur_XM_030974915.1	Spur_236_80
Spur_XM_030974909.1	Spur_236_81
Spur_XM_003724498.3	Spur_236_82
Spur_XM_030974654.1	Spur_236_83
Spur_XM_030974924.1	Spur_236_84
Spur_XM_030973933.1	Spur_236_85
Spur_XM_030973934.1	Spur_236_86
Spur_XM_782684.5	Spur_236_87
Spur_XM_030974094.1	Spur_236_88
Spur_XM_030974096.1	Spur_236_89
Spur_XM_792965.4	Spur_236_90
Spur_XM_003724506.3	Spur_236_91
Spur_XM_030974572.1	Spur_236_92
Spur_XM_011669908.2	Spur_236_93
Spur_XM_030974758.1	Spur_236_94
Spur_XM_782011.5	Spur_236_95
Spur_XM_003724500.3	Spur_236_96
Spur_XM_003724501.3	Spur_236_97
Spur_XM_030973995.1	Spur_236_98
Spur_XM_030973998.1	Spur_236_99
Spur_XM_011673271.2	Spur_236_100
Spur_XM_030974636.1	Spur_236_101
Spur_XM_001175505.4	Spur_236_102
Spur_XM_011662873.2	Spur_236_103
Spur_XM_030973677.1	Spur_236_104
Spur_XM_003728070.2	Spur_236_105
Spur_XM_011662527.2	Spur_236_106
Spur_XM_030973938.1	Spur_236_107
Spur_XM_030974276.1	Spur_236_108
Spur_XM_030973796.1	Spur_236_109
Spur_XM_030973939.1	Spur_236_110
Spur_XM_011662515.2	Spur_236_111
Spur_XM_030974880.1	Spur_236_112
Spur_XM_030974957.1	Spur_236_113
Spur_XM_030974306.1	Spur_236_114
Spur_XM_030974659.1	Spur_236_115
Spur_XM_030974658.1	Spur_236_116
Spur_XM_030974645.1	Spur_236_117
Spur_XM_030974674.1	Spur_236_118
Spur_XM_030974275.1	Spur_236_119
Spur_XM_030974831.1	Spur_236_120
Spur_XM_030974567.1	Spur_236_121
Spur_XM_011662868.2	Spur_236_122
Spur_XM_030974228.1	Spur_236_123
Spur_XM_030974994.1	Spur_236_124
Spur_XM_030973725.1	Spur_236_125
Spur_XM_030973925.1	Spur_236_126
Spur_XM_030974030.1	Spur_236_127
Spur_XM_030973943.1	Spur_236_128
Spur_XM_030974190.1	Spur_236_129
Spur_XM_030974302.1	Spur_236_130
Spur_XM_011680046.2	Spur_236_131
Spur_XM_001186137.4	Spur_236_132
Spur_XM_030973944.1	Spur_236_133
Spur_XM_003726814.3	Spur_236_134
Spur_XM_030973945.1	Spur_236_135
Spur_XM_011680044.2	Spur_236_136
Spur_XM_030975037.1	Spur_236_137
Spur_XM_011680042.2	Spur_236_138
Spur_XM_030974585.1	Spur_236_139
Spur_XM_793363.5	Spur_236_140
Spur_XM_030974762.1	Spur_236_141
Spur_XM_776365.5	Spur_236_142
Spur_XM_011685093.1	Spur_236_143
Spur_XM_776481.5	Spur_236_144
Spur_XM_030974385.1	Spur_236_145
Spur_XM_030974291.1	Spur_236_146
Spur_XM_030974669.1	Spur_236_147
Spur_NM_001098448.1	Spur_236_148
Spur_XM_030973946.1	Spur_236_149
Spur_XM_030974616.1	Spur_236_150
Spur_XM_030974714.1	Spur_236_151
Spur_XM_786852.5	Spur_236_152
Spur_XM_030975020.1	Spur_236_153
Spur_XM_030975025.1	Spur_236_154
Spur_XM_030974797.1	Spur_236_155
Spur_XM_001193721.2	Spur_236_156
Spur_XM_001193790.2	Spur_236_157
Spur_XM_001193876.1	Spur_236_158
Spur_XM_030974735.1	Spur_236_159
Spur_XM_030973763.1	Spur_236_160
Spur_XM_011683079.2	Spur_236_161
Spur_XM_030975004.1	Spur_236_162
Spur_XM_001194088.4	Spur_236_163
Spur_XM_003727337.3	Spur_236_164
Spur_XM_030974648.1	Spur_236_165
Spur_XM_011683069.2	Spur_236_166
Spur_XM_011685667.2	Spur_236_167
Spur_XM_030974829.1	Spur_236_168
Spur_XM_030973953.1	Spur_236_169
Spur_XM_011685664.2	Spur_236_170
Spur_XM_030974720.1	Spur_236_171
Spur_XM_030974237.1	Spur_236_172
Spur_XM_030974080.1	Spur_236_173
Spur_XM_030973958.1	Spur_236_174
Spur_XM_030973960.1	Spur_236_175
Spur_XM_011676963.2	Spur_236_176
Spur_XM_030973962.1	Spur_236_177
Spur_XM_030973751.1	Spur_236_178
Spur_XM_030973722.1	Spur_236_179
Spur_XM_011675360.2	Spur_236_180
Spur_XM_011675368.2	Spur_236_181
Spur_XM_011675361.2	Spur_236_182
Spur_XM_030974069.1	Spur_236_183
Spur_XM_030973821.1	Spur_236_184
Spur_XM_011669023.2	Spur_236_185
Spur_XM_030973983.1	Spur_236_186
Spur_XM_030973964.1	Spur_236_187
Spur_XM_030974053.1	Spur_236_188
Spur_XM_011672724.2	Spur_236_189
Spur_XM_030974627.1	Spur_236_190
Spur_XM_777127.5	Spur_236_191
Spur_XM_030973779.1	Spur_236_192
Spur_XM_030975034.1	Spur_236_193
Spur_XM_030973706.1	Spur_236_194
Spur_XM_030974656.1	Spur_236_195
Spur_XM_030973970.1	Spur_236_196
Spur_XM_777713.5	Spur_236_197
Spur_XM_030973921.1	Spur_236_198
Spur_XM_788072.4	Spur_236_199
Spur_XM_030973922.1	Spur_236_200
Spur_XM_003723225.1	Spur_236_201
Spur_XM_030973972.1	Spur_236_202
Spur_XM_011670274.1	Spur_236_203
Spur_XM_030973973.1	Spur_236_204
Spur_XM_783379.5	Spur_236_205
Spur_NM_214655.1	Spur_236_206
Spur_XM_030974647.1	Spur_236_207
Spur_XM_030974892.1	Spur_236_208
Spur_XM_030974342.1	Spur_236_209
Spur_XM_030974617.1	Spur_236_210
Spur_XM_030974618.1	Spur_236_211
Spur_XM_782309.5	Spur_236_212
Spur_XM_030974951.1	Spur_236_213
Spur_XM_030974952.1	Spur_236_214
Spur_XM_030974841.1	Spur_236_215
Spur_XM_030973974.1	Spur_236_216
Spur_XM_030973975.1	Spur_236_217
Spur_XM_030974968.1	Spur_236_218
Spur_XM_030973728.1	Spur_236_219
Spur_XM_030974219.1	Spur_236_220
Spur_XM_030974218.1	Spur_236_221
Spur_XM_030974065.1	Spur_236_222
Spur_XM_030973976.1	Spur_236_223
Spur_XM_030973910.1	Spur_236_224
Spur_XM_030973911.1	Spur_236_225
Spur_XM_030973913.1	Spur_236_226
Spur_XM_030974713.1	Spur_236_227
Spur_XM_030975035.1	Spur_236_228
Spur_XM_011680342.2	Spur_236_229
Spur_XM_030973977.1	Spur_236_230
Spur_XM_030974893.1	Spur_236_231
Spur_XM_030973979.1	Spur_236_232
Spur_XM_030974807.1	Spur_236_233
Spur_XM_030974806.1	Spur_236_234
Spur_XM_030974809.1	Spur_236_235
Spur_XM_030973661.1	Spur_236_236
Spur_NM_001079558.1	Spur_236_237
Spur_XM_030974808.1	Spur_236_238
Spur_XM_011666362.2	Spur_236_239
Spur_XM_030974685.1	Spur_236_240
Spur_XM_011676105.2	Spur_236_241
Spur_XM_030973748.1	Spur_236_242
Spur_XM_030973746.1	Spur_236_243
Spur_XM_030973882.1	Spur_236_244
Spur_XM_030974320.1	Spur_236_245
Spur_XM_030973981.1	Spur_236_246
Spur_XM_030973982.1	Spur_236_247
Spur_XM_030973774.1	Spur_236_248
Spur_XM_030973777.1	Spur_236_249
Spur_XM_030974777.1	Spur_236_250
Spur_NM_214548.1	Spur_236_251
Spur_NM_214547.1	Spur_236_252
Spur_XM_030974423.1	Spur_236_253
Spur_XM_011662106.2	Spur_236_254
Spur_XM_030974421.1	Spur_236_255
Spur_XM_030974821.1	Spur_236_256
Spur_XM_780115.4	Spur_236_257
Spur_XM_030974646.1	Spur_236_258
Spur_XM_030973984.1	Spur_236_259
Spur_XM_030973778.1	Spur_236_260
Spur_XM_011675654.2	Spur_236_261
Spur_XM_030974751.1	Spur_236_262
Spur_XM_030974752.1	Spur_236_263
Spur_XM_030973986.1	Spur_236_264
Spur_XM_030974663.1	Spur_236_265
Spur_XM_030974990.1	Spur_236_266
Spur_XM_030973988.1	Spur_236_267
Spur_XM_030973989.1	Spur_236_268
Spur_XM_003727686.3	Spur_236_269
Spur_XM_030974948.1	Spur_236_270
Spur_XM_795126.5	Spur_236_271
Spur_XM_030974836.1	Spur_236_272
Spur_XM_003730479.3	Spur_236_273
Spur_XM_030974584.1	Spur_236_274
Spur_XM_030973990.1	Spur_236_275
Spur_XM_030974309.1	Spur_236_276
Spur_XM_030974307.1	Spur_236_277
Spur_XM_030974842.1	Spur_236_278
Spur_XM_030973991.1	Spur_236_279
Spur_XM_777452.5	Spur_236_280
Spur_XM_030973885.1	Spur_236_281
Spur_XM_030974624.1	Spur_236_282
Spur_XM_030973993.1	Spur_236_283
Spur_XM_030974230.1	Spur_236_284
Spur_XM_011663323.2	Spur_236_285
Spur_XM_030974963.1	Spur_236_286
Spur_XM_030973817.1	Spur_236_287
Spur_XM_030973994.1	Spur_236_288
Spur_XM_003725859.3	Spur_236_289
Spur_XM_030974883.1	Spur_236_290
Spur_XM_782586.5	Spur_236_291
Spur_XM_003723962.3	Spur_236_292
Spur_XM_030974395.1	Spur_236_293
Spur_XM_030973999.1	Spur_236_294
Spur_XM_778583.5	Spur_236_295
Spur_XM_030974988.1	Spur_236_296
Spur_XM_782117.5	Spur_236_297
Spur_XM_030974386.1	Spur_236_298
Spur_XM_011670764.1	Spur_236_299
Spur_XM_011670761.2	Spur_236_300
Spur_XM_030974722.1	Spur_236_301
Spur_XM_779108.5	Spur_236_302
Spur_XM_030974941.1	Spur_236_303
Spur_XM_030974944.1	Spur_236_304
Spur_NM_001129815.1	Spur_236_305
Spur_XM_030974281.1	Spur_236_306
Spur_XM_030974282.1	Spur_236_307
Spur_XM_787308.5	Spur_236_308
Spur_XM_003725490.3	Spur_236_309
Spur_XM_030974001.1	Spur_236_310
Spur_XM_030974965.1	Spur_236_311
Spur_XM_030974967.1	Spur_236_312
Spur_XM_030974361.1	Spur_236_313
Spur_XM_030974555.1	Spur_236_314
Spur_XM_030974345.1	Spur_236_315
Spur_XM_791234.5	Spur_236_316
Spur_XM_784794.5	Spur_236_317
Spur_XM_030974847.1	Spur_236_318
Spur_XM_030974743.1	Spur_236_319
Spur_XM_030974610.1	Spur_236_320
Spur_XM_787639.5	Spur_236_321
Spur_XM_030973686.1	Spur_236_322
Spur_XM_030973687.1	Spur_236_323
Spur_XM_776816.5	Spur_236_324
Spur_XM_003727755.3	Spur_236_325
Spur_XM_003727754.3	Spur_236_326
Spur_XM_030974326.1	Spur_236_327
Spur_XM_011675204.2	Spur_236_328
Spur_XM_030974002.1	Spur_236_329
Spur_XM_011675207.2	Spur_236_330
Spur_XM_030974358.1	Spur_236_331
Spur_XM_030974359.1	Spur_236_332
Spur_XM_030974394.1	Spur_236_333
Spur_XM_003723678.3	Spur_236_334
Spur_XM_030974003.1	Spur_236_335
Spur_XM_030974187.1	Spur_236_336
Spur_XM_011675211.2	Spur_236_337
Spur_XM_030974393.1	Spur_236_338
Spur_XM_030974964.1	Spur_236_339
Spur_XM_030974004.1	Spur_236_340
Spur_XM_030974315.1	Spur_236_341
Spur_XM_030974746.1	Spur_236_342
Spur_XM_030974005.1	Spur_236_343
Spur_XM_030974271.1	Spur_236_344
Spur_XM_777363.5	Spur_236_345
Spur_XM_011682431.2	Spur_236_346
Spur_XM_030973801.1	Spur_236_347
Spur_XM_003726621.3	Spur_236_348
Spur_XM_030974676.1	Spur_236_349
Spur_XM_030974008.1	Spur_236_350
Spur_XM_030974009.1	Spur_236_351
Spur_XM_030973761.1	Spur_236_352
Spur_XM_030973762.1	Spur_236_353
Spur_XM_030974136.1	Spur_236_354
Spur_XM_030974012.1	Spur_236_355
Spur_XM_030973683.1	Spur_236_356
Spur_XM_030973716.1	Spur_236_357
Spur_XM_003730746.2	Spur_236_358
Spur_XM_030974017.1	Spur_236_359
Spur_XM_030974018.1	Spur_236_360
Spur_XM_030974257.1	Spur_236_361
Spur_XM_776089.5	Spur_236_362
Spur_XM_030973738.1	Spur_236_363
Spur_XM_030974411.1	Spur_236_364
Spur_XM_003726566.3	Spur_236_365
Spur_XM_030974129.1	Spur_236_366
Spur_XM_030974020.1	Spur_236_367
Spur_XM_011680115.2	Spur_236_368
Spur_XM_030975008.1	Spur_236_369
Spur_XM_003726565.3	Spur_236_370
Spur_XM_011679703.2	Spur_236_371
Spur_XM_011679700.2	Spur_236_372
Spur_XM_003729529.3	Spur_236_373
Spur_XM_785828.5	Spur_236_374
Spur_XM_030974323.1	Spur_236_375
Spur_XM_030973865.1	Spur_236_376
Spur_XM_030973869.1	Spur_236_377
Spur_NM_001123497.1	Spur_236_378
Spur_XM_030973870.1	Spur_236_379
Spur_XM_775702.4	Spur_236_380
Spur_XM_030974427.1	Spur_236_381
Spur_XM_784773.5	Spur_236_382
Spur_XM_003724650.3	Spur_236_383
Spur_XM_001185109.4	Spur_236_384
Spur_XM_011668297.2	Spur_236_385
Spur_XM_030975003.1	Spur_236_386
Spur_XM_030974021.1	Spur_236_387
Spur_XM_030974996.1	Spur_236_388
Spur_XM_030974022.1	Spur_236_389
Spur_XM_030974059.1	Spur_236_390
Spur_XM_030974742.1	Spur_236_391
Spur_XM_011663728.2	Spur_236_392
Spur_XM_003724159.3	Spur_236_393
Spur_XM_030974987.1	Spur_236_394
Spur_XM_011663730.2	Spur_236_395
Spur_XM_011677343.2	Spur_236_396
Spur_XM_030974850.1	Spur_236_397
Spur_XM_003728207.3	Spur_236_398
Spur_XM_001175790.4	Spur_236_399
Spur_XM_011663723.2	Spur_236_400
Spur_XM_791706.5	Spur_236_401
Spur_XM_030973942.1	Spur_236_402
Spur_XM_011663721.2	Spur_236_403
Spur_XM_779111.5	Spur_236_404
Spur_XM_030973852.1	Spur_236_405
Spur_XM_030973861.1	Spur_236_406
Spur_XM_030974087.1	Spur_236_407
Spur_XM_030974091.1	Spur_236_408
Spur_XM_001178525.4	Spur_236_409
Spur_XM_001178341.4	Spur_236_410
Spur_XM_001199380.4	Spur_236_411
Spur_XM_030973889.1	Spur_236_412
Spur_XM_030973948.1	Spur_236_413
Spur_XM_030974780.1	Spur_236_414
Spur_XM_011680450.2	Spur_236_415
Spur_XM_030974631.1	Spur_236_416
Spur_XM_030974982.1	Spur_236_417
Spur_XM_030974253.1	Spur_236_418
Spur_XM_030974025.1	Spur_236_419
Spur_XM_030974756.1	Spur_236_420
Spur_XM_030973888.1	Spur_236_421
Spur_XM_030973740.1	Spur_236_422
Spur_XM_030974035.1	Spur_236_423
Spur_XM_030974036.1	Spur_236_424
Spur_XM_030974236.1	Spur_236_425
Spur_XM_030975030.1	Spur_236_426
Spur_XM_011677061.2	Spur_236_427
Spur_XM_030974553.1	Spur_236_428
Spur_XM_030974934.1	Spur_236_429
Spur_XM_011677057.2	Spur_236_430
Spur_XM_778994.5	Spur_236_431
Spur_XM_003726226.3	Spur_236_432
Spur_XM_003726225.3	Spur_236_433
Spur_XM_001192106.4	Spur_236_434
Spur_XM_030974138.1	Spur_236_435
Spur_XM_778881.5	Spur_236_436
Spur_XM_030974135.1	Spur_236_437
Spur_XM_030973783.1	Spur_236_438
Spur_XM_030974854.1	Spur_236_439
Spur_XM_030974712.1	Spur_236_440
Spur_XM_030974038.1	Spur_236_441
Spur_XM_011674616.2	Spur_236_442
Spur_XM_011674615.2	Spur_236_443
Spur_XM_787110.5	Spur_236_444
Spur_XM_030974970.1	Spur_236_445
Spur_XM_011674622.1	Spur_236_446
Spur_XM_030974045.1	Spur_236_447
Spur_XM_030974971.1	Spur_236_448
Spur_XM_030974744.1	Spur_236_449
Spur_XM_030974046.1	Spur_236_450
Spur_XM_030974048.1	Spur_236_451
Spur_XM_030974049.1	Spur_236_452
Spur_XM_030974050.1	Spur_236_453
Spur_XM_030974884.1	Spur_236_454
Spur_XM_783763.5	Spur_236_455
Spur_XM_783746.5	Spur_236_456
Spur_XM_003723825.3	Spur_236_457
Spur_XM_785757.5	Spur_236_458
Spur_XM_030974844.1	Spur_236_459
Spur_XM_030973900.1	Spur_236_460
Spur_NM_214663.2	Spur_236_461
Spur_XM_030974321.1	Spur_236_462
Spur_XM_030974945.1	Spur_236_463
Spur_XM_003723830.3	Spur_236_464
Spur_XM_003723831.3	Spur_236_465
Spur_XM_030974365.1	Spur_236_466
Spur_XM_030974366.1	Spur_236_467
Spur_XM_783540.5	Spur_236_468
Spur_XM_003723832.3	Spur_236_469
Spur_XM_030974051.1	Spur_236_470
Spur_XM_030973698.1	Spur_236_471
Spur_XM_030974086.1	Spur_236_472
Spur_XM_003723836.3	Spur_236_473
Spur_NM_001098447.1	Spur_236_474
Spur_NM_214515.2	Spur_236_475
Spur_XM_011674330.2	Spur_236_476
Spur_XM_001201407.4	Spur_236_477
Spur_XM_030974775.1	Spur_236_478
Spur_XM_795695.5	Spur_236_479
Spur_XM_793320.5	Spur_236_480
Spur_NM_001130718.1	Spur_236_481
Spur_XM_011670510.2	Spur_236_482
Spur_XM_011665315.2	Spur_236_483
Spur_XM_030974343.1	Spur_236_484
Spur_XM_030973980.1	Spur_236_485
Spur_XM_011667818.2	Spur_236_486
Spur_XM_030974055.1	Spur_236_487
Spur_XM_030974764.1	Spur_236_488
Spur_XM_780274.5	Spur_236_489
Spur_XM_011667815.2	Spur_236_490
Spur_XM_030974908.1	Spur_236_491
Spur_XM_030974907.1	Spur_236_492
Spur_XM_030973794.1	Spur_236_493
Spur_XM_030974028.1	Spur_236_494
Spur_XM_030974976.1	Spur_236_495
Spur_XM_791870.5	Spur_236_496
Spur_XM_030974981.1	Spur_236_497
Spur_XM_030974980.1	Spur_236_498
Spur_XM_011671645.2	Spur_236_499
Spur_XM_030974250.1	Spur_236_500
Spur_XM_030974928.1	Spur_236_501
Spur_XM_030974242.1	Spur_236_502
Spur_XM_030974162.1	Spur_236_503
Spur_XM_030974288.1	Spur_236_504
Spur_XM_030973705.1	Spur_236_505
Spur_XM_030974120.1	Spur_236_506
Spur_XM_003729927.3	Spur_236_507
Spur_XM_030974789.1	Spur_236_508
Spur_XM_011665988.2	Spur_236_509
Spur_XM_003729925.3	Spur_236_510
Spur_XM_030974684.1	Spur_236_511
Spur_XM_030974810.1	Spur_236_512
Spur_XM_030974063.1	Spur_236_513
Spur_XM_030974865.1	Spur_236_514
Spur_XM_030974064.1	Spur_236_515
Spur_XM_030974819.1	Spur_236_516
Spur_XM_030974949.1	Spur_236_517
Spur_XM_011664403.2	Spur_236_518
Spur_XM_011664402.2	Spur_236_519
Spur_XM_003728539.3	Spur_236_520
Spur_XM_774943.5	Spur_236_521
Spur_XM_001190612.4	Spur_236_522
Spur_NM_001170818.2	Spur_236_523
Spur_NM_001170817.2	Spur_236_524
Spur_XM_030974433.1	Spur_236_525
Spur_XM_030974681.1	Spur_236_526
Spur_XM_030974434.1	Spur_236_527
Spur_XM_030974325.1	Spur_236_528
Spur_XM_003729935.2	Spur_236_529
Spur_XM_011667173.2	Spur_236_530
Spur_XM_781370.2	Spur_236_531
Spur_XM_030974436.1	Spur_236_532
Spur_XM_011667166.2	Spur_236_533
Spur_XM_030974437.1	Spur_236_534
Spur_XM_792433.4	Spur_236_535
Spur_XM_030974438.1	Spur_236_536
Spur_XM_030974439.1	Spur_236_537
Spur_XM_783238.5	Spur_236_538
Spur_XM_783487.4	Spur_236_539
Spur_XM_001181128.4	Spur_236_540
Spur_XM_030974770.1	Spur_236_541
Spur_XM_030974771.1	Spur_236_542
Spur_XM_011663756.2	Spur_236_543
Spur_XM_011663746.2	Spur_236_544
Spur_XM_790166.5	Spur_236_545
Spur_XM_030974956.1	Spur_236_546
Spur_XM_786635.5	Spur_236_547
Spur_XM_030974441.1	Spur_236_548
Spur_XM_791192.5	Spur_236_549
Spur_XM_030973816.1	Spur_236_550
Spur_XM_030974583.1	Spur_236_551
Spur_XM_030974442.1	Spur_236_552
Spur_XM_030974443.1	Spur_236_553
Spur_XM_030974176.1	Spur_236_554
Spur_XM_030974141.1	Spur_236_555
Spur_XM_030974140.1	Spur_236_556
Spur_XM_792547.5	Spur_236_557
Spur_XM_030974444.1	Spur_236_558
Spur_XM_030974750.1	Spur_236_559
Spur_XM_783219.5	Spur_236_560
Spur_XM_030974795.1	Spur_236_561
Spur_XM_030974208.1	Spur_236_562
Spur_XM_030974209.1	Spur_236_563
Spur_XM_030974199.1	Spur_236_564
Spur_XM_030974210.1	Spur_236_565
Spur_XM_011685824.2	Spur_236_566
Spur_XM_781868.5	Spur_236_567
Spur_XM_011685822.2	Spur_236_568
Spur_XM_030974364.1	Spur_236_569
Spur_XM_030974362.1	Spur_236_570
Spur_XM_030973875.1	Spur_236_571
Spur_XM_011685817.2	Spur_236_572
Spur_XM_011685816.2	Spur_236_573
Spur_XM_001198703.4	Spur_236_574
Spur_XM_030973901.1	Spur_236_575
Spur_XM_030975000.1	Spur_236_576
Spur_XM_030974872.1	Spur_236_577
Spur_XM_030974426.1	Spur_236_578
Spur_XM_030974634.1	Spur_236_579
Spur_XM_030974860.1	Spur_236_580
Spur_XM_030974875.1	Spur_236_581
Spur_XM_030974316.1	Spur_236_582
Spur_XM_030974445.1	Spur_236_583
Spur_XM_030974927.1	Spur_236_584
Spur_XM_011664717.2	Spur_236_585
Spur_NM_001079551.1	Spur_236_586
Spur_XM_030974664.1	Spur_236_587
Spur_XM_030974446.1	Spur_236_588
Spur_XM_011673373.2	Spur_236_589
Spur_XM_030974214.1	Spur_236_590
Spur_XM_003730657.3	Spur_236_591
Spur_XM_011675347.2	Spur_236_592
Spur_XM_030974739.1	Spur_236_593
Spur_XM_030974447.1	Spur_236_594
Spur_NM_001110246.1	Spur_236_595
Spur_XM_030974351.1	Spur_236_596
Spur_XM_030974554.1	Spur_236_597
Spur_XM_030973871.1	Spur_236_598
Spur_XM_030974448.1	Spur_236_599
Spur_XM_003724351.2	Spur_236_600
Spur_XM_030974450.1	Spur_236_601
Spur_XM_030973876.1	Spur_236_602
Spur_XM_030973968.1	Spur_236_603
Spur_XM_030973969.1	Spur_236_604
Spur_XM_030974451.1	Spur_236_605
Spur_XM_030974452.1	Spur_236_606
