Gracho_gnl_WGS_NBIV_mrna.BWQ96_00001	Gracho_1_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08294	Gracho_180_20
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08295	Gracho_180_21
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08296	Gracho_180_22
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08297	Gracho_180_23
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08298	Gracho_180_24
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08299	Gracho_180_25
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08300	Gracho_180_26
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08301	Gracho_180_27
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08302	Gracho_180_28
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08303	Gracho_180_29
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08304	Gracho_180_30
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08305	Gracho_180_31
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08306	Gracho_180_32
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08307	Gracho_180_33
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08308	Gracho_180_34
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08309	Gracho_181_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08310	Gracho_181_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08311	Gracho_181_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08312	Gracho_181_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08313	Gracho_181_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08314	Gracho_181_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08315	Gracho_181_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08316	Gracho_181_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08317	Gracho_181_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08318	Gracho_181_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08319	Gracho_181_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08320	Gracho_181_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08321	Gracho_181_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08322	Gracho_182_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08323	Gracho_182_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08324	Gracho_182_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08325	Gracho_182_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08326	Gracho_182_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08327	Gracho_182_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08328	Gracho_182_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08329	Gracho_182_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08330	Gracho_182_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08331	Gracho_182_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08332	Gracho_182_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08333	Gracho_182_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08334	Gracho_182_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08336	Gracho_183_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08337	Gracho_183_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08338	Gracho_183_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08339	Gracho_183_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08340	Gracho_183_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08341	Gracho_183_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08342	Gracho_183_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08343	Gracho_183_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08344	Gracho_183_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08345	Gracho_183_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08346	Gracho_183_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08347	Gracho_183_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08348	Gracho_183_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08349	Gracho_183_14
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08350	Gracho_183_15
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08351	Gracho_183_16
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08352	Gracho_184_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08353	Gracho_184_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08354	Gracho_184_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08355	Gracho_184_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08356	Gracho_184_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08357	Gracho_184_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08358	Gracho_184_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08359	Gracho_184_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08360	Gracho_184_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08361	Gracho_184_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08362	Gracho_184_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08363	Gracho_184_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08364	Gracho_184_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08365	Gracho_184_14
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08366	Gracho_184_15
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08367	Gracho_184_16
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08368	Gracho_184_17
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08369	Gracho_184_18
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08370	Gracho_184_19
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08371	Gracho_184_20
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08372	Gracho_184_21
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08373	Gracho_184_22
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08374	Gracho_184_23
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08375	Gracho_184_24
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08376	Gracho_184_25
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08377	Gracho_184_26
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08378	Gracho_185_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08379	Gracho_185_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08380	Gracho_185_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08381	Gracho_185_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08382	Gracho_186_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08383	Gracho_186_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08384	Gracho_186_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08385	Gracho_186_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08386	Gracho_186_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08387	Gracho_186_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08388	Gracho_186_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08389	Gracho_186_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08390	Gracho_186_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08391	Gracho_186_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08392	Gracho_186_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08393	Gracho_186_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08394	Gracho_186_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08395	Gracho_186_14
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08396	Gracho_186_15
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08397	Gracho_186_16
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08398	Gracho_187_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08399	Gracho_187_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08400	Gracho_187_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08401	Gracho_187_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08402	Gracho_187_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08403	Gracho_187_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08404	Gracho_187_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08405	Gracho_187_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08406	Gracho_187_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08407	Gracho_187_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08408	Gracho_187_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08409	Gracho_187_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08410	Gracho_187_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08411	Gracho_187_14
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08412	Gracho_187_15
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08413	Gracho_187_16
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08414	Gracho_187_17
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08416	Gracho_188_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08417	Gracho_188_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08418	Gracho_188_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08419	Gracho_188_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08420	Gracho_188_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08421	Gracho_188_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08422	Gracho_188_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08423	Gracho_189_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08424	Gracho_189_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08425	Gracho_189_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08426	Gracho_189_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08427	Gracho_189_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08428	Gracho_189_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08429	Gracho_189_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08430	Gracho_189_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08431	Gracho_189_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08432	Gracho_189_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08433	Gracho_189_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08434	Gracho_189_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08435	Gracho_190_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08436	Gracho_190_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08437	Gracho_190_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08438	Gracho_190_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08439	Gracho_190_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08440	Gracho_190_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08441	Gracho_190_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08442	Gracho_190_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08443	Gracho_191_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08444	Gracho_191_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08445	Gracho_191_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08446	Gracho_191_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08447	Gracho_191_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08448	Gracho_191_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08449	Gracho_191_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08450	Gracho_191_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08451	Gracho_191_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08452	Gracho_191_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08453	Gracho_191_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08454	Gracho_191_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08455	Gracho_192_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08456	Gracho_192_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08457	Gracho_192_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08458	Gracho_192_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08459	Gracho_192_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08460	Gracho_192_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08461	Gracho_192_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08462	Gracho_192_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08463	Gracho_192_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08464	Gracho_192_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08465	Gracho_192_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08466	Gracho_192_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08467	Gracho_192_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08468	Gracho_192_14
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08469	Gracho_192_15
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08470	Gracho_192_16
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08471	Gracho_192_17
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08472	Gracho_193_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08473	Gracho_193_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08474	Gracho_193_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08475	Gracho_193_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08476	Gracho_193_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08477	Gracho_193_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08478	Gracho_193_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08479	Gracho_193_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08480	Gracho_193_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08481	Gracho_193_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08482	Gracho_193_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08483	Gracho_193_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08484	Gracho_194_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08485	Gracho_194_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08486	Gracho_194_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08487	Gracho_194_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08488	Gracho_194_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08489	Gracho_195_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08490	Gracho_195_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08491	Gracho_195_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08492	Gracho_195_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08493	Gracho_195_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08494	Gracho_195_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08495	Gracho_195_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08496	Gracho_195_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08497	Gracho_195_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08498	Gracho_195_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08499	Gracho_195_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08500	Gracho_195_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08501	Gracho_195_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08502	Gracho_195_14
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08503	Gracho_195_15
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08504	Gracho_195_16
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08505	Gracho_195_17
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08506	Gracho_195_18
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08507	Gracho_195_19
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08508	Gracho_195_20
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08509	Gracho_195_21
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08510	Gracho_195_22
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08511	Gracho_196_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08512	Gracho_196_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08513	Gracho_196_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08514	Gracho_196_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08515	Gracho_196_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08516	Gracho_196_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08517	Gracho_196_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08518	Gracho_197_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08519	Gracho_197_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08520	Gracho_197_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08521	Gracho_197_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08522	Gracho_197_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08523	Gracho_197_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08524	Gracho_197_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08525	Gracho_197_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08526	Gracho_197_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08527	Gracho_197_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08528	Gracho_197_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08529	Gracho_197_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08530	Gracho_197_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08531	Gracho_197_14
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08532	Gracho_197_15
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08533	Gracho_197_16
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08534	Gracho_197_17
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08535	Gracho_197_18
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08536	Gracho_197_19
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08537	Gracho_197_20
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08538	Gracho_197_21
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08539	Gracho_197_22
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08540	Gracho_197_23
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08541	Gracho_197_24
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08542	Gracho_197_25
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08543	Gracho_197_26
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08544	Gracho_197_27
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08545	Gracho_197_28
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08546	Gracho_197_29
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08547	Gracho_197_30
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08548	Gracho_197_31
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08549	Gracho_197_32
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08551	Gracho_198_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08552	Gracho_198_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08553	Gracho_198_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08554	Gracho_198_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08555	Gracho_198_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08556	Gracho_198_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08557	Gracho_198_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08558	Gracho_198_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08559	Gracho_199_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08560	Gracho_199_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08561	Gracho_199_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08562	Gracho_199_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08563	Gracho_199_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08564	Gracho_199_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08565	Gracho_199_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08566	Gracho_199_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08568	Gracho_200_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08569	Gracho_200_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08570	Gracho_200_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08571	Gracho_200_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08572	Gracho_200_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08573	Gracho_200_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08574	Gracho_200_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08575	Gracho_201_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08576	Gracho_201_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08577	Gracho_201_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08578	Gracho_201_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08579	Gracho_201_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08580	Gracho_201_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08581	Gracho_201_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08582	Gracho_201_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08583	Gracho_201_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08584	Gracho_201_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08585	Gracho_201_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08586	Gracho_201_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08587	Gracho_201_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08588	Gracho_201_14
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08589	Gracho_201_15
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08590	Gracho_201_16
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08591	Gracho_202_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08592	Gracho_202_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08593	Gracho_202_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08594	Gracho_202_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08595	Gracho_202_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08596	Gracho_202_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08597	Gracho_202_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08598	Gracho_202_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08599	Gracho_202_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08600	Gracho_202_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08601	Gracho_202_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08602	Gracho_202_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08603	Gracho_202_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08604	Gracho_202_14
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08605	Gracho_202_15
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08606	Gracho_202_16
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08607	Gracho_202_17
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08608	Gracho_202_18
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08609	Gracho_202_19
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08610	Gracho_202_20
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08611	Gracho_203_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08612	Gracho_203_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08613	Gracho_203_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08614	Gracho_203_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08615	Gracho_203_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08616	Gracho_203_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08617	Gracho_203_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08618	Gracho_203_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08619	Gracho_203_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08620	Gracho_203_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08621	Gracho_204_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08622	Gracho_204_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08623	Gracho_204_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08624	Gracho_204_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08625	Gracho_204_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08626	Gracho_204_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08627	Gracho_204_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08628	Gracho_204_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08629	Gracho_204_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08630	Gracho_204_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08631	Gracho_204_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08632	Gracho_204_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08633	Gracho_204_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08634	Gracho_204_14
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08635	Gracho_204_15
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08636	Gracho_204_16
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08637	Gracho_204_17
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08638	Gracho_204_18
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08639	Gracho_204_19
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08640	Gracho_204_20
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08641	Gracho_204_21
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08642	Gracho_204_22
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08643	Gracho_204_23
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08644	Gracho_204_24
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08645	Gracho_204_25
Gracho_gnl_WGS_NBIV_mrna.BWQ96_08646	Gracho_204_26
