Spun_KND04265	Spun_1_1
Spun_KNC97263	Spun_16_228
Spun_KNC97264	Spun_16_229
Spun_KNC97265	Spun_16_230
Spun_KNC96822	Spun_17_1
Spun_KNC96823	Spun_17_2
Spun_KNC96824	Spun_17_3
Spun_KNC96825	Spun_17_4
Spun_KNC96826	Spun_17_5
Spun_KNC96827	Spun_17_6
Spun_KNC96828	Spun_17_7
Spun_KNC96829	Spun_17_8
Spun_KNC96830	Spun_17_9
Spun_KNC96831	Spun_17_10
Spun_KNC96832	Spun_17_11
Spun_KNC96833	Spun_17_12
Spun_KNC96834	Spun_17_13
Spun_KNC96835	Spun_17_14
Spun_KNC96836	Spun_17_15
Spun_KNC96837	Spun_17_16
Spun_KNC96838	Spun_17_17
Spun_KNC96839	Spun_17_18
Spun_KNC96840	Spun_17_19
Spun_KNC96841	Spun_17_20
Spun_KNC96842	Spun_17_21
Spun_KNC96843	Spun_17_22
Spun_KNC96844	Spun_17_23
Spun_KNC96845	Spun_17_24
Spun_KNC96846	Spun_17_25
Spun_KNC96847	Spun_17_26
Spun_KNC96848	Spun_17_27
Spun_KNC96849	Spun_17_28
Spun_KNC96850	Spun_17_29
Spun_KNC96851	Spun_17_30
Spun_KNC96852	Spun_17_31
Spun_KNC96853	Spun_17_32
Spun_KNC96854	Spun_17_33
Spun_KNC96855	Spun_17_34
Spun_KNC96856	Spun_17_35
Spun_KNC96857	Spun_17_36
Spun_KNC96858	Spun_17_37
Spun_KNC96859	Spun_17_38
Spun_KNC96860	Spun_17_39
Spun_KNC96861	Spun_17_40
Spun_KNC96862	Spun_17_41
Spun_KNC96863	Spun_17_42
Spun_KNC96864	Spun_17_43
Spun_KNC96865	Spun_17_44
Spun_KNC96866	Spun_17_45
Spun_KNC96867	Spun_17_46
Spun_KNC96868	Spun_17_47
Spun_KNC96869	Spun_17_48
Spun_KNC96870	Spun_17_49
Spun_KNC96871	Spun_17_50
Spun_KNC96873	Spun_17_51
Spun_KNC96874	Spun_17_52
Spun_KNC96875	Spun_17_53
Spun_KNC96876	Spun_17_54
Spun_KNC96877	Spun_17_55
Spun_KNC96878	Spun_17_56
Spun_KNC96879	Spun_17_57
Spun_KNC96880	Spun_17_58
Spun_KNC96881	Spun_17_59
Spun_KNC96882	Spun_17_60
Spun_KNC96883	Spun_17_61
Spun_KNC96884	Spun_17_62
Spun_KNC96885	Spun_17_63
Spun_KNC96886	Spun_17_64
Spun_KNC96887	Spun_17_65
Spun_KNC96889	Spun_17_66
Spun_KNC96890	Spun_17_67
Spun_KNC96891	Spun_17_68
Spun_KNC96892	Spun_17_69
Spun_KNC96893	Spun_17_70
Spun_KNC96894	Spun_17_71
Spun_KNC96895	Spun_17_72
Spun_KNC96896	Spun_17_73
Spun_KNC96897	Spun_17_74
Spun_KNC96898	Spun_17_75
Spun_KNC96899	Spun_17_76
Spun_KNC96900	Spun_17_77
Spun_KNC96901	Spun_17_78
Spun_KNC96902	Spun_17_79
Spun_KNC96903	Spun_17_80
Spun_KNC96904	Spun_17_81
Spun_KNC96905	Spun_17_82
Spun_KNC96906	Spun_17_83
Spun_KNC96907	Spun_17_84
Spun_KNC96908	Spun_17_85
Spun_KNC96909	Spun_17_86
Spun_KNC96910	Spun_17_87
Spun_KNC96911	Spun_17_88
Spun_KNC96912	Spun_17_89
Spun_KNC96913	Spun_17_90
Spun_KNC96914	Spun_17_91
Spun_KNC96915	Spun_17_92
Spun_KNC96916	Spun_17_93
Spun_KNC96917	Spun_17_94
Spun_KNC96919	Spun_17_95
Spun_KNC96920	Spun_17_96
Spun_KNC96921	Spun_17_97
Spun_KNC96922	Spun_17_98
Spun_KNC96923	Spun_17_99
Spun_KNC96924	Spun_17_100
Spun_KNC96925	Spun_17_101
Spun_KNC96926	Spun_17_102
Spun_KNC96927	Spun_17_103
Spun_KNC96928	Spun_17_104
Spun_KNC96929	Spun_17_105
Spun_KNC96930	Spun_17_106
Spun_KNC96931	Spun_17_107
Spun_KNC96932	Spun_17_108
Spun_KNC96933	Spun_17_109
Spun_KNC96934	Spun_17_110
Spun_KNC96936	Spun_17_111
Spun_KNC96937	Spun_17_112
Spun_KNC96938	Spun_17_113
Spun_KNC96939	Spun_17_114
Spun_KNC96940	Spun_17_115
Spun_KNC96941	Spun_17_116
Spun_KNC96942	Spun_17_117
Spun_KNC96943	Spun_17_118
Spun_KNC96944	Spun_17_119
Spun_KNC96947	Spun_17_120
Spun_KNC96948	Spun_17_121
Spun_KNC96949	Spun_17_122
Spun_KNC96950	Spun_17_123
Spun_KNC96951	Spun_17_124
Spun_KNC96952	Spun_17_125
Spun_KNC96953	Spun_17_126
Spun_KNC96954	Spun_17_127
Spun_KNC96955	Spun_17_128
Spun_KNC96956	Spun_17_129
Spun_KNC96957	Spun_17_130
Spun_KNC96958	Spun_17_131
Spun_KNC96959	Spun_17_132
Spun_KNC96960	Spun_17_133
Spun_KNC96961	Spun_17_134
Spun_KNC96962	Spun_17_135
Spun_KNC96963	Spun_17_136
Spun_KNC96964	Spun_17_137
Spun_KNC96965	Spun_17_138
Spun_KNC96966	Spun_17_139
Spun_KNC96967	Spun_17_140
Spun_KNC96968	Spun_17_141
Spun_KNC96969	Spun_17_142
Spun_KNC96970	Spun_17_143
Spun_KNC96971	Spun_17_144
Spun_KNC96973	Spun_17_145
Spun_KNC96974	Spun_17_146
Spun_KNC96975	Spun_17_147
Spun_KNC96976	Spun_17_148
Spun_KNC96977	Spun_17_149
Spun_KNC96978	Spun_17_150
Spun_KNC96979	Spun_17_151
Spun_KNC96980	Spun_17_152
Spun_KNC96981	Spun_17_153
Spun_KNC96982	Spun_17_154
Spun_KNC96983	Spun_17_155
Spun_KNC96984	Spun_17_156
Spun_KNC96985	Spun_17_157
Spun_KNC96986	Spun_17_158
Spun_KNC96987	Spun_17_159
Spun_KNC96988	Spun_17_160
Spun_KNC96989	Spun_17_161
Spun_KNC96990	Spun_17_162
Spun_KNC96991	Spun_17_163
Spun_KNC96992	Spun_17_164
Spun_KNC96993	Spun_17_165
Spun_KNC96994	Spun_17_166
Spun_KNC96995	Spun_17_167
Spun_KNC96996	Spun_17_168
Spun_KNC96997	Spun_17_169
Spun_KNC96998	Spun_17_170
Spun_KNC96999	Spun_17_171
Spun_KNC97000	Spun_17_172
Spun_KNC97001	Spun_17_173
Spun_KNC97002	Spun_17_174
Spun_KNC97003	Spun_17_175
Spun_KNC97004	Spun_17_176
Spun_KNC97005	Spun_17_177
Spun_KNC97006	Spun_17_178
Spun_KNC97007	Spun_17_179
Spun_KNC97008	Spun_17_180
Spun_KNC97009	Spun_17_181
Spun_KNC97010	Spun_17_182
Spun_KNC97011	Spun_17_183
Spun_KNC97012	Spun_17_184
Spun_KNC97013	Spun_17_185
Spun_KNC97014	Spun_17_186
Spun_KNC97015	Spun_17_187
Spun_KNC97016	Spun_17_188
Spun_KNC97017	Spun_17_189
Spun_KNC97018	Spun_17_190
Spun_KNC97020	Spun_17_191
Spun_KNC97021	Spun_17_192
Spun_KNC97022	Spun_17_193
Spun_KNC97023	Spun_17_194
Spun_KNC97024	Spun_17_195
Spun_KNC97025	Spun_17_196
Spun_KNC96626	Spun_18_1
Spun_KNC96627	Spun_18_2
Spun_KNC96628	Spun_18_3
Spun_KNC96629	Spun_18_4
Spun_KNC96630	Spun_18_5
Spun_KNC96631	Spun_18_6
Spun_KNC96632	Spun_18_7
Spun_KNC96634	Spun_18_8
Spun_KNC96635	Spun_18_9
Spun_KNC96636	Spun_18_10
Spun_KNC96637	Spun_18_11
Spun_KNC96638	Spun_18_12
Spun_KNC96639	Spun_18_13
Spun_KNC96640	Spun_18_14
Spun_KNC96641	Spun_18_15
Spun_KNC96642	Spun_18_16
Spun_KNC96643	Spun_18_17
Spun_KNC96644	Spun_18_18
Spun_KNC96645	Spun_18_19
Spun_KNC96646	Spun_18_20
Spun_KNC96647	Spun_18_21
Spun_KNC96648	Spun_18_22
Spun_KNC96649	Spun_18_23
Spun_KNC96650	Spun_18_24
Spun_KNC96651	Spun_18_25
Spun_KNC96652	Spun_18_26
Spun_KNC96653	Spun_18_27
Spun_KNC96654	Spun_18_28
Spun_KNC96655	Spun_18_29
Spun_KNC96656	Spun_18_30
Spun_KNC96657	Spun_18_31
Spun_KNC96658	Spun_18_32
Spun_KNC96659	Spun_18_33
Spun_KNC96660	Spun_18_34
Spun_KNC96661	Spun_18_35
Spun_KNC96662	Spun_18_36
Spun_KNC96663	Spun_18_37
Spun_KNC96664	Spun_18_38
Spun_KNC96665	Spun_18_39
Spun_KNC96666	Spun_18_40
Spun_KNC96667	Spun_18_41
Spun_KNC96668	Spun_18_42
Spun_KNC96669	Spun_18_43
Spun_KNC96670	Spun_18_44
Spun_KNC96671	Spun_18_45
Spun_KNC96672	Spun_18_46
Spun_KNC96673	Spun_18_47
Spun_KNC96674	Spun_18_48
Spun_KNC96675	Spun_18_49
Spun_KNC96676	Spun_18_50
Spun_KNC96677	Spun_18_51
Spun_KNC96678	Spun_18_52
Spun_KNC96679	Spun_18_53
Spun_KNC96680	Spun_18_54
Spun_KNC96681	Spun_18_55
Spun_KNC96682	Spun_18_56
Spun_KNC96683	Spun_18_57
Spun_KNC96684	Spun_18_58
Spun_KNC96685	Spun_18_59
Spun_KNC96686	Spun_18_60
Spun_KNC96687	Spun_18_61
Spun_KNC96688	Spun_18_62
Spun_KNC96689	Spun_18_63
Spun_KNC96690	Spun_18_64
Spun_KNC96691	Spun_18_65
Spun_KNC96693	Spun_18_66
Spun_KNC96694	Spun_18_67
Spun_KNC96695	Spun_18_68
Spun_KNC96696	Spun_18_69
Spun_KNC96697	Spun_18_70
Spun_KNC96698	Spun_18_71
Spun_KNC96700	Spun_18_72
Spun_KNC96701	Spun_18_73
Spun_KNC96702	Spun_18_74
Spun_KNC96703	Spun_18_75
Spun_KNC96704	Spun_18_76
Spun_KNC96705	Spun_18_77
Spun_KNC96706	Spun_18_78
Spun_KNC96707	Spun_18_79
Spun_KNC96708	Spun_18_80
Spun_KNC96709	Spun_18_81
Spun_KNC96710	Spun_18_82
Spun_KNC96711	Spun_18_83
Spun_KNC96712	Spun_18_84
Spun_KNC96713	Spun_18_85
Spun_KNC96714	Spun_18_86
Spun_KNC96715	Spun_18_87
Spun_KNC96716	Spun_18_88
Spun_KNC96718	Spun_18_89
Spun_KNC96719	Spun_18_90
Spun_KNC96720	Spun_18_91
Spun_KNC96721	Spun_18_92
Spun_KNC96722	Spun_18_93
Spun_KNC96723	Spun_18_94
Spun_KNC96724	Spun_18_95
Spun_KNC96725	Spun_18_96
Spun_KNC96726	Spun_18_97
Spun_KNC96727	Spun_18_98
Spun_KNC96728	Spun_18_99
Spun_KNC96729	Spun_18_100
Spun_KNC96730	Spun_18_101
Spun_KNC96731	Spun_18_102
Spun_KNC96732	Spun_18_103
Spun_KNC96733	Spun_18_104
Spun_KNC96735	Spun_18_105
Spun_KNC96736	Spun_18_106
Spun_KNC96737	Spun_18_107
Spun_KNC96738	Spun_18_108
Spun_KNC96739	Spun_18_109
Spun_KNC96740	Spun_18_110
Spun_KNC96741	Spun_18_111
Spun_KNC96742	Spun_18_112
Spun_KNC96743	Spun_18_113
Spun_KNC96744	Spun_18_114
Spun_KNC96745	Spun_18_115
Spun_KNC96746	Spun_18_116
Spun_KNC96747	Spun_18_117
Spun_KNC96748	Spun_18_118
Spun_KNC96749	Spun_18_119
Spun_KNC96750	Spun_18_120
Spun_KNC96751	Spun_18_121
Spun_KNC96752	Spun_18_122
Spun_KNC96754	Spun_18_123
Spun_KNC96755	Spun_18_124
Spun_KNC96756	Spun_18_125
Spun_KNC96757	Spun_18_126
Spun_KNC96758	Spun_18_127
Spun_KNC96759	Spun_18_128
Spun_KNC96760	Spun_18_129
Spun_KNC96761	Spun_18_130
Spun_KNC96762	Spun_18_131
Spun_KNC96763	Spun_18_132
Spun_KNC96764	Spun_18_133
Spun_KNC96765	Spun_18_134
Spun_KNC96766	Spun_18_135
Spun_KNC96767	Spun_18_136
Spun_KNC96768	Spun_18_137
Spun_KNC96769	Spun_18_138
Spun_KNC96770	Spun_18_139
Spun_KNC96771	Spun_18_140
Spun_KNC96772	Spun_18_141
Spun_KNC96773	Spun_18_142
Spun_KNC96774	Spun_18_143
Spun_KNC96775	Spun_18_144
Spun_KNC96776	Spun_18_145
Spun_KNC96777	Spun_18_146
Spun_KNC96778	Spun_18_147
Spun_KNC96779	Spun_18_148
Spun_KNC96781	Spun_18_149
Spun_KNC96783	Spun_18_150
Spun_KNC96784	Spun_18_151
Spun_KNC96785	Spun_18_152
Spun_KNC96786	Spun_18_153
Spun_KNC96787	Spun_18_154
Spun_KNC96788	Spun_18_155
Spun_KNC96789	Spun_18_156
Spun_KNC96790	Spun_18_157
Spun_KNC96791	Spun_18_158
Spun_KNC96793	Spun_18_159
Spun_KNC96794	Spun_18_160
Spun_KNC96795	Spun_18_161
Spun_KNC96796	Spun_18_162
Spun_KNC96798	Spun_18_163
Spun_KNC96799	Spun_18_164
Spun_KNC96800	Spun_18_165
Spun_KNC96802	Spun_18_166
Spun_KNC96803	Spun_18_167
Spun_KNC96804	Spun_18_168
Spun_KNC96805	Spun_18_169
Spun_KNC96806	Spun_18_170
Spun_KNC96807	Spun_18_171
Spun_KNC96808	Spun_18_172
Spun_KNC96809	Spun_18_173
Spun_KNC96810	Spun_18_174
Spun_KNC96811	Spun_18_175
Spun_KNC96812	Spun_18_176
Spun_KNC96813	Spun_18_177
Spun_KNC96814	Spun_18_178
Spun_KNC96815	Spun_18_179
Spun_KNC96816	Spun_18_180
Spun_KNC96817	Spun_18_181
Spun_KNC96818	Spun_18_182
Spun_KNC96819	Spun_18_183
Spun_KNC96820	Spun_18_184
Spun_KNC96821	Spun_18_185
Spun_KNC96431	Spun_19_1
Spun_KNC96432	Spun_19_2
Spun_KNC96433	Spun_19_3
Spun_KNC96434	Spun_19_4
Spun_KNC96435	Spun_19_5
Spun_KNC96436	Spun_19_6
Spun_KNC96437	Spun_19_7
Spun_KNC96438	Spun_19_8
Spun_KNC96439	Spun_19_9
Spun_KNC96440	Spun_19_10
Spun_KNC96441	Spun_19_11
Spun_KNC96442	Spun_19_12
Spun_KNC96443	Spun_19_13
Spun_KNC96444	Spun_19_14
Spun_KNC96445	Spun_19_15
Spun_KNC96446	Spun_19_16
Spun_KNC96447	Spun_19_17
Spun_KNC96448	Spun_19_18
Spun_KNC96449	Spun_19_19
Spun_KNC96450	Spun_19_20
Spun_KNC96451	Spun_19_21
Spun_KNC96452	Spun_19_22
Spun_KNC96453	Spun_19_23
Spun_KNC96454	Spun_19_24
Spun_KNC96455	Spun_19_25
Spun_KNC96456	Spun_19_26
Spun_KNC96457	Spun_19_27
Spun_KNC96458	Spun_19_28
Spun_KNC96459	Spun_19_29
Spun_KNC96460	Spun_19_30
Spun_KNC96461	Spun_19_31
Spun_KNC96462	Spun_19_32
Spun_KNC96463	Spun_19_33
Spun_KNC96465	Spun_19_34
Spun_KNC96466	Spun_19_35
Spun_KNC96467	Spun_19_36
Spun_KNC96468	Spun_19_37
Spun_KNC96469	Spun_19_38
Spun_KNC96470	Spun_19_39
Spun_KNC96471	Spun_19_40
Spun_KNC96472	Spun_19_41
Spun_KNC96473	Spun_19_42
Spun_KNC96475	Spun_19_43
Spun_KNC96476	Spun_19_44
Spun_KNC96477	Spun_19_45
Spun_KNC96478	Spun_19_46
Spun_KNC96479	Spun_19_47
Spun_KNC96480	Spun_19_48
Spun_KNC96481	Spun_19_49
Spun_KNC96482	Spun_19_50
Spun_KNC96483	Spun_19_51
Spun_KNC96484	Spun_19_52
Spun_KNC96485	Spun_19_53
Spun_KNC96486	Spun_19_54
Spun_KNC96487	Spun_19_55
Spun_KNC96489	Spun_19_56
Spun_KNC96490	Spun_19_57
Spun_KNC96491	Spun_19_58
Spun_KNC96492	Spun_19_59
Spun_KNC96493	Spun_19_60
Spun_KNC96494	Spun_19_61
Spun_KNC96495	Spun_19_62
Spun_KNC96496	Spun_19_63
Spun_KNC96498	Spun_19_64
Spun_KNC96499	Spun_19_65
Spun_KNC96500	Spun_19_66
Spun_KNC96501	Spun_19_67
Spun_KNC96502	Spun_19_68
Spun_KNC96503	Spun_19_69
Spun_KNC96504	Spun_19_70
Spun_KNC96505	Spun_19_71
Spun_KNC96506	Spun_19_72
Spun_KNC96507	Spun_19_73
Spun_KNC96508	Spun_19_74
Spun_KNC96509	Spun_19_75
Spun_KNC96510	Spun_19_76
Spun_KNC96511	Spun_19_77
Spun_KNC96512	Spun_19_78
Spun_KNC96513	Spun_19_79
Spun_KNC96514	Spun_19_80
Spun_KNC96515	Spun_19_81
Spun_KNC96516	Spun_19_82
Spun_KNC96518	Spun_19_83
Spun_KNC96519	Spun_19_84
Spun_KNC96520	Spun_19_85
Spun_KNC96521	Spun_19_86
Spun_KNC96522	Spun_19_87
Spun_KNC96523	Spun_19_88
Spun_KNC96524	Spun_19_89
Spun_KNC96525	Spun_19_90
Spun_KNC96526	Spun_19_91
Spun_KNC96527	Spun_19_92
Spun_KNC96528	Spun_19_93
Spun_KNC96529	Spun_19_94
Spun_KNC96530	Spun_19_95
Spun_KNC96531	Spun_19_96
Spun_KNC96532	Spun_19_97
Spun_KNC96533	Spun_19_98
Spun_KNC96534	Spun_19_99
Spun_KNC96535	Spun_19_100
Spun_KNC96536	Spun_19_101
Spun_KNC96537	Spun_19_102
Spun_KNC96538	Spun_19_103
Spun_KNC96539	Spun_19_104
Spun_KNC96540	Spun_19_105
Spun_KNC96541	Spun_19_106
Spun_KNC96542	Spun_19_107
Spun_KNC96543	Spun_19_108
Spun_KNC96544	Spun_19_109
Spun_KNC96545	Spun_19_110
Spun_KNC96546	Spun_19_111
Spun_KNC96547	Spun_19_112
Spun_KNC96548	Spun_19_113
Spun_KNC96549	Spun_19_114
Spun_KNC96550	Spun_19_115
Spun_KNC96551	Spun_19_116
Spun_KNC96552	Spun_19_117
Spun_KNC96554	Spun_19_118
Spun_KNC96555	Spun_19_119
Spun_KNC96556	Spun_19_120
Spun_KNC96557	Spun_19_121
Spun_KNC96558	Spun_19_122
Spun_KNC96559	Spun_19_123
Spun_KNC96560	Spun_19_124
Spun_KNC96561	Spun_19_125
Spun_KNC96562	Spun_19_126
Spun_KNC96563	Spun_19_127
Spun_KNC96564	Spun_19_128
Spun_KNC96565	Spun_19_129
Spun_KNC96566	Spun_19_130
Spun_KNC96567	Spun_19_131
Spun_KNC96568	Spun_19_132
Spun_KNC96569	Spun_19_133
Spun_KNC96570	Spun_19_134
Spun_KNC96571	Spun_19_135
Spun_KNC96572	Spun_19_136
Spun_KNC96573	Spun_19_137
Spun_KNC96575	Spun_19_138
Spun_KNC96576	Spun_19_139
Spun_KNC96577	Spun_19_140
Spun_KNC96578	Spun_19_141
Spun_KNC96580	Spun_19_142
Spun_KNC96581	Spun_19_143
Spun_KNC96582	Spun_19_144
Spun_KNC96583	Spun_19_145
Spun_KNC96584	Spun_19_146
Spun_KNC96585	Spun_19_147
Spun_KNC96586	Spun_19_148
Spun_KNC96587	Spun_19_149
Spun_KNC96588	Spun_19_150
Spun_KNC96589	Spun_19_151
Spun_KNC96590	Spun_19_152
Spun_KNC96591	Spun_19_153
Spun_KNC96592	Spun_19_154
Spun_KNC96593	Spun_19_155
Spun_KNC96594	Spun_19_156
Spun_KNC96595	Spun_19_157
Spun_KNC96596	Spun_19_158
Spun_KNC96597	Spun_19_159
Spun_KNC96598	Spun_19_160
Spun_KNC96599	Spun_19_161
Spun_KNC96600	Spun_19_162
Spun_KNC96601	Spun_19_163
Spun_KNC96602	Spun_19_164
Spun_KNC96603	Spun_19_165
Spun_KNC96604	Spun_19_166
Spun_KNC96605	Spun_19_167
Spun_KNC96606	Spun_19_168
Spun_KNC96608	Spun_19_169
Spun_KNC96609	Spun_19_170
Spun_KNC96610	Spun_19_171
Spun_KNC96611	Spun_19_172
Spun_KNC96612	Spun_19_173
Spun_KNC96613	Spun_19_174
Spun_KNC96615	Spun_19_175
Spun_KNC96616	Spun_19_176
Spun_KNC96617	Spun_19_177
Spun_KNC96618	Spun_19_178
Spun_KNC96619	Spun_19_179
Spun_KNC96620	Spun_19_180
Spun_KNC96621	Spun_19_181
Spun_KNC96622	Spun_19_182
Spun_KNC96623	Spun_19_183
Spun_KNC96624	Spun_19_184
Spun_KNC96625	Spun_19_185
Spun_KNC96300	Spun_20_1
Spun_KNC96301	Spun_20_2
Spun_KNC96303	Spun_20_3
Spun_KNC96304	Spun_20_4
Spun_KNC96305	Spun_20_5
Spun_KNC96306	Spun_20_6
Spun_KNC96307	Spun_20_7
Spun_KNC96308	Spun_20_8
Spun_KNC96309	Spun_20_9
Spun_KNC96311	Spun_20_10
Spun_KNC96312	Spun_20_11
Spun_KNC96313	Spun_20_12
Spun_KNC96314	Spun_20_13
Spun_KNC96315	Spun_20_14
Spun_KNC96316	Spun_20_15
Spun_KNC96317	Spun_20_16
Spun_KNC96318	Spun_20_17
Spun_KNC96319	Spun_20_18
Spun_KNC96320	Spun_20_19
Spun_KNC96321	Spun_20_20
Spun_KNC96322	Spun_20_21
Spun_KNC96323	Spun_20_22
Spun_KNC96325	Spun_20_23
Spun_KNC96328	Spun_20_24
Spun_KNC96326	Spun_20_25
Spun_KNC96329	Spun_20_26
Spun_KNC96330	Spun_20_27
Spun_KNC96331	Spun_20_28
Spun_KNC96332	Spun_20_29
Spun_KNC96333	Spun_20_30
Spun_KNC96334	Spun_20_31
Spun_KNC96335	Spun_20_32
Spun_KNC96336	Spun_20_33
Spun_KNC96337	Spun_20_34
Spun_KNC96338	Spun_20_35
Spun_KNC96339	Spun_20_36
Spun_KNC96340	Spun_20_37
Spun_KNC96341	Spun_20_38
Spun_KNC96342	Spun_20_39
Spun_KNC96343	Spun_20_40
Spun_KNC96344	Spun_20_41
Spun_KNC96345	Spun_20_42
Spun_KNC96346	Spun_20_43
Spun_KNC96347	Spun_20_44
Spun_KNC96348	Spun_20_45
Spun_KNC96349	Spun_20_46
Spun_KNC96350	Spun_20_47
Spun_KNC96351	Spun_20_48
Spun_KNC96352	Spun_20_49
Spun_KNC96353	Spun_20_50
Spun_KNC96354	Spun_20_51
Spun_KNC96355	Spun_20_52
Spun_KNC96356	Spun_20_53
Spun_KNC96357	Spun_20_54
Spun_KNC96358	Spun_20_55
Spun_KNC96359	Spun_20_56
Spun_KNC96360	Spun_20_57
Spun_KNC96361	Spun_20_58
Spun_KNC96362	Spun_20_59
Spun_KNC96363	Spun_20_60
Spun_KNC96364	Spun_20_61
Spun_KNC96365	Spun_20_62
Spun_KNC96366	Spun_20_63
Spun_KNC96367	Spun_20_64
Spun_KNC96368	Spun_20_65
Spun_KNC96369	Spun_20_66
Spun_KNC96370	Spun_20_67
Spun_KNC96372	Spun_20_68
Spun_KNC96373	Spun_20_69
Spun_KNC96374	Spun_20_70
Spun_KNC96375	Spun_20_71
Spun_KNC96376	Spun_20_72
Spun_KNC96377	Spun_20_73
Spun_KNC96378	Spun_20_74
Spun_KNC96379	Spun_20_75
Spun_KNC96380	Spun_20_76
Spun_KNC96381	Spun_20_77
Spun_KNC96382	Spun_20_78
Spun_KNC96383	Spun_20_79
Spun_KNC96384	Spun_20_80
Spun_KNC96385	Spun_20_81
Spun_KNC96386	Spun_20_82
Spun_KNC96387	Spun_20_83
Spun_KNC96388	Spun_20_84
Spun_KNC96389	Spun_20_85
Spun_KNC96390	Spun_20_86
Spun_KNC96391	Spun_20_87
Spun_KNC96392	Spun_20_88
Spun_KNC96393	Spun_20_89
Spun_KNC96394	Spun_20_90
Spun_KNC96395	Spun_20_91
Spun_KNC96396	Spun_20_92
Spun_KNC96397	Spun_20_93
Spun_KNC96398	Spun_20_94
Spun_KNC96399	Spun_20_95
Spun_KNC96400	Spun_20_96
Spun_KNC96401	Spun_20_97
Spun_KNC96402	Spun_20_98
Spun_KNC96403	Spun_20_99
Spun_KNC96404	Spun_20_100
Spun_KNC96405	Spun_20_101
Spun_KNC96406	Spun_20_102
Spun_KNC96407	Spun_20_103
Spun_KNC96408	Spun_20_104
Spun_KNC96409	Spun_20_105
Spun_KNC96410	Spun_20_106
Spun_KNC96411	Spun_20_107
Spun_KNC96412	Spun_20_108
Spun_KNC96413	Spun_20_109
Spun_KNC96414	Spun_20_110
Spun_KNC96415	Spun_20_111
Spun_KNC96416	Spun_20_112
Spun_KNC96417	Spun_20_113
Spun_KNC96419	Spun_20_114
Spun_KNC96420	Spun_20_115
Spun_KNC96421	Spun_20_116
Spun_KNC96422	Spun_20_117
Spun_KNC96424	Spun_20_118
Spun_KNC96425	Spun_20_119
Spun_KNC96426	Spun_20_120
Spun_KNC96427	Spun_20_121
Spun_KNC96428	Spun_20_122
Spun_KNC96429	Spun_20_123
Spun_KNC96430	Spun_20_124
Spun_KNC96174	Spun_21_1
Spun_KNC96175	Spun_21_2
Spun_KNC96176	Spun_21_3
Spun_KNC96177	Spun_21_4
Spun_KNC96178	Spun_21_5
Spun_KNC96179	Spun_21_6
Spun_KNC96180	Spun_21_7
Spun_KNC96181	Spun_21_8
Spun_KNC96182	Spun_21_9
Spun_KNC96183	Spun_21_10
Spun_KNC96184	Spun_21_11
Spun_KNC96185	Spun_21_12
Spun_KNC96186	Spun_21_13
Spun_KNC96187	Spun_21_14
Spun_KNC96188	Spun_21_15
Spun_KNC96190	Spun_21_16
Spun_KNC96191	Spun_21_17
Spun_KNC96192	Spun_21_18
Spun_KNC96193	Spun_21_19
Spun_KNC96194	Spun_21_20
Spun_KNC96195	Spun_21_21
Spun_KNC96196	Spun_21_22
Spun_KNC96197	Spun_21_23
Spun_KNC96198	Spun_21_24
Spun_KNC96199	Spun_21_25
Spun_KNC96200	Spun_21_26
Spun_KNC96201	Spun_21_27
Spun_KNC96202	Spun_21_28
Spun_KNC96204	Spun_21_29
Spun_KNC96205	Spun_21_30
Spun_KNC96206	Spun_21_31
Spun_KNC96207	Spun_21_32
Spun_KNC96208	Spun_21_33
Spun_KNC96209	Spun_21_34
Spun_KNC96210	Spun_21_35
Spun_KNC96211	Spun_21_36
Spun_KNC96212	Spun_21_37
Spun_KNC96213	Spun_21_38
Spun_KNC96214	Spun_21_39
Spun_KNC96215	Spun_21_40
Spun_KNC96216	Spun_21_41
Spun_KNC96217	Spun_21_42
Spun_KNC96218	Spun_21_43
Spun_KNC96219	Spun_21_44
Spun_KNC96220	Spun_21_45
Spun_KNC96221	Spun_21_46
Spun_KNC96222	Spun_21_47
Spun_KNC96223	Spun_21_48
Spun_KNC96224	Spun_21_49
Spun_KNC96225	Spun_21_50
Spun_KNC96226	Spun_21_51
Spun_KNC96227	Spun_21_52
Spun_KNC96228	Spun_21_53
Spun_KNC96229	Spun_21_54
Spun_KNC96230	Spun_21_55
Spun_KNC96231	Spun_21_56
Spun_KNC96232	Spun_21_57
Spun_KNC96233	Spun_21_58
Spun_KNC96234	Spun_21_59
Spun_KNC96235	Spun_21_60
Spun_KNC96236	Spun_21_61
Spun_KNC96237	Spun_21_62
Spun_KNC96238	Spun_21_63
Spun_KNC96239	Spun_21_64
Spun_KNC96240	Spun_21_65
Spun_KNC96241	Spun_21_66
Spun_KNC96242	Spun_21_67
Spun_KNC96243	Spun_21_68
Spun_KNC96244	Spun_21_69
Spun_KNC96245	Spun_21_70
Spun_KNC96246	Spun_21_71
Spun_KNC96247	Spun_21_72
Spun_KNC96248	Spun_21_73
Spun_KNC96249	Spun_21_74
Spun_KNC96250	Spun_21_75
Spun_KNC96251	Spun_21_76
Spun_KNC96252	Spun_21_77
Spun_KNC96253	Spun_21_78
Spun_KNC96254	Spun_21_79
Spun_KNC96255	Spun_21_80
Spun_KNC96256	Spun_21_81
Spun_KNC96257	Spun_21_82
Spun_KNC96258	Spun_21_83
