Phoaus_g1.t1	Phoaus_1_1
Phoaus_g16310.t1	Phoaus_1810_6
Phoaus_g16311.t1	Phoaus_1810_7
Phoaus_g16312.t1	Phoaus_1810_8
Phoaus_g16313.t1	Phoaus_1810_9
Phoaus_g16314.t1	Phoaus_1811_1
Phoaus_g16315.t1	Phoaus_1811_2
Phoaus_g16316.t1	Phoaus_1811_3
Phoaus_g16317.t1	Phoaus_1811_4
Phoaus_g16318.t1	Phoaus_1811_5
Phoaus_g16319.t1	Phoaus_1811_6
Phoaus_g16320.t1	Phoaus_1811_7
Phoaus_g16321.t1	Phoaus_1811_8
Phoaus_g16322.t1	Phoaus_1811_9
Phoaus_g16323.t1	Phoaus_1811_10
Phoaus_g16324.t1	Phoaus_1811_11
Phoaus_g16325.t1	Phoaus_1811_12
Phoaus_g16326.t1	Phoaus_1811_13
Phoaus_g16327.t1	Phoaus_1811_14
Phoaus_g16328.t1	Phoaus_1811_15
Phoaus_g16329.t1	Phoaus_1811_16
Phoaus_g16330.t1	Phoaus_1811_17
Phoaus_g16331.t1	Phoaus_1811_18
Phoaus_g16332.t1	Phoaus_1811_19
Phoaus_g16333.t1	Phoaus_1811_20
Phoaus_g16334.t1	Phoaus_1811_21
Phoaus_g4151.t1	Phoaus_1812_1
Phoaus_g4152.t1	Phoaus_1812_2
Phoaus_g4153.t1	Phoaus_1812_3
Phoaus_g4154.t1	Phoaus_1812_4
Phoaus_g4155.t1	Phoaus_1812_5
Phoaus_g4156.t1	Phoaus_1812_6
Phoaus_g4157.t1	Phoaus_1812_7
Phoaus_g4158.t1	Phoaus_1812_8
Phoaus_g4159.t1	Phoaus_1812_9
Phoaus_g4160.t1	Phoaus_1812_10
Phoaus_g4161.t1	Phoaus_1812_11
Phoaus_g4162.t1	Phoaus_1812_12
Phoaus_g4163.t1	Phoaus_1812_13
Phoaus_g4164.t1	Phoaus_1812_14
Phoaus_g4165.t1	Phoaus_1812_15
Phoaus_g4166.t1	Phoaus_1812_16
Phoaus_g4167.t1	Phoaus_1812_17
Phoaus_g4168.t1	Phoaus_1812_18
Phoaus_g4169.t1	Phoaus_1812_19
Phoaus_g4170.t1	Phoaus_1812_20
Phoaus_g4171.t1	Phoaus_1812_21
Phoaus_g4172.t1	Phoaus_1812_22
Phoaus_g4173.t1	Phoaus_1812_23
Phoaus_g4174.t1	Phoaus_1812_24
Phoaus_g4175.t1	Phoaus_1812_25
Phoaus_g4176.t1	Phoaus_1812_26
Phoaus_g4177.t1	Phoaus_1812_27
Phoaus_g4178.t1	Phoaus_1812_28
Phoaus_g4179.t1	Phoaus_1812_29
Phoaus_g4180.t1	Phoaus_1812_30
Phoaus_g4181.t1	Phoaus_1812_31
Phoaus_g4182.t1	Phoaus_1812_32
Phoaus_g4183.t1	Phoaus_1812_33
Phoaus_g4184.t1	Phoaus_1812_34
Phoaus_g4185.t1	Phoaus_1812_35
Phoaus_g4186.t1	Phoaus_1812_36
Phoaus_g4187.t1	Phoaus_1812_37
Phoaus_g4188.t1	Phoaus_1812_38
Phoaus_g4189.t1	Phoaus_1812_39
Phoaus_g4190.t1	Phoaus_1812_40
Phoaus_g4191.t1	Phoaus_1812_41
Phoaus_g4192.t1	Phoaus_1812_42
Phoaus_g4193.t1	Phoaus_1812_43
Phoaus_g4194.t1	Phoaus_1812_44
Phoaus_g4195.t1	Phoaus_1812_45
Phoaus_g4196.t1	Phoaus_1812_46
Phoaus_g4197.t1	Phoaus_1812_47
Phoaus_g4198.t1	Phoaus_1812_48
Phoaus_g4199.t1	Phoaus_1812_49
Phoaus_g4200.t1	Phoaus_1812_50
Phoaus_g4201.t1	Phoaus_1812_51
Phoaus_g16335.t1	Phoaus_1813_1
Phoaus_g16336.t1	Phoaus_1813_2
Phoaus_g16337.t1	Phoaus_1813_3
Phoaus_g16338.t1	Phoaus_1813_4
Phoaus_g16339.t1	Phoaus_1813_5
Phoaus_g16340.t1	Phoaus_1813_6
Phoaus_g16341.t1	Phoaus_1813_7
Phoaus_g16342.t1	Phoaus_1813_8
Phoaus_g16343.t1	Phoaus_1813_9
Phoaus_g16344.t1	Phoaus_1814_1
Phoaus_g16345.t1	Phoaus_1814_2
Phoaus_g16346.t1	Phoaus_1814_3
Phoaus_g16347.t1	Phoaus_1814_4
Phoaus_g16348.t1	Phoaus_1814_5
Phoaus_g16349.t1	Phoaus_1814_6
Phoaus_g16350.t1	Phoaus_1814_7
Phoaus_g16351.t1	Phoaus_1814_8
Phoaus_g16352.t1	Phoaus_1814_9
Phoaus_g16353.t1	Phoaus_1814_10
Phoaus_g16354.t1	Phoaus_1814_11
Phoaus_g16355.t1	Phoaus_1814_12
Phoaus_g16356.t1	Phoaus_1814_13
Phoaus_g16357.t1	Phoaus_1815_1
Phoaus_g16358.t1	Phoaus_1815_2
Phoaus_g16359.t1	Phoaus_1815_3
Phoaus_g16360.t1	Phoaus_1815_4
Phoaus_g16361.t1	Phoaus_1815_5
Phoaus_g16362.t1	Phoaus_1815_6
Phoaus_g16363.t1	Phoaus_1815_7
Phoaus_g16364.t1	Phoaus_1815_8
Phoaus_g16365.t1	Phoaus_1815_9
Phoaus_g16366.t1	Phoaus_1815_10
Phoaus_g16367.t1	Phoaus_1815_11
Phoaus_g16368.t1	Phoaus_1816_1
Phoaus_g16369.t1	Phoaus_1816_2
Phoaus_g16370.t1	Phoaus_1816_3
Phoaus_g16371.t1	Phoaus_1816_4
Phoaus_g16372.t1	Phoaus_1816_5
Phoaus_g16373.t1	Phoaus_1816_6
Phoaus_g16374.t1	Phoaus_1816_7
Phoaus_g16375.t1	Phoaus_1816_8
Phoaus_g16376.t1	Phoaus_1816_9
Phoaus_g16377.t1	Phoaus_1816_10
Phoaus_g16378.t1	Phoaus_1816_11
Phoaus_g16379.t1	Phoaus_1817_1
Phoaus_g16380.t1	Phoaus_1817_2
Phoaus_g16381.t1	Phoaus_1817_3
Phoaus_g16382.t1	Phoaus_1817_4
Phoaus_g16383.t1	Phoaus_1818_1
Phoaus_g16384.t1	Phoaus_1818_2
Phoaus_g16385.t1	Phoaus_1818_3
Phoaus_g16386.t1	Phoaus_1818_4
Phoaus_g16387.t1	Phoaus_1818_5
Phoaus_g16388.t1	Phoaus_1818_6
Phoaus_g16389.t1	Phoaus_1818_7
Phoaus_g16390.t1	Phoaus_1818_8
Phoaus_g16391.t1	Phoaus_1818_9
Phoaus_g16392.t1	Phoaus_1818_10
Phoaus_g16393.t1	Phoaus_1818_11
Phoaus_g16394.t1	Phoaus_1818_12
Phoaus_g16395.t1	Phoaus_1818_13
Phoaus_g16396.t1	Phoaus_1819_1
Phoaus_g16397.t1	Phoaus_1819_2
Phoaus_g16398.t1	Phoaus_1819_3
Phoaus_g16399.t1	Phoaus_1819_4
Phoaus_g16400.t1	Phoaus_1819_5
Phoaus_g16401.t1	Phoaus_1819_6
Phoaus_g16402.t1	Phoaus_1819_7
Phoaus_g16403.t1	Phoaus_1819_8
Phoaus_g16404.t1	Phoaus_1820_1
Phoaus_g16405.t1	Phoaus_1820_2
Phoaus_g16406.t1	Phoaus_1820_3
Phoaus_g16407.t1	Phoaus_1820_4
Phoaus_g16408.t1	Phoaus_1820_5
Phoaus_g16409.t1	Phoaus_1820_6
Phoaus_g16410.t1	Phoaus_1820_7
Phoaus_g16411.t1	Phoaus_1820_8
Phoaus_g16412.t1	Phoaus_1820_9
Phoaus_g16413.t1	Phoaus_1820_10
Phoaus_g16414.t1	Phoaus_1821_1
Phoaus_g16415.t1	Phoaus_1821_2
Phoaus_g16416.t1	Phoaus_1821_3
Phoaus_g16417.t1	Phoaus_1821_4
Phoaus_g16418.t1	Phoaus_1821_5
Phoaus_g16419.t1	Phoaus_1821_6
Phoaus_g16420.t1	Phoaus_1821_7
Phoaus_g16421.t1	Phoaus_1821_8
Phoaus_g16422.t1	Phoaus_1821_9
Phoaus_g16423.t1	Phoaus_1821_10
Phoaus_g16424.t1	Phoaus_1821_11
Phoaus_g16425.t1	Phoaus_1821_12
Phoaus_g16426.t1	Phoaus_1821_13
Phoaus_g16427.t1	Phoaus_1821_14
Phoaus_g16428.t1	Phoaus_1822_1
Phoaus_g16429.t1	Phoaus_1822_2
Phoaus_g16430.t1	Phoaus_1822_3
Phoaus_g16431.t1	Phoaus_1822_4
Phoaus_g16432.t1	Phoaus_1822_5
Phoaus_g16433.t1	Phoaus_1822_6
Phoaus_g16434.t1	Phoaus_1822_7
Phoaus_g16435.t1	Phoaus_1822_8
Phoaus_g700.t1	Phoaus_1823_1
Phoaus_g701.t1	Phoaus_1823_2
Phoaus_g702.t1	Phoaus_1823_3
Phoaus_g703.t1	Phoaus_1823_4
Phoaus_g704.t1	Phoaus_1823_5
Phoaus_g705.t1	Phoaus_1823_6
Phoaus_g706.t1	Phoaus_1823_7
Phoaus_g707.t1	Phoaus_1823_8
Phoaus_g708.t1	Phoaus_1823_9
Phoaus_g709.t1	Phoaus_1823_10
Phoaus_g710.t1	Phoaus_1823_11
Phoaus_g711.t1	Phoaus_1823_12
Phoaus_g712.t1	Phoaus_1823_13
Phoaus_g713.t1	Phoaus_1823_14
Phoaus_g714.t1	Phoaus_1823_15
Phoaus_g715.t1	Phoaus_1823_16
Phoaus_g716.t1	Phoaus_1823_17
Phoaus_g717.t1	Phoaus_1823_18
Phoaus_g718.t1	Phoaus_1823_19
Phoaus_g719.t1	Phoaus_1823_20
Phoaus_g720.t1	Phoaus_1823_21
Phoaus_g721.t1	Phoaus_1823_22
Phoaus_g722.t1	Phoaus_1823_23
Phoaus_g723.t1	Phoaus_1823_24
Phoaus_g724.t1	Phoaus_1823_25
Phoaus_g725.t1	Phoaus_1823_26
Phoaus_g726.t1	Phoaus_1823_27
Phoaus_g727.t1	Phoaus_1823_28
Phoaus_g728.t1	Phoaus_1823_29
Phoaus_g729.t1	Phoaus_1823_30
Phoaus_g730.t1	Phoaus_1823_31
Phoaus_g731.t1	Phoaus_1823_32
Phoaus_g732.t1	Phoaus_1823_33
Phoaus_g733.t1	Phoaus_1823_34
Phoaus_g734.t1	Phoaus_1823_35
Phoaus_g735.t1	Phoaus_1823_36
Phoaus_g736.t1	Phoaus_1823_37
Phoaus_g737.t1	Phoaus_1823_38
Phoaus_g738.t1	Phoaus_1823_39
Phoaus_g739.t1	Phoaus_1823_40
Phoaus_g740.t1	Phoaus_1823_41
Phoaus_g741.t1	Phoaus_1823_42
Phoaus_g742.t1	Phoaus_1823_43
Phoaus_g743.t1	Phoaus_1823_44
Phoaus_g744.t1	Phoaus_1823_45
Phoaus_g745.t1	Phoaus_1823_46
Phoaus_g746.t1	Phoaus_1823_47
Phoaus_g747.t1	Phoaus_1823_48
Phoaus_g748.t1	Phoaus_1823_49
Phoaus_g749.t1	Phoaus_1823_50
Phoaus_g750.t1	Phoaus_1823_51
Phoaus_g751.t1	Phoaus_1823_52
Phoaus_g752.t1	Phoaus_1823_53
Phoaus_g753.t1	Phoaus_1823_54
Phoaus_g754.t1	Phoaus_1823_55
Phoaus_g755.t1	Phoaus_1823_56
Phoaus_g756.t1	Phoaus_1823_57
Phoaus_g757.t1	Phoaus_1823_58
Phoaus_g758.t1	Phoaus_1823_59
Phoaus_g759.t1	Phoaus_1823_60
Phoaus_g760.t1	Phoaus_1823_61
Phoaus_g761.t1	Phoaus_1823_62
Phoaus_g762.t1	Phoaus_1823_63
Phoaus_g763.t1	Phoaus_1823_64
Phoaus_g764.t1	Phoaus_1823_65
Phoaus_g765.t1	Phoaus_1823_66
Phoaus_g766.t1	Phoaus_1823_67
Phoaus_g767.t1	Phoaus_1823_68
Phoaus_g768.t1	Phoaus_1823_69
Phoaus_g769.t1	Phoaus_1823_70
Phoaus_g770.t1	Phoaus_1823_71
Phoaus_g771.t1	Phoaus_1823_72
Phoaus_g772.t1	Phoaus_1823_73
Phoaus_g773.t1	Phoaus_1823_74
Phoaus_g774.t1	Phoaus_1823_75
Phoaus_g775.t1	Phoaus_1823_76
Phoaus_g776.t1	Phoaus_1823_77
Phoaus_g777.t1	Phoaus_1823_78
Phoaus_g778.t1	Phoaus_1823_79
Phoaus_g779.t1	Phoaus_1823_80
Phoaus_g780.t1	Phoaus_1823_81
Phoaus_g781.t1	Phoaus_1823_82
Phoaus_g782.t1	Phoaus_1823_83
Phoaus_g783.t1	Phoaus_1823_84
Phoaus_g784.t1	Phoaus_1823_85
Phoaus_g785.t1	Phoaus_1823_86
Phoaus_g786.t1	Phoaus_1823_87
Phoaus_g787.t1	Phoaus_1823_88
Phoaus_g788.t1	Phoaus_1823_89
Phoaus_g789.t1	Phoaus_1823_90
Phoaus_g790.t1	Phoaus_1823_91
Phoaus_g791.t1	Phoaus_1823_92
Phoaus_g792.t1	Phoaus_1823_93
Phoaus_g793.t1	Phoaus_1823_94
Phoaus_g794.t1	Phoaus_1823_95
Phoaus_g795.t1	Phoaus_1823_96
Phoaus_g796.t1	Phoaus_1823_97
Phoaus_g797.t1	Phoaus_1823_98
Phoaus_g798.t1	Phoaus_1823_99
Phoaus_g799.t1	Phoaus_1823_100
Phoaus_g800.t1	Phoaus_1823_101
Phoaus_g801.t1	Phoaus_1823_102
Phoaus_g802.t1	Phoaus_1823_103
Phoaus_g803.t1	Phoaus_1823_104
Phoaus_g804.t1	Phoaus_1823_105
Phoaus_g805.t1	Phoaus_1823_106
Phoaus_g806.t1	Phoaus_1823_107
Phoaus_g4202.t1	Phoaus_1824_1
Phoaus_g4203.t1	Phoaus_1824_2
Phoaus_g4204.t1	Phoaus_1824_3
Phoaus_g4205.t1	Phoaus_1824_4
Phoaus_g4206.t1	Phoaus_1824_5
Phoaus_g4207.t1	Phoaus_1824_6
Phoaus_g4208.t1	Phoaus_1824_7
Phoaus_g4209.t1	Phoaus_1824_8
Phoaus_g4210.t1	Phoaus_1824_9
Phoaus_g4211.t1	Phoaus_1824_10
Phoaus_g4212.t1	Phoaus_1824_11
Phoaus_g4213.t1	Phoaus_1824_12
Phoaus_g4214.t1	Phoaus_1824_13
Phoaus_g4215.t1	Phoaus_1824_14
Phoaus_g4216.t1	Phoaus_1824_15
Phoaus_g4217.t1	Phoaus_1824_16
Phoaus_g4218.t1	Phoaus_1824_17
Phoaus_g4219.t1	Phoaus_1824_18
Phoaus_g4220.t1	Phoaus_1824_19
Phoaus_g4221.t1	Phoaus_1824_20
Phoaus_g4222.t1	Phoaus_1824_21
Phoaus_g4223.t1	Phoaus_1824_22
Phoaus_g4224.t1	Phoaus_1824_23
Phoaus_g4225.t1	Phoaus_1824_24
Phoaus_g4226.t1	Phoaus_1824_25
Phoaus_g4227.t1	Phoaus_1824_26
Phoaus_g4228.t1	Phoaus_1824_27
Phoaus_g4229.t1	Phoaus_1824_28
Phoaus_g4230.t1	Phoaus_1824_29
Phoaus_g4231.t1	Phoaus_1824_30
Phoaus_g4232.t1	Phoaus_1824_31
Phoaus_g4233.t1	Phoaus_1824_32
Phoaus_g4234.t1	Phoaus_1824_33
Phoaus_g4235.t1	Phoaus_1824_34
Phoaus_g4236.t1	Phoaus_1824_35
Phoaus_g4237.t1	Phoaus_1824_36
Phoaus_g4238.t1	Phoaus_1824_37
Phoaus_g4239.t1	Phoaus_1824_38
Phoaus_g4240.t1	Phoaus_1824_39
Phoaus_g4241.t1	Phoaus_1824_40
Phoaus_g4242.t1	Phoaus_1824_41
Phoaus_g16436.t1	Phoaus_1825_1
Phoaus_g16437.t1	Phoaus_1825_2
Phoaus_g16438.t1	Phoaus_1825_3
Phoaus_g16439.t1	Phoaus_1825_4
Phoaus_g16440.t1	Phoaus_1825_5
Phoaus_g16441.t1	Phoaus_1825_6
Phoaus_g16442.t1	Phoaus_1825_7
Phoaus_g16443.t1	Phoaus_1825_8
Phoaus_g16444.t1	Phoaus_1826_1
Phoaus_g16445.t1	Phoaus_1826_2
Phoaus_g16446.t1	Phoaus_1826_3
Phoaus_g16447.t1	Phoaus_1826_4
Phoaus_g16448.t1	Phoaus_1826_5
Phoaus_g16449.t1	Phoaus_1826_6
Phoaus_g16450.t1	Phoaus_1826_7
Phoaus_g16451.t1	Phoaus_1826_8
Phoaus_g16452.t1	Phoaus_1826_9
Phoaus_g16453.t1	Phoaus_1826_10
Phoaus_g16454.t1	Phoaus_1826_11
Phoaus_g16455.t1	Phoaus_1827_1
Phoaus_g16456.t1	Phoaus_1827_2
Phoaus_g16457.t1	Phoaus_1827_3
Phoaus_g16458.t1	Phoaus_1827_4
Phoaus_g16459.t1	Phoaus_1827_5
Phoaus_g16460.t1	Phoaus_1827_6
Phoaus_g16461.t1	Phoaus_1827_7
Phoaus_g16462.t1	Phoaus_1827_8
Phoaus_g16463.t1	Phoaus_1828_1
Phoaus_g16464.t1	Phoaus_1828_2
Phoaus_g16465.t1	Phoaus_1828_3
Phoaus_g16466.t1	Phoaus_1828_4
Phoaus_g16467.t1	Phoaus_1828_5
Phoaus_g16468.t1	Phoaus_1828_6
Phoaus_g16469.t1	Phoaus_1828_7
Phoaus_g16470.t1	Phoaus_1828_8
Phoaus_g16471.t1	Phoaus_1828_9
Phoaus_g16472.t1	Phoaus_1829_1
Phoaus_g16473.t1	Phoaus_1829_2
Phoaus_g16474.t1	Phoaus_1829_3
Phoaus_g16475.t1	Phoaus_1829_4
Phoaus_g16476.t1	Phoaus_1829_5
Phoaus_g16477.t1	Phoaus_1829_6
Phoaus_g16478.t1	Phoaus_1829_7
Phoaus_g16479.t1	Phoaus_1829_8
Phoaus_g16480.t1	Phoaus_1829_9
Phoaus_g16481.t1	Phoaus_1829_10
Phoaus_g16482.t1	Phoaus_1829_11
Phoaus_g16483.t1	Phoaus_1829_12
Phoaus_g16484.t1	Phoaus_1829_13
Phoaus_g16485.t1	Phoaus_1830_1
Phoaus_g16486.t1	Phoaus_1830_2
Phoaus_g16487.t1	Phoaus_1830_3
Phoaus_g16488.t1	Phoaus_1830_4
Phoaus_g16489.t1	Phoaus_1830_5
Phoaus_g16490.t1	Phoaus_1830_6
Phoaus_g16491.t1	Phoaus_1830_7
Phoaus_g16492.t1	Phoaus_1830_8
Phoaus_g16493.t1	Phoaus_1830_9
Phoaus_g16494.t1	Phoaus_1830_10
Phoaus_g16495.t1	Phoaus_1830_11
Phoaus_g16496.t1	Phoaus_1831_1
Phoaus_g16497.t1	Phoaus_1831_2
Phoaus_g16498.t1	Phoaus_1831_3
Phoaus_g16499.t1	Phoaus_1831_4
Phoaus_g16500.t1	Phoaus_1831_5
Phoaus_g16501.t1	Phoaus_1831_6
Phoaus_g16502.t1	Phoaus_1831_7
Phoaus_g16503.t1	Phoaus_1831_8
Phoaus_g16504.t1	Phoaus_1831_9
Phoaus_g16505.t1	Phoaus_1831_10
Phoaus_g16506.t1	Phoaus_1831_11
Phoaus_g16507.t1	Phoaus_1832_1
Phoaus_g16508.t1	Phoaus_1832_2
Phoaus_g16509.t1	Phoaus_1832_3
Phoaus_g16510.t1	Phoaus_1832_4
Phoaus_g16511.t1	Phoaus_1832_5
Phoaus_g16512.t1	Phoaus_1832_6
Phoaus_g16513.t1	Phoaus_1832_7
Phoaus_g16514.t1	Phoaus_1832_8
Phoaus_g16515.t1	Phoaus_1832_9
Phoaus_g16516.t1	Phoaus_1832_10
Phoaus_g16517.t1	Phoaus_1832_11
Phoaus_g16518.t1	Phoaus_1832_12
Phoaus_g16519.t1	Phoaus_1832_13
Phoaus_g16520.t1	Phoaus_1832_14
Phoaus_g16521.t1	Phoaus_1833_1
Phoaus_g16522.t1	Phoaus_1833_2
Phoaus_g16523.t1	Phoaus_1833_3
Phoaus_g16524.t1	Phoaus_1833_4
Phoaus_g16525.t1	Phoaus_1833_5
Phoaus_g16526.t1	Phoaus_1833_6
Phoaus_g16527.t1	Phoaus_1833_7
Phoaus_g16528.t1	Phoaus_1833_8
Phoaus_g16529.t1	Phoaus_1833_9
Phoaus_g16530.t1	Phoaus_1833_10
Phoaus_g16531.t1	Phoaus_1834_1
Phoaus_g16532.t1	Phoaus_1834_2
Phoaus_g16533.t1	Phoaus_1834_3
Phoaus_g16534.t1	Phoaus_1834_4
Phoaus_g16535.t1	Phoaus_1834_5
Phoaus_g16536.t1	Phoaus_1834_6
Phoaus_g16537.t1	Phoaus_1834_7
Phoaus_g16538.t1	Phoaus_1834_8
Phoaus_g4243.t1	Phoaus_1835_1
Phoaus_g4244.t1	Phoaus_1835_2
Phoaus_g4245.t1	Phoaus_1835_3
Phoaus_g4246.t1	Phoaus_1835_4
Phoaus_g4247.t1	Phoaus_1835_5
Phoaus_g4248.t1	Phoaus_1835_6
Phoaus_g4249.t1	Phoaus_1835_7
Phoaus_g4250.t1	Phoaus_1835_8
Phoaus_g4251.t1	Phoaus_1835_9
Phoaus_g4252.t1	Phoaus_1835_10
Phoaus_g4253.t1	Phoaus_1835_11
Phoaus_g4254.t1	Phoaus_1835_12
Phoaus_g4255.t1	Phoaus_1835_13
Phoaus_g4256.t1	Phoaus_1835_14
Phoaus_g4257.t1	Phoaus_1835_15
Phoaus_g4258.t1	Phoaus_1835_16
Phoaus_g4259.t1	Phoaus_1835_17
Phoaus_g4260.t1	Phoaus_1835_18
Phoaus_g4261.t1	Phoaus_1835_19
Phoaus_g4262.t1	Phoaus_1835_20
Phoaus_g4263.t1	Phoaus_1835_21
Phoaus_g4264.t1	Phoaus_1835_22
Phoaus_g4265.t1	Phoaus_1835_23
Phoaus_g4266.t1	Phoaus_1835_24
Phoaus_g4267.t1	Phoaus_1835_25
Phoaus_g4268.t1	Phoaus_1835_26
Phoaus_g4269.t1	Phoaus_1835_27
Phoaus_g4270.t1	Phoaus_1835_28
Phoaus_g4271.t1	Phoaus_1835_29
Phoaus_g4272.t1	Phoaus_1835_30
Phoaus_g4273.t1	Phoaus_1835_31
Phoaus_g4274.t1	Phoaus_1835_32
Phoaus_g4275.t1	Phoaus_1835_33
Phoaus_g4276.t1	Phoaus_1835_34
Phoaus_g4277.t1	Phoaus_1835_35
Phoaus_g4278.t1	Phoaus_1835_36
Phoaus_g4279.t1	Phoaus_1835_37
Phoaus_g4280.t1	Phoaus_1835_38
Phoaus_g4281.t1	Phoaus_1835_39
Phoaus_g4282.t1	Phoaus_1835_40
Phoaus_g4283.t1	Phoaus_1835_41
Phoaus_g4284.t1	Phoaus_1835_42
Phoaus_g4285.t1	Phoaus_1835_43
Phoaus_g4286.t1	Phoaus_1835_44
Phoaus_g4287.t1	Phoaus_1835_45
Phoaus_g4288.t1	Phoaus_1835_46
Phoaus_g4289.t1	Phoaus_1835_47
Phoaus_g4290.t1	Phoaus_1835_48
Phoaus_g4291.t1	Phoaus_1835_49
Phoaus_g4292.t1	Phoaus_1835_50
Phoaus_g4293.t1	Phoaus_1835_51
Phoaus_g4294.t1	Phoaus_1835_52
Phoaus_g4295.t1	Phoaus_1835_53
Phoaus_g16539.t1	Phoaus_1836_1
Phoaus_g16540.t1	Phoaus_1836_2
Phoaus_g16541.t1	Phoaus_1836_3
Phoaus_g16542.t1	Phoaus_1836_4
Phoaus_g16543.t1	Phoaus_1836_5
Phoaus_g16544.t1	Phoaus_1836_6
Phoaus_g16545.t1	Phoaus_1836_7
Phoaus_g16546.t1	Phoaus_1836_8
Phoaus_g16547.t1	Phoaus_1837_1
Phoaus_g16548.t1	Phoaus_1837_2
Phoaus_g16549.t1	Phoaus_1837_3
Phoaus_g16550.t1	Phoaus_1837_4
Phoaus_g16551.t1	Phoaus_1837_5
Phoaus_g16552.t1	Phoaus_1837_6
Phoaus_g16553.t1	Phoaus_1837_7
Phoaus_g16554.t1	Phoaus_1837_8
Phoaus_g16555.t1	Phoaus_1837_9
Phoaus_g16556.t1	Phoaus_1837_10
Phoaus_g16557.t1	Phoaus_1837_11
Phoaus_g16558.t1	Phoaus_1837_12
Phoaus_g16559.t1	Phoaus_1837_13
Phoaus_g16560.t1	Phoaus_1837_14
Phoaus_g16561.t1	Phoaus_1837_15
Phoaus_g16562.t1	Phoaus_1837_16
Phoaus_g16563.t1	Phoaus_1837_17
Phoaus_g16564.t1	Phoaus_1837_18
Phoaus_g16565.t1	Phoaus_1837_19
Phoaus_g16566.t1	Phoaus_1837_20
Phoaus_g16567.t1	Phoaus_1837_21
Phoaus_g16568.t1	Phoaus_1837_22
Phoaus_g16569.t1	Phoaus_1837_23
Phoaus_g16570.t1	Phoaus_1837_24
Phoaus_g16571.t1	Phoaus_1838_1
Phoaus_g16572.t1	Phoaus_1838_2
Phoaus_g16573.t1	Phoaus_1838_3
Phoaus_g16574.t1	Phoaus_1838_4
Phoaus_g16575.t1	Phoaus_1838_5
Phoaus_g16576.t1	Phoaus_1838_6
Phoaus_g16577.t1	Phoaus_1838_7
Phoaus_g16578.t1	Phoaus_1838_8
Phoaus_g16579.t1	Phoaus_1838_9
Phoaus_g16580.t1	Phoaus_1838_10
Phoaus_g16581.t1	Phoaus_1838_11
Phoaus_g16582.t1	Phoaus_1839_1
Phoaus_g16583.t1	Phoaus_1839_2
Phoaus_g16584.t1	Phoaus_1839_3
Phoaus_g16585.t1	Phoaus_1839_4
Phoaus_g16586.t1	Phoaus_1839_5
Phoaus_g16587.t1	Phoaus_1839_6
Phoaus_g16588.t1	Phoaus_1839_7
Phoaus_g16589.t1	Phoaus_1839_8
Phoaus_g16590.t1	Phoaus_1839_9
Phoaus_g16591.t1	Phoaus_1839_10
Phoaus_g16592.t1	Phoaus_1839_11
Phoaus_g16593.t1	Phoaus_1840_1
Phoaus_g16594.t1	Phoaus_1840_2
Phoaus_g16595.t1	Phoaus_1840_3
Phoaus_g16596.t1	Phoaus_1840_4
Phoaus_g16597.t1	Phoaus_1840_5
Phoaus_g16598.t1	Phoaus_1840_6
Phoaus_g16599.t1	Phoaus_1840_7
Phoaus_g16600.t1	Phoaus_1840_8
Phoaus_g16601.t1	Phoaus_1841_1
Phoaus_g16602.t1	Phoaus_1841_2
Phoaus_g16603.t1	Phoaus_1841_3
Phoaus_g16604.t1	Phoaus_1841_4
Phoaus_g16605.t1	Phoaus_1841_5
Phoaus_g16606.t1	Phoaus_1841_6
Phoaus_g16607.t1	Phoaus_1841_7
Phoaus_g16608.t1	Phoaus_1841_8
Phoaus_g16609.t1	Phoaus_1841_9
Phoaus_g16610.t1	Phoaus_1841_10
Phoaus_g16611.t1	Phoaus_1841_11
Phoaus_g16612.t1	Phoaus_1841_12
Phoaus_g16613.t1	Phoaus_1842_1
Phoaus_g16614.t1	Phoaus_1842_2
Phoaus_g16615.t1	Phoaus_1842_3
Phoaus_g16616.t1	Phoaus_1842_4
Phoaus_g16617.t1	Phoaus_1842_5
Phoaus_g16618.t1	Phoaus_1843_1
Phoaus_g16619.t1	Phoaus_1843_2
Phoaus_g16620.t1	Phoaus_1843_3
Phoaus_g16621.t1	Phoaus_1843_4
Phoaus_g16622.t1	Phoaus_1843_5
Phoaus_g16623.t1	Phoaus_1843_6
Phoaus_g16624.t1	Phoaus_1843_7
Phoaus_g16625.t1	Phoaus_1843_8
Phoaus_g16626.t1	Phoaus_1843_9
Phoaus_g16627.t1	Phoaus_1843_10
Phoaus_g16628.t1	Phoaus_1843_11
Phoaus_g16629.t1	Phoaus_1844_1
Phoaus_g16630.t1	Phoaus_1844_2
Phoaus_g16631.t1	Phoaus_1844_3
Phoaus_g16632.t1	Phoaus_1844_4
Phoaus_g16633.t1	Phoaus_1844_5
Phoaus_g16634.t1	Phoaus_1844_6
Phoaus_g16635.t1	Phoaus_1844_7
Phoaus_g16636.t1	Phoaus_1844_8
Phoaus_g16637.t1	Phoaus_1844_9
Phoaus_g16638.t1	Phoaus_1844_10
Phoaus_g16639.t1	Phoaus_1845_1
Phoaus_g16640.t1	Phoaus_1845_2
Phoaus_g16641.t1	Phoaus_1845_3
Phoaus_g16642.t1	Phoaus_1845_4
Phoaus_g16643.t1	Phoaus_1845_5
