Porumb_gnl_WGS_MXAK_Pum0014s0001.1.V1.5	Porumb_1_1
Porumb_gnl_WGS_MXAK_Pum1846s0001.1.V1.5	Porumb_962_1
Porumb_gnl_WGS_MXAK_Pum1846s0002.1.V1.5	Porumb_962_2
Porumb_gnl_WGS_MXAK_Pum1848s0001.1.V1.5	Porumb_963_1
Porumb_gnl_WGS_MXAK_Pum1848s0002.1.V1.5	Porumb_963_2
Porumb_gnl_WGS_MXAK_Pum1849s0001.1.V1.5	Porumb_964_1
Porumb_gnl_WGS_MXAK_Pum1849s0002.1.V1.5	Porumb_964_2
Porumb_gnl_WGS_MXAK_Pum1854s0001.1.V1.5	Porumb_965_1
Porumb_gnl_WGS_MXAK_Pum1855s0001.1.V1.5	Porumb_966_1
Porumb_gnl_WGS_MXAK_Pum1859s0001.1.V1.5	Porumb_967_1
Porumb_gnl_WGS_MXAK_Pum1860s0001.1.V1.5	Porumb_968_1
Porumb_gnl_WGS_MXAK_Pum1862s0001.1.V1.5	Porumb_969_1
Porumb_gnl_WGS_MXAK_Pum1863s0001.1.V1.5	Porumb_970_1
Porumb_gnl_WGS_MXAK_Pum1864s0001.1.V1.5	Porumb_971_1
Porumb_gnl_WGS_MXAK_Pum1865s0001.1.V1.5	Porumb_972_1
Porumb_gnl_WGS_MXAK_Pum1866s0001.1.V1.5	Porumb_973_1
Porumb_gnl_WGS_MXAK_Pum1866s0002.1.V1.5	Porumb_973_2
Porumb_gnl_WGS_MXAK_Pum1867s0001.1.V1.5	Porumb_974_1
Porumb_gnl_WGS_MXAK_Pum1867s0002.1.V1.5	Porumb_974_2
Porumb_gnl_WGS_MXAK_Pum1868s0001.1.V1.5	Porumb_975_1
Porumb_gnl_WGS_MXAK_Pum1870s0001.1.V1.5	Porumb_976_1
Porumb_gnl_WGS_MXAK_Pum1871s0001.1.V1.5	Porumb_977_1
Porumb_gnl_WGS_MXAK_Pum1872s0001.1.V1.5	Porumb_978_1
Porumb_gnl_WGS_MXAK_Pum1873s0001.1.V1.5	Porumb_979_1
Porumb_gnl_WGS_MXAK_Pum1877s0001.1.V1.5	Porumb_980_1
Porumb_gnl_WGS_MXAK_Pum1879s0001.1.V1.5	Porumb_981_1
Porumb_gnl_WGS_MXAK_Pum1880s0001.1.V1.5	Porumb_982_1
Porumb_gnl_WGS_MXAK_Pum1882s0001.1.V1.5	Porumb_983_1
Porumb_gnl_WGS_MXAK_Pum1886s0001.1.V1.5	Porumb_984_1
Porumb_gnl_WGS_MXAK_Pum1889s0001.1.V1.5	Porumb_985_1
Porumb_gnl_WGS_MXAK_Pum1890s0001.1.V1.5	Porumb_986_1
Porumb_gnl_WGS_MXAK_Pum1893s0001.1.V1.5	Porumb_987_1
Porumb_gnl_WGS_MXAK_Pum1894s0001.1.V1.5	Porumb_988_1
Porumb_gnl_WGS_MXAK_Pum1895s0001.1.V1.5	Porumb_989_1
Porumb_gnl_WGS_MXAK_Pum1896s0001.1.V1.5	Porumb_990_1
Porumb_gnl_WGS_MXAK_Pum1899s0001.1.V1.5	Porumb_991_1
Porumb_gnl_WGS_MXAK_Pum1900s0001.1.V1.5	Porumb_992_1
Porumb_gnl_WGS_MXAK_Pum1900s0002.1.V1.5	Porumb_992_2
Porumb_gnl_WGS_MXAK_Pum1902s0001.1.V1.5	Porumb_993_1
Porumb_gnl_WGS_MXAK_Pum1903s0001.1.V1.5	Porumb_994_1
Porumb_gnl_WGS_MXAK_Pum1904s0001.1.V1.5	Porumb_995_1
Porumb_gnl_WGS_MXAK_Pum1904s0002.1.V1.5	Porumb_995_2
Porumb_gnl_WGS_MXAK_Pum1904s0003.1.V1.5	Porumb_995_3
Porumb_gnl_WGS_MXAK_Pum1905s0001.1.V1.5	Porumb_996_1
Porumb_gnl_WGS_MXAK_Pum1906s0001.1.V1.5	Porumb_997_1
Porumb_gnl_WGS_MXAK_Pum1907s0001.1.V1.5	Porumb_998_1
Porumb_gnl_WGS_MXAK_Pum1908s0001.1.V1.5	Porumb_999_1
Porumb_gnl_WGS_MXAK_Pum1908s0002.1.V1.5	Porumb_999_2
Porumb_gnl_WGS_MXAK_Pum1909s0001.1.V1.5	Porumb_1000_1
Porumb_gnl_WGS_MXAK_Pum1909s0002.1.V1.5	Porumb_1000_2
Porumb_gnl_WGS_MXAK_Pum1910s0001.1.V1.5	Porumb_1001_1
Porumb_gnl_WGS_MXAK_Pum1910s0002.1.V1.5	Porumb_1001_2
Porumb_gnl_WGS_MXAK_Pum1913s0001.1.V1.5	Porumb_1002_1
Porumb_gnl_WGS_MXAK_Pum1914s0001.1.V1.5	Porumb_1003_1
Porumb_gnl_WGS_MXAK_Pum1914s0002.1.V1.5	Porumb_1003_2
Porumb_gnl_WGS_MXAK_Pum1916s0001.1.V1.5	Porumb_1004_1
Porumb_gnl_WGS_MXAK_Pum1919s0001.1.V1.5	Porumb_1005_1
Porumb_gnl_WGS_MXAK_Pum1920s0001.1.V1.5	Porumb_1006_1
Porumb_gnl_WGS_MXAK_Pum1921s0001.1.V1.5	Porumb_1007_1
Porumb_gnl_WGS_MXAK_Pum1922s0001.1.V1.5	Porumb_1008_1
Porumb_gnl_WGS_MXAK_Pum1922s0002.1.V1.5	Porumb_1008_2
Porumb_gnl_WGS_MXAK_Pum1923s0001.1.V1.5	Porumb_1009_1
Porumb_gnl_WGS_MXAK_Pum1927s0001.1.V1.5	Porumb_1010_1
Porumb_gnl_WGS_MXAK_Pum1928s0001.1.V1.5	Porumb_1011_1
Porumb_gnl_WGS_MXAK_Pum1929s0001.1.V1.5	Porumb_1012_1
Porumb_gnl_WGS_MXAK_Pum1930s0001.1.V1.5	Porumb_1013_1
Porumb_gnl_WGS_MXAK_Pum1931s0001.1.V1.5	Porumb_1014_1
Porumb_gnl_WGS_MXAK_Pum1932s0001.1.V1.5	Porumb_1015_1
Porumb_gnl_WGS_MXAK_Pum1933s0001.1.V1.5	Porumb_1016_1
Porumb_gnl_WGS_MXAK_Pum1933s0002.1.V1.5	Porumb_1016_2
Porumb_gnl_WGS_MXAK_Pum1934s0001.1.V1.5	Porumb_1017_1
Porumb_gnl_WGS_MXAK_Pum1934s0002.1.V1.5	Porumb_1017_2
Porumb_gnl_WGS_MXAK_Pum1936s0001.1.V1.5	Porumb_1018_1
Porumb_gnl_WGS_MXAK_Pum1937s0001.1.V1.5	Porumb_1019_1
Porumb_gnl_WGS_MXAK_Pum1939s0001.1.V1.5	Porumb_1020_1
Porumb_gnl_WGS_MXAK_Pum1940s0001.1.V1.5	Porumb_1021_1
Porumb_gnl_WGS_MXAK_Pum1941s0001.1.V1.5	Porumb_1022_1
Porumb_gnl_WGS_MXAK_Pum1942s0001.1.V1.5	Porumb_1023_1
Porumb_gnl_WGS_MXAK_Pum1942s0002.1.V1.5	Porumb_1023_2
Porumb_gnl_WGS_MXAK_Pum1943s0001.1.V1.5	Porumb_1024_1
Porumb_gnl_WGS_MXAK_Pum1944s0001.1.V1.5	Porumb_1025_1
Porumb_gnl_WGS_MXAK_Pum1946s0001.1.V1.5	Porumb_1026_1
Porumb_gnl_WGS_MXAK_Pum1946s0002.1.V1.5	Porumb_1026_2
Porumb_gnl_WGS_MXAK_Pum1949s0001.1.V1.5	Porumb_1027_1
Porumb_gnl_WGS_MXAK_Pum1950s0001.1.V1.5	Porumb_1028_1
Porumb_gnl_WGS_MXAK_Pum1952s0001.1.V1.5	Porumb_1029_1
Porumb_gnl_WGS_MXAK_Pum1952s0002.1.V1.5	Porumb_1029_2
Porumb_gnl_WGS_MXAK_Pum1956s0001.1.V1.5	Porumb_1030_1
Porumb_gnl_WGS_MXAK_Pum1958s0001.1.V1.5	Porumb_1031_1
Porumb_gnl_WGS_MXAK_Pum1960s0001.1.V1.5	Porumb_1032_1
Porumb_gnl_WGS_MXAK_Pum1961s0001.1.V1.5	Porumb_1033_1
Porumb_gnl_WGS_MXAK_Pum1963s0001.1.V1.5	Porumb_1034_1
Porumb_gnl_WGS_MXAK_Pum1964s0001.1.V1.5	Porumb_1035_1
Porumb_gnl_WGS_MXAK_Pum1965s0001.1.V1.5	Porumb_1036_1
Porumb_gnl_WGS_MXAK_Pum1967s0001.1.V1.5	Porumb_1037_1
Porumb_gnl_WGS_MXAK_Pum1967s0002.1.V1.5	Porumb_1037_2
Porumb_gnl_WGS_MXAK_Pum1968s0001.1.V1.5	Porumb_1038_1
Porumb_gnl_WGS_MXAK_Pum1971s0001.1.V1.5	Porumb_1039_1
Porumb_gnl_WGS_MXAK_Pum1971s0002.1.V1.5	Porumb_1039_2
Porumb_gnl_WGS_MXAK_Pum1972s0001.1.V1.5	Porumb_1040_1
Porumb_gnl_WGS_MXAK_Pum1973s0001.1.V1.5	Porumb_1041_1
Porumb_gnl_WGS_MXAK_Pum1974s0001.1.V1.5	Porumb_1042_1
Porumb_gnl_WGS_MXAK_Pum1974s0002.1.V1.5	Porumb_1042_2
Porumb_gnl_WGS_MXAK_Pum1975s0001.1.V1.5	Porumb_1043_1
Porumb_gnl_WGS_MXAK_Pum1976s0001.1.V1.5	Porumb_1044_1
Porumb_gnl_WGS_MXAK_Pum1978s0001.1.V1.5	Porumb_1045_1
Porumb_gnl_WGS_MXAK_Pum1978s0002.1.V1.5	Porumb_1045_2
Porumb_gnl_WGS_MXAK_Pum1979s0001.1.V1.5	Porumb_1046_1
Porumb_gnl_WGS_MXAK_Pum1980s0001.1.V1.5	Porumb_1047_1
Porumb_gnl_WGS_MXAK_Pum1981s0001.1.V1.5	Porumb_1048_1
Porumb_gnl_WGS_MXAK_Pum1983s0001.1.V1.5	Porumb_1049_1
Porumb_gnl_WGS_MXAK_Pum1984s0001.1.V1.5	Porumb_1050_1
Porumb_gnl_WGS_MXAK_Pum1985s0001.1.V1.5	Porumb_1051_1
Porumb_gnl_WGS_MXAK_Pum1985s0002.1.V1.5	Porumb_1051_2
Porumb_gnl_WGS_MXAK_Pum1989s0001.1.V1.5	Porumb_1052_1
Porumb_gnl_WGS_MXAK_Pum1990s0001.1.V1.5	Porumb_1053_1
Porumb_gnl_WGS_MXAK_Pum1992s0001.1.V1.5	Porumb_1054_1
Porumb_gnl_WGS_MXAK_Pum1992s0002.1.V1.5	Porumb_1054_2
Porumb_gnl_WGS_MXAK_Pum1992s0003.1.V1.5	Porumb_1054_3
Porumb_gnl_WGS_MXAK_Pum1993s0001.1.V1.5	Porumb_1055_1
Porumb_gnl_WGS_MXAK_Pum1994s0001.1.V1.5	Porumb_1056_1
Porumb_gnl_WGS_MXAK_Pum1995s0001.1.V1.5	Porumb_1057_1
Porumb_gnl_WGS_MXAK_Pum1995s0002.1.V1.5	Porumb_1057_2
Porumb_gnl_WGS_MXAK_Pum1996s0001.1.V1.5	Porumb_1058_1
Porumb_gnl_WGS_MXAK_Pum1996s0002.1.V1.5	Porumb_1058_2
Porumb_gnl_WGS_MXAK_Pum2001s0001.1.V1.5	Porumb_1059_1
Porumb_gnl_WGS_MXAK_Pum2002s0001.1.V1.5	Porumb_1060_1
Porumb_gnl_WGS_MXAK_Pum2003s0001.1.V1.5	Porumb_1061_1
Porumb_gnl_WGS_MXAK_Pum2006s0001.1.V1.5	Porumb_1062_1
Porumb_gnl_WGS_MXAK_Pum2007s0001.1.V1.5	Porumb_1063_1
Porumb_gnl_WGS_MXAK_Pum2010s0001.1.V1.5	Porumb_1064_1
Porumb_gnl_WGS_MXAK_Pum2011s0001.1.V1.5	Porumb_1065_1
Porumb_gnl_WGS_MXAK_Pum2012s0001.1.V1.5	Porumb_1066_1
Porumb_gnl_WGS_MXAK_Pum2013s0001.1.V1.5	Porumb_1067_1
Porumb_gnl_WGS_MXAK_Pum2015s0001.1.V1.5	Porumb_1068_1
Porumb_gnl_WGS_MXAK_Pum2017s0001.1.V1.5	Porumb_1069_1
Porumb_gnl_WGS_MXAK_Pum2018s0001.1.V1.5	Porumb_1070_1
Porumb_gnl_WGS_MXAK_Pum2020s0001.1.V1.5	Porumb_1071_1
Porumb_gnl_WGS_MXAK_Pum2020s0002.1.V1.5	Porumb_1071_2
Porumb_gnl_WGS_MXAK_Pum2024s0001.1.V1.5	Porumb_1072_1
Porumb_gnl_WGS_MXAK_Pum2026s0001.1.V1.5	Porumb_1073_1
Porumb_gnl_WGS_MXAK_Pum2027s0001.1.V1.5	Porumb_1074_1
Porumb_gnl_WGS_MXAK_Pum2027s0002.1.V1.5	Porumb_1074_2
Porumb_gnl_WGS_MXAK_Pum2028s0001.1.V1.5	Porumb_1075_1
Porumb_gnl_WGS_MXAK_Pum2030s0001.1.V1.5	Porumb_1076_1
Porumb_gnl_WGS_MXAK_Pum2031s0001.1.V1.5	Porumb_1077_1
Porumb_gnl_WGS_MXAK_Pum2031s0002.1.V1.5	Porumb_1077_2
Porumb_gnl_WGS_MXAK_Pum2034s0001.1.V1.5	Porumb_1078_1
Porumb_gnl_WGS_MXAK_Pum2040s0001.1.V1.5	Porumb_1079_1
Porumb_gnl_WGS_MXAK_Pum2041s0001.1.V1.5	Porumb_1080_1
Porumb_gnl_WGS_MXAK_Pum2042s0001.1.V1.5	Porumb_1081_1
Porumb_gnl_WGS_MXAK_Pum2043s0001.1.V1.5	Porumb_1082_1
Porumb_gnl_WGS_MXAK_Pum2046s0001.1.V1.5	Porumb_1083_1
Porumb_gnl_WGS_MXAK_Pum2047s0001.1.V1.5	Porumb_1084_1
Porumb_gnl_WGS_MXAK_Pum2048s0001.1.V1.5	Porumb_1085_1
Porumb_gnl_WGS_MXAK_Pum2049s0001.1.V1.5	Porumb_1086_1
Porumb_gnl_WGS_MXAK_Pum2051s0001.1.V1.5	Porumb_1087_1
Porumb_gnl_WGS_MXAK_Pum2053s0001.1.V1.5	Porumb_1088_1
Porumb_gnl_WGS_MXAK_Pum2055s0001.1.V1.5	Porumb_1089_1
Porumb_gnl_WGS_MXAK_Pum2056s0001.1.V1.5	Porumb_1090_1
Porumb_gnl_WGS_MXAK_Pum2057s0001.1.V1.5	Porumb_1091_1
Porumb_gnl_WGS_MXAK_Pum2057s0002.1.V1.5	Porumb_1091_2
Porumb_gnl_WGS_MXAK_Pum2058s0001.1.V1.5	Porumb_1092_1
Porumb_gnl_WGS_MXAK_Pum2058s0002.1.V1.5	Porumb_1092_2
Porumb_gnl_WGS_MXAK_Pum2059s0001.1.V1.5	Porumb_1093_1
Porumb_gnl_WGS_MXAK_Pum2061s0001.1.V1.5	Porumb_1094_1
Porumb_gnl_WGS_MXAK_Pum2062s0001.1.V1.5	Porumb_1095_1
Porumb_gnl_WGS_MXAK_Pum2064s0001.1.V1.5	Porumb_1096_1
Porumb_gnl_WGS_MXAK_Pum2066s0001.1.V1.5	Porumb_1097_1
Porumb_gnl_WGS_MXAK_Pum2067s0001.1.V1.5	Porumb_1098_1
Porumb_gnl_WGS_MXAK_Pum2070s0001.1.V1.5	Porumb_1099_1
Porumb_gnl_WGS_MXAK_Pum2071s0001.1.V1.5	Porumb_1100_1
Porumb_gnl_WGS_MXAK_Pum2071s0002.1.V1.5	Porumb_1100_2
Porumb_gnl_WGS_MXAK_Pum2072s0001.1.V1.5	Porumb_1101_1
Porumb_gnl_WGS_MXAK_Pum2072s0002.1.V1.5	Porumb_1101_2
Porumb_gnl_WGS_MXAK_Pum2075s0001.1.V1.5	Porumb_1102_1
Porumb_gnl_WGS_MXAK_Pum2075s0002.1.V1.5	Porumb_1102_2
Porumb_gnl_WGS_MXAK_Pum2077s0001.1.V1.5	Porumb_1103_1
Porumb_gnl_WGS_MXAK_Pum2079s0001.1.V1.5	Porumb_1104_1
Porumb_gnl_WGS_MXAK_Pum2080s0001.1.V1.5	Porumb_1105_1
Porumb_gnl_WGS_MXAK_Pum2081s0001.1.V1.5	Porumb_1106_1
Porumb_gnl_WGS_MXAK_Pum2083s0001.1.V1.5	Porumb_1107_1
Porumb_gnl_WGS_MXAK_Pum2083s0002.1.V1.5	Porumb_1107_2
Porumb_gnl_WGS_MXAK_Pum2084s0001.1.V1.5	Porumb_1108_1
Porumb_gnl_WGS_MXAK_Pum2086s0001.1.V1.5	Porumb_1109_1
Porumb_gnl_WGS_MXAK_Pum2088s0001.1.V1.5	Porumb_1110_1
Porumb_gnl_WGS_MXAK_Pum2088s0002.1.V1.5	Porumb_1110_2
Porumb_gnl_WGS_MXAK_Pum2090s0001.1.V1.5	Porumb_1111_1
Porumb_gnl_WGS_MXAK_Pum2091s0001.1.V1.5	Porumb_1112_1
Porumb_gnl_WGS_MXAK_Pum2091s0002.1.V1.5	Porumb_1112_2
Porumb_gnl_WGS_MXAK_Pum2095s0001.1.V1.5	Porumb_1113_1
Porumb_gnl_WGS_MXAK_Pum2097s0001.1.V1.5	Porumb_1114_1
Porumb_gnl_WGS_MXAK_Pum2098s0001.1.V1.5	Porumb_1115_1
Porumb_gnl_WGS_MXAK_Pum2099s0001.1.V1.5	Porumb_1116_1
Porumb_gnl_WGS_MXAK_Pum2102s0001.1.V1.5	Porumb_1117_1
Porumb_gnl_WGS_MXAK_Pum2104s0001.1.V1.5	Porumb_1118_1
Porumb_gnl_WGS_MXAK_Pum2106s0001.1.V1.5	Porumb_1119_1
Porumb_gnl_WGS_MXAK_Pum2108s0001.1.V1.5	Porumb_1120_1
Porumb_gnl_WGS_MXAK_Pum2109s0001.1.V1.5	Porumb_1121_1
Porumb_gnl_WGS_MXAK_Pum2109s0002.1.V1.5	Porumb_1121_2
Porumb_gnl_WGS_MXAK_Pum2110s0001.1.V1.5	Porumb_1122_1
Porumb_gnl_WGS_MXAK_Pum2111s0001.1.V1.5	Porumb_1123_1
Porumb_gnl_WGS_MXAK_Pum2112s0001.1.V1.5	Porumb_1124_1
Porumb_gnl_WGS_MXAK_Pum2113s0001.1.V1.5	Porumb_1125_1
Porumb_gnl_WGS_MXAK_Pum2114s0001.1.V1.5	Porumb_1126_1
Porumb_gnl_WGS_MXAK_Pum2116s0001.1.V1.5	Porumb_1127_1
Porumb_gnl_WGS_MXAK_Pum2117s0001.1.V1.5	Porumb_1128_1
Porumb_gnl_WGS_MXAK_Pum2117s0002.1.V1.5	Porumb_1128_2
Porumb_gnl_WGS_MXAK_Pum2118s0001.1.V1.5	Porumb_1129_1
Porumb_gnl_WGS_MXAK_Pum2118s0002.1.V1.5	Porumb_1129_2
Porumb_gnl_WGS_MXAK_Pum2119s0001.1.V1.5	Porumb_1130_1
Porumb_gnl_WGS_MXAK_Pum2120s0001.1.V1.5	Porumb_1131_1
Porumb_gnl_WGS_MXAK_Pum2122s0001.1.V1.5	Porumb_1132_1
Porumb_gnl_WGS_MXAK_Pum2122s0002.1.V1.5	Porumb_1132_2
Porumb_gnl_WGS_MXAK_Pum2124s0001.1.V1.5	Porumb_1133_1
Porumb_gnl_WGS_MXAK_Pum2125s0001.1.V1.5	Porumb_1134_1
Porumb_gnl_WGS_MXAK_Pum2126s0001.1.V1.5	Porumb_1135_1
Porumb_gnl_WGS_MXAK_Pum2127s0001.1.V1.5	Porumb_1136_1
Porumb_gnl_WGS_MXAK_Pum2128s0001.1.V1.5	Porumb_1137_1
Porumb_gnl_WGS_MXAK_Pum2129s0001.1.V1.5	Porumb_1138_1
Porumb_gnl_WGS_MXAK_Pum2130s0001.1.V1.5	Porumb_1139_1
Porumb_gnl_WGS_MXAK_Pum2131s0001.1.V1.5	Porumb_1140_1
Porumb_gnl_WGS_MXAK_Pum2131s0002.1.V1.5	Porumb_1140_2
Porumb_gnl_WGS_MXAK_Pum2132s0001.1.V1.5	Porumb_1141_1
Porumb_gnl_WGS_MXAK_Pum2133s0001.1.V1.5	Porumb_1142_1
Porumb_gnl_WGS_MXAK_Pum2134s0001.1.V1.5	Porumb_1143_1
Porumb_gnl_WGS_MXAK_Pum2135s0001.1.V1.5	Porumb_1144_1
Porumb_gnl_WGS_MXAK_Pum2136s0001.1.V1.5	Porumb_1145_1
Porumb_gnl_WGS_MXAK_Pum2137s0001.1.V1.5	Porumb_1146_1
Porumb_gnl_WGS_MXAK_Pum2140s0001.1.V1.5	Porumb_1147_1
Porumb_gnl_WGS_MXAK_Pum2142s0001.1.V1.5	Porumb_1148_1
Porumb_gnl_WGS_MXAK_Pum2145s0001.1.V1.5	Porumb_1149_1
Porumb_gnl_WGS_MXAK_Pum2145s0002.1.V1.5	Porumb_1149_2
Porumb_gnl_WGS_MXAK_Pum2146s0001.1.V1.5	Porumb_1150_1
Porumb_gnl_WGS_MXAK_Pum2147s0001.1.V1.5	Porumb_1151_1
Porumb_gnl_WGS_MXAK_Pum2148s0001.1.V1.5	Porumb_1152_1
Porumb_gnl_WGS_MXAK_Pum2149s0001.1.V1.5	Porumb_1153_1
Porumb_gnl_WGS_MXAK_Pum2152s0001.1.V1.5	Porumb_1154_1
Porumb_gnl_WGS_MXAK_Pum2155s0001.1.V1.5	Porumb_1155_1
Porumb_gnl_WGS_MXAK_Pum2155s0002.1.V1.5	Porumb_1155_2
Porumb_gnl_WGS_MXAK_Pum2156s0001.1.V1.5	Porumb_1156_1
Porumb_gnl_WGS_MXAK_Pum2157s0001.1.V1.5	Porumb_1157_1
Porumb_gnl_WGS_MXAK_Pum2157s0002.1.V1.5	Porumb_1157_2
Porumb_gnl_WGS_MXAK_Pum2160s0001.1.V1.5	Porumb_1158_1
Porumb_gnl_WGS_MXAK_Pum2161s0001.1.V1.5	Porumb_1159_1
Porumb_gnl_WGS_MXAK_Pum2162s0001.1.V1.5	Porumb_1160_1
Porumb_gnl_WGS_MXAK_Pum2163s0001.1.V1.5	Porumb_1161_1
Porumb_gnl_WGS_MXAK_Pum2164s0001.1.V1.5	Porumb_1162_1
Porumb_gnl_WGS_MXAK_Pum2165s0001.1.V1.5	Porumb_1163_1
Porumb_gnl_WGS_MXAK_Pum2168s0001.1.V1.5	Porumb_1164_1
Porumb_gnl_WGS_MXAK_Pum2169s0001.1.V1.5	Porumb_1165_1
Porumb_gnl_WGS_MXAK_Pum2170s0001.1.V1.5	Porumb_1166_1
Porumb_gnl_WGS_MXAK_Pum2171s0001.1.V1.5	Porumb_1167_1
Porumb_gnl_WGS_MXAK_Pum2174s0001.1.V1.5	Porumb_1168_1
Porumb_gnl_WGS_MXAK_Pum2175s0001.1.V1.5	Porumb_1169_1
Porumb_gnl_WGS_MXAK_Pum2176s0001.1.V1.5	Porumb_1170_1
Porumb_gnl_WGS_MXAK_Pum2176s0002.1.V1.5	Porumb_1170_2
Porumb_gnl_WGS_MXAK_Pum2177s0001.1.V1.5	Porumb_1171_1
Porumb_gnl_WGS_MXAK_Pum2179s0001.1.V1.5	Porumb_1172_1
Porumb_gnl_WGS_MXAK_Pum2180s0001.1.V1.5	Porumb_1173_1
Porumb_gnl_WGS_MXAK_Pum2181s0001.1.V1.5	Porumb_1174_1
Porumb_gnl_WGS_MXAK_Pum2183s0001.1.V1.5	Porumb_1175_1
Porumb_gnl_WGS_MXAK_Pum2183s0002.1.V1.5	Porumb_1175_2
Porumb_gnl_WGS_MXAK_Pum2184s0001.1.V1.5	Porumb_1176_1
Porumb_gnl_WGS_MXAK_Pum2184s0002.1.V1.5	Porumb_1176_2
Porumb_gnl_WGS_MXAK_Pum2185s0001.1.V1.5	Porumb_1177_1
Porumb_gnl_WGS_MXAK_Pum2185s0002.1.V1.5	Porumb_1177_2
Porumb_gnl_WGS_MXAK_Pum2186s0001.1.V1.5	Porumb_1178_1
Porumb_gnl_WGS_MXAK_Pum2187s0001.1.V1.5	Porumb_1179_1
Porumb_gnl_WGS_MXAK_Pum2188s0001.1.V1.5	Porumb_1180_1
Porumb_gnl_WGS_MXAK_Pum2191s0001.1.V1.5	Porumb_1181_1
Porumb_gnl_WGS_MXAK_Pum2192s0001.1.V1.5	Porumb_1182_1
Porumb_gnl_WGS_MXAK_Pum2193s0001.1.V1.5	Porumb_1183_1
Porumb_gnl_WGS_MXAK_Pum2194s0001.1.V1.5	Porumb_1184_1
Porumb_gnl_WGS_MXAK_Pum2195s0001.1.V1.5	Porumb_1185_1
Porumb_gnl_WGS_MXAK_Pum2196s0001.1.V1.5	Porumb_1186_1
Porumb_gnl_WGS_MXAK_Pum2197s0001.1.V1.5	Porumb_1187_1
Porumb_gnl_WGS_MXAK_Pum2198s0001.1.V1.5	Porumb_1188_1
Porumb_gnl_WGS_MXAK_Pum2198s0002.1.V1.5	Porumb_1188_2
Porumb_gnl_WGS_MXAK_Pum2199s0001.1.V1.5	Porumb_1189_1
Porumb_gnl_WGS_MXAK_Pum2201s0001.1.V1.5	Porumb_1190_1
Porumb_gnl_WGS_MXAK_Pum2202s0001.1.V1.5	Porumb_1191_1
Porumb_gnl_WGS_MXAK_Pum2204s0001.1.V1.5	Porumb_1192_1
Porumb_gnl_WGS_MXAK_Pum2205s0001.1.V1.5	Porumb_1193_1
Porumb_gnl_WGS_MXAK_Pum2207s0001.1.V1.5	Porumb_1194_1
Porumb_gnl_WGS_MXAK_Pum2208s0001.1.V1.5	Porumb_1195_1
Porumb_gnl_WGS_MXAK_Pum2209s0001.1.V1.5	Porumb_1196_1
Porumb_gnl_WGS_MXAK_Pum2210s0001.1.V1.5	Porumb_1197_1
Porumb_gnl_WGS_MXAK_Pum2212s0001.1.V1.5	Porumb_1198_1
Porumb_gnl_WGS_MXAK_Pum2213s0001.1.V1.5	Porumb_1199_1
Porumb_gnl_WGS_MXAK_Pum2213s0002.1.V1.5	Porumb_1199_2
Porumb_gnl_WGS_MXAK_Pum2214s0001.1.V1.5	Porumb_1200_1
Porumb_gnl_WGS_MXAK_Pum2215s0001.1.V1.5	Porumb_1201_1
Porumb_gnl_WGS_MXAK_Pum2217s0001.1.V1.5	Porumb_1202_1
Porumb_gnl_WGS_MXAK_Pum2218s0001.1.V1.5	Porumb_1203_1
Porumb_gnl_WGS_MXAK_Pum2219s0001.1.V1.5	Porumb_1204_1
Porumb_gnl_WGS_MXAK_Pum2220s0001.1.V1.5	Porumb_1205_1
Porumb_gnl_WGS_MXAK_Pum2221s0001.1.V1.5	Porumb_1206_1
Porumb_gnl_WGS_MXAK_Pum2221s0002.1.V1.5	Porumb_1206_2
Porumb_gnl_WGS_MXAK_Pum2222s0001.1.V1.5	Porumb_1207_1
Porumb_gnl_WGS_MXAK_Pum2223s0001.1.V1.5	Porumb_1208_1
Porumb_gnl_WGS_MXAK_Pum2224s0001.1.V1.5	Porumb_1209_1
Porumb_gnl_WGS_MXAK_Pum2225s0001.1.V1.5	Porumb_1210_1
Porumb_gnl_WGS_MXAK_Pum2225s0002.1.V1.5	Porumb_1210_2
Porumb_gnl_WGS_MXAK_Pum2226s0001.1.V1.5	Porumb_1211_1
Porumb_gnl_WGS_MXAK_Pum2227s0001.1.V1.5	Porumb_1212_1
Porumb_gnl_WGS_MXAK_Pum2227s0002.1.V1.5	Porumb_1212_2
Porumb_gnl_WGS_MXAK_Pum2231s0001.1.V1.5	Porumb_1213_1
Porumb_gnl_WGS_MXAK_Pum2232s0001.1.V1.5	Porumb_1214_1
Porumb_gnl_WGS_MXAK_Pum2233s0001.1.V1.5	Porumb_1215_1
Porumb_gnl_WGS_MXAK_Pum2234s0001.1.V1.5	Porumb_1216_1
Porumb_gnl_WGS_MXAK_Pum2236s0001.1.V1.5	Porumb_1217_1
Porumb_gnl_WGS_MXAK_Pum2237s0001.1.V1.5	Porumb_1218_1
Porumb_gnl_WGS_MXAK_Pum2239s0001.1.V1.5	Porumb_1219_1
Porumb_gnl_WGS_MXAK_Pum2240s0001.1.V1.5	Porumb_1220_1
Porumb_gnl_WGS_MXAK_Pum2241s0001.1.V1.5	Porumb_1221_1
Porumb_gnl_WGS_MXAK_Pum2243s0001.1.V1.5	Porumb_1222_1
Porumb_gnl_WGS_MXAK_Pum2244s0001.1.V1.5	Porumb_1223_1
Porumb_gnl_WGS_MXAK_Pum2245s0001.1.V1.5	Porumb_1224_1
