gene	architecture	core_class_string	TE_class_string	is_contiguous_assembly	num_expressed	is_expressed	is_contiguous_coverage	is_monoexonic	is_in_cluster	is_validated	species	TE_class	TE_type	TE_classtype	TE_domain_string	architecture_simple	evidence_status	structure_status	core_class_string_simple
Chabra_GBG87066	RVT_1 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	RVT_1	RVT_1,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Chabra_GBG87380	RVT_1 PHD	PHD	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;LINE;Group-II;Group-1;L1-like;L1-group;Tx1	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	L1-group	RT L1-group	RVT_1	RVT_1,PHD	contiguous assembly, partial expression	multiexon, no cluster	PHD
Chabra_GBG87529	Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	0	FALSE	FALSE	TRUE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2	Integrase_H2C2,Chromo	contiguous assembly, no expression	monoexon, no cluster	Chromo
Chabra_GBG87741	RVT_1 RT_RNaseH_2 Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,RVT_1	RVT_1,RT_RNaseH_2,Integrase_H2C2,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Chabra_GBG87829	zf-CCHC RVT_1 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	RVT_1	zf-CCHC,RVT_1,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Chabra_GBG88035	RT_RNaseH_2 RVT_1 RT_RNaseH_2 Chromo DDE_Tnp_4 DDE_Tnp_4	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	DDE_Tnp_4,RVT_1	RT_RNaseH_2,RVT_1,Chromo,DDE_Tnp_4	broken assembly, no expression	multiexon, no cluster	Chromo
Chabra_GBG88099	RVT_1 RT_RNaseH Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,RVT_1	RVT_1,RT_RNaseH,Integrase_H2C2,Chromo	broken assembly, no expression	multiexon, no cluster	Chromo
Chabra_GBG88138	Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	TRUE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2	Integrase_H2C2,Chromo	contiguous assembly, partial expression	multiexon, cluster	Chromo
Chabra_GBG88139	Chromo RVT_1	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	TRUE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	RVT_1	Chromo,RVT_1	contiguous assembly, partial expression	multiexon, cluster	Chromo
Chabra_GBG88190	RVT_1 RT_RNaseH Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,RVT_1	RVT_1,RT_RNaseH,Integrase_H2C2,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Chabra_GBG88234	rve RT_RNaseH Integrase_H2C2 Chromo Melibiase_C	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,rve	rve,RT_RNaseH,Integrase_H2C2,Chromo,Melibiase_C	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Chabra_GBG88937	RVT_1 RT_RNaseH_2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	RVT_1	RVT_1,RT_RNaseH_2,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Chabra_GBG89399	zf-CCHC RVT_1 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	RVT_1	zf-CCHC,RVT_1,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Chabra_GBG89950	DUF659 Dimer_Tnp_hAT DUF659 SNF2_N Helicase_C	SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	DNA	Mutator-like	DNA Mutator-like	Dimer_Tnp_hAT,DUF659	DUF659,Dimer_Tnp_hAT,SNF2_N,Helicase_C	contiguous assembly, partial expression	multiexon, no cluster	SNF2_N
Chabra_GBG90211	RT_RNaseH_2 Integrase_H2C2 rve Acetyltransf_1	Acetyltransf_1	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,rve	RT_RNaseH_2,Integrase_H2C2,rve,Acetyltransf_1	contiguous assembly, partial expression	multiexon, no cluster	Acetyltransf_1
Chabra_GBG90460	RVT_1 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	RVT_1	RVT_1,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Chabra_GBG90968	RVT_1 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	RVT_1	RVT_1,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Chabra_GBG91146	RVT_1 RT_RNaseH Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	RVT_1	RVT_1,RT_RNaseH,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Chabra_GBG91964	RT_RNaseH Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	TRUE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2	RT_RNaseH,Integrase_H2C2,Chromo	contiguous assembly, partial expression	monoexon, no cluster	Chromo
Chabra_GBG91988	RVT_1 RT_RNaseH_2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	RVT_1	RVT_1,RT_RNaseH_2,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Chabra_GBG92189	Chromo RVT_1 RT_RNaseH_2	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	RVT_1	Chromo,RVT_1,RT_RNaseH_2	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Chabra_GBG92241	RVT_1 RT_RNaseH_2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	RVT_1	RVT_1,RT_RNaseH_2,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Chabra_GBG92410	RVT_1 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	RVT_1	RVT_1,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Chabra_GBG92524	RVT_1 RT_RNaseH Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	RVT_1	RVT_1,RT_RNaseH,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Chabra_GBG92551	RVT_1 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	RVT_1	RVT_1,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Chabra_GBG92564	RVT_1 RT_RNaseH Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,RVT_1	RVT_1,RT_RNaseH,Integrase_H2C2,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Chabra_GBG92595	RVT_1 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chabra	RT	Gypsy-ERV	RT Gypsy-ERV	RVT_1	RVT_1,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Klenit_GAQ77858.1	zf-CCHC DNA_methylase RVT_1 RT_RNaseH Integrase_H2C2 PHD	PHD	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	TRUE	TRUE	Klenit	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,RVT_1	zf-CCHC,DNA_methylase,RVT_1,RT_RNaseH,Integrase_H2C2,PHD	contiguous assembly, partial expression	multiexon, cluster	PHD
Klenit_GAQ80045.1	Chromo Chromo SNF2_N Helicase_C DUF1087 DUF1086	Chromo,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	TRUE	1	TRUE	TRUE	FALSE	TRUE	TRUE	Klenit	DNA	Mutator-like	DNA Mutator-like	DUF1087	Chromo,SNF2_N,Helicase_C,DUF1087,DUF1086	contiguous assembly, complete expression	multiexon, cluster	Chromo+SNF2_N+(PHD+others)
Klenit_GAQ87975.1	RVT_1 RT_RNaseH Integrase_H2C2 rve PHD	PHD	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	TRUE	TRUE	Klenit	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,rve,RVT_1	RVT_1,RT_RNaseH,Integrase_H2C2,rve,PHD	contiguous assembly, partial expression	multiexon, cluster	PHD
Klenit_GAQ89224.1	Integrase_H2C2 PHD	PHD	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	0	FALSE	FALSE	FALSE	FALSE	TRUE	Klenit	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2	Integrase_H2C2,PHD	contiguous assembly, no expression	multiexon, no cluster	PHD
Klenit_GAQ89454.1	RVT_1 RT_RNaseH Integrase_H2C2 PHD	PHD	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	TRUE	TRUE	Klenit	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,RVT_1	RVT_1,RT_RNaseH,Integrase_H2C2,PHD	contiguous assembly, partial expression	multiexon, cluster	PHD
Klenit_GAQ92421.1	Integrase_H2C2 PHD	PHD	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	TRUE	TRUE	Klenit	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2	Integrase_H2C2,PHD	contiguous assembly, partial expression	multiexon, cluster	PHD
Klenit_GAQ92584.1	DNA_methylase RVT_1 RT_RNaseH Integrase_H2C2 PHD	PHD	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	TRUE	TRUE	Klenit	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,RVT_1	DNA_methylase,RVT_1,RT_RNaseH,Integrase_H2C2,PHD	contiguous assembly, partial expression	multiexon, cluster	PHD
Klenit_GAQ92744.1	Integrase_H2C2 PHD	PHD	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	0	FALSE	FALSE	FALSE	TRUE	TRUE	Klenit	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2	Integrase_H2C2,PHD	contiguous assembly, no expression	multiexon, cluster	PHD
Klenit_GAQ93509.1	Integrase_H2C2 rve PHD	PHD	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	TRUE	TRUE	Klenit	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,rve	Integrase_H2C2,rve,PHD	contiguous assembly, partial expression	multiexon, cluster	PHD
Crei_PNW69635	Helitron_like_N Helitron_like_N PHD PIF1	PHD	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Helicase;Helitron-1	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Crei	DNA	Helicase	DNA Helicase	Helitron_like_N	Helitron_like_N,PHD,PIF1	contiguous assembly, partial expression	multiexon, no cluster	PHD
Crei_PNW70767	RVT_1 RT_RNaseH Integrase_H2C2 rve PHD	PHD	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	TRUE	TRUE	TRUE	TRUE	Crei	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,rve,RVT_1	RVT_1,RT_RNaseH,Integrase_H2C2,rve,PHD	contiguous assembly, complete expression	monoexon, cluster	PHD
Crei_PNW77671	RVT_1 RT_RNaseH Integrase_H2C2 rve PHD	PHD	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	TRUE	FALSE	FALSE	TRUE	Crei	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,rve,RVT_1	RVT_1,RT_RNaseH,Integrase_H2C2,rve,PHD	contiguous assembly, complete expression	multiexon, no cluster	PHD
Crei_PNW79026	RVT_1 RT_RNaseH Integrase_H2C2 PHD	PHD	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	TRUE	TRUE	FALSE	TRUE	Crei	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,RVT_1	RVT_1,RT_RNaseH,Integrase_H2C2,PHD	contiguous assembly, complete expression	monoexon, no cluster	PHD
Crei_PNW79535	RVT_1 RT_RNaseH Integrase_H2C2 rve PHD	PHD	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	TRUE	TRUE	TRUE	TRUE	Crei	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,rve,RVT_1	RVT_1,RT_RNaseH,Integrase_H2C2,rve,PHD	contiguous assembly, complete expression	monoexon, cluster	PHD
Crei_PNW83574	RVT_1 RT_RNaseH Integrase_H2C2 PHD	PHD	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	TRUE	FALSE	FALSE	TRUE	Crei	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,RVT_1	RVT_1,RT_RNaseH,Integrase_H2C2,PHD	contiguous assembly, complete expression	multiexon, no cluster	PHD
Crei_PNW87693	Helitron_like_N Helitron_like_N PHD PIF1	PHD	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Helicase;Helitron-1	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Crei	DNA	Helicase	DNA Helicase	Helitron_like_N	Helitron_like_N,PHD,PIF1	contiguous assembly, partial expression	multiexon, no cluster	PHD
Ulvmut_UM012_00641	Chromo SNF2_N Helicase_C DUF1087	Chromo,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	Ulvmut	DNA	Mutator-like	DNA Mutator-like	DUF1087	Chromo,SNF2_N,Helicase_C,DUF1087	no evidence	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Caulen_g2591.t1	Retrotrans_gag RT_RNaseH_2 Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	Caulen	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,Retrotrans_gag	Retrotrans_gag,RT_RNaseH_2,Integrase_H2C2,Chromo	no evidence	multiexon, no cluster	Chromo
Cvar_XP_005846407.1	MULE SNase SNase SNase SNase TUDOR	TUDOR	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;PiggyBac_Group;PiggyBac	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	Cvar	DNA	PiggyBac_Group	DNA PiggyBac_Group	MULE	MULE,SNase,TUDOR	no evidence	multiexon, no cluster	TUDOR
Cvar_XP_005848221.1	Chromo SNF2_N SNF2_N Helicase_C DUF1087 DUF1086	Chromo,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	Cvar	DNA	Mutator-like	DNA Mutator-like	DUF1087	Chromo,SNF2_N,Helicase_C,DUF1087,DUF1086	no evidence	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Chocri_XP_005710199.1	RT_RNaseH_2 Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	0	FALSE	FALSE	FALSE	FALSE	TRUE	Chocri	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2	RT_RNaseH_2,Integrase_H2C2,Chromo	contiguous assembly, no expression	multiexon, no cluster	Chromo
Chocri_XP_005710351.1	RT_RNaseH_2 Integrase_H2C2 rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	0	FALSE	FALSE	FALSE	FALSE	TRUE	Chocri	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,rve	RT_RNaseH_2,Integrase_H2C2,rve,Chromo	contiguous assembly, no expression	multiexon, no cluster	Chromo
Chocri_XP_005711216.1	RT_RNaseH_2 Integrase_H2C2 rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	0	FALSE	FALSE	FALSE	FALSE	TRUE	Chocri	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,rve	RT_RNaseH_2,Integrase_H2C2,rve,Chromo	contiguous assembly, no expression	multiexon, no cluster	Chromo
Chocri_XP_005711286.1	RT_RNaseH_2 Integrase_H2C2 rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	0	FALSE	FALSE	FALSE	FALSE	TRUE	Chocri	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,rve	RT_RNaseH_2,Integrase_H2C2,rve,Chromo	contiguous assembly, no expression	multiexon, no cluster	Chromo
Chocri_XP_005711878.1	rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	0	FALSE	FALSE	TRUE	FALSE	TRUE	Chocri	RT	Gypsy-ERV	RT Gypsy-ERV	rve	rve,Chromo	contiguous assembly, no expression	monoexon, no cluster	Chromo
Chocri_XP_005712721.1	Integrase_H2C2 rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Chocri	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,rve	Integrase_H2C2,rve,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Chocri_XP_005716240.1	RT_RNaseH Integrase_H2C2 rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	0	FALSE	FALSE	FALSE	FALSE	TRUE	Chocri	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,rve	RT_RNaseH,Integrase_H2C2,rve,Chromo	contiguous assembly, no expression	multiexon, no cluster	Chromo
Chocri_XP_005719064.1	RT_RNaseH Integrase_H2C2 rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	0	FALSE	FALSE	FALSE	FALSE	TRUE	Chocri	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,rve	RT_RNaseH,Integrase_H2C2,rve,Chromo	contiguous assembly, no expression	multiexon, no cluster	Chromo
Porpur_KAA8490381.1	zf-CCHC Asp_protease_2 RVT_1 RT_RNaseH Integrase_H2C2 rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	FALSE	0	FALSE	FALSE	TRUE	TRUE	TRUE	Porpur	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,rve,RVT_1	zf-CCHC,Asp_protease_2,RVT_1,RT_RNaseH,Integrase_H2C2,rve,Chromo	broken assembly, no expression	monoexon, cluster	Chromo
Porpur_KAA8490462.1	zf-CCHC Asp_protease_2 RVT_1 RT_RNaseH Integrase_H2C2 rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	0	FALSE	FALSE	FALSE	FALSE	TRUE	Porpur	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,rve,RVT_1	zf-CCHC,Asp_protease_2,RVT_1,RT_RNaseH,Integrase_H2C2,rve,Chromo	contiguous assembly, no expression	multiexon, no cluster	Chromo
Porpur_KAA8490489.1	zf-CCHC Asp_protease_2 RVT_1 RT_RNaseH Integrase_H2C2 rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	0	FALSE	FALSE	TRUE	TRUE	TRUE	Porpur	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,rve,RVT_1	zf-CCHC,Asp_protease_2,RVT_1,RT_RNaseH,Integrase_H2C2,rve,Chromo	contiguous assembly, no expression	monoexon, cluster	Chromo
